gene_id	chisq	pvalue	adj_pvalue	PgS	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
OXSR1	23.101875	1.53640802968715e-06	2.56519889662473e-05	1	0	-1	chr3:38247725:+_vs_chr3:38255488:+	-2	chr3:38247725:+;chr3:38255488:+	proximal	TRUE
NOTCH2NLA	22.9396153846154	1.67170860285646e-06	2.76399975792674e-05	1	0.230769230769231	-0.769230769230769	chr1:146156106:-_vs_chr1:146155751:-	-1.53846153846154	chr1:146155751:-;chr1:146156106:-	proximal	TRUE
SEPTIN11	31.9561710021679	1.95296451290928e-06	3.19797938988895e-05	0.194852941176471	0.306751467710372	0.111898526533901	chr4:77028696:+_vs_chr4:77030970:+	0.306319788189248	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+;chr4:77038615:+	distal	TRUE
JAM3	22.4796805807623	2.12378317308534e-06	3.44457404168032e-05	0	0.655172413793103	0.655172413793103	chr11:134149971:+_vs_chr11:134151754:+	1.31034482758621	chr11:134149971:+;chr11:134151754:+	distal	TRUE
NADK	22.4561013986014	2.15001447614284e-06	3.45422137063326e-05	1	0.133333333333333	-0.866666666666667	chr1:1752515:-_vs_chr1:1751235:-	-1.73333333333333	chr1:1751235:-;chr1:1752515:-	proximal	TRUE
PAPOLA	34.1296102232461	2.24364095397729e-06	3.5709537800218e-05	0.459649122807018	0.511940298507463	0.0522911757004451	chr14:96533228:+_vs_chr14:96556333:+	0.286593349044252	chr14:96532696:+;chr14:96533228:+;chr14:96534878:+;chr14:96547917:+;chr14:96556333:+;chr14:96567111:+	distal	TRUE
SRP72	28.9025172358506	2.34757878784295e-06	3.70178395897828e-05	0.412698412698413	0.509259259259259	0.0965608465608465	chr4:56500638:+_vs_chr4:56501840:+	0.714285714285714	chr4:56478498:+;chr4:56495389:+;chr4:56500638:+;chr4:56501840:+	distal	TRUE
LINC02693	22.1538461538462	2.5165130527219e-06	3.8713608778435e-05	1	0	-1	chr17:21535504:-_vs_chr17:21532614:-	-2	chr17:21532614:-;chr17:21535504:-	proximal	TRUE
CENPN	28.7399149751147	2.53969163032204e-06	3.8713608778435e-05	0.210526315789474	0.268292682926829	0.0577663671373556	chr16:81029319:+_vs_chr16:81029377:+	0.4900513478819	chr16:81022874:+;chr16:81029319:+;chr16:81029377:+;chr16:81031483:+	distal	TRUE
ZNF713	22.1318735827664	2.54548085554231e-06	3.8713608778435e-05	0	1	1	chr7:55939976:+_vs_chr7:55940760:+	2	chr7:55939976:+;chr7:55940760:+	distal	TRUE
UBE3A	25.7619343621765	2.5460506066851e-06	3.8713608778435e-05	0.410714285714286	0.516129032258065	0.105414746543779	chr15:25370920:-_vs_chr15:25337247:-	1.04723502304147	chr15:25337247:-;chr15:25370920:-;chr15:25375498:-	distal	TRUE
POLA1	25.622009569378	2.73055742483518e-06	4.11516751725161e-05	0.657894736842105	0	-0.657894736842105	chrX:24716407:+_vs_chrX:24724431:+	-1.36842105263158	chrX:24716407:+;chrX:24724431:+;chrX:24743268:+	proximal	TRUE
PRPF3	25.5281141555813	2.86180767731293e-06	4.27513901268764e-05	0.263157894736842	0.796875	0.533717105263158	chr1:150343415:+_vs_chr1:150353195:+	1.06743421052632	chr1:150343415:+;chr1:150344502:+;chr1:150353195:+	distal	TRUE
MCM3	25.4199818039177	3.02079383466338e-06	4.47340165254934e-05	0.377952755905512	0.592105263157895	0.214152507252383	chr6:52267915:-_vs_chr6:52264020:-	0.478450062163282	chr6:52264020:-;chr6:52267915:-;chr6:52273230:-	distal	TRUE
MORF4L1	28.3541660437873	3.0605375359537e-06	4.49318571011133e-05	0.714611872146119	0.711771177117712	-0.00284069502840711	chr15:78897216:+_vs_chr15:78897733:+	-0.389597178895972	chr15:78891014:+;chr15:78891571:+;chr15:78897216:+;chr15:78897733:+	proximal	TRUE
SUCLA2	21.7174203064277	3.15909481833898e-06	4.59823801336006e-05	0.592592592592593	1	0.407407407407407	chr13:47942698:-_vs_chr13:47942656:-	0.814814814814815	chr13:47942656:-;chr13:47942698:-	distal	TRUE
FST	21.6627040816327	3.25050056695141e-06	4.69118853010021e-05	0	0.933333333333333	0.933333333333333	chr5:53486113:+_vs_chr5:53487143:+	1.86666666666667	chr5:53486113:+;chr5:53487143:+	distal	TRUE
SRSF11	33.247418279395	3.3607761981565e-06	4.80958139954665e-05	0.373076923076923	0.648837209302326	0.275760286225402	chr1:70246870:+_vs_chr1:70252001:+	0.555903398926655	chr1:70237489:+;chr1:70246870:+;chr1:70250046:+;chr1:70250436:+;chr1:70251444:+;chr1:70252001:+	distal	TRUE
TSN	25.1647877984085	3.43190897473209e-06	4.87045081997396e-05	0.379310344827586	0.326923076923077	-0.0523872679045093	chr2:121766453:+_vs_chr2:121767293:+	-0.802387267904509	chr2:121765791:+;chr2:121766453:+;chr2:121767293:+	proximal	TRUE
SET	27.9874633221057	3.65410959155408e-06	5.1429327557162e-05	0.5	0.209150326797386	-0.290849673202614	chr9:128694964:+_vs_chr9:128695533:+	-0.587344028520499	chr9:128691894:+;chr9:128694964:+;chr9:128695533:+;chr9:128696396:+	proximal	TRUE
BNIP3	24.9748685521043	3.77377671776607e-06	5.26416796118847e-05	0.519230769230769	0.759259259259259	0.24002849002849	chr10:131970915:-_vs_chr10:131968375:-	0.733618233618234	chr10:131967686:-;chr10:131968375:-;chr10:131970915:-	distal	TRUE
PTCD3	24.9599293784518	3.80207081166284e-06	5.26416796118847e-05	0.481481481481481	0.622448979591837	0.140967498110355	chr2:86125853:+_vs_chr2:86137660:+	0.879062736205593	chr2:86125853:+;chr2:86137660:+;chr2:86138194:+	distal	TRUE
NREP	21.2905816753466	3.94665820108592e-06	5.42028944874946e-05	0.257142857142857	0.571428571428571	0.314285714285714	chr5:111730035:-_vs_chr5:111729303:-	0.628571428571429	chr5:111729303:-;chr5:111730035:-	distal	TRUE
ZNF692	21.1687840290381	4.20558918880282e-06	5.72969471082497e-05	0.368421052631579	1	0.631578947368421	chr1:248855318:-_vs_chr1:248850008:-	1.26315789473684	chr1:248850008:-;chr1:248855318:-	distal	TRUE
STOX1	21.1062679203913	4.34504575004365e-06	5.87270866057487e-05	0	1	1	chr10:68892638:+_vs_chr10:68893060:+	2	chr10:68892638:+;chr10:68893060:+	distal	TRUE
CCND2	39.2142465824661	4.48529775682422e-06	6.01453707076508e-05	0.387995049504951	0.367745535714286	-0.0202495137906648	chr12:4300462:+_vs_chr12:4301558:+	-0.136669024045262	chr12:4276581:+;chr12:4300193:+;chr12:4300282:+;chr12:4300462:+;chr12:4300989:+;chr12:4301290:+;chr12:4301558:+;chr12:4302693:+;chr12:4305353:+	proximal	FALSE
CYP51A1	27.4576329174076	4.72012801295951e-06	6.27998281724222e-05	0.342857142857143	0.539452495974235	0.196595353117092	chr7:92127543:-_vs_chr7:92113661:-	0.696066252587992	chr7:92113661:-;chr7:92118576:-;chr7:92127543:-;chr7:92128965:-	distal	TRUE
KIF11	24.4567109920951	4.88981789211353e-06	6.44749805264152e-05	0.276315789473684	0.391891891891892	0.115576102418208	chr10:92630242:+_vs_chr10:92653696:+	0.929587482219061	chr10:92630242:+;chr10:92653696:+;chr10:92655395:+	distal	TRUE
SUPT16H	32.412642760334	4.92175423865765e-06	6.44749805264152e-05	0.482758620689655	0.505882352941176	0.0231237322515213	chr14:21363439:-_vs_chr14:21362857:-	-0.422582826233942	chr14:21351476:-;chr14:21352683:-;chr14:21362857:-;chr14:21363439:-;chr14:21370336:-;chr14:21370437:-	proximal	TRUE
GNL3	27.2406661957854	5.24153857145604e-06	6.81400014289286e-05	0.797101449275362	0.506172839506173	-0.290928609769189	chr3:52693732:+_vs_chr3:52694497:+	-0.683574879227053	chr3:52687564:+;chr3:52690677:+;chr3:52693732:+;chr3:52694497:+	proximal	TRUE
RTN3	29.8247756734007	5.31333998390165e-06	6.85501363074584e-05	0.35546875	0.525555555555556	0.170086805555556	chr11:63758424:+_vs_chr11:63759888:+	0.476180555555556	chr11:63716293:+;chr11:63758424:+;chr11:63759054:+;chr11:63759757:+;chr11:63759888:+	distal	TRUE
HNRNPU	36.6572437804494	5.44649661990084e-06	6.97397273961739e-05	0.381924198250729	0.410078594544614	0.0281543962938851	chr1:244855993:-_vs_chr1:244853658:-	0.143081698698897	chr1:244853388:-;chr1:244853658:-;chr1:244854133:-;chr1:244854436:-;chr1:244855993:-;chr1:244856592:-;chr1:244858777:-;chr1:244862694:-	distal	FALSE
SGCB	29.72462469158	5.56860300283987e-06	7.0771126222659e-05	0.632022471910112	0.531914893617021	-0.100107578293091	chr4:52023696:-_vs_chr4:52022924:-	-0.386883417005339	chr4:52020709:-;chr4:52022924:-;chr4:52023010:-;chr4:52023390:-;chr4:52023696:-	proximal	TRUE
NFYC	20.5797697368421	5.7197357219614e-06	7.21534069222242e-05	0.952380952380952	0.339285714285714	-0.613095238095238	chr1:40771107:+_vs_chr1:40771603:+	-1.22619047619048	chr1:40771107:+;chr1:40771603:+	proximal	TRUE
KMT2E	20.5311230742297	5.86695104297446e-06	7.34663060748934e-05	0.875	0	-0.875	chr7:105090156:+_vs_chr7:105105689:+	-1.75	chr7:105090156:+;chr7:105105689:+	proximal	TRUE
SKP1	29.2584349290283	6.92705784997237e-06	8.56202217989984e-05	0.31140350877193	0.304502369668246	-0.00690113910368334	chr5:134157473:-_vs_chr5:134157119:-	-0.199093705828552	chr5:134156877:-;chr5:134157041:-;chr5:134157119:-;chr5:134157347:-;chr5:134157473:-	proximal	FALSE
CAPZA2	29.2447254720058	6.97164506998421e-06	8.56202217989984e-05	0.412878787878788	0.672131147540984	0.259252359662196	chr7:116918649:+_vs_chr7:116919259:+	0.558370591157476	chr7:116916112:+;chr7:116918649:+;chr7:116918735:+;chr7:116919157:+;chr7:116919259:+	distal	TRUE
NR2E1	20.1964145255284	6.98837981800398e-06	8.56202217989984e-05	0.5	0.945945945945946	0.445945945945946	chr6:108188237:+_vs_chr6:108188790:+	0.891891891891892	chr6:108188237:+;chr6:108188790:+	distal	TRUE
KLC1	26.6270617426003	7.04832556243791e-06	8.57378459487982e-05	0.420711974110032	0.570957095709571	0.150245121599539	chr14:103675587:+_vs_chr14:103701544:+	0.391810054791887	chr14:103675587:+;chr14:103685912:+;chr14:103686225:+;chr14:103701544:+	distal	TRUE
KRIT1	20.1410337913834	7.1936671307617e-06	8.67878421675683e-05	1	0	-1	chr7:92241089:-_vs_chr7:92214611:-	-2	chr7:92214611:-;chr7:92241089:-	proximal	TRUE
QSER1	23.6727272727273	7.23656699224586e-06	8.67878421675683e-05	0.8	0.227272727272727	-0.572727272727273	chr11:32932489:+_vs_chr11:32973511:+	-1.14545454545455	chr11:32932489:+;chr11:32934868:+;chr11:32973511:+	proximal	TRUE
SELENOF	20.1059488636364	7.32684269030811e-06	8.72560356754875e-05	0.4	0.0892857142857143	-0.310714285714286	chr1:86862735:-_vs_chr1:86862445:-	-0.621428571428571	chr1:86862445:-;chr1:86862735:-	proximal	TRUE
TYMS	26.5140403008674	7.44333065886031e-06	8.80277230002716e-05	0.666666666666667	0.539473684210526	-0.12719298245614	chr18:673088:+_vs_chr18:673493:+	-0.246609622215047	chr18:673088:+;chr18:673276:+;chr18:673493:+;chr18:673578:+	proximal	TRUE
DPYSL3	20.0520833333333	7.53613890603494e-06	8.84627363873767e-05	1	0.301587301587302	-0.698412698412698	chr5:147393372:-_vs_chr5:147390808:-	-1.3968253968254	chr5:147390808:-;chr5:147393372:-	proximal	TRUE
TMOD3	23.5789384226884	7.58400441136641e-06	8.84627363873767e-05	0.770833333333333	0.326923076923077	-0.443910256410256	chr15:51909658:+_vs_chr15:51909872:+	-0.987179487179487	chr15:51887641:+;chr15:51909658:+;chr15:51909872:+	proximal	TRUE
SLC25A3	20.0041698583915	7.72734716178146e-06	8.95215797041757e-05	0.681818181818182	0.910313901345291	0.22849571952711	chr12:98601238:+_vs_chr12:98601708:+	0.456991439054219	chr12:98601238:+;chr12:98601708:+	distal	TRUE
RAB4A	19.9838505378495	7.80989908798803e-06	8.98666091002947e-05	0.421052631578947	0	-0.421052631578947	chr1:229304392:+_vs_chr1:229305504:+	-0.842105263157895	chr1:229304392:+;chr1:229305504:+	proximal	TRUE
MTDH	23.2441758062042	8.96584766114425e-06	0.000102475426623682	0.434210526315789	0.155172413793103	-0.279038112522686	chr8:97661166:+_vs_chr8:97713735:+	-0.814882032667877	chr8:97661166:+;chr8:97713735:+;chr8:97724815:+	proximal	TRUE
FANCC	19.673282967033	9.18769700418326e-06	0.000104310986654161	0.0769230769230769	1	0.923076923076923	chr9:95100798:-_vs_chr9:95099054:-	1.84615384615385	chr9:95099054:-;chr9:95100798:-	distal	TRUE
HES1	23.0924429015507	9.67252224287155e-06	0.000109088115096757	0.454545454545455	0.506622516556291	0.0520770620108368	chr3:194138485:+_vs_chr3:194138604:+	0.231306441902468	chr3:194138485:+;chr3:194138604:+;chr3:194138732:+	distal	TRUE
UPF3A	25.8709630520358	1.01495070452874e-05	0.000113714542750819	0.544715447154472	0.772727272727273	0.228011825572801	chr13:114284212:+_vs_chr13:114305805:+	0.594235033259424	chr13:114284212:+;chr13:114291532:+;chr13:114291766:+;chr13:114305805:+	distal	TRUE
MAP2	33.0306176749116	1.03445459361542e-05	0.000114793194269293	0.660493827160494	0.494047619047619	-0.166446208112875	chr2:209683159:+_vs_chr2:209734112:+	-0.24702380952381	chr2:209580099:+;chr2:209683159:+;chr2:209692830:+;chr2:209725730:+;chr2:209729898:+;chr2:209730502:+;chr2:209734112:+	proximal	TRUE
SRP68	19.4400735294118	1.03805941969884e-05	0.000114793194269293	0.478260869565217	1	0.521739130434783	chr17:76039601:-_vs_chr17:76039105:-	1.04347826086957	chr17:76039105:-;chr17:76039601:-	distal	TRUE
CNDP2	19.3173986486487	1.10693092253354e-05	0.000121619571682233	0.266666666666667	0.916666666666667	0.65	chr18:74520496:+_vs_chr18:74521125:+	1.3	chr18:74520496:+;chr18:74521125:+	distal	TRUE
PEX19	22.7252747252747	1.16216901810648e-05	0.000126345120048689	1	0.358974358974359	-0.641025641025641	chr1:160278483:-_vs_chr1:160276874:-	-1.28205128205128	chr1:160276874:-;chr1:160278204:-;chr1:160278483:-	proximal	TRUE
GFAP	19.2201423956852	1.16477885188751e-05	0.000126345120048689	1	0.445	-0.555	chr17:44909672:-_vs_chr17:44905626:-	-1.11	chr17:44905626:-;chr17:44909672:-	proximal	TRUE
KIF2A	25.545777498165	1.18714440534597e-05	0.000127476235181418	0.7	0.264705882352941	-0.435294117647059	chr5:62353324:+_vs_chr5:62391025:+	-0.711764705882353	chr5:62353324:+;chr5:62358213:+;chr5:62363207:+;chr5:62391025:+	proximal	TRUE
FRG1BP	19.166996671258	1.19766280851597e-05	0.000127476235181418	1	0	-1	chr20:30379619:+_vs_chr20:30396909:+	-2	chr20:30379619:+;chr20:30396909:+	proximal	TRUE
MRI1	19.166996671258	1.19766280851597e-05	0.000127476235181418	0	1	1	chr19:13773662:+_vs_chr19:13774282:+	2	chr19:13773662:+;chr19:13774282:+	distal	TRUE
SDCBP	18.9642143668251	1.33193257675277e-05	0.000140887029702482	0.833333333333333	0.968926553672316	0.135593220338983	chr8:58579688:+_vs_chr8:58582840:+	0.271186440677966	chr8:58579688:+;chr8:58582840:+	distal	TRUE
TMEM41B	18.8546493506494	1.41066838350054e-05	0.00014713438491682	0.266666666666667	1	0.733333333333333	chr11:9283433:-_vs_chr11:9280654:-	1.46666666666667	chr11:9280654:-;chr11:9283433:-	distal	TRUE
RAC1	25.1857639952878	1.4119384581921e-05	0.00014713438491682	0.753968253968254	0.847736625514403	0.0937683715461494	chr7:6402598:+_vs_chr7:6403967:+	0.454144620811287	chr7:6401963:+;chr7:6402598:+;chr7:6402689:+;chr7:6403967:+	distal	TRUE
HMGCS1	30.0884242374433	1.41691363043796e-05	0.00014713438491682	0.686666666666667	0.706198347107438	0.0195316804407714	chr5:43290574:-_vs_chr5:43289395:-	0.306198347107438	chr5:43289395:-;chr5:43290235:-;chr5:43290574:-;chr5:43290752:-;chr5:43294751:-;chr5:43295782:-	distal	TRUE
PKN2	18.6270890567766	1.58945906578499e-05	0.000164051441759505	0.866666666666667	0	-0.866666666666667	chr1:88804903:+_vs_chr1:88807706:+	-1.73333333333333	chr1:88804903:+;chr1:88807706:+	proximal	TRUE
ACIN1	24.9146723529416	1.60879576350996e-05	0.000165046938870932	0.632352941176471	0.602446483180428	-0.0299064579960423	chr14:23061315:-_vs_chr14:23058564:-	0.47004856988667	chr14:23058564:-;chr14:23061315:-;chr14:23063437:-;chr14:23080360:-	distal	TRUE
ZSCAN26	18.5774491226609	1.63139046313037e-05	0.000165461723090218	0.333333333333333	1	0.666666666666667	chr6:28278020:+_vs_chr6:28278204:+	1.33333333333333	chr6:28278020:+;chr6:28278204:+	distal	TRUE
RAB6A	18.576420890937	1.63227066818301e-05	0.000165461723090218	0.333333333333333	0.935483870967742	0.602150537634409	chr11:73676810:-_vs_chr11:73675893:-	1.20430107526882	chr11:73675893:-;chr11:73676810:-	distal	TRUE
CNN3	29.7575920479387	1.64605485357232e-05	0.000165871681398442	0.631428571428571	0.643495145631068	0.0120665742024965	chr1:94897617:-_vs_chr1:94897208:-	0.224757281553398	chr1:94896957:-;chr1:94897208:-;chr1:94897406:-;chr1:94897502:-;chr1:94897617:-;chr1:94901708:-	distal	TRUE
TOP2A	41.9272684232771	1.66734104868788e-05	0.000167028341524439	0.456818181818182	0.468122786304604	0.0113046044864226	chr17:40411173:-_vs_chr17:40398903:-	0.245833333333333	chr17:40388525:-;chr17:40395446:-;chr17:40396288:-;chr17:40398613:-;chr17:40398773:-;chr17:40398903:-;chr17:40399966:-;chr17:40407613:-;chr17:40411173:-;chr17:40413206:-;chr17:40416033:-;chr17:40416855:-	distal	TRUE
ATAD5	24.7737996618766	1.72166479507285e-05	0.000171461704444974	0.573333333333333	0.384615384615385	-0.188717948717949	chr17:30834193:+_vs_chr17:30834447:+	-0.823076923076923	chr17:30834193:+;chr17:30834447:+;chr17:30835121:+;chr17:30835718:+	proximal	TRUE
HMGN3	24.7136653886195	1.77221774463027e-05	0.000175470163901474	0.838709677419355	0.886102403343783	0.0473927259244279	chr6:79202275:-_vs_chr6:79201494:-	0.129436747901709	chr6:79201245:-;chr6:79201494:-;chr6:79201821:-;chr6:79202275:-	distal	FALSE
OTUD6B-AS1	21.8076923076923	1.83873771386395e-05	0.000180370526882521	0.333333333333333	0.666666666666667	0.333333333333333	chr8:91068361:-_vs_chr8:91067929:-	0.958333333333333	chr8:91067929:-;chr8:91068361:-;chr8:91069322:-	distal	TRUE
NFIX	24.6324008423139	1.84289322827708e-05	0.000180370526882521	0.318518518518518	0.467948717948718	0.1494301994302	chr19:13095019:+_vs_chr19:13098791:+	0.559401709401709	chr19:13094675:+;chr19:13095019:+;chr19:13096969:+;chr19:13098791:+	distal	TRUE
IMP4	18.3327533783784	1.85490538461647e-05	0.000180508792571534	0.0833333333333333	0.8	0.716666666666667	chr2:130346624:+_vs_chr2:130347810:+	1.43333333333333	chr2:130346624:+;chr2:130347810:+	distal	TRUE
SYNCRIP	21.7781780751415	1.86607338184492e-05	0.000180563805072835	0.5	0.402985074626866	-0.0970149253731343	chr6:85618899:-_vs_chr6:85618847:-	-0.880597014925373	chr6:85610107:-;chr6:85618847:-;chr6:85618899:-	proximal	TRUE
CASC3	24.5697782252723	1.89926685847254e-05	0.000182737370620268	0.401826484018265	0.0921985815602837	-0.309627902457981	chr17:40161839:+_vs_chr17:40172167:+	-0.638006412124745	chr17:40161839:+;chr17:40169662:+;chr17:40169735:+;chr17:40172167:+	proximal	TRUE
FAM98B	21.607128982129	2.03269190036312e-05	0.000194476084624629	0.136363636363636	0.666666666666667	0.53030303030303	chr15:38470284:+_vs_chr15:38486216:+	1.06060606060606	chr15:38470284:+;chr15:38484919:+;chr15:38486216:+	distal	TRUE
PWP1	21.5911449740529	2.049002271701e-05	0.00019494138931323	0.15	0.513513513513514	0.363513513513514	chr12:107697588:+_vs_chr12:107713162:+	0.727027027027027	chr12:107697588:+;chr12:107712468:+;chr12:107713162:+	distal	TRUE
GNAS	21.3508601368841	2.31057265527691e-05	0.000218605846218699	0.678082191780822	0.743243243243243	0.0651610514624215	chr20:58910868:+_vs_chr20:58911126:+	0.378854392553023	chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	distal	TRUE
SNRNP40	17.86640625	2.36967434680389e-05	0.000222805461935956	0.518518518518518	0.0277777777777778	-0.490740740740741	chr1:31259675:-_vs_chr1:31259568:-	-0.981481481481481	chr1:31259568:-;chr1:31259675:-	proximal	TRUE
SEC62	24.0996674742129	2.38112707412473e-05	0.000222805461935956	0.424242424242424	0.393333333333333	-0.030909090909091	chr3:169992967:+_vs_chr3:169993831:+	0.563636363636364	chr3:169982785:+;chr3:169992967:+;chr3:169993831:+;chr3:169994158:+	distal	TRUE
ACTR3	26.5554180473508	2.4446841994849e-05	0.000226350015004656	0.35	0.458333333333333	0.108333333333333	chr2:113958184:+_vs_chr2:113958561:+	0.338948306595365	chr2:113957876:+;chr2:113958146:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	distal	TRUE
RAB18	21.2372778816928	2.44559029717303e-05	0.000226350015004656	0.723404255319149	0.678571428571429	-0.0448328267477204	chr10:27533845:+_vs_chr10:27539626:+	-0.491641337386018	chr10:27533845:+;chr10:27539626:+;chr10:27539828:+	proximal	TRUE
PHF14	23.9781877379527	2.52432796997567e-05	0.000231568511905027	0.487179487179487	0.746268656716418	0.259089169536931	chr7:10982484:+_vs_chr7:11028908:+	0.548794489092997	chr7:10982484:+;chr7:10982554:+;chr7:11028908:+;chr7:11037043:+	distal	TRUE
MATR3	30.9904973265045	2.54554011710571e-05	0.000231568511905027	0.354082998661312	0.320707070707071	-0.0333759279542412	chr5:139319032:+_vs_chr5:139325489:+	-0.220372398685652	chr5:139319032:+;chr5:139322506:+;chr5:139322957:+;chr5:139325489:+;chr5:139329379:+;chr5:139329704:+;chr5:139330395:+	proximal	TRUE
SEL1L3	17.7272727272727	2.54945131566778e-05	0.000231568511905027	0.136363636363636	0.766666666666667	0.63030303030303	chr4:25782363:-_vs_chr4:25747437:-	1.26060606060606	chr4:25747437:-;chr4:25782363:-	distal	TRUE
RO60	17.7221216283716	2.55636407740136e-05	0.000231568511905027	0.928571428571429	0	-0.928571428571429	chr1:193075887:+_vs_chr1:193085985:+	-1.85714285714286	chr1:193075887:+;chr1:193085985:+	proximal	TRUE
HSPA9	23.9047551040509	2.61502069291383e-05	0.000234913525205192	0.319047619047619	0.0892018779342723	-0.229845741113347	chr5:138556065:-_vs_chr5:138555335:-	-0.488329979879276	chr5:138554882:-;chr5:138555335:-;chr5:138555828:-;chr5:138556065:-	proximal	TRUE
