gene_id	chisq	pvalue	adj_pvalue	PgG2M	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
TUFM	12.2750410774908	0.000459056553687894	0.00344901782372586	0	0.338028169014085	-0.338028169014085	chr16:28842787:-_vs_chr16:28842414:-	-0.676056338028169	chr16:28842414:-;chr16:28842787:-	proximal	TRUE
TRIM24	12.118269005848	0.000499302306450924	0.00371848822962136	0	0.714285714285714	-0.714285714285714	chr7:138525322:+_vs_chr7:138580656:+	-1.42857142857143	chr7:138525322:+;chr7:138580656:+	proximal	TRUE
GOLIM4	12.0634920634921	0.000514188841906129	0.00376909225024366	0	0.7	-0.7	chr3:168024962:-_vs_chr3:168010038:-	-1.4	chr3:168010038:-;chr3:168024962:-	proximal	TRUE
UBE2D1	12.0606400135812	0.000514976090728226	0.00376909225024366	0.714285714285714	0	0.714285714285714	chr10:58369596:+_vs_chr10:58369625:+	1.42857142857143	chr10:58369596:+;chr10:58369625:+	distal	TRUE
CARD8	12.034188034188	0.000522335828897824	0.00379028306610472	1	0.153846153846154	0.846153846153846	chr19:48223744:-_vs_chr19:48210990:-	1.69230769230769	chr19:48210990:-;chr19:48223744:-	distal	TRUE
YWHAZ	21.8967320766358	0.000547801125097228	0.0039413826712504	0.526436781609195	0.445569620253165	0.0808671613560308	chr8:100919924:-_vs_chr8:100918727:-	0.311508802560745	chr8:100918576:-;chr8:100918727:-;chr8:100919541:-;chr8:100919700:-;chr8:100919924:-;chr8:100919980:-	distal	TRUE
CCND2	17.4987854048891	0.00055796278630165	0.00396932065138659	0.19774011299435	0.219931271477663	-0.022191158483313	chr12:4300193:+_vs_chr12:4300989:+	0.303861611043159	chr12:4300193:+;chr12:4300989:+;chr12:4301558:+;chr12:4305353:+	distal	TRUE
TCP1	11.89185891748	0.000563798252253529	0.00396932065138659	0.543478260869565	0.166666666666667	0.376811594202899	chr6:159778952:-_vs_chr6:159778498:-	0.753623188405797	chr6:159778498:-;chr6:159778952:-	distal	TRUE
ZEB1	14.9548579203959	0.000565710010386075	0.00396932065138659	0.560975609756098	0.255681818181818	0.305293791574279	chr10:31520822:+_vs_chr10:31527051:+	0.610587583148559	chr10:31520822:+;chr10:31524017:+;chr10:31527051:+	distal	TRUE
HSPA5	19.6193249885557	0.000593649141058765	0.00413121410458108	0.768292682926829	0.697368421052632	0.0709242618741976	chr9:125236992:-_vs_chr9:125236815:-	0.297657252888318	chr9:125236247:-;chr9:125236755:-;chr9:125236815:-;chr9:125236992:-;chr9:125240207:-	distal	TRUE
HLA-A	11.6908241758242	0.000628090714487712	0.00433535785853713	0.772727272727273	0.328571428571429	0.444155844155844	chr6:29945773:+_vs_chr6:29945837:+	0.888311688311688	chr6:29945773:+;chr6:29945837:+	distal	TRUE
GET1	14.7290608173158	0.000633322739541228	0.00433621778927825	0.565217391304348	0.227272727272727	0.33794466403162	chr21:39397700:+_vs_chr21:39397788:+	0.744664031620553	chr21:39397700:+;chr21:39397788:+;chr21:39397889:+	distal	TRUE
PEX2	11.6335227272727	0.000647737651775548	0.00439943413085952	1	0.214285714285714	0.785714285714286	chr8:76982921:-_vs_chr8:76982061:-	1.57142857142857	chr8:76982061:-;chr8:76982921:-	distal	TRUE
PRPF40A	14.5556972789116	0.000690669846363271	0.00462990743412923	0.666666666666667	0.25	0.416666666666667	chr2:152673660:-_vs_chr2:152657973:-	0.833333333333333	chr2:152657973:-;chr2:152672551:-;chr2:152673660:-	distal	TRUE
BIRC5	11.5062229437229	0.000693635792927655	0.00462990743412923	0.933333333333333	0.4375	0.495833333333333	chr17:78223504:+_vs_chr17:78224699:+	0.991666666666667	chr17:78223504:+;chr17:78224699:+	distal	TRUE
XRCC5	19.2620476577171	0.000698030802789802	0.00462990743412923	0.65	0.561475409836066	0.0885245901639344	chr2:216122176:+_vs_chr2:216205424:+	0.481147540983607	chr2:216122176:+;chr2:216127658:+;chr2:216205424:+;chr2:216206118:+;chr2:216206281:+	distal	TRUE
YWHAQ	19.2433428479049	0.000703969845395004	0.00463310386620433	0.816326530612245	0.764819587628866	0.051506942983379	chr2:9584267:-_vs_chr2:9583977:-	0.34148607896767	chr2:9583977:-;chr2:9584267:-;chr2:9584498:-;chr2:9584630:-;chr2:9584936:-	distal	TRUE
MPC1	14.4457072914845	0.000729717090832529	0.00476561392397552	0.394736842105263	0.802325581395349	-0.407588739290086	chr6:166365426:-_vs_chr6:166364919:-	-0.815177478580171	chr6:166364919:-;chr6:166365126:-;chr6:166365426:-	proximal	TRUE
ST13	14.3147648199551	0.000779091227889717	0.00504922482807916	0.285714285714286	0.602941176470588	-0.317226890756303	chr22:40825150:-_vs_chr22:40824595:-	-0.953781512605042	chr22:40824595:-;chr22:40825150:-;chr22:40826130:-	proximal	TRUE
SNRPG	11.2730628142846	0.000786398741929217	0.00505797372649928	0.5	0.177215189873418	0.322784810126582	chr2:70281504:-_vs_chr2:70281373:-	0.645569620253165	chr2:70281373:-;chr2:70281504:-	distal	TRUE
ITM2B	18.9737692983345	0.000795325372235337	0.00507692662426918	0.454545454545455	0.552536231884058	-0.0979907773386035	chr13:48261870:+_vs_chr13:48262091:+	-0.437944664031621	chr13:48256283:+;chr13:48261388:+;chr13:48261870:+;chr13:48262047:+;chr13:48262091:+	proximal	TRUE
TOP2A	28.4306195990504	0.000807954156230179	0.00511905282566733	0.50070323488045	0.45679012345679	0.04391311142366	chr17:40411173:-_vs_chr17:40399966:-	-0.40295358649789	chr17:40388525:-;chr17:40396288:-;chr17:40398613:-;chr17:40398773:-;chr17:40398903:-;chr17:40399966:-;chr17:40400281:-;chr17:40411173:-;chr17:40413206:-;chr17:40416855:-	proximal	TRUE
TIMM17A	11.1475396825397	0.000841431958618258	0.00529167209531038	0.916666666666667	0.4	0.516666666666667	chr1:201969936:+_vs_chr1:201970346:+	1.03333333333333	chr1:201969936:+;chr1:201970346:+	distal	TRUE
PRDX6	11.127636009215	0.000850509190198556	0.0053094286946954	1	0.472222222222222	0.527777777777778	chr1:173488015:+_vs_chr1:173488802:+	1.05555555555556	chr1:173488015:+;chr1:173488802:+	distal	TRUE
LAPTM4B	11.047004048583	0.000888306289835544	0.00550490540197355	0.230769230769231	0.777777777777778	-0.547008547008547	chr8:97851846:+_vs_chr8:97852595:+	-1.09401709401709	chr8:97851846:+;chr8:97852595:+	proximal	TRUE
MDH2	10.9745203758113	0.000923731595234476	0.00568295742285558	0	0.269230769230769	-0.269230769230769	chr7:76066590:+_vs_chr7:76067508:+	-0.538461538461539	chr7:76066590:+;chr7:76067508:+	proximal	TRUE
SEPTIN11	16.4096724841647	0.0009344598300234	0.00570759996899185	0.401234567901235	0.386313465783664	0.0149211021175701	chr4:77028696:+_vs_chr4:77030836:+	0.441746382143733	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+	distal	TRUE
RAB5IF	10.703180833737	0.00106951497204553	0.00648584436619041	0.294117647058824	0.785714285714286	-0.491596638655462	chr20:36612390:+_vs_chr20:36612554:+	-0.983193277310924	chr20:36612390:+;chr20:36612554:+	proximal	TRUE
GPM6A	16.0558075365986	0.00110449675428698	0.00665048045666417	0.559027777777778	0.709803921568627	-0.15077614379085	chr4:175634820:-_vs_chr4:175632943:-	-0.34718137254902	chr4:175632943:-;chr4:175633448:-;chr4:175634820:-;chr4:175640800:-	proximal	TRUE
RPL13	10.6061050743269	0.00112714871845374	0.00673907930962835	0.0447761194029851	0.129333333333333	-0.0845572139303483	chr16:89563066:+_vs_chr16:89563431:+	-0.169114427860696	chr16:89563066:+;chr16:89563431:+	proximal	FALSE
RPL12	10.5818309629142	0.00114204494923762	0.00678039274057858	0.962025316455696	0.801324503311258	0.160700813144438	chr9:127449283:-_vs_chr9:127447674:-	0.321401626288876	chr9:127447674:-;chr9:127449283:-	distal	TRUE
CAPZB	10.4993577800361	0.00119416042715862	0.00704057085178934	0.857142857142857	0.410714285714286	0.446428571428571	chr1:19339115:-_vs_chr1:19338779:-	0.892857142857143	chr1:19338779:-;chr1:19339115:-	distal	TRUE
CKAP2	18.0092161126644	0.00122899039485563	0.00719595065677536	0.417241379310345	0.291666666666667	0.125574712643678	chr13:52468337:+_vs_chr13:52476627:+	0.454022988505747	chr13:52461298:+;chr13:52465344:+;chr13:52468337:+;chr13:52474084:+;chr13:52476627:+	distal	TRUE
DLD	10.4086021505376	0.0012542965346248	0.00729382025956478	0.111111111111111	0.774193548387097	-0.663082437275986	chr7:107919745:+_vs_chr7:107919965:+	-1.32616487455197	chr7:107919745:+;chr7:107919965:+	proximal	TRUE
USP47	10.2893617238562	0.00133799364231059	0.00772759593416118	0.53125	0	0.53125	chr11:11933082:+_vs_chr11:11933860:+	1.0625	chr11:11933082:+;chr11:11933860:+	distal	TRUE
ACAT2	10.2707920912572	0.00135152766080953	0.00775302016234654	0.333333333333333	0.816901408450704	-0.483568075117371	chr6:159778898:+_vs_chr6:159779051:+	-0.967136150234742	chr6:159778898:+;chr6:159779051:+	proximal	TRUE
GNAI3	10.2199193780076	0.00138931924027969	0.00791632238253328	0.0714285714285714	0.705882352941177	-0.634453781512605	chr1:109592110:+_vs_chr1:109593507:+	-1.26890756302521	chr1:109592110:+;chr1:109593507:+	proximal	TRUE
CCNI	15.5158510829931	0.00142490164121452	0.00799848382446578	0.614035087719298	0.60919540229885	0.00483968542044777	chr4:77048307:-_vs_chr4:77048082:-	-0.475499092558984	chr4:77047155:-;chr4:77047509:-;chr4:77048082:-;chr4:77048307:-	proximal	TRUE
RSF1	13.1018907018907	0.0014287642760126	0.00799848382446578	0.4	0.574074074074074	-0.174074074074074	chr11:77702389:-_vs_chr11:77701996:-	-1.0962962962963	chr11:77701996:-;chr11:77702389:-;chr11:77725546:-	proximal	TRUE
NTMT1	10.15625	0.00143812851877382	0.00799848382446578	0.916666666666667	0.214285714285714	0.702380952380952	chr9:129635599:+_vs_chr9:129636099:+	1.4047619047619	chr9:129635599:+;chr9:129636099:+	distal	TRUE
FGFBP3	13.0842490842491	0.0014414228800274	0.00799848382446578	1	0.634615384615385	0.365384615384615	chr10:91907910:-_vs_chr10:91906904:-	0.730769230769231	chr10:91906904:-;chr10:91907755:-;chr10:91907910:-	distal	TRUE
NFE2L2	10.0324175824176	0.00153809030560734	0.00844509114692447	0.8	0.178571428571429	0.621428571428571	chr2:177231049:-_vs_chr2:177230308:-	1.24285714285714	chr2:177230308:-;chr2:177231049:-	distal	TRUE
MSH6	10.0279790385054	0.00154180109278362	0.00844509114692447	0	0.789473684210526	-0.789473684210526	chr2:47791125:+_vs_chr2:47806950:+	-1.57894736842105	chr2:47791125:+;chr2:47806950:+	proximal	TRUE
EIF1	9.99917641373759	0.00156610249510096	0.00852321165603021	0.656565656565657	0.811170212765957	-0.154604556200301	chr17:41690999:+_vs_chr17:41691644:+	-0.309209112400602	chr17:41690999:+;chr17:41691644:+	proximal	TRUE
LSM5	9.96015805740312	0.00159964320694189	0.00865029988976859	0.184210526315789	0.857142857142857	-0.672932330827068	chr7:32487035:-_vs_chr7:32486805:-	-1.34586466165414	chr7:32486805:-;chr7:32487035:-	proximal	TRUE
APEX1	9.93638136532826	0.00162043785396131	0.00870728948109589	1	0.827956989247312	0.172043010752688	chr14:20457234:+_vs_chr14:20457767:+	0.344086021505376	chr14:20457234:+;chr14:20457767:+	distal	TRUE
MCM4	12.8298368298368	0.00163695345367128	0.00870779642820992	1	0.41025641025641	0.58974358974359	chr8:47976974:+_vs_chr8:47978160:+	1.28205128205128	chr8:47976905:+;chr8:47976974:+;chr8:47978160:+	distal	TRUE
RBBP4	9.91312174850907	0.00164104526326689	0.00870779642820992	0.466666666666667	0.864864864864865	-0.398198198198198	chr1:32680505:+_vs_chr1:32680653:+	-0.796396396396396	chr1:32680505:+;chr1:32680653:+	proximal	TRUE
HNRNPD	12.8	0.00166155727317393	0.00876187655232714	0.761904761904762	0.571428571428571	0.19047619047619	chr4:82357313:-_vs_chr4:82353829:-	0.761904761904762	chr4:82353829:-;chr4:82357313:-;chr4:82359469:-	distal	TRUE
FUBP1	17.3116871490059	0.00168114479731012	0.0088104440303475	0.292682926829268	0.25	0.0426829268292683	chr1:77964286:-_vs_chr1:77962777:-	0.332878048780488	chr1:77948419:-;chr1:77948654:-;chr1:77962777:-;chr1:77962913:-;chr1:77964286:-	distal	TRUE
SEC11A	9.82840909090909	0.00171836912248652	0.00894530614188734	0.928571428571429	0.408163265306122	0.520408163265306	chr15:84669729:-_vs_chr15:84669544:-	1.04081632653061	chr15:84669544:-;chr15:84669729:-	distal	TRUE
RAB18	9.81818181818182	0.00172795077416905	0.00894530614188734	0.222222222222222	0.851851851851852	-0.62962962962963	chr10:27538513:+_vs_chr10:27539828:+	-1.25925925925926	chr10:27538513:+;chr10:27539828:+	proximal	TRUE
MARCHF5	9.76970261171189	0.00177411147623948	0.00912860995955953	0.793103448275862	0.230769230769231	0.562334217506631	chr10:92351856:+_vs_chr10:92352068:+	1.12466843501326	chr10:92351856:+;chr10:92352068:+	distal	TRUE
TM9SF3	9.74791161616162	0.00179526551944783	0.00915355780187031	0	0.6	-0.6	chr10:96565378:-_vs_chr10:96521457:-	-1.2	chr10:96521457:-;chr10:96565378:-	proximal	TRUE
SRP14	12.6393560367178	0.00180052314830665	0.00915355780187031	0.464788732394366	0.447761194029851	0.0170275383645154	chr15:40036437:-_vs_chr15:40036041:-	0.303184780323733	chr15:40035740:-;chr15:40036041:-;chr15:40036437:-	distal	TRUE
LUC7L2	14.994536315291	0.00182132401902814	0.0092041910247315	0.63963963963964	0.559748427672956	0.0798912119666837	chr7:139405776:+_vs_chr7:139419147:+	0.475267720550739	chr7:139405776:+;chr7:139409614:+;chr7:139419147:+;chr7:139423136:+	distal	TRUE
TCF12	12.4866477272727	0.00194338522812227	0.00976292342411719	0.714285714285714	0.265625	0.448660714285714	chr15:57262200:+_vs_chr15:57286267:+	0.897321428571429	chr15:57262200:+;chr15:57263175:+;chr15:57286267:+	distal	TRUE
RBM22	12.436974789916	0.00199225643642912	0.00994956302663719	0.375	0.341666666666667	0.0333333333333333	chr5:150693280:-_vs_chr5:150691134:-	0.683333333333333	chr5:150690792:-;chr5:150691134:-;chr5:150693280:-	distal	TRUE
PNRC1	9.54318491292839	0.00200693192008365	0.00996424093655565	0.551724137931034	0.857142857142857	-0.305418719211823	chr6:89084039:+_vs_chr6:89084838:+	-0.610837438423645	chr6:89084039:+;chr6:89084838:+	proximal	TRUE
RPL3	12.2450277993255	0.00219293620630268	0.0108244351113429	0.954545454545455	0.975075987841945	-0.0205305332964907	chr22:39312956:-_vs_chr22:39312884:-	-0.0838302896329976	chr22:39312884:-;chr22:39312956:-;chr22:39313190:-	proximal	FALSE
NIPSNAP2	9.36478524790859	0.00221193912609048	0.0108551232257272	1	0.448275862068966	0.551724137931034	chr7:55999235:+_vs_chr7:56000179:+	1.10344827586207	chr7:55999235:+;chr7:56000179:+	distal	TRUE
PCM1	12.1776365905781	0.00226808754156236	0.0110667030045198	0.227272727272727	0.355263157894737	-0.12799043062201	chr8:17947255:+_vs_chr8:17960387:+	-0.465311004784689	chr8:17937189:+;chr8:17947255:+;chr8:17960387:+	proximal	TRUE
PON2	14.389333722508	0.00242036965767361	0.0117422505106565	0.979166666666667	0.577114427860697	0.40205223880597	chr7:95413312:-_vs_chr7:95404862:-	0.773320895522388	chr7:95404862:-;chr7:95405094:-;chr7:95412397:-;chr7:95413312:-	distal	TRUE
VEGFA	9.17562724014337	0.00245259297708899	0.0118309740769804	0	0.645161290322581	-0.645161290322581	chr6:43778536:+_vs_chr6:43778918:+	-1.29032258064516	chr6:43778536:+;chr6:43778918:+	proximal	TRUE
DDX5	9.13382716049383	0.0025092626403938	0.012035954698838	0.75	0.9	-0.15	chr17:64502479:-_vs_chr17:64499620:-	-0.3	chr17:64499620:-;chr17:64502479:-	proximal	TRUE
CDK2	9.10324074074074	0.00255157010742504	0.012170129332606	0	0.666666666666667	-0.666666666666667	chr12:55971899:+_vs_chr12:55972532:+	-1.33333333333333	chr12:55971899:+;chr12:55972532:+	proximal	TRUE
ACBD6	11.7728915284062	0.0027768286823084	0.0131705449792169	0.346153846153846	0.485294117647059	-0.139140271493213	chr1:180288305:-_vs_chr1:180288230:-	-0.868778280542986	chr1:180288230:-;chr1:180288305:-;chr1:180430181:-	proximal	TRUE
FXR1	8.92350877192982	0.00281523127560967	0.0132785075166256	1	0.56	0.44	chr3:180957913:+_vs_chr3:180976255:+	0.88	chr3:180957913:+;chr3:180976255:+	distal	TRUE
KIF22	8.85579264485515	0.00292160219250269	0.0137040898421811	0.923076923076923	0.285714285714286	0.637362637362637	chr16:29800615:+_vs_chr16:29800791:+	1.27472527472527	chr16:29800615:+;chr16:29800791:+	distal	TRUE
PTOV1	8.79074499755059	0.00302762581547474	0.0141233753699893	0.847222222222222	0.964285714285714	-0.117063492063492	chr19:49860064:+_vs_chr19:49860738:+	-0.234126984126984	chr19:49860064:+;chr19:49860738:+	proximal	TRUE
HSP90B1	11.5467096774194	0.00310930876762135	0.0144251537907679	0.666666666666667	0.419354838709677	0.247311827956989	chr12:103932415:+_vs_chr12:103937748:+	0.653763440860215	chr12:103932415:+;chr12:103937748:+;chr12:103947926:+	distal	TRUE
FLOT1	8.6592568597561	0.00325403979721682	0.015014564064332	0.390243902439024	0	0.390243902439024	chr6:30727830:-_vs_chr6:30727713:-	0.780487804878049	chr6:30727713:-;chr6:30727830:-	distal	TRUE
RDH11	11.3646245059289	0.00340567455105477	0.0156292848315973	0	0.489130434782609	-0.489130434782609	chr14:67677318:-_vs_chr14:67676860:-	-1.04347826086957	chr14:67676792:-;chr14:67676860:-;chr14:67677318:-	proximal	TRUE
ENOPH1	8.49957226283018	0.00355229979131879	0.0162145296926325	1	0.666666666666667	0.333333333333333	chr4:82460647:+_vs_chr4:82461087:+	0.666666666666667	chr4:82460647:+;chr4:82461087:+	distal	TRUE
DEPDC1B	8.47963225585603	0.00359144695391668	0.0163055532827554	0.769230769230769	0.0909090909090909	0.678321678321678	chr5:60597659:-_vs_chr5:60596917:-	1.35664335664336	chr5:60596917:-;chr5:60597659:-	distal	TRUE
TFAP2C	11.1412232062799	0.00380815064332054	0.017108205456408	0.315789473684211	0.5625	-0.246710526315789	chr20:56638484:+_vs_chr20:56639283:+	-0.653637770897833	chr20:56638015:+;chr20:56638484:+;chr20:56639283:+	proximal	TRUE
STMN1	13.4213861656326	0.00380854043729225	0.017108205456408	0.374907201187825	0.359761295822677	0.0151459053651479	chr1:25901556:-_vs_chr1:25900561:-	0.127581041131471	chr1:25900120:-;chr1:25900262:-;chr1:25900561:-;chr1:25901556:-	distal	FALSE
NDFIP1	8.34373476428806	0.00387019583269572	0.0172936645366246	0.0487804878048781	0.301587301587302	-0.252806813782424	chr5:142152775:+_vs_chr5:142153198:+	-0.505613627564847	chr5:142152775:+;chr5:142153198:+	proximal	TRUE
KDELR2	8.26875	0.00403332658816584	0.0179282422688628	1	0.333333333333333	0.666666666666667	chr7:6462005:-_vs_chr7:6461760:-	1.33333333333333	chr7:6461760:-;chr7:6462005:-	distal	TRUE
RB1CC1	11.0123851102941	0.00406154207868286	0.0179536109958161	0.2	0.609375	-0.409375	chr8:52661118:-_vs_chr8:52657181:-	-0.81875	chr8:52657181:-;chr8:52657243:-;chr8:52661118:-	proximal	TRUE
RTN4	11.0026660240057	0.00408132735240579	0.0179536109958161	0.803030303030303	0.552631578947368	0.250398724082935	chr2:55026600:-_vs_chr2:54972189:-	0.524322169059011	chr2:54972189:-;chr2:55026600:-;chr2:55027115:-	distal	TRUE
PRPF39	10.8705882352941	0.00435995249358604	0.0190804106549204	0	0.485294117647059	-0.485294117647059	chr14:45109687:+_vs_chr14:45114527:+	-0.970588235294118	chr14:45109687:+;chr14:45114527:+;chr14:45114553:+	proximal	TRUE
NONO	8.1119430359262	0.00439745661297372	0.0191458495611009	1	0.782608695652174	0.217391304347826	chrX:71300269:+_vs_chrX:71301168:+	0.434782608695652	chrX:71300269:+;chrX:71301168:+	distal	TRUE
MORF4L1	13.075157067864	0.00447686103941566	0.0193921174615505	0.671957671957672	0.610486891385768	0.0614707805719041	chr15:78891014:+_vs_chr15:78897216:+	0.403424291064741	chr15:78891014:+;chr15:78891571:+;chr15:78897216:+;chr15:78897733:+	distal	TRUE
PRKAR1A	8.06666666666667	0.00450869836490423	0.0194308878771761	0.2	0.6	-0.4	chr17:68532216:+_vs_chr17:68532762:+	-0.8	chr17:68532216:+;chr17:68532762:+	proximal	TRUE
DNAJA1	12.8835048512158	0.00489542682273655	0.0208971047964591	0.4	0.491111111111111	-0.0911111111111111	chr9:33030643:+_vs_chr9:33039032:+	-0.431666666666667	chr9:33026861:+;chr9:33030643:+;chr9:33039032:+;chr9:33039900:+	proximal	TRUE
CAT	7.91666666666667	0.00489814352708524	0.0208971047964591	0	0.842105263157895	-0.842105263157895	chr11:34471813:+_vs_chr11:34472055:+	-1.68421052631579	chr11:34471813:+;chr11:34472055:+	proximal	TRUE
RBBP6	7.78555555555556	0.00526655932400423	0.022356544330398	0	0.75	-0.75	chr16:24567500:+_vs_chr16:24569513:+	-1.5	chr16:24567500:+;chr16:24569513:+	proximal	TRUE
SMC4	20.1110148918324	0.00533481925883581	0.0225336395559781	0.469733656174334	0.398809523809524	0.0709241323648104	chr3:160414412:+_vs_chr3:160416288:+	0.384180790960452	chr3:160412058:+;chr3:160413571:+;chr3:160414412:+;chr3:160414516:+;chr3:160416288:+;chr3:160416412:+;chr3:160430650:+;chr3:160432420:+	distal	TRUE
PCDH9	10.4258241758242	0.00544579194944757	0.022800449524131	0.769230769230769	0.416666666666667	0.352564102564103	chr13:67228053:-_vs_chr13:67225821:-	0.745421245421245	chr13:67225821:-;chr13:67228053:-;chr13:67228450:-	distal	TRUE
NCAM1	7.7168562990774	0.00547075775923698	0.022800449524131	1	0.421052631578947	0.578947368421053	chr11:113275423:+_vs_chr11:113275701:+	1.15789473684211	chr11:113275423:+;chr11:113275701:+	distal	TRUE
CHMP4B	7.71428571428571	0.00547855324254737	0.022800449524131	0.25	0.71875	-0.46875	chr20:33853832:+_vs_chr20:33854364:+	-0.9375	chr20:33853832:+;chr20:33854364:+	proximal	TRUE
