gene_id	chisq	pvalue	adj_pvalue	PgG2M	PgS	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SSU72	2.05374231032126	0.15183258121672	0.256134963096033	1	0.681818181818182	0.318181818181818	chr1:1562350:-_vs_chr1:1541673:-	0.636363636363636	chr1:1541673:-;chr1:1562350:-	distal	FALSE
ANP32B	2.02112288377946	0.155124392374299	0.2611204522396	0.290322580645161	0.107142857142857	0.183179723502304	chr9:98015800:+_vs_chr9:98015943:+	0.366359447004608	chr9:98015800:+;chr9:98015943:+	distal	FALSE
CTDSPL2	3.71923688394277	0.155732039843311	0.26157589376279	0.2	0.554054054054054	-0.354054054054054	chr15:44459199:+_vs_chr15:44525990:+	-0.708108108108108	chr15:44459199:+;chr15:44486593:+;chr15:44525990:+	proximal	FALSE
RAD23B	2.01181663837012	0.156078327705547	0.261591322461133	0.611111111111111	0.368421052631579	0.242690058479532	chr9:107330444:+_vs_chr9:107330882:+	0.485380116959064	chr9:107330444:+;chr9:107330882:+	distal	FALSE
YPEL5	2.0059942061144	0.156678542802451	0.262031356066168	1	0.384615384615385	0.615384615384615	chr2:30159551:+_vs_chr2:30160533:+	1.23076923076923	chr2:30159551:+;chr2:30160533:+	distal	FALSE
LEO1	1.99431818181818	0.157890106904794	0.263489726791657	0.8	0.4375	0.3625	chr15:51947316:-_vs_chr15:51938025:-	0.725	chr15:51938025:-;chr15:51947316:-	distal	FALSE
TPGS2	1.9795077548535	0.159442273378633	0.264944352846074	0	0.117021276595745	-0.117021276595745	chr18:36796071:-_vs_chr18:36786790:-	-0.234042553191489	chr18:36786790:-;chr18:36796071:-	proximal	FALSE
MALAT1	5.17467210874516	0.1594446040968	0.264944352846074	0.661835748792271	0.593806921675774	0.0680288271164965	chr11:65500223:+_vs_chr11:65502988:+	0.124732715609408	chr11:65499910:+;chr11:65500223:+;chr11:65502913:+;chr11:65502988:+	distal	FALSE
SLC1A3	1.94387943786982	0.163247929196709	0.270684600548389	0.692307692307692	0.333333333333333	0.358974358974359	chr5:36610649:+_vs_chr5:36688334:+	0.717948717948718	chr5:36610649:+;chr5:36688334:+	distal	FALSE
HSP90AB1	3.57289563617031	0.167554297161978	0.277232696370352	0.597402597402597	0.519736842105263	0.0776657552973342	chr6:44250447:+_vs_chr6:44253883:+	0.155331510594668	chr6:44250447:+;chr6:44251139:+;chr6:44253883:+	distal	FALSE
ASPH	1.89475779967159	0.168666263642702	0.278478767205823	0.111111111111111	0.413793103448276	-0.302681992337165	chr8:61624548:-_vs_chr8:61618985:-	-0.60536398467433	chr8:61618985:-;chr8:61624548:-	proximal	FALSE
GMNN	3.52651515151515	0.17148532650785	0.282209810899426	0.5	0.625	-0.125	chr6:24781577:+_vs_chr6:24786050:+	-1.3125	chr6:24777280:+;chr6:24781577:+;chr6:24786050:+	proximal	FALSE
MRPS30	1.86844405594406	0.171653390134702	0.282209810899426	0.1875	0.454545454545455	-0.267045454545455	chr5:44815311:+_vs_chr5:44815499:+	-0.534090909090909	chr5:44815311:+;chr5:44815499:+	proximal	FALSE
SLC25A6	4.92785237137418	0.177157023640189	0.290642389735279	0.412698412698413	0.361240310077519	0.0514581026208933	chrY:1386272:-_vs_chrY:1386138:-	0.187375415282392	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	distal	FALSE
MYL12B	1.81730769230769	0.17763408399748	0.290810230341865	0.423076923076923	0.571428571428571	-0.148351648351648	chr18:3278188:+_vs_chr18:3278257:+	-0.296703296703297	chr18:3278188:+;chr18:3278257:+	proximal	FALSE
PSMD2	1.7724609375	0.183077811662864	0.299091330211332	0.642857142857143	0.4375	0.205357142857143	chr3:184306461:+_vs_chr3:184309050:+	0.410714285714286	chr3:184306461:+;chr3:184309050:+	distal	FALSE
SMARCA4	1.75182291666667	0.185647730382567	0.302559713999294	0.233333333333333	0.114583333333333	0.11875	chr19:10996376:+_vs_chr19:11062273:+	0.2375	chr19:10996376:+;chr19:11062273:+	distal	FALSE
PCBP2	1.74917365681593	0.185980648940288	0.302559713999294	0.696428571428571	0.8	-0.103571428571429	chr12:53479624:+_vs_chr12:53479795:+	-0.207142857142857	chr12:53479624:+;chr12:53479795:+	proximal	FALSE
C1QBP	1.73140188410075	0.188231962983672	0.305581596810312	0.666666666666667	0.872727272727273	-0.206060606060606	chr17:5432878:-_vs_chr17:5432777:-	-0.412121212121212	chr17:5432777:-;chr17:5432878:-	proximal	FALSE
HSPE1-MOB4	1.71561771561772	0.190258119873618	0.307945659938068	0.826086956521739	0.608695652173913	0.217391304347826	chr2:197550913:+_vs_chr2:197552617:+	0.434782608695652	chr2:197550913:+;chr2:197552617:+	distal	FALSE
TAF15	3.31413941789436	0.190696959775866	0.307945659938068	0.795454545454545	0.692982456140351	0.102472089314195	chr17:35836240:+_vs_chr17:35847234:+	0.39792663476874	chr17:35824941:+;chr17:35836240:+;chr17:35847234:+	distal	FALSE
ST13	1.71082251082251	0.190878688698725	0.307945659938068	0.857142857142857	0.473684210526316	0.383458646616541	chr22:40850830:-_vs_chr22:40826130:-	0.766917293233083	chr22:40826130:-;chr22:40850830:-	distal	FALSE
RAB4A	1.70608339029392	0.191494320135724	0.308297909596104	0.230769230769231	0.421052631578947	-0.190283400809717	chr1:229304392:+_vs_chr1:229305504:+	-0.380566801619433	chr1:229304392:+;chr1:229305504:+	proximal	FALSE
BRWD1	3.24602203182374	0.197303719148279	0.316712381509643	0.75	0.523255813953488	0.226744186046512	chr21:39296437:-_vs_chr21:39250818:-	0.453488372093023	chr21:39236611:-;chr21:39250818:-;chr21:39296437:-	distal	FALSE
CAPZA2	3.243657688559	0.197537103931272	0.316712381509643	0.4375	0.333333333333333	0.104166666666667	chr7:116918649:+_vs_chr7:116918735:+	0.403508771929825	chr7:116918649:+;chr7:116918735:+;chr7:116919259:+	distal	FALSE
UBE2I	1.65682193060974	0.198032967260187	0.316852747616299	0	0.197674418604651	-0.197674418604651	chr16:1325350:+_vs_chr16:1327015:+	-0.395348837209302	chr16:1325350:+;chr16:1327015:+	proximal	FALSE
PTMA	3.22876430134495	0.199013592877665	0.317561511228104	0.818548387096774	0.843468468468468	-0.0249200813716942	chr2:231713104:+_vs_chr2:231713412:+	-0.0634989828538216	chr2:231713104:+;chr2:231713412:+;chr2:231713541:+	proximal	FALSE
TOPORS	1.64753764753765	0.19929440202073	0.317561511228104	0.666666666666667	0.423076923076923	0.243589743589744	chr9:32542849:-_vs_chr9:32542658:-	0.487179487179487	chr9:32542658:-;chr9:32542849:-	distal	FALSE
KIFC1	1.6281028942374	0.201965645840346	0.321158486008418	0.854166666666667	0.91358024691358	-0.0594135802469136	chr6:33407105:+_vs_chr6:33409896:+	-0.118827160493827	chr6:33407105:+;chr6:33409896:+	proximal	FALSE
QDPR	1.62369872191301	0.202576823915844	0.3214716060505	0.714285714285714	0.333333333333333	0.380952380952381	chr4:17486666:-_vs_chr4:17486525:-	0.761904761904762	chr4:17486525:-;chr4:17486666:-	distal	FALSE
PSMD10	1.61445774053533	0.203866311541626	0.322857668890412	0.724137931034483	0.865384615384615	-0.141246684350133	chrX:108085038:-_vs_chrX:108084218:-	-0.282493368700265	chrX:108084218:-;chrX:108085038:-	proximal	FALSE
CELF2	1.60450367647059	0.20526614006552	0.324288032452106	1	0.433333333333333	0.566666666666667	chr10:11331041:+_vs_chr10:11332756:+	1.13333333333333	chr10:11331041:+;chr10:11332756:+	distal	FALSE
TUBB6	1.60210399315359	0.20560529892582	0.324288032452106	0.217391304347826	0.375	-0.157608695652174	chr18:12326569:+_vs_chr18:12329826:+	-0.315217391304348	chr18:12326569:+;chr18:12329826:+	proximal	FALSE
HMGCS1	1.59540087463557	0.206556193503413	0.325126990179814	0.777777777777778	0.571428571428571	0.206349206349206	chr5:43290574:-_vs_chr5:43290235:-	0.412698412698413	chr5:43290235:-;chr5:43290574:-	distal	FALSE
TFAP2C	1.56557915768442	0.210850190451889	0.330910655500092	0.631578947368421	0.82051282051282	-0.188933873144399	chr20:56638015:+_vs_chr20:56638484:+	-0.377867746288799	chr20:56638015:+;chr20:56638484:+	proximal	FALSE
SRRT	1.56397965543469	0.211083472258435	0.330910655500092	0.393939393939394	0.53921568627451	-0.145276292335116	chr7:100884837:+_vs_chr7:100888661:+	-0.290552584670232	chr7:100884837:+;chr7:100888661:+	proximal	FALSE
SKA3	1.54385964912281	0.214044217209977	0.334875630151093	0	0.578947368421053	-0.578947368421053	chr13:21153920:-_vs_chr13:21153595:-	-1.15789473684211	chr13:21153595:-;chr13:21153920:-	proximal	FALSE
FTH1	1.53051538285568	0.216035111445384	0.337111723164905	0.00341296928327645	0.0148514851485149	-0.0114385158652384	chr11:61964565:-_vs_chr11:61964285:-	-0.0228770317304768	chr11:61964285:-;chr11:61964565:-	proximal	FALSE
UCHL5	1.52380952380952	0.217043907756942	0.337111723164905	0.571428571428571	0	0.571428571428571	chr1:193015759:-_vs_chr1:193015483:-	1.14285714285714	chr1:193015483:-;chr1:193015759:-	distal	FALSE
AP2M1	1.52325556110741	0.217127493814211	0.337111723164905	1	0.842105263157895	0.157894736842105	chr3:184183301:+_vs_chr3:184184091:+	0.315789473684211	chr3:184183301:+;chr3:184184091:+	distal	FALSE
SMS	1.52270130963313	0.217211161833058	0.337111723164905	1	0.75	0.25	chrX:21972528:+_vs_chrX:21994831:+	0.5	chrX:21972528:+;chrX:21994831:+	distal	FALSE
POLR2C	1.50226405177762	0.220323328953975	0.341259287960647	0.741935483870968	0.577777777777778	0.16415770609319	chr16:57471679:+_vs_chr16:57472005:+	0.32831541218638	chr16:57471679:+;chr16:57472005:+	distal	FALSE
ELAVL4	1.49470588235294	0.221487748711783	0.341738702022181	0.428571428571429	0.678571428571429	-0.25	chr1:50201260:+_vs_chr1:50201599:+	-0.5	chr1:50201260:+;chr1:50201599:+	proximal	FALSE
OTUB1	1.49453851010101	0.221513617419017	0.341738702022181	0.3125	0.133333333333333	0.179166666666667	chr11:63997702:+_vs_chr11:63998412:+	0.358333333333333	chr11:63997702:+;chr11:63998412:+	distal	FALSE
TFDP1	4.35991471215352	0.225131129779196	0.346395477527648	1	0.646766169154229	0.353233830845771	chr13:113641248:+_vs_chr13:113641470:+	0.73134328358209	chr13:113641158:+;chr13:113641204:+;chr13:113641248:+;chr13:113641470:+	distal	FALSE
NME4	1.46949814408522	0.22542489194776	0.346395477527648	0.518518518518518	0.686274509803922	-0.167755991285403	chr16:400648:+_vs_chr16:400754:+	-0.335511982570806	chr16:400648:+;chr16:400754:+	proximal	FALSE
ZC3H15	1.46583081317204	0.226004651228865	0.346600018485375	0.37037037037037	0.5625	-0.19212962962963	chr2:186504166:+_vs_chr2:186509361:+	-0.384259259259259	chr2:186504166:+;chr2:186509361:+	proximal	FALSE
STARD3NL	1.45778093434343	0.227283527564324	0.347873801558018	0.538461538461538	0.25	0.288461538461538	chr7:38230410:+_vs_chr7:38230669:+	0.576923076923077	chr7:38230410:+;chr7:38230669:+	distal	FALSE
PSMA4	2.95525173611111	0.228178772339765	0.348556549873342	0.71875	0.628205128205128	0.0905448717948718	chr15:78548934:+_vs_chr15:78549192:+	0.326121794871795	chr15:78548851:+;chr15:78548934:+;chr15:78549192:+	distal	FALSE
ARL3	1.4440639318091	0.229482838437405	0.349859887283745	0.526315789473684	0.720930232558139	-0.194614443084455	chr10:102676892:-_vs_chr10:102676666:-	-0.389228886168911	chr10:102676666:-;chr10:102676892:-	proximal	FALSE
TOMM5	1.4205786972808	0.233308175837077	0.354994400881514	0.941176470588235	0.770833333333333	0.170343137254902	chr9:37588704:-_vs_chr9:37588413:-	0.340686274509804	chr9:37588413:-;chr9:37588704:-	distal	FALSE
HMGN3	4.24520388322077	0.23617490795921	0.358653089190503	0.786324786324786	0.838709677419355	-0.0523848910945683	chr6:79201821:-_vs_chr6:79201245:-	-0.190239867659222	chr6:79201245:-;chr6:79201494:-;chr6:79201821:-;chr6:79202275:-	proximal	FALSE
CASC3	2.85548941798942	0.239849242564335	0.363521508261571	0.357142857142857	0.388888888888889	-0.0317460317460317	chr17:40161839:+_vs_chr17:40169662:+	-0.293650793650794	chr17:40161839:+;chr17:40169662:+;chr17:40172167:+	proximal	FALSE
ANAPC5	2.8056364298725	0.245902979053204	0.371970198333891	0.46	0.459016393442623	0.000983606557377115	chr12:121308357:-_vs_chr12:121308245:-	0.297049180327869	chr12:121308245:-;chr12:121308357:-;chr12:121345870:-	distal	FALSE
SPDL1	1.34093337218337	0.246869433219069	0.372705603459139	0	0.545454545454545	-0.545454545454545	chr5:169591219:+_vs_chr5:169604120:+	-1.09090909090909	chr5:169591219:+;chr5:169604120:+	proximal	FALSE
CCAR1	1.33818204365079	0.247354823064284	0.372713286792008	0.464285714285714	1	-0.535714285714286	chr10:68749254:+_vs_chr10:68761114:+	-1.07142857142857	chr10:68749254:+;chr10:68761114:+	proximal	FALSE
SRSF11	2.78850568369937	0.248018276033313	0.372988725197386	0.3	0.573170731707317	-0.273170731707317	chr1:70237489:+_vs_chr1:70250436:+	-0.546341463414634	chr1:70237489:+;chr1:70246870:+;chr1:70250436:+	proximal	FALSE
NR2F1	1.32145748987854	0.250330644273789	0.375738065679807	0.307692307692308	0.578947368421053	-0.271255060728745	chr5:93594133:+_vs_chr5:93594611:+	-0.54251012145749	chr5:93594133:+;chr5:93594611:+	proximal	FALSE
EZR	2.76402260445041	0.251073061075157	0.376124894583633	0.294117647058824	0.378787878787879	-0.0846702317290552	chr6:158783582:-_vs_chr6:158765748:-	-0.169340463458111	chr6:158765748:-;chr6:158770869:-;chr6:158783582:-	proximal	FALSE
RTN4	2.73178475935829	0.255152881117254	0.381500261554892	0.803030303030303	0.71969696969697	0.0833333333333334	chr2:55027115:-_vs_chr2:55026600:-	0.196969696969697	chr2:54972189:-;chr2:55026600:-;chr2:55027115:-	distal	FALSE
BRD8	1.28870582639715	0.256286587396916	0.382458445807705	0.448275862068966	0.64	-0.191724137931034	chr5:138161039:-_vs_chr5:138157167:-	-0.383448275862069	chr5:138157167:-;chr5:138161039:-	proximal	FALSE
KLHDC2	1.28390676157893	0.257173900871247	0.383045963677712	1	0.682926829268293	0.317073170731707	chr14:49780733:+_vs_chr14:49783138:+	0.634146341463415	chr14:49780733:+;chr14:49783138:+	distal	FALSE
PDCD5	1.19854392866509	0.273612894354301	0.40576008327101	0.6	0.390243902439024	0.209756097560976	chr19:32586929:+_vs_chr19:32587425:+	0.419512195121951	chr19:32586929:+;chr19:32587425:+	distal	FALSE
SPC25	1.19777862686471	0.273766111637677	0.40576008327101	0.555555555555556	0.786885245901639	-0.231329690346084	chr2:168871388:-_vs_chr2:168870891:-	-0.462659380692167	chr2:168870891:-;chr2:168871388:-	proximal	FALSE
RPL36	1.19664816089653	0.273992633548981	0.40576008327101	0.111111111111111	0.0552147239263804	0.0558963871847307	chr19:5691667:+_vs_chr19:5691875:+	0.111792774369462	chr19:5691667:+;chr19:5691875:+	distal	FALSE
HNRNPUL1	1.18910472972973	0.275510217303861	0.407230340243421	0	0.648648648648649	-0.648648648648649	chr19:41307059:+_vs_chr19:41307605:+	-1.2972972972973	chr19:41307059:+;chr19:41307605:+	proximal	FALSE
PTPRZ1	1.18157631680123	0.277035322300668	0.408706102861821	0.588235294117647	0.333333333333333	0.254901960784314	chr7:121968006:+_vs_chr7:122010588:+	0.509803921568627	chr7:121968006:+;chr7:122010588:+	distal	FALSE
LUC7L	2.55905101125689	0.278169258891633	0.409233942677699	0.5625	0.72972972972973	-0.16722972972973	chr16:220583:-_vs_chr16:188990:-	-0.334459459459459	chr16:188990:-;chr16:206005:-;chr16:220583:-	proximal	FALSE
RPL23A	1.17465004583301	0.278447837285857	0.409233942677699	0.0185185185185185	0.0701754385964912	-0.0516569200779727	chr17:28723936:+_vs_chr17:28724351:+	-0.103313840155945	chr17:28723936:+;chr17:28724351:+	proximal	FALSE
IMMT	1.16074714758925	0.281310642492106	0.412659846075376	1	0.576923076923077	0.423076923076923	chr2:86151385:-_vs_chr2:86143936:-	0.846153846153846	chr2:86143936:-;chr2:86151385:-	distal	FALSE
CCT8	1.14250840298546	0.285122912663036	0.417462981559464	0.535714285714286	0.688888888888889	-0.153174603174603	chr21:29061272:-_vs_chr21:29056326:-	-0.306349206349206	chr21:29056326:-;chr21:29061272:-	proximal	FALSE
HNRNPF	2.4888404476835	0.288107897807929	0.421039037097839	0.0625	0.176991150442478	-0.114491150442478	chr10:43386022:-_vs_chr10:43385622:-	-0.228982300884956	chr10:43385622:-;chr10:43385854:-;chr10:43386022:-	proximal	FALSE
TRA2A	1.125	0.288844366346485	0.421321857678331	0.333333333333333	0.583333333333333	-0.25	chr7:23522210:-_vs_chr7:23504780:-	-0.5	chr7:23504780:-;chr7:23522210:-	proximal	FALSE
SLX1A	1.11051755041791	0.291969472240622	0.42508125789629	0.285714285714286	0.456521739130435	-0.170807453416149	chr16:29458219:+_vs_chr16:30197561:+	-0.341614906832298	chr16:29458219:+;chr16:30197561:+	proximal	FALSE
MAP1LC3B	1.10365163889195	0.293466116623955	0.42646012453219	0	0.634146341463415	-0.634146341463415	chr16:87403382:+_vs_chr16:87404774:+	-1.26829268292683	chr16:87403382:+;chr16:87404774:+	proximal	FALSE
NEK2	1.09898325358852	0.294489345944038	0.427147163462754	0.738095238095238	1	-0.261904761904762	chr1:211663206:-_vs_chr1:211662772:-	-0.523809523809524	chr1:211662772:-;chr1:211663206:-	proximal	FALSE
CMPK1	1.07732456140351	0.29929684173721	0.433310352962827	0.3	0.578947368421053	-0.278947368421053	chr1:47377763:+_vs_chr1:47378839:+	-0.557894736842105	chr1:47377763:+;chr1:47378839:+	proximal	FALSE
CTNNBL1	1.07134235436122	0.30064243651461	0.433753596885134	1	0.792452830188679	0.207547169811321	chr20:37842397:+_vs_chr20:37872118:+	0.415094339622641	chr20:37842397:+;chr20:37872118:+	distal	FALSE
MSMO1	2.401875	0.300911974657919	0.433753596885134	0.785714285714286	0.5625	0.223214285714286	chr4:165343006:+_vs_chr4:165343164:+	0.446428571428571	chr4:165343006:+;chr4:165343070:+;chr4:165343164:+	distal	FALSE
CDCA8	1.06852044112219	0.301279882372535	0.433753596885134	0.873015873015873	0.775	0.098015873015873	chr1:37700493:+_vs_chr1:37709719:+	0.196031746031746	chr1:37700493:+;chr1:37709719:+	distal	FALSE
SET	1.05745976779631	0.303795268819431	0.436565052970145	0.818181818181818	0.576923076923077	0.241258741258741	chr9:128691894:+_vs_chr9:128695533:+	0.482517482517483	chr9:128691894:+;chr9:128695533:+	distal	FALSE
PCLAF	2.37353846153846	0.305205722188197	0.43778122073575	0	0.176	-0.176	chr15:64365588:-_vs_chr15:64364309:-	-0.352	chr15:64364309:-;chr15:64365429:-;chr15:64365588:-	proximal	FALSE
HNRNPC	1.04345818879173	0.307018550428369	0.439568994709252	0.678571428571429	0.584745762711864	0.0938256658595642	chr14:21211868:-_vs_chr14:21210937:-	0.187651331719128	chr14:21210937:-;chr14:21211868:-	distal	FALSE
DSTN	1.03367276662731	0.309297598761527	0.441401365534969	0	0.5	-0.5	chr20:17601010:+_vs_chr20:17608242:+	-1	chr20:17601010:+;chr20:17608242:+	proximal	FALSE
SOX11	1.0330815018315	0.309436008828638	0.441401365534969	0.714285714285714	0.388888888888889	0.325396825396825	chr2:5695459:+_vs_chr2:5700316:+	0.650793650793651	chr2:5695459:+;chr2:5700316:+	distal	FALSE
NCL	2.33343391238128	0.311387563988472	0.44337018285331	0.5	0.608108108108108	-0.108108108108108	chr2:231460811:-_vs_chr2:231454750:-	-0.216216216216216	chr2:231454750:-;chr2:231459020:-;chr2:231460811:-	proximal	FALSE
EIF4A2	1.01921363746737	0.312705609182634	0.444431415248579	0.777777777777778	0.870588235294118	-0.0928104575163399	chr3:186789767:+_vs_chr3:186789897:+	-0.18562091503268	chr3:186789767:+;chr3:186789897:+	proximal	FALSE
CBX3	2.24970331086014	0.324700631361343	0.460635630596713	0.509090909090909	0.400684931506849	0.10840597758406	chr7:26208547:+_vs_chr7:26213356:+	0.21681195516812	chr7:26208547:+;chr7:26212437:+;chr7:26213356:+	distal	FALSE
PRDX1	0.962161501960428	0.326642889112853	0.46254540502112	0.810810810810811	0.893617021276596	-0.0828062104657848	chr1:45511227:-_vs_chr1:45511051:-	-0.16561242093157	chr1:45511051:-;chr1:45511227:-	proximal	FALSE
PPP1R15A	0.948349358974358	0.330139809943584	0.466645705858326	0.615384615384615	0.44	0.175384615384615	chr19:48873948:+_vs_chr19:48876058:+	0.350769230769231	chr19:48873948:+;chr19:48876058:+	distal	FALSE
DEK	5.67976862043068	0.338635880840123	0.477784442785337	0.410810810810811	0.473809523809524	-0.062998712998713	chr6:18249796:-_vs_chr6:18224586:-	-0.147039897039897	chr6:18224181:-;chr6:18224586:-;chr6:18226201:-;chr6:18249697:-;chr6:18249796:-;chr6:18256382:-	proximal	FALSE
SUDS3	0.912954322565307	0.339331763293088	0.477897365363768	0.142857142857143	0.434782608695652	-0.291925465838509	chr12:118391160:+_vs_chr12:118391243:+	-0.583850931677019	chr12:118391160:+;chr12:118391243:+	proximal	FALSE
NSD2	0.906882591093117	0.340942914274381	0.479296560646593	0.75	0.357142857142857	0.392857142857143	chr4:1935177:+_vs_chr4:1979796:+	0.785714285714286	chr4:1935177:+;chr4:1979796:+	distal	FALSE
GOLM1	0.902872777017784	0.342012580221905	0.479930853982275	1	0.690909090909091	0.309090909090909	chr9:86027699:-_vs_chr9:86026141:-	0.618181818181818	chr9:86026141:-;chr9:86027699:-	distal	FALSE
CFL1	0.898827832799595	0.343096206782677	0.480582412388732	0.911764705882353	0.875776397515528	0.035988308366825	chr11:65854922:-_vs_chr11:65854811:-	0.07197661673365	chr11:65854811:-;chr11:65854922:-	distal	FALSE
MARCKSL1	0.889403648748969	0.345638964591782	0.483002878867673	0.973214285714286	0.983770287141074	-0.0105560014267879	chr1:32334075:-_vs_chr1:32333839:-	-0.0211120028535759	chr1:32333839:-;chr1:32334075:-	proximal	FALSE
PHYHIPL	0.887818816985484	0.346069073003127	0.483002878867673	0.5	0.296296296296296	0.203703703703704	chr10:59246145:+_vs_chr10:59246330:+	0.407407407407407	chr10:59246145:+;chr10:59246330:+	distal	FALSE
HMGN1	0.859746823511287	0.353809550909209	0.492335760738859	0.808510638297872	0.872	-0.0634893617021277	chr21:39345242:-_vs_chr21:39342317:-	-0.126978723404255	chr21:39342317:-;chr21:39345242:-	proximal	FALSE
C1orf61	0.858977670706865	0.354024941356035	0.492335760738859	0.957264957264957	0.925311203319502	0.0319537539454552	chr1:156407365:-_vs_chr1:156404256:-	0.0639075078909104	chr1:156404256:-;chr1:156407365:-	distal	FALSE
ELOC	0.855128205128206	0.355105629778534	0.492955221302581	0.916666666666667	0.739130434782609	0.177536231884058	chr8:73946620:-_vs_chr8:73946395:-	0.355072463768116	chr8:73946395:-;chr8:73946620:-	distal	FALSE
BICD1	2.05107392607393	0.358603856682746	0.49692248711752	0.375	0.553571428571429	-0.178571428571429	chr12:32305851:+_vs_chr12:32377903:+	-0.446428571428571	chr12:32294103:+;chr12:32305851:+;chr12:32377903:+	proximal	FALSE
CKAP2L	1.98757814656808	0.37017142372081	0.512037477374953	0.848484848484848	0.889830508474576	-0.0413456599897279	chr2:112755978:-_vs_chr2:112752396:-	-0.146892655367232	chr2:112752396:-;chr2:112755978:-;chr2:112756468:-	proximal	FALSE
TROAP	0.795089709270805	0.372565532684294	0.51443212342173	0.735294117647059	0.628571428571429	0.10672268907563	chr12:49324372:+_vs_chr12:49331731:+	0.213445378151261	chr12:49324372:+;chr12:49331731:+	distal	FALSE
NGRN	0.7875	0.37485714268334	0.516676985297108	0.844444444444444	0.91358024691358	-0.0691358024691358	chr15:90271552:+_vs_chr15:90272195:+	-0.138271604938272	chr15:90271552:+;chr15:90272195:+	proximal	FALSE
ARL6IP1	1.94875615628446	0.377427010694057	0.519296738118064	0.678070175438596	0.666666666666667	0.0114035087719299	chr16:18793259:-_vs_chr16:18791667:-	0.0833096254148886	chr16:18791667:-;chr16:18793259:-;chr16:18795473:-	distal	FALSE
SAFB	1.93795715778474	0.379470439336278	0.521184178628234	0.5625	0.706896551724138	-0.144396551724138	chr19:5653396:+_vs_chr19:5668478:+	-0.288793103448276	chr19:5653396:+;chr19:5654100:+;chr19:5668478:+	proximal	FALSE
SLC43A3	0.768599681251811	0.380650601023437	0.521881389389023	1	0.413793103448276	0.586206896551724	chr11:57423594:-_vs_chr11:57406954:-	1.17241379310345	chr11:57406954:-;chr11:57423594:-	distal	FALSE
KEAP1	0.756172839506173	0.384528882869397	0.526268806184572	1	0.555555555555556	0.444444444444444	chr19:10486571:-_vs_chr19:10486125:-	0.888888888888889	chr19:10486125:-;chr19:10486571:-	distal	FALSE
ZWINT	0.746475918275392	0.387594274700252	0.529530206280626	0.09375	0.175572519083969	-0.0818225190839695	chr10:56357445:-_vs_chr10:56357247:-	-0.163645038167939	chr10:56357247:-;chr10:56357445:-	proximal	FALSE
SNW1	0.735212514757969	0.391198809680056	0.533515424097933	0.363636363636364	0.571428571428571	-0.207792207792208	chr14:77731064:-_vs_chr14:77717599:-	-0.415584415584416	chr14:77717599:-;chr14:77731064:-	proximal	FALSE
PRKRA	0.718623949579832	0.396595649871619	0.539926709298906	1	0.428571428571429	0.571428571428571	chr2:178431792:-_vs_chr2:178431418:-	1.14285714285714	chr2:178431418:-;chr2:178431792:-	distal	FALSE
COX20	0.71649398395722	0.397296359539139	0.539933406308883	0.625	0.352941176470588	0.272058823529412	chr1:244843109:+_vs_chr1:244843284:+	0.544117647058824	chr1:244843109:+;chr1:244843284:+	distal	FALSE
HAT1	0.709526385298415	0.399601085338403	0.542116157731819	1	0.658536585365854	0.341463414634146	chr2:171979340:+_vs_chr2:171983625:+	0.682926829268293	chr2:171979340:+;chr2:171983625:+	distal	FALSE
HILPDA	0.692640692640693	0.405267633023494	0.548844124304069	0.714285714285714	0.454545454545455	0.25974025974026	chr7:128457930:+_vs_chr7:128458418:+	0.519480519480519	chr7:128457930:+;chr7:128458418:+	distal	FALSE
PIAS1	0.6890625	0.40648344235658	0.549531622419348	0.416666666666667	0.625	-0.208333333333333	chr15:68176541:+_vs_chr15:68188098:+	-0.416666666666667	chr15:68176541:+;chr15:68188098:+	proximal	FALSE
USP39	0.631193181818182	0.426917984523237	0.57615366259136	0	0.55	-0.55	chr2:85636125:+_vs_chr2:85649283:+	-1.1	chr2:85636125:+;chr2:85649283:+	proximal	FALSE
GDI1	0.615765306122449	0.432625291608858	0.582842406750823	1	0.896296296296296	0.103703703703704	chrX:154443292:+_vs_chrX:154443467:+	0.207407407407407	chrX:154443292:+;chrX:154443467:+	distal	FALSE
NPM1	0.59323026180169	0.441172708015785	0.593327593449305	0.72	0.818181818181818	-0.0981818181818183	chr5:171405383:+_vs_chr5:171410884:+	-0.196363636363636	chr5:171405383:+;chr5:171410884:+	proximal	FALSE
MCM3	1.6249397396754	0.443760680460978	0.594755087598258	0.5	0.377952755905512	0.122047244094488	chr6:52273230:-_vs_chr6:52267915:-	1.05511811023622	chr6:52264020:-;chr6:52267915:-;chr6:52273230:-	distal	FALSE
HNRNPA2B1	4.7764518543052	0.44376700479303	0.594755087598258	0.395145631067961	0.401075268817204	-0.0059296377492431	chr7:26191844:-_vs_chr7:26190125:-	-0.070901625082646	chr7:26189927:-;chr7:26190125:-;chr7:26190329:-;chr7:26191844:-;chr7:26196593:-;chr7:26196861:-	proximal	FALSE
RPL22	1.60932065334775	0.447239816197411	0.598376029946881	0.181818181818182	0.219827586206897	-0.0380094043887147	chr1:6186218:-_vs_chr1:6185119:-	-0.117554858934169	chr1:6185119:-;chr1:6186218:-;chr1:6186615:-	proximal	FALSE
