gene_id	chisq	pvalue	adj_pvalue	PgS	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
BIRC5	21.9212037962038	1.7372850296646e-05	0.000190513062614147	0.598214285714286	0.21875	0.379464285714286	chr17:78223504:+_vs_chr17:78225635:+	0.758928571428571	chr17:78223504:+;chr17:78224699:+;chr17:78225635:+	distal	TRUE
EOMES	18.4570867320023	1.73773421129222e-05	0.000190513062614147	0.918918918918919	0.25	0.668918918918919	chr3:27719384:-_vs_chr3:27715953:-	1.33783783783784	chr3:27715953:-;chr3:27719384:-	distal	TRUE
ARL6IP1	18.3829553364856	1.80666896282509e-05	0.000195729394108644	0.36405529953917	0.615384615384615	-0.251329315845445	chr16:18793259:-_vs_chr16:18791667:-	-0.50265863169089	chr16:18791667:-;chr16:18793259:-	proximal	TRUE
DNAJA1	24.6605811965812	1.81807219632297e-05	0.000195729394108644	0.546153846153846	0.491111111111111	0.055042735042735	chr9:33026861:+_vs_chr9:33030643:+	0.345641025641026	chr9:33026861:+;chr9:33030643:+;chr9:33039032:+;chr9:33039900:+	distal	TRUE
TRIM27	18.3313084719335	1.85631271018332e-05	0.00019806193648831	0.864864864864865	0.291666666666667	0.573198198198198	chr6:28921954:-_vs_chr6:28903002:-	1.1463963963964	chr6:28903002:-;chr6:28921954:-	distal	TRUE
YPEL5	21.7198380566802	1.92130844677314e-05	0.000203182618928664	0.384615384615385	0.7	-0.315384615384615	chr2:30159551:+_vs_chr2:30160087:+	-0.915384615384615	chr2:30159551:+;chr2:30160087:+;chr2:30160533:+	proximal	TRUE
NFIB	21.6337200126263	2.00584508083176e-05	0.00020689787382897	0.671875	0.0952380952380952	0.576636904761905	chr9:14088083:-_vs_chr9:14086670:-	1.15327380952381	chr9:14086670:-;chr9:14087450:-;chr9:14088083:-	distal	TRUE
MRI1	18.1818181818182	2.00786561242648e-05	0.00020689787382897	0	1	-1	chr19:13773662:+_vs_chr19:13774282:+	-2	chr19:13773662:+;chr19:13774282:+	proximal	TRUE
PTCD3	21.6311930456937	2.00838103465779e-05	0.00020689787382897	0.481481481481481	0.57843137254902	-0.0969498910675381	chr2:86125853:+_vs_chr2:86137660:+	-0.851851851851852	chr2:86125853:+;chr2:86137660:+;chr2:86138194:+	proximal	TRUE
PIK3R2	18.1385736409024	2.05398187715689e-05	0.000208124478212005	0.0625	0.923076923076923	-0.860576923076923	chr19:18170058:+_vs_chr19:18170229:+	-1.72115384615385	chr19:18170058:+;chr19:18170229:+	proximal	TRUE
TTC3	31.4684074085246	2.06276789938854e-05	0.000208124478212005	0.465174129353234	0.590579710144927	-0.125405580791694	chr21:37160839:+_vs_chr21:37165784:+	-0.525632706035042	chr21:37095368:+;chr21:37129034:+;chr21:37152028:+;chr21:37153179:+;chr21:37160839:+;chr21:37165784:+;chr21:37203104:+	proximal	TRUE
CHCHD1	18.1214488636364	2.07253664495636e-05	0.000208124478212005	0	0.733333333333333	-0.733333333333333	chr10:73783373:+_vs_chr10:73783652:+	-1.46666666666667	chr10:73783373:+;chr10:73783652:+	proximal	TRUE
HNRNPA3	29.0472714181039	2.26976707292045e-05	0.000225855918013845	0.50958904109589	0.495	0.0145890410958904	chr2:177217481:+_vs_chr2:177223853:+	0.200342465753425	chr2:177216037:+;chr2:177216188:+;chr2:177217481:+;chr2:177219778:+;chr2:177220534:+;chr2:177223853:+	distal	TRUE
NUP88	17.9340659340659	2.28690929537031e-05	0.000225855918013845	0.235294117647059	1	-0.764705882352941	chr17:5387406:-_vs_chr17:5386101:-	-1.52941176470588	chr17:5386101:-;chr17:5387406:-	proximal	TRUE
GPM6B	21.2911492374728	2.38059592794482e-05	0.000231953983897461	0.527777777777778	0.42156862745098	0.106209150326797	chrX:13771456:-_vs_chrX:13771029:-	0.723856209150327	chrX:13771029:-;chrX:13771456:-;chrX:13773456:-	distal	TRUE
TMEM161B-AS1	17.852163971368	2.38747615225001e-05	0.000231953983897461	0.634146341463415	1	-0.365853658536585	chr5:88284220:+_vs_chr5:88436672:+	-0.731707317073171	chr5:88284220:+;chr5:88436672:+	proximal	TRUE
HAUS6	17.708780513468	2.5743555066205e-05	0.000248093131484798	0	0.818181818181818	-0.818181818181818	chr9:19082993:-_vs_chr9:19063142:-	-1.63636363636364	chr9:19063142:-;chr9:19082993:-	proximal	TRUE
NCOA5	17.6458333333333	2.66097586846518e-05	0.000254389293025271	1	0.125	0.875	chr20:46061837:-_vs_chr20:46061024:-	1.75	chr20:46061024:-;chr20:46061837:-	distal	TRUE
RBM25	26.1140591785753	3.00121880044886e-05	0.000282545776347496	0.493055555555556	0.678571428571428	-0.185515873015873	chr14:73096973:+_vs_chr14:73101179:+	-0.474206349206349	chr14:73096973:+;chr14:73101179:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+	proximal	TRUE
SCRN1	23.61701656947	3.00278774863029e-05	0.000282545776347496	0.540740740740741	0.305164319248826	0.235576421491914	chr7:29923016:-_vs_chr7:29920109:-	0.620344287949922	chr7:29920109:-;chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	distal	TRUE
SERP1	20.6008427193906	3.36189265402364e-05	0.000313864196996739	0.428571428571429	0.674418604651163	-0.245847176079734	chr3:150544220:-_vs_chr3:150543621:-	-0.664451827242525	chr3:150542510:-;chr3:150543621:-;chr3:150544220:-	proximal	TRUE
ALG11	17.1011396011396	3.5441032533552e-05	0.000328310340136393	0.84375	0	0.84375	chr13:52028746:+_vs_chr13:52029553:+	1.6875	chr13:52028746:+;chr13:52029553:+	distal	TRUE
NOLC1	20.4595894526929	3.60791750915865e-05	0.000331650878726506	0.586206896551724	0.5	0.0862068965517242	chr10:102161067:+_vs_chr10:102161654:+	0.933004926108374	chr10:102160315:+;chr10:102161067:+;chr10:102161654:+	distal	TRUE
TPR	20.4411951684679	3.6412531003246e-05	0.000332160111060145	0.295454545454545	0.5	-0.204545454545455	chr1:186350298:-_vs_chr1:186313826:-	-0.954545454545455	chr1:186313826:-;chr1:186350298:-;chr1:186355500:-	proximal	TRUE
SDCBP	16.9639326523546	3.80967038907245e-05	0.000344890614768301	0.833333333333333	0.982456140350877	-0.149122807017544	chr8:58579688:+_vs_chr8:58582840:+	-0.298245614035088	chr8:58579688:+;chr8:58582840:+	proximal	TRUE
DLD	16.8354105571848	4.07655038273449e-05	0.000366276519350956	0	0.774193548387097	-0.774193548387097	chr7:107919745:+_vs_chr7:107919965:+	-1.54838709677419	chr7:107919745:+;chr7:107919965:+	proximal	TRUE
GNAS	20.1825510790403	4.14395201480035e-05	0.000367312095241412	0.678082191780822	0.809701492537313	-0.131619300756492	chr20:58910868:+_vs_chr20:58911126:+	-0.357186669392762	chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	proximal	TRUE
SFPQ	27.7086896753688	4.14955086674398e-05	0.000367312095241412	0.4171875	0.343589743589744	0.0735977564102564	chr1:35189013:-_vs_chr1:35183600:-	0.331730769230769	chr1:35176380:-;chr1:35183600:-;chr1:35183944:-;chr1:35184129:-;chr1:35188011:-;chr1:35189013:-	distal	TRUE
SPTLC1	16.7832167832168	4.19022712283216e-05	0.000368185397925326	0	0.916666666666667	-0.916666666666667	chr9:92059203:-_vs_chr9:92031147:-	-1.83333333333333	chr9:92031147:-;chr9:92059203:-	proximal	TRUE
PARP1	20.1310946535792	4.25195185785681e-05	0.000370881932126926	0.23394495412844	0.122950819672131	0.110994134456309	chr1:226361003:-_vs_chr1:226360691:-	0.340201534065273	chr1:226360691:-;chr1:226361003:-;chr1:226388689:-	distal	TRUE
C1orf35	16.6653623755489	4.45877377236019e-05	0.000386103960722494	0.133333333333333	0.780487804878049	-0.647154471544716	chr1:228101410:-_vs_chr1:228100735:-	-1.29430894308943	chr1:228100735:-;chr1:228101410:-	proximal	TRUE
TAOK3	16.6103468899522	4.58999304061876e-05	0.000394607315362548	0.842105263157895	0	0.842105263157895	chr12:118172628:-_vs_chr12:118162014:-	1.68421052631579	chr12:118162014:-;chr12:118172628:-	distal	TRUE
MAPKAPK5	16.4102564102564	5.10084795015491e-05	0.000435393807173937	1	0.259259259259259	0.740740740740741	chr12:111893350:+_vs_chr12:111893414:+	1.48148148148148	chr12:111893350:+;chr12:111893414:+	distal	TRUE
BOC	16.3346590909091	5.30841327114569e-05	0.000449897436809865	0	0.636363636363636	-0.636363636363636	chr3:113251592:+_vs_chr3:113286940:+	-1.27272727272727	chr3:113251592:+;chr3:113286940:+	proximal	TRUE
CHKA	22.333707409832	5.55903008668253e-05	0.000467819785463776	0.411764705882353	0.77027027027027	-0.358505564387917	chr11:68081414:-_vs_chr11:68052859:-	-0.671701112877583	chr11:68052859:-;chr11:68053815:-;chr11:68064544:-;chr11:68081414:-	proximal	TRUE
USP16	19.4959304616055	5.84134006771653e-05	0.000484286830149778	0.738095238095238	0.260869565217391	0.477225672877847	chr21:29037354:+_vs_chr21:29046699:+	0.954451345755694	chr21:29037354:+;chr21:29038373:+;chr21:29046699:+	distal	TRUE
SMARCA5	24.6698186266706	5.86147634928367e-05	0.000484286830149778	0.365625	0.483108108108108	-0.117483108108108	chr4:143528017:+_vs_chr4:143553414:+	-0.352027027027027	chr4:143528017:+;chr4:143543538:+;chr4:143543971:+;chr4:143548058:+;chr4:143553414:+	proximal	TRUE
SLC39A6	22.2051971326165	5.91222986707623e-05	0.000484286830149778	0.420289855072464	0.280193236714976	0.140096618357488	chr18:36122053:-_vs_chr18:36109094:-	0.492753623188406	chr18:36108531:-;chr18:36109094:-;chr18:36109164:-;chr18:36122053:-	distal	TRUE
BAZ1A	22.1969125214408	5.93575171733112e-05	0.000484286830149778	0.433962264150943	0.303030303030303	0.13093196112064	chr14:34801133:-_vs_chr14:34800251:-	-0.987993138936535	chr14:34785776:-;chr14:34795740:-;chr14:34800251:-;chr14:34801133:-	proximal	TRUE
PCMTD2	16.1075932056324	5.98436129297162e-05	0.000484286830149778	0.647058823529412	0	0.647058823529412	chr20:64273284:+_vs_chr20:64274907:+	1.29411764705882	chr20:64273284:+;chr20:64274907:+	distal	TRUE
CSNK2A1	16.1033255548058	5.99786199683408e-05	0.000484286830149778	0	0.75	-0.75	chr20:505139:-_vs_chr20:482694:-	-1.5	chr20:482694:-;chr20:505139:-	proximal	TRUE
XRCC1	15.9822649861712	6.39386580390147e-05	0.000512796619843104	0.515151515151515	1	-0.484848484848485	chr19:43552856:-_vs_chr19:43543311:-	-0.96969696969697	chr19:43543311:-;chr19:43552856:-	proximal	TRUE
MTDH	21.71121217027	7.49078322250679e-05	0.000596765730059708	0.365853658536585	0.408450704225352	-0.0425970456887668	chr8:97661166:+_vs_chr8:97713735:+	0.610099622122982	chr8:97661166:+;chr8:97713735:+;chr8:97724665:+;chr8:97724815:+	distal	TRUE
TCEA2	15.6019045231729	7.8175808590482e-05	0.000617141947886863	0.56	1	-0.44	chr20:64071198:+_vs_chr20:64072347:+	-0.88	chr20:64071198:+;chr20:64072347:+	proximal	TRUE
ARL5A	15.5941182659933	7.84983900241031e-05	0.000617141947886863	0.583333333333333	0.962962962962963	-0.37962962962963	chr2:151803148:-_vs_chr2:151802592:-	-0.759259259259259	chr2:151802592:-;chr2:151803148:-	proximal	TRUE
CYP51A1	21.5928399363359	7.92758948718328e-05	0.000619181008966276	0.00952380952380952	0.288888888888889	-0.279365079365079	chr7:92127543:-_vs_chr7:92118576:-	-0.598412698412698	chr7:92113276:-;chr7:92113661:-;chr7:92118576:-;chr7:92127543:-	proximal	TRUE
TOPORS	18.7867587299636	8.32735684236802e-05	0.000646181261469467	0.240740740740741	0.344827586206897	-0.104086845466156	chr9:32542658:-_vs_chr9:32541861:-	-0.715197956577267	chr9:32541861:-;chr9:32542658:-;chr9:32542849:-	proximal	TRUE
HNRNPH3	21.4617652284199	8.44092314826791e-05	0.000650767945947106	0.666666666666667	0.570707070707071	0.0959595959595959	chr10:68342271:+_vs_chr10:68343193:+	0.536923860453272	chr10:68341301:+;chr10:68341788:+;chr10:68342271:+;chr10:68343193:+	distal	TRUE
NFIX	18.7146679407549	8.63299503895642e-05	0.000661309555868777	0.271428571428571	0.75	-0.478571428571429	chr19:13094675:+_vs_chr19:13098791:+	-0.957142857142857	chr19:13094675:+;chr19:13095019:+;chr19:13098791:+	proximal	TRUE
SFRP1	21.3835144253333	8.76302504626631e-05	0.000666994581547021	0.303867403314917	0.2475	0.0563674033149171	chr8:41265453:-_vs_chr8:41265204:-	0.327113259668508	chr8:41261962:-;chr8:41264209:-;chr8:41265204:-;chr8:41265453:-	distal	TRUE
RUVBL1	15.2040554719671	9.64959663395419e-05	0.000729827087188307	0.928571428571429	0.439024390243902	0.489547038327526	chr3:128100648:-_vs_chr3:128080963:-	0.979094076655052	chr3:128080963:-;chr3:128100648:-	distal	TRUE
PGK1	15.1612646364798	9.87076532073922e-05	0.000741859406181344	0.0206185567010309	0.201492537313433	-0.180873980612402	chrX:78126273:+_vs_chrX:78126827:+	-0.361747961224804	chrX:78126273:+;chrX:78126827:+	proximal	TRUE
ZC3H13	18.3005653090543	0.000106189783481081	0.000790782599712146	0.564516129032258	0.0384615384615385	0.52605459057072	chr13:45970362:-_vs_chr13:45956433:-	1.05210918114144	chr13:45956433:-;chr13:45969660:-;chr13:45970362:-	distal	TRUE
EIF3A	18.2939691393799	0.000106540584563729	0.000790782599712146	0.0294117647058824	0.5125	-0.483088235294118	chr10:119056940:-_vs_chr10:119038324:-	-0.966176470588235	chr10:119038324:-;chr10:119056752:-;chr10:119056940:-	proximal	TRUE
DCAF13	14.8769883040936	0.000114754348918351	0.000846490413317469	0	0.791666666666667	-0.791666666666667	chr8:103442975:+_vs_chr8:103443453:+	-1.58333333333333	chr8:103442975:+;chr8:103443453:+	proximal	TRUE
KCTD3	14.86040001665	0.000115767981868228	0.000848728456027809	0.142857142857143	1	-0.857142857142857	chr1:215611920:+_vs_chr1:215620421:+	-1.71428571428571	chr1:215611920:+;chr1:215620421:+	proximal	TRUE
PHIP	23.1398228467269	0.000118736305066516	0.000865182222893212	0.421296296296296	0.372596153846154	0.0487001424501424	chr6:79015746:-_vs_chr6:78983035:-	0.364316239316239	chr6:78946763:-;chr6:78982887:-;chr6:78983035:-;chr6:78990885:-;chr6:79015746:-	distal	TRUE
EPHA5-AS1	14.7502670940171	0.000122730139186015	0.000888863735316898	0.133333333333333	1	-0.866666666666667	chr4:65677029:+_vs_chr4:65693386:+	-1.73333333333333	chr4:65677029:+;chr4:65693386:+	proximal	TRUE
HSPE1-MOB4	17.9576458798427	0.00012605112996882	0.000907416266944217	0.608695652173913	0.80952380952381	-0.200828157349896	chr2:197550913:+_vs_chr2:197551650:+	-0.581780538302277	chr2:197550913:+;chr2:197551650:+;chr2:197552617:+	proximal	TRUE
BRD8	14.6774716100596	0.000127561867271706	0.000912793002333468	0.64	0.103448275862069	0.536551724137931	chr5:138161039:-_vs_chr5:138157167:-	1.07310344827586	chr5:138157167:-;chr5:138161039:-	distal	TRUE
CPSF6	14.5828059301145	0.00013413285693187	0.000952902553449547	0.421052631578947	1	-0.578947368421053	chr12:69269743:+_vs_chr12:69269934:+	-1.15789473684211	chr12:69269743:+;chr12:69269934:+	proximal	TRUE
NRDC	14.5739889705882	0.000134761951073618	0.000952902553449547	0.3125	1	-0.6875	chr1:51806810:-_vs_chr1:51789210:-	-1.375	chr1:51789210:-;chr1:51806810:-	proximal	TRUE
TMEM50A	17.8074960753532	0.00013587869243241	0.000955147279157237	0.392857142857143	0.346153846153846	0.0467032967032967	chr1:25362253:+_vs_chr1:25362361:+	0.739010989010989	chr1:25360982:+;chr1:25362253:+;chr1:25362361:+	distal	TRUE
HIRIP3	14.5249924440264	0.000138312391305548	0.000966569050351639	0.898305084745763	0.516129032258065	0.382176052487698	chr16:29994411:-_vs_chr16:29992995:-	0.764352104975397	chr16:29992995:-;chr16:29994411:-	distal	TRUE
LRRC59	14.4	0.000147802310334454	0.00102688233052135	0.833333333333333	0	0.833333333333333	chr17:50382673:-_vs_chr17:50381238:-	1.66666666666667	chr17:50381238:-;chr17:50382673:-	distal	TRUE
IDH2	14.3030070685341	0.0001556160900432	0.00107492039076083	0.0529411764705882	0.255813953488372	-0.202872777017784	chr15:90083978:-_vs_chr15:90083073:-	-0.405745554035568	chr15:90083073:-;chr15:90083978:-	proximal	TRUE
TMEM183A	14.2321316082016	0.000161587733788965	0.00110528002898191	1	0.45	0.55	chr1:203023382:+_vs_chr1:203023540:+	1.1	chr1:203023382:+;chr1:203023540:+	distal	TRUE
THRAP3	17.4575440933336	0.000161861092110322	0.00110528002898191	0.401515151515151	0.553846153846154	-0.152331002331002	chr1:36289138:+_vs_chr1:36296765:+	-0.387645687645688	chr1:36289081:+;chr1:36289138:+;chr1:36296765:+	proximal	TRUE
SECISBP2	20.0349121466769	0.000166937901913833	0.00113347041356268	0.607843137254902	0.403846153846154	0.203996983408748	chr9:89338529:+_vs_chr9:89358175:+	0.720588235294118	chr9:89334706:+;chr9:89338529:+;chr9:89341360:+;chr9:89358175:+	distal	TRUE
RBBP4	17.1994670938177	0.000184154855761487	0.00123803875771619	0.448529411764706	0.432432432432432	0.0160969793322734	chr1:32680653:+_vs_chr1:32686211:+	0.386923688394277	chr1:32680505:+;chr1:32680653:+;chr1:32686211:+	distal	TRUE
IVNS1ABP	22.1815772055076	0.000184410794036387	0.00123803875771619	0.404	0.410714285714286	-0.00671428571428573	chr1:185304994:-_vs_chr1:185297532:-	0.29447619047619	chr1:185296388:-;chr1:185296909:-;chr1:185297532:-;chr1:185297765:-;chr1:185304994:-	distal	TRUE
PSIP1	26.2526676205069	0.000199758602185811	0.00132017420044162	0.517857142857143	0.527210884353742	-0.00935374149659862	chr9:15474079:-_vs_chr9:15464066:-	-0.247959183673469	chr9:15464066:-;chr9:15468650:-;chr9:15469954:-;chr9:15474079:-;chr9:15474208:-;chr9:15486882:-;chr9:15490049:-	proximal	TRUE
PTBP1	17.0352359693878	0.00019991505938685	0.00132017420044162	0.708333333333333	0.622448979591837	0.0858843537414966	chr19:807679:+_vs_chr19:812218:+	0.624149659863946	chr19:807679:+;chr19:812218:+;chr19:812312:+	distal	TRUE
MAT2B	17.0347920283188	0.000199959439564798	0.00132017420044162	0.753731343283582	0.628571428571429	0.125159914712154	chr5:163519151:+_vs_chr5:163519211:+	0.371428571428571	chr5:163519151:+;chr5:163519211:+;chr5:163519322:+	distal	TRUE
PPP4R2	13.8149398395722	0.000201725784065075	0.00132451819757013	1	0.6	0.4	chr3:73047316:+_vs_chr3:73065449:+	0.8	chr3:73047316:+;chr3:73065449:+	distal	TRUE
HNRNPD	16.9174336401227	0.000212043986767612	0.00138003740530435	0.794117647058824	0.571428571428571	0.222689075630252	chr4:82357313:-_vs_chr4:82353829:-	0.529411764705882	chr4:82353829:-;chr4:82357313:-;chr4:82359469:-	distal	TRUE
AKIRIN2	19.5290423861852	0.000212491115126361	0.00138003740530435	0.58974358974359	0.555555555555555	0.0341880341880343	chr6:87675298:-_vs_chr6:87675256:-	0.478021978021978	chr6:87674860:-;chr6:87674926:-;chr6:87675256:-;chr6:87675298:-	distal	TRUE
DLGAP4	13.6786641929499	0.000216904845362737	0.00139456930785614	1	0.333333333333333	0.666666666666667	chr20:36527080:+_vs_chr20:36527249:+	1.33333333333333	chr20:36527080:+;chr20:36527249:+	distal	TRUE
PDCD5	13.6772983114447	0.0002170626705115	0.00139456930785614	0.390243902439024	0.82051282051282	-0.430268918073796	chr19:32586929:+_vs_chr19:32587425:+	-0.860537836147592	chr19:32586929:+;chr19:32587425:+	proximal	TRUE
NOP56	21.7494789470342	0.000224794015237228	0.00143651790485822	0.578947368421053	0.362068965517241	0.216878402903811	chr20:2657960:+_vs_chr20:2658391:+	0.355716878402904	chr20:2657155:+;chr20:2657960:+;chr20:2658201:+;chr20:2658266:+;chr20:2658391:+	distal	TRUE
IPO5	16.7786124794745	0.000227284904910118	0.00144470990089144	0.357142857142857	0.4	-0.0428571428571429	chr13:98015624:+_vs_chr13:98023078:+	-0.714285714285714	chr13:98010203:+;chr13:98015624:+;chr13:98023078:+	proximal	TRUE
HMGB2	13.5335005147078	0.000234342542130547	0.00148168961823282	0.747072599531616	0.946666666666667	-0.199594067135051	chr4:173332837:-_vs_chr4:173331701:-	-0.399188134270101	chr4:173331701:-;chr4:173332837:-	proximal	TRUE
ACTR2	13.3565667069503	0.000257519317929482	0.00161966097329332	1	0.346153846153846	0.653846153846154	chr2:65270138:+_vs_chr2:65270269:+	1.30769230769231	chr2:65270138:+;chr2:65270269:+	distal	TRUE
SDF4	13.2254476128682	0.000276173762488138	0.00172789343546244	0.515151515151515	0.897959183673469	-0.382807668521954	chr1:1217092:-_vs_chr1:1216931:-	-0.765615337043908	chr1:1216931:-;chr1:1217092:-	proximal	TRUE
CYCS	18.9408352242391	0.000281208905087768	0.00175023250822856	0.768253968253968	0.73208722741433	0.036166740839638	chr7:25123097:-_vs_chr7:25122863:-	0.366711170449488	chr7:25122863:-;chr7:25123097:-;chr7:25123171:-;chr7:25123759:-	distal	TRUE
PEX19	13.1321022727273	0.000290278878097601	0.00179732258718463	1	0.181818181818182	0.818181818181818	chr1:160278483:-_vs_chr1:160276874:-	1.63636363636364	chr1:160276874:-;chr1:160278483:-	distal	TRUE
CTNNA1	18.8076923076923	0.000299605621346066	0.00184542859575578	0.733333333333333	0.438888888888889	0.294444444444444	chr5:138934327:+_vs_chr5:138935032:+	0.75	chr5:138934327:+;chr5:138934631:+;chr5:138934712:+;chr5:138935032:+	distal	TRUE
SRI	18.7969793704414	0.000301136883826256	0.00184542859575578	0.323383084577114	0.462264150943396	-0.138881066366282	chr7:88206134:-_vs_chr7:88205115:-	-0.266544635313996	chr7:88205115:-;chr7:88205851:-;chr7:88206134:-;chr7:88206289:-	proximal	TRUE
PTPDC1	13.0041812354312	0.000310796208328074	0.00188856191523242	0	0.846153846153846	-0.846153846153846	chr9:94107912:+_vs_chr9:94109843:+	-1.69230769230769	chr9:94107912:+;chr9:94109843:+	proximal	TRUE
SPC25	13.0009309689867	0.00031133614836886	0.00188856191523242	0.786885245901639	0	0.786885245901639	chr2:168871388:-_vs_chr2:168870891:-	1.57377049180328	chr2:168870891:-;chr2:168871388:-	distal	TRUE
FAM8A1	12.916044195456	0.000325777615623428	0.0019661830841919	0	0.823529411764706	-0.823529411764706	chr6:17610089:+_vs_chr6:17611719:+	-1.64705882352941	chr6:17610089:+;chr6:17611719:+	proximal	TRUE
LMNB1	16.0482091348755	0.000327473124963026	0.00196648434337093	0.403083700440529	0.645161290322581	-0.242077589882052	chr5:126818978:+_vs_chr5:126837014:+	-0.484155179764104	chr5:126818978:+;chr5:126832738:+;chr5:126837014:+	proximal	TRUE
