gene_id	chisq	pvalue	adj_pvalue	IP	PgG2M	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
FLOT1	16.3328080260601	5.31360083919906e-05	0.000518076081821908	0.0740740740740741	0.390243902439024	-0.31616982836495	chr6:30727830:-_vs_chr6:30727713:-	-0.632339656729901	chr6:30727713:-;chr6:30727830:-	proximal	TRUE
NAP1L1	22.3498847245212	5.51608462827385e-05	0.000532884138859849	0.478371501272265	0.59047619047619	-0.112104689203926	chr12:76047596:-_vs_chr12:76046174:-	-0.556815703380589	chr12:76046174:-;chr12:76047596:-;chr12:76049566:-;chr12:76056132:-	proximal	TRUE
SEPTIN2	26.9381519766433	5.86463180260035e-05	0.000560042133893349	0.377931034482759	0.565217391304348	-0.187286356821589	chr2:241336944:+_vs_chr2:241353736:+	-0.469865067466267	chr2:241336944:+;chr2:241351994:+;chr2:241352555:+;chr2:241353497:+;chr2:241353736:+;chr2:241354027:+	proximal	TRUE
TAOK3	16.1333333333333	5.90357804958801e-05	0.000560042133893349	0	0.75	-0.75	chr12:118177204:-_vs_chr12:118150591:-	-1.5	chr12:118150591:-;chr12:118177204:-	proximal	TRUE
PAM	19.272632129775	6.53132217670472e-05	0.000614060915363399	0.683673469387755	0.222222222222222	0.461451247165533	chr5:102874375:+_vs_chr5:102961201:+	1.04308390022676	chr5:102874375:+;chr5:102961201:+;chr5:103029713:+	distal	TRUE
PCNA	15.7934562552832	7.06464225025316e-05	0.000658324627390848	0.846153846153846	0.4	0.446153846153846	chr20:5115256:-_vs_chr20:5114958:-	0.892307692307692	chr20:5114958:-;chr20:5115256:-	distal	TRUE
SF3B2	15.381803011803	8.78300523011031e-05	0.000811272325202294	1	0.535714285714286	0.464285714285714	chr11:66054327:+_vs_chr11:66058867:+	0.928571428571429	chr11:66054327:+;chr11:66058867:+	distal	TRUE
TRIM24	18.6568322981366	8.88628712363409e-05	0.000813674812277104	0.400793650793651	0	0.400793650793651	chr7:138525322:+_vs_chr7:138580656:+	1.31746031746032	chr7:138525322:+;chr7:138580656:+;chr7:138585168:+	distal	TRUE
RTN4	23.6253775119903	9.49412036390338e-05	0.00086183696061985	0.526011560693642	0.75	-0.223988439306358	chr2:54972291:-_vs_chr2:54972189:-	-0.59292345419513	chr2:54972189:-;chr2:54972291:-;chr2:54981278:-;chr2:55026600:-;chr2:55027115:-	proximal	TRUE
RAD21	23.5176042476042	9.97762151962853e-05	0.000897985936766567	0.458333333333333	0.538888888888889	-0.0805555555555557	chr8:116847067:-_vs_chr8:116846444:-	-0.358333333333333	chr8:116845934:-;chr8:116846444:-;chr8:116847067:-;chr8:116848975:-;chr8:116854455:-	proximal	TRUE
ARL3	18.034920161903	0.000121273760925282	0.00108221415469765	0.633928571428571	0.263157894736842	0.370770676691729	chr10:102676892:-_vs_chr10:102675211:-	0.741541353383459	chr10:102675211:-;chr10:102676666:-;chr10:102676892:-	distal	TRUE
ARGLU1	22.9780762845742	0.000127909595167117	0.00113183868664684	0.624384236453202	0.41304347826087	0.211340758192332	chr13:106559584:-_vs_chr13:106543964:-	0.433818804883273	chr13:106543327:-;chr13:106543964:-;chr13:106544123:-;chr13:106557173:-;chr13:106559584:-	distal	TRUE
NCOR1	20.5123601527434	0.000132907708359501	0.00116626514085462	0.344632768361582	0.623188405797101	-0.27855563743552	chr17:16146446:-_vs_chr17:16126177:-	-0.568165070007369	chr17:16126082:-;chr17:16126177:-;chr17:16146446:-;chr17:16149453:-	proximal	TRUE
EIF4E	14.5194425675676	0.000138720445277574	0.00120045632032447	0.675	0.216216216216216	0.458783783783784	chr4:98880061:-_vs_chr4:98879862:-	0.917567567567568	chr4:98879862:-;chr4:98880061:-	distal	TRUE
TBC1D15	14.5145089285714	0.000139084208052787	0.00120045632032447	0.75	0	0.75	chr12:71923643:+_vs_chr12:71924313:+	1.5	chr12:71923643:+;chr12:71924313:+	distal	TRUE
SRP72	17.5408133877725	0.00015526042434176	0.00132918070595019	0.6875	0.434782608695652	0.252717391304348	chr4:56478498:+_vs_chr4:56495389:+	0.723913043478261	chr4:56478498:+;chr4:56495389:+;chr4:56501840:+	distal	TRUE
H2AZ2	17.454556721474	0.000162103042400072	0.00137656857780061	0.429824561403509	0.505494505494505	-0.0756699440909967	chr7:44834232:-_vs_chr7:44831571:-	-0.277231540389435	chr7:44831571:-;chr7:44834232:-;chr7:44834309:-	proximal	TRUE
ACBD6	17.4228783091107	0.000164691067939527	0.00138735755632257	0.427631578947368	0.346153846153846	0.0814777327935223	chr1:180288305:-_vs_chr1:180288230:-	0.86336032388664	chr1:180288230:-;chr1:180288305:-;chr1:180430181:-	distal	TRUE
MRPS10	14.0687067232522	0.000176251948906576	0.0014729627158621	0.0606060606060606	0.6	-0.539393939393939	chr6:42208300:-_vs_chr6:42207221:-	-1.07878787878788	chr6:42207221:-;chr6:42208300:-	proximal	TRUE
TPR	17.2041303966304	0.000183725971032209	0.00152333423225918	0.378378378378378	0.520833333333333	-0.142454954954955	chr1:186359936:-_vs_chr1:186355500:-	-0.846846846846847	chr1:186355500:-;chr1:186359936:-;chr1:186360828:-	proximal	TRUE
PIK3R2	13.8857142857143	0.000194269498897417	0.00159817017452328	1	0.142857142857143	0.857142857142857	chr19:18168509:+_vs_chr19:18170058:+	1.71428571428571	chr19:18168509:+;chr19:18170058:+	distal	TRUE
HSP90AA1	28.2470835024657	0.000198336302127608	0.00161897772201838	0.395423877970079	0.455190771960958	-0.0597668939908791	chr14:102084921:-_vs_chr14:102084473:-	-0.178236637034959	chr14:102081050:-;chr14:102083061:-;chr14:102083823:-;chr14:102083909:-;chr14:102084473:-;chr14:102084781:-;chr14:102084841:-;chr14:102084921:-	proximal	FALSE
RPL15	19.5642411913086	0.000208955379811336	0.00168136521443634	0.374221183800623	0.210401891252955	0.163819292547668	chr3:23919552:+_vs_chr3:23920847:+	0.320963412209187	chr3:23919552:+;chr3:23919783:+;chr3:23920772:+;chr3:23920847:+	distal	TRUE
LMNB1	19.5620607929235	0.000209172690494929	0.00168136521443634	0.672764227642277	0.60233918128655	0.0704250463557268	chr5:126832738:+_vs_chr5:126837014:+	0.270325203252033	chr5:126818978:+;chr5:126832738:+;chr5:126836770:+;chr5:126837014:+	distal	TRUE
TMEM123	19.459237012987	0.000219680173828303	0.00174890778854422	0.31	0.727272727272727	-0.417272727272727	chr11:102398291:-_vs_chr11:102396332:-	-0.824545454545455	chr11:102396332:-;chr11:102396687:-;chr11:102397903:-;chr11:102398291:-	proximal	TRUE
SMARCA5	21.7876664828536	0.000220897185067788	0.00174890778854422	0.421487603305785	0.522222222222222	-0.100734618916437	chr4:143528017:+_vs_chr4:143543971:+	-0.402938475665748	chr4:143526458:+;chr4:143528017:+;chr4:143543971:+;chr4:143548058:+;chr4:143550064:+	proximal	TRUE
BRD4	13.5938975413008	0.000226921994868255	0.00178320045221099	0.903225806451613	0.272727272727273	0.63049853372434	chr19:15256199:-_vs_chr19:15256100:-	1.26099706744868	chr19:15256100:-;chr19:15256199:-	distal	TRUE
RPL4	13.3693454196473	0.000255770608212702	0.00199501074405908	0.96814404432133	0.9	0.0681440443213296	chr15:66499522:-_vs_chr15:66499320:-	0.136288088642659	chr15:66499320:-;chr15:66499522:-	distal	FALSE
GPC6	13.3324926900585	0.000260846543489233	0.00201410019774936	0.857142857142857	0.1	0.757142857142857	chr13:94403582:+_vs_chr13:94403658:+	1.51428571428571	chr13:94403582:+;chr13:94403658:+	distal	TRUE
EEF1A1	16.4940006432176	0.000262043425538141	0.00201410019774936	0.981572481572482	0.970786516853933	0.010785964718549	chr6:73517595:-_vs_chr6:73517515:-	0.0441563371338653	chr6:73517515:-;chr6:73517595:-;chr6:73519012:-	distal	FALSE
GNG4	16.4489795918367	0.000268009053604315	0.0020450256046764	0.530612244897959	1	-0.469387755102041	chr1:235551606:-_vs_chr1:235550832:-	-0.959183673469388	chr1:235550832:-;chr1:235551606:-;chr1:235551743:-	proximal	TRUE
SRSF4	13.1688311688312	0.000284644228296522	0.00215633361436142	0.481481481481481	1	-0.518518518518519	chr1:29149156:-_vs_chr1:29147837:-	-1.03703703703704	chr1:29147837:-;chr1:29149156:-	proximal	TRUE
C7orf26	13.1083333333333	0.000293985115547945	0.00221118804765704	0.65	0	0.65	chr7:6600021:+_vs_chr7:6608726:+	1.3	chr7:6600021:+;chr7:6608726:+	distal	TRUE
NKTR	13.0692418981481	0.000300184605251705	0.00222730456602905	0.75	0	0.75	chr3:42629028:+_vs_chr3:42637027:+	1.5	chr3:42629028:+;chr3:42637027:+	distal	TRUE
DNAJB9	13.0681586538462	0.000300358260566121	0.00222730456602905	0	0.8	-0.8	chr7:108574402:+_vs_chr7:108574850:+	-1.6	chr7:108574402:+;chr7:108574850:+	proximal	TRUE
WDR75	13.0209712957287	0.00030802201234944	0.00226816209093678	0.344827586206897	1	-0.655172413793103	chr2:189475259:+_vs_chr2:189475378:+	-1.31034482758621	chr2:189475259:+;chr2:189475378:+	proximal	TRUE
HSD17B11	16.0578040884946	0.00032590584274633	0.00238318647508254	0.304347826086957	0.75	-0.445652173913043	chr4:87337042:-_vs_chr4:87336610:-	-0.891304347826087	chr4:87336610:-;chr4:87336841:-;chr4:87337042:-	proximal	TRUE
CYP51A1	15.9572152945529	0.000342716272401668	0.00248882920578591	0.566037735849057	0.0882352941176471	0.47780244173141	chr7:92127543:-_vs_chr7:92113661:-	0.955604883462819	chr7:92113661:-;chr7:92118576:-;chr7:92127543:-	distal	TRUE
BUB1	12.6214781746032	0.000381339660580513	0.00275034700404987	0	0.8	-0.8	chr2:110666388:-_vs_chr2:110658410:-	-1.6	chr2:110658410:-;chr2:110666388:-	proximal	TRUE
YWHAQ	18.2581122631752	0.000389092299156286	0.00278717136742564	0.732154551407989	0.803240740740741	-0.0710861893327513	chr2:9584267:-_vs_chr2:9583977:-	-0.275035472604235	chr2:9583977:-;chr2:9584267:-;chr2:9584630:-;chr2:9584936:-	proximal	TRUE
NUP93	15.6869707172737	0.000392299351180233	0.00279115687022152	0.45959595959596	0.5	-0.0404040404040404	chr16:56842037:+_vs_chr16:56844765:+	-0.555555555555556	chr16:56842037:+;chr16:56844765:+;chr16:56844954:+	proximal	TRUE
ZNF207	15.5586516969269	0.000418294073171316	0.00294202445308865	0.62	0.538461538461539	0.0815384615384614	chr17:32370330:+_vs_chr17:32370449:+	0.590153846153846	chr17:32369966:+;chr17:32370330:+;chr17:32370449:+	distal	TRUE
NDUFA6	12.4333549829099	0.000421733618281526	0.00294202445308865	0.155555555555556	0.5625	-0.406944444444444	chr22:42086114:-_vs_chr22:42085526:-	-0.813888888888889	chr22:42085526:-;chr22:42086114:-	proximal	TRUE
PCNX4	12.4326814058957	0.000421885747783842	0.00294202445308865	0.133333333333333	0.857142857142857	-0.723809523809524	chr14:60124691:+_vs_chr14:60134812:+	-1.44761904761905	chr14:60124691:+;chr14:60134812:+	proximal	TRUE
SRRM2	20.3092852640706	0.000433860787592425	0.00300562769299226	0.355978260869565	0.462264150943396	-0.106285890073831	chr16:2759032:+_vs_chr16:2771408:+	-0.309782608695652	chr16:2757819:+;chr16:2758536:+;chr16:2759032:+;chr16:2760492:+;chr16:2771408:+	proximal	TRUE
RAB5IF	12.3142075791855	0.000449523508057462	0.00309377943780724	0.783333333333333	0.294117647058824	0.48921568627451	chr20:36612390:+_vs_chr20:36612554:+	0.97843137254902	chr20:36612390:+;chr20:36612554:+	distal	TRUE
XRCC5	20.0473706840569	0.000488759909753863	0.00334197522708323	0.615384615384615	0.65	-0.0346153846153846	chr2:216122176:+_vs_chr2:216205424:+	-0.356993006993007	chr2:216122176:+;chr2:216127658:+;chr2:216205424:+;chr2:216206118:+;chr2:216206281:+	proximal	TRUE
FTSJ1	12.1212121212121	0.000498514893575206	0.00338618127423259	0.333333333333333	1	-0.666666666666667	chrX:48486299:+_vs_chrX:48486345:+	-1.33333333333333	chrX:48486299:+;chrX:48486345:+	proximal	TRUE
DEGS1	12.1094976452119	0.000501656485071494	0.00338618127423259	0.65	0	0.65	chr1:224193160:+_vs_chr1:224193441:+	1.3	chr1:224193160:+;chr1:224193441:+	distal	TRUE
PBK	12.0849769715579	0.000508297292458272	0.00340251066515618	0	0.742857142857143	-0.742857142857143	chr8:27809901:-_vs_chr8:27809666:-	-1.48571428571429	chr8:27809666:-;chr8:27809901:-	proximal	TRUE
VIM	12.0767756390987	0.000510538162483073	0.00340251066515618	0.673913043478261	0.888372093023256	-0.214459049544995	chr10:17237341:+_vs_chr10:17237590:+	-0.42891809908999	chr10:17237341:+;chr10:17237590:+	proximal	TRUE
STMN1	17.6321654320003	0.000523756387652748	0.00346865079370028	0.343646864686469	0.372944693572496	-0.0292978288860276	chr1:25901556:-_vs_chr1:25900561:-	-0.103047440394264	chr1:25900120:-;chr1:25900521:-;chr1:25900561:-;chr1:25901556:-	proximal	FALSE
RBM25	21.9559669252567	0.000533786518120325	0.00351298252237939	0.535922330097087	0.442105263157895	0.0938170669391927	chr14:73111711:+_vs_chr14:73120789:+	0.390393459376597	chr14:73096973:+;chr14:73106259:+;chr14:73110926:+;chr14:73111711:+;chr14:73120789:+;chr14:73121313:+	distal	TRUE
HSP90AB1	14.9991889880992	0.000553308694630377	0.00361884506488066	0.454048140043764	0.597402597402597	-0.143354457358834	chr6:44250447:+_vs_chr6:44253883:+	-0.286708914717667	chr6:44250447:+;chr6:44251139:+;chr6:44253883:+	proximal	TRUE
SNRPG	11.7953336271624	0.000593793696572953	0.00385965902772419	0.186274509803922	0.5	-0.313725490196078	chr2:70281504:-_vs_chr2:70281373:-	-0.627450980392157	chr2:70281373:-;chr2:70281504:-	proximal	TRUE
TRA2B	19.5686415822272	0.000607458018531355	0.00392425333443875	0.531400966183575	0.606481481481482	-0.0750805152979067	chr3:185917328:-_vs_chr3:185917124:-	0.309983896940419	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-	distal	TRUE
RBM10	11.7139285714286	0.000620340177637491	0.00397402108125817	0.12	0.714285714285714	-0.594285714285714	chrX:47185107:+_vs_chrX:47186813:+	-1.18857142857143	chrX:47185107:+;chrX:47186813:+	proximal	TRUE
CARHSP1	11.7068337487191	0.000622709856037605	0.00397402108125817	0.210526315789474	0.492957746478873	-0.2824314306894	chr16:8854913:-_vs_chr16:8852947:-	-0.564862861378799	chr16:8852947:-;chr16:8854913:-	proximal	TRUE
PDIA3	14.7435442125265	0.000628752974175017	0.00398841495064032	0.585585585585586	0.696969696969697	-0.111384111384111	chr15:43771182:+_vs_chr15:43771540:+	-0.548730548730549	chr15:43769565:+;chr15:43771182:+;chr15:43771540:+	proximal	TRUE
KPNB1	11.6722940670031	0.000634377391525947	0.00399268313021147	0.288135593220339	0.0208333333333333	0.267302259887006	chr17:47682697:+_vs_chr17:47683635:+	0.534604519774011	chr17:47682697:+;chr17:47683635:+	distal	TRUE
HAT1	14.7174526862027	0.000637009274335732	0.00399268313021147	0.404761904761905	0.846153846153846	-0.441391941391941	chr2:171979340:+_vs_chr2:171983686:+	-0.882783882783883	chr2:171979340:+;chr2:171983625:+;chr2:171983686:+	proximal	TRUE
UBAC1	11.6272156662782	0.000649937729271436	0.00404961200546048	0.722222222222222	0	0.722222222222222	chr9:135953681:-_vs_chr9:135932969:-	1.44444444444444	chr9:135932969:-;chr9:135953681:-	distal	TRUE
SYT1	17.1428571428571	0.000660502742853172	0.00409123169543759	0.506410256410256	0.333333333333333	0.173076923076923	chr12:79285886:+_vs_chr12:79444142:+	1.01923076923077	chr12:79047336:+;chr12:79285886:+;chr12:79292070:+;chr12:79444142:+	distal	TRUE
PRKAR1A	11.5480530673808	0.00067820238903688	0.00417629892196394	0.661764705882353	0.2	0.461764705882353	chr17:68532216:+_vs_chr17:68532762:+	0.923529411764706	chr17:68532216:+;chr17:68532762:+	distal	TRUE
PRELID3B	11.3549836601307	0.000752457833017909	0.00460661684981313	0.4	0.88	-0.48	chr20:59034274:-_vs_chr20:59033145:-	-0.96	chr20:59033145:-;chr20:59034274:-	proximal	TRUE
PPP1R8	14.3725017957494	0.000756921583897438	0.00460715854245088	0.58695652173913	0.928571428571429	-0.341614906832298	chr1:27851258:+_vs_chr1:27851528:+	-0.928571428571429	chr1:27850392:+;chr1:27851258:+;chr1:27851528:+	proximal	TRUE
QRSL1	11.2730456936226	0.000786405994587087	0.00475911213965633	0.576923076923077	0	0.576923076923077	chr6:106666343:+_vs_chr6:106666458:+	1.15384615384615	chr6:106666343:+;chr6:106666458:+	distal	TRUE
DNM1L	11.1930098684211	0.000821060516612005	0.00491728311631841	0.789473684210526	0	0.789473684210526	chr12:32740174:+_vs_chr12:32743632:+	1.57894736842105	chr12:32740174:+;chr12:32743632:+	distal	TRUE
ZMPSTE24	14.2078272604588	0.000821882078321026	0.00491728311631841	0.642857142857143	0.333333333333333	0.309523809523809	chr1:40281527:+_vs_chr1:40293998:+	0.952380952380952	chr1:40281527:+;chr1:40293998:+;chr1:40294180:+	distal	TRUE
SAFB2	11.1542652971276	0.000838386872568674	0.00498769139443397	0.289473684210526	0.71875	-0.429276315789474	chr19:5610654:-_vs_chr19:5595431:-	-0.858552631578947	chr19:5595431:-;chr19:5610654:-	proximal	TRUE
CDC23	11.127636009215	0.000850509190198556	0.00502722562837559	0.472222222222222	1	-0.527777777777778	chr5:138204907:-_vs_chr5:138187650:-	-1.05555555555556	chr5:138187650:-;chr5:138204907:-	proximal	TRUE
NCL	18.8148371934519	0.000854580614890057	0.00502722562837559	0.680970149253731	0.479166666666667	0.201803482587065	chr2:231460811:-_vs_chr2:231456700:-	0.356550580431177	chr2:231454750:-;chr2:231456700:-;chr2:231459020:-;chr2:231460485:-;chr2:231460811:-	distal	TRUE
PCDH9	10.9696791462084	0.000926147945062516	0.00541796547861572	0.241379310344828	0.769230769230769	-0.527851458885942	chr13:67228450:-_vs_chr13:67225821:-	-1.05570291777188	chr13:67225821:-;chr13:67228450:-	proximal	TRUE
MRPL57	16.4032626687038	0.000937295424547258	0.00543076904022091	0.519607843137255	0.363636363636364	0.155971479500891	chr13:21177512:+_vs_chr13:21177991:+	0.874331550802139	chr13:21177356:+;chr13:21177512:+;chr13:21177603:+;chr13:21177991:+	distal	TRUE
RSRC2	16.3903869379413	0.000943017284450417	0.00543076904022091	0.658333333333333	0.536231884057971	0.122101449275362	chr12:122522153:-_vs_chr12:122517327:-	0.472826086956522	chr12:122504726:-;chr12:122505055:-;chr12:122517327:-;chr12:122522153:-	distal	TRUE
STXBP1	13.9284485724114	0.000945095775183307	0.00543076904022091	0.357142857142857	0.571428571428571	-0.214285714285714	chr9:127690834:+_vs_chr9:127691038:+	-1.19047619047619	chr9:127690834:+;chr9:127691038:+;chr9:127692688:+	proximal	TRUE
APBA2	10.9245816663062	0.000948966290029104	0.00543076904022091	0.8125	0.176470588235294	0.636029411764706	chr15:29117709:+_vs_chr15:29118315:+	1.27205882352941	chr15:29117709:+;chr15:29118315:+	distal	TRUE
PSMD8	10.8675	0.000978665504404741	0.00557045824939563	0.159420289855072	0.6	-0.440579710144928	chr19:38383475:+_vs_chr19:38383821:+	-0.881159420289855	chr19:38383475:+;chr19:38383821:+	proximal	TRUE
CENPV	10.8213897318225	0.00100334148424766	0.00568020743501499	0.905405405405405	0.694444444444444	0.210960960960961	chr17:16348150:-_vs_chr17:16342537:-	0.421921921921922	chr17:16342537:-;chr17:16348150:-	distal	TRUE
COPS6	10.7929317304317	0.00101888387979288	0.0057373514728444	0.0810810810810811	0.4375	-0.356418918918919	chr7:100091905:+_vs_chr7:100092185:+	-0.712837837837838	chr7:100091905:+;chr7:100092185:+	proximal	TRUE
JPT1	10.7574342403925	0.00103861269634251	0.00581733600664181	0.596234309623431	0.451086956521739	0.145147353101692	chr17:75135988:-_vs_chr17:75135248:-	0.290294706203384	chr17:75135248:-;chr17:75135988:-	distal	TRUE
MED10	10.7346406620014	0.0010514841876297	0.00584217242970053	0.865384615384615	0.5	0.365384615384615	chr5:6372062:-_vs_chr5:6371926:-	0.730769230769231	chr5:6371926:-;chr5:6372062:-	distal	TRUE
CCAR1	10.7299671592775	0.00105414317345024	0.00584217242970053	1	0.464285714285714	0.535714285714286	chr10:68749254:+_vs_chr10:68761114:+	1.07142857142857	chr10:68749254:+;chr10:68761114:+	distal	TRUE
ANAPC16	10.6315239448052	0.00111176059807505	0.0060954897936761	0.8	0	0.8	chr10:72233295:+_vs_chr10:72233829:+	1.6	chr10:72233295:+;chr10:72233829:+	distal	TRUE
FAM13B	10.6315239448052	0.00111176059807505	0.0060954897936761	0	0.8	-0.8	chr5:137952634:-_vs_chr5:137948988:-	-1.6	chr5:137948988:-;chr5:137952634:-	proximal	TRUE
NSG1	10.6224702380952	0.00111721702771081	0.0060954897936761	0.571428571428571	1	-0.428571428571429	chr4:4417738:+_vs_chr4:4419058:+	-0.857142857142857	chr4:4417738:+;chr4:4419058:+	proximal	TRUE
TLK2	10.5876473063973	0.00113845760280504	0.00617936008120469	0.785714285714286	0	0.785714285714286	chr17:62560125:+_vs_chr17:62613490:+	1.57142857142857	chr17:62560125:+;chr17:62613490:+	distal	TRUE
FNBP4	13.4819430782346	0.00118149872660361	0.00638009312365948	0.45	0.529411764705882	-0.0794117647058824	chr11:47750917:-_vs_chr11:47746229:-	-0.788235294117647	chr11:47736658:-;chr11:47746229:-;chr11:47750917:-	proximal	TRUE
CENPC	10.4874729437229	0.00120186643457668	0.00645696610004717	1	0.363636363636364	0.636363636363636	chr4:67518334:-_vs_chr4:67514258:-	1.27272727272727	chr4:67514258:-;chr4:67518334:-	distal	TRUE
SRRT	13.3704864739348	0.00124921086257573	0.00667725400148345	0.494252873563218	0.696969696969697	-0.202716823406479	chr7:100882651:+_vs_chr7:100884837:+	-0.525600835945664	chr7:100882651:+;chr7:100884837:+;chr7:100888661:+	proximal	TRUE
HSBP1	13.261372276035	0.00131925758262354	0.007016051689407	0.555555555555556	0.233333333333333	0.322222222222222	chr16:83811666:+_vs_chr16:83812993:+	0.644444444444444	chr16:83811666:+;chr16:83811795:+;chr16:83812993:+	distal	TRUE
