gene_id	chisq	pvalue	adj_pvalue	IP	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
HMGCS1	32.1993581251285	1.74175145529075e-06	2.45006371377565e-05	0.770161290322581	0.672651933701657	0.0975093566209232	chr5:43290574:-_vs_chr5:43290235:-	0.395473177686687	chr5:43289395:-;chr5:43290235:-;chr5:43290574:-;chr5:43294751:-;chr5:43295782:-	distal	TRUE
LSM5	22.8028662799936	1.79497801570993e-06	2.50111559358827e-05	0.0806451612903226	0.857142857142857	-0.776497695852534	chr7:32487035:-_vs_chr7:32486805:-	-1.55299539170507	chr7:32486805:-;chr7:32487035:-	proximal	TRUE
BZW1	26.2577447151697	1.98702431468968e-06	2.74283636709968e-05	0.675925925925926	0.830645161290323	-0.154719235364397	chr2:200818026:+_vs_chr2:200818771:+	-0.538231780167264	chr2:200818026:+;chr2:200818771:+;chr2:200823837:+	proximal	TRUE
NKAIN3	26.1095798707295	2.1398176659989e-06	2.92639878951887e-05	0.131578947368421	0.7	-0.568421052631579	chr8:62946814:+_vs_chr8:62967810:+	-1.13684210526316	chr8:62946814:+;chr8:62965700:+;chr8:62967810:+	proximal	TRUE
ZEB1	28.7877896289059	2.48155394915543e-06	3.36261943385557e-05	0.378666666666667	0.179775280898876	0.19889138576779	chr10:31520822:+_vs_chr10:31527413:+	0.451685393258427	chr10:31520822:+;chr10:31524017:+;chr10:31527051:+;chr10:31527413:+	distal	TRUE
SCP2	25.7822911634154	2.52026732250563e-06	3.38403166849165e-05	0.767441860465116	0.792452830188679	-0.025010969723563	chr1:53051411:+_vs_chr1:53051590:+	-0.583150504607284	chr1:53051262:+;chr1:53051411:+;chr1:53051590:+	proximal	TRUE
HNRNPU	38.2405664439379	2.72718542185113e-06	3.62887645772443e-05	0.400287631831256	0.342977697408077	0.0573099344231789	chr1:244862694:-_vs_chr1:244856592:-	0.174921417041883	chr1:244853388:-;chr1:244853658:-;chr1:244854133:-;chr1:244854436:-;chr1:244855993:-;chr1:244856592:-;chr1:244858777:-;chr1:244862694:-	distal	FALSE
KRAS	25.5450018731269	2.83774471256022e-06	3.74227583968879e-05	0.267857142857143	0.884615384615385	-0.616758241758242	chr12:25209856:-_vs_chr12:25208375:-	-1.23351648351648	chr12:25208375:-;chr12:25209826:-;chr12:25209856:-	proximal	TRUE
TBPL1	25.4832653061224	2.92670701374941e-06	3.8254391675291e-05	0.26	0.428571428571429	-0.168571428571429	chr6:133989226:+_vs_chr6:133989374:+	-0.948571428571429	chr6:133987490:+;chr6:133989226:+;chr6:133989374:+	proximal	TRUE
OGA	28.3674850227338	3.04089189685128e-06	3.93982222074504e-05	0.494791666666667	0.571428571428571	-0.0766369047619046	chr10:101799218:-_vs_chr10:101784450:-	-0.647321428571429	chr10:101784450:-;chr10:101799218:-;chr10:101799277:-;chr10:101800363:-	proximal	TRUE
TMEM183A	25.3583453164901	3.11533876681927e-06	4.00117857268875e-05	0.5	0.659090909090909	-0.159090909090909	chr1:203008795:+_vs_chr1:203023382:+	-0.851398601398601	chr1:203008795:+;chr1:203023382:+;chr1:203023540:+	proximal	TRUE
GPRC5B	21.6736869982159	3.23194269817433e-06	4.09350326360371e-05	0.898305084745763	0.35	0.548305084745763	chr16:19859065:-_vs_chr16:19858971:-	1.09661016949153	chr16:19858971:-;chr16:19859065:-	distal	TRUE
DNAJC7	25.2782373312099	3.24265322844708e-06	4.09350326360371e-05	0.378048780487805	0.797619047619048	-0.419570267131243	chr17:41988852:-_vs_chr17:41976452:-	-0.839140534262485	chr17:41976452:-;chr17:41983564:-;chr17:41988852:-	proximal	TRUE
DKK3	21.5233846969141	3.495401908538e-06	4.37517679568698e-05	0.716666666666667	1	-0.283333333333333	chr11:11963569:-_vs_chr11:11963111:-	-0.566666666666667	chr11:11963111:-;chr11:11963569:-	proximal	TRUE
CISD2	21.4918698292554	3.55331974406625e-06	4.41029685881165e-05	0.153846153846154	0.9375	-0.783653846153846	chr4:102888221:+_vs_chr4:102888572:+	-1.56730769230769	chr4:102888221:+;chr4:102888572:+	proximal	TRUE
FNBP1L	33.0520072704109	3.67499398688556e-06	4.49858101436889e-05	0.454430379746835	0.236065573770492	0.218364805976344	chr1:93523489:+_vs_chr1:93553107:+	0.406412118696825	chr1:93523489:+;chr1:93530804:+;chr1:93530882:+;chr1:93552649:+;chr1:93553107:+;chr1:93554661:+	distal	TRUE
GTPBP4	30.6049140375968	3.68536427040376e-06	4.49858101436889e-05	0.415584415584416	0.473214285714286	-0.0576298701298701	chr10:1017689:+_vs_chr10:1017768:+	0.529220779220779	chr10:1010519:+;chr10:1012622:+;chr10:1017335:+;chr10:1017689:+;chr10:1017768:+	distal	TRUE
EZH2	27.8923233817465	3.82603993197852e-06	4.63201719633793e-05	0.314102564102564	0.516129032258065	-0.2020264681555	chr7:148828769:-_vs_chr7:148817899:-	-0.654466501240695	chr7:148807374:-;chr7:148817899:-;chr7:148827164:-;chr7:148828769:-	proximal	TRUE
OTUB1	21.2505126096491	4.03002580507136e-06	4.83930740982959e-05	0.263157894736842	0.722222222222222	-0.45906432748538	chr11:63997702:+_vs_chr11:63998412:+	-0.91812865497076	chr11:63997702:+;chr11:63998412:+	proximal	TRUE
FDFT1	27.6894369250325	4.22011039634414e-06	5.02669601241959e-05	0.694871794871795	0.664160401002506	0.0307113938692887	chr8:11824416:+_vs_chr8:11838962:+	0.217061885482938	chr8:11824416:+;chr8:11838667:+;chr8:11838962:+;chr8:11839298:+	distal	TRUE
SMIM7	21.09375	4.3735226678908e-06	5.16775438437977e-05	0	0.72	-0.72	chr19:16646559:-_vs_chr19:16646151:-	-1.44	chr19:16646151:-;chr19:16646559:-	proximal	TRUE
RNF20	24.6324786324786	4.47842419213988e-06	5.24970835856397e-05	0.371794871794872	0.851851851851852	-0.48005698005698	chr9:101552562:+_vs_chr9:101554757:+	-0.96011396011396	chr9:101552562:+;chr9:101552714:+;chr9:101554757:+	proximal	TRUE
CNN3	32.4376749922709	4.8658325747342e-06	5.65030696410238e-05	0.729577464788732	0.654030501089325	0.0755469636994078	chr1:94897406:-_vs_chr1:94896957:-	0.164656786032097	chr1:94896957:-;chr1:94897208:-;chr1:94897406:-;chr1:94897502:-;chr1:94897617:-;chr1:94901708:-	distal	FALSE
BICD1	27.3816009774198	4.89667766692691e-06	5.65030696410238e-05	0.380952380952381	0.658536585365854	-0.277584204413473	chr12:32294103:+_vs_chr12:32334566:+	-0.68840219014435	chr12:32294103:+;chr12:32305851:+;chr12:32334566:+;chr12:32377903:+	proximal	TRUE
PSMD5	24.3635110294118	5.12307601718168e-06	5.86572347083515e-05	0.483333333333333	0.40625	0.0770833333333333	chr9:120817265:-_vs_chr9:120816053:-	1.14583333333333	chr9:120816053:-;chr9:120817265:-;chr9:120817438:-	distal	TRUE
EIF5	27.2035617143738	5.33629227193354e-06	6.06284898895834e-05	0.114814814814815	0.0948905109489051	0.0199243038659097	chr14:103338372:+_vs_chr14:103341360:+	0.220356853203569	chr14:103338372:+;chr14:103339214:+;chr14:103341360:+;chr14:103342179:+	distal	TRUE
PLPP5	27.0976519002663	5.61625719361719e-06	6.28898955854687e-05	0.641666666666667	0.222222222222222	0.419444444444445	chr8:38266982:-_vs_chr8:38263509:-	0.786111111111111	chr8:38263130:-;chr8:38263509:-;chr8:38264309:-;chr8:38266982:-	distal	TRUE
KIAA1586	27.0960907584784	5.62049168400939e-06	6.28898955854687e-05	0.642276422764228	0.473684210526316	0.168592212237912	chr6:57052964:+_vs_chr6:57053224:+	0.803594351732991	chr6:57052881:+;chr6:57052964:+;chr6:57053224:+;chr6:57055202:+	distal	TRUE
USP39	24.1018181818182	5.83924476289426e-06	6.48463497352994e-05	0.614754098360656	0.795081967213115	-0.180327868852459	chr2:85637436:+_vs_chr2:85649283:+	-0.672131147540984	chr2:85636125:+;chr2:85637436:+;chr2:85649283:+	proximal	TRUE
ATP5PB	20.4023789559125	6.27517392186572e-06	6.91674021089229e-05	0.25	0	0.25	chr1:111461330:+_vs_chr1:111461407:+	0.5	chr1:111461330:+;chr1:111461407:+	distal	TRUE
HADHA	26.6354058778903	7.02000587912839e-06	7.68040643220195e-05	0.53551912568306	0.488888888888889	0.0466302367941713	chr2:26214494:-_vs_chr2:26190869:-	-0.47103825136612	chr2:26190642:-;chr2:26190869:-;chr2:26214494:-;chr2:26232234:-	proximal	TRUE
HNRNPK	29.1978548809566	7.12625089932317e-06	7.73931807227965e-05	0.326182136602452	0.290816326530612	0.0353658100718396	chr9:83968909:-_vs_chr9:83968344:-	0.238364487651453	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-	distal	TRUE
NARS1	23.5089830298526	7.8539692664326e-06	8.46738146461383e-05	0.602564102564103	0.4375	0.165064102564103	chr18:57601584:-_vs_chr18:57600659:-	0.902564102564102	chr18:57600659:-;chr18:57601584:-;chr18:57615669:-	distal	TRUE
RBBP6	19.9513888888889	7.94362305313274e-06	8.50197916628773e-05	0.0588235294117647	0.882352941176471	-0.823529411764706	chr16:24561863:+_vs_chr16:24569513:+	-1.64705882352941	chr16:24561863:+;chr16:24569513:+	proximal	TRUE
SPECC1L	23.4547193877551	8.06997887119293e-06	8.55529369468832e-05	0.455357142857143	0.5	-0.0446428571428571	chr22:24324294:+_vs_chr22:24330405:+	-1.14285714285714	chr22:24324294:+;chr22:24330405:+;chr22:24334540:+	proximal	TRUE
TSNAX	19.9119271490273	8.10928312292732e-06	8.55529369468832e-05	0.205882352941176	1	-0.794117647058824	chr1:231565405:+_vs_chr1:231566524:+	-1.58823529411765	chr1:231565405:+;chr1:231566524:+	proximal	TRUE
PSIP1	35.6859960739615	8.30825545189401e-06	8.7030448953528e-05	0.469642857142857	0.44	0.0296428571428571	chr9:15486882:-_vs_chr9:15474079:-	0.27125	chr9:15464066:-;chr9:15464613:-;chr9:15466748:-;chr9:15468650:-;chr9:15474079:-;chr9:15474208:-;chr9:15486882:-;chr9:15490049:-	distal	TRUE
CANX	33.4596953479723	8.5522200496668e-06	8.89551338968863e-05	0.429012345679012	0.420731707317073	0.00828063836193915	chr5:179729260:+_vs_chr5:179730908:+	0.294263775971093	chr5:179709995:+;chr5:179724712:+;chr5:179724793:+;chr5:179728862:+;chr5:179729260:+;chr5:179730460:+;chr5:179730908:+	distal	TRUE
HLA-A	19.725987779871	8.93776393772824e-06	9.23152261260463e-05	0.657894736842105	0.328571428571429	0.329323308270677	chr6:29945773:+_vs_chr6:29945837:+	0.658646616541353	chr6:29945773:+;chr6:29945837:+	distal	TRUE
EMX1	19.6625	9.23968961835039e-06	9.47709830993301e-05	0.969230769230769	0.692307692307692	0.276923076923077	chr2:72926004:+_vs_chr2:72934345:+	0.553846153846154	chr2:72926004:+;chr2:72934345:+	distal	TRUE
SNURF	19.6171652227114	9.4615335297733e-06	9.63771380929321e-05	0.987261146496815	0.811320754716981	0.175940391779834	chr15:24965555:+_vs_chr15:24978577:+	0.351880783559668	chr15:24965555:+;chr15:24978577:+	distal	TRUE
SYNE2	33.1801780475936	9.68106897404414e-06	9.79379374976931e-05	0.546747967479675	0.401129943502825	0.14561802397685	chr14:63954891:+_vs_chr14:64027527:+	0.432410086812733	chr14:63954891:+;chr14:63986481:+;chr14:63995086:+;chr14:63995157:+;chr14:64027527:+;chr14:64188688:+;chr14:64226433:+	distal	TRUE
SMIM14	23.0572996243952	9.84398634872294e-06	9.89086247419305e-05	0.5	0.476190476190476	0.0238095238095238	chr4:39551449:-_vs_chr4:39550907:-	0.975108225108225	chr4:39550907:-;chr4:39551449:-;chr4:39551521:-	distal	TRUE
REST	19.4535936020204	1.03073725816479e-05	0.000102864792588473	1	0.173076923076923	0.826923076923077	chr4:56930220:+_vs_chr4:56930492:+	1.65384615384615	chr4:56930220:+;chr4:56930492:+	distal	TRUE
TMEM123	25.7011176470588	1.10152896539091e-05	0.000109103682926605	0.31	0.357843137254902	-0.047843137254902	chr11:102397903:-_vs_chr11:102396332:-	-0.348235294117647	chr11:102396332:-;chr11:102396687:-;chr11:102397903:-;chr11:102398291:-	proximal	TRUE
CCNL1	25.6851181611002	1.11005478034048e-05	0.000109103682926605	0.635416666666667	0.309941520467836	0.32547514619883	chr3:157154264:-_vs_chr3:157147759:-	0.606907894736842	chr3:157147759:-;chr3:157147796:-;chr3:157149936:-;chr3:157154264:-	distal	TRUE
SENP6	22.8074007081281	1.11541341380618e-05	0.000109103682926605	0.655172413793103	0.15625	0.498922413793103	chr6:75621603:+_vs_chr6:75666927:+	1.12931034482759	chr6:75621603:+;chr6:75666927:+;chr6:75702968:+	distal	TRUE
SAP30BP	22.6966715976331	1.17890927307255e-05	0.00011455585502159	0.653846153846154	0.425	0.228846153846154	chr17:75706757:+_vs_chr17:75708008:+	1.15769230769231	chr17:75702546:+;chr17:75706757:+;chr17:75708008:+	distal	TRUE
DIS3	19.166996671258	1.19766280851597e-05	0.000114866751180395	0	1	-1	chr13:72778224:-_vs_chr13:72776071:-	-2	chr13:72776071:-;chr13:72778224:-	proximal	TRUE
RAB11FIP2	19.166996671258	1.19766280851597e-05	0.000114866751180395	1	0	1	chr10:118039186:-_vs_chr10:118008963:-	2	chr10:118008963:-;chr10:118039186:-	distal	TRUE
CNOT10	22.3637438949939	1.39243430988016e-05	0.000132685514560838	0.767857142857143	0.194444444444444	0.573412698412698	chr3:32713356:+_vs_chr3:32773872:+	1.1468253968254	chr3:32713356:+;chr3:32773714:+;chr3:32773872:+	distal	TRUE
YWHAH	18.8058372501888	1.4472351225133e-05	0.000137023479227701	0.993710691823899	0.854368932038835	0.139341759785064	chr22:31956482:+_vs_chr22:31957603:+	0.278683519570129	chr22:31956482:+;chr22:31957603:+	distal	TRUE
SREK1	27.5999565547953	1.50316502316927e-05	0.000141412403772039	0.559090909090909	0.225806451612903	0.333284457478006	chr5:66170611:+_vs_chr5:66180668:+	0.588856304985337	chr5:66164808:+;chr5:66170611:+;chr5:66170689:+;chr5:66170833:+;chr5:66180668:+	distal	TRUE
HSPA5	27.5517948178482	1.53729650248361e-05	0.000143708033808119	0.705592105263158	0.697368421052632	0.00822368421052622	chr9:125236755:-_vs_chr9:125236247:-	0.256578947368421	chr9:125236247:-;chr9:125236755:-;chr9:125236815:-;chr9:125236992:-;chr9:125240207:-	distal	TRUE
CHKA	22.1513301513302	1.54845922678824e-05	0.000143841149557625	0.277777777777778	0.721428571428572	-0.443650793650794	chr11:68064544:-_vs_chr11:68052859:-	-0.887301587301587	chr11:68052859:-;chr11:68053815:-;chr11:68064544:-	proximal	TRUE
BCL10	18.6558704453441	1.56564465155373e-05	0.000144528571896554	0.1875	1	-0.8125	chr1:85267150:-_vs_chr1:85266959:-	-1.625	chr1:85266959:-;chr1:85267150:-	proximal	TRUE
DLGAP4	18.3745404985639	1.81466553417008e-05	0.000166475838134734	0.8046875	0.333333333333333	0.471354166666667	chr20:36527080:+_vs_chr20:36527249:+	0.942708333333333	chr20:36527080:+;chr20:36527249:+	distal	TRUE
MKKS	18.3506285578748	1.83758351284727e-05	0.000167537706696014	0.941176470588235	0.419354838709677	0.521821631878558	chr20:10413708:-_vs_chr20:10405184:-	1.04364326375712	chr20:10405184:-;chr20:10413708:-	distal	TRUE
GATD1	18.311100923533	1.87610744529301e-05	0.000170000656239127	0.615384615384615	0	0.615384615384615	chr11:769778:-_vs_chr11:769304:-	1.23076923076923	chr11:769304:-;chr11:769778:-	distal	TRUE
ITM2B	27.0356025957918	1.95521417377534e-05	0.000174044831852414	0.469339622641509	0.552536231884058	-0.0831966092425485	chr13:48261870:+_vs_chr13:48262091:+	-0.395406070549631	chr13:48256283:+;chr13:48261388:+;chr13:48261870:+;chr13:48262047:+;chr13:48262091:+	proximal	TRUE
TCAF1	21.6766160570508	1.96328175223662e-05	0.000174044831852414	0.404761904761905	0.9375	-0.532738095238095	chr7:143854082:-_vs_chr7:143851379:-	-1.06547619047619	chr7:143851379:-;chr7:143852852:-;chr7:143854082:-	proximal	TRUE
RPL15	24.4733886169277	1.98941543751055e-05	0.000174044831852414	0.374221183800623	0.382905982905983	-0.0086847991053598	chr3:23919552:+_vs_chr3:23919783:+	-0.160440131000879	chr3:23919552:+;chr3:23919783:+;chr3:23920772:+;chr3:23920847:+	proximal	FALSE
CRBN	21.6406041911477	1.99895265200313e-05	0.000174044831852414	0.35	0.594594594594595	-0.244594594594595	chr3:3150011:-_vs_chr3:3149704:-	-0.814189189189189	chr3:3149704:-;chr3:3150011:-;chr3:3153436:-	proximal	TRUE
CARD8	18.1818181818182	2.00786561242648e-05	0.000174044831852414	1	0	1	chr19:48223744:-_vs_chr19:48210480:-	2	chr19:48210480:-;chr19:48223744:-	distal	TRUE
PSME4	18.1818181818182	2.00786561242648e-05	0.000174044831852414	1	0	1	chr2:53927407:-_vs_chr2:53899907:-	2	chr2:53899907:-;chr2:53927407:-	distal	TRUE
TMEM38B	18.1818181818182	2.00786561242648e-05	0.000174044831852414	0	1	-1	chr9:105708252:+_vs_chr9:105775164:+	-2	chr9:105708252:+;chr9:105775164:+	proximal	TRUE
ZNF207	21.6158069779925	2.02389116141315e-05	0.000174044831852414	0.62	0.550724637681159	0.0692753623188406	chr17:32370330:+_vs_chr17:32370449:+	0.541101449275362	chr17:32369966:+;chr17:32370330:+;chr17:32370449:+	distal	TRUE
CASC3	21.6129428866613	2.02679154222175e-05	0.000174044831852414	0.417910447761194	0.327272727272727	0.0906377204884667	chr17:40163917:+_vs_chr17:40172167:+	0.472455902306649	chr17:40161839:+;chr17:40163917:+;chr17:40172167:+	distal	TRUE
SPECC1	21.5121882086168	2.13151151746073e-05	0.000181979335912688	0.625	0.333333333333333	0.291666666666667	chr17:20204641:+_vs_chr17:20205603:+	1.20238095238095	chr17:20204641:+;chr17:20205603:+;chr17:20227526:+	distal	TRUE
SRSF10	29.0645120290679	2.2521559468319e-05	0.000190868000659967	0.317647058823529	0.508695652173913	-0.191048593350384	chr1:23978115:-_vs_chr1:23966445:-	-0.433503836317136	chr1:23966445:-;chr1:23967478:-;chr1:23967553:-;chr1:23969089:-;chr1:23971360:-;chr1:23978115:-	proximal	TRUE
AP2M1	17.9553580725301	2.26146920213231e-05	0.000190868000659967	0.875536480686695	1	-0.124463519313305	chr3:184183301:+_vs_chr3:184184091:+	-0.248927038626609	chr3:184183301:+;chr3:184184091:+	proximal	TRUE
HSPE1-MOB4	21.3665395084828	2.29252931113027e-05	0.00019239010184883	0.82089552238806	0.80952380952381	0.0113717128642502	chr2:197551650:+_vs_chr2:197552617:+	0.392324093816631	chr2:197550913:+;chr2:197551650:+;chr2:197552617:+	distal	TRUE
HNRNPD	28.917959731639	2.40628767605126e-05	0.00020079586991682	0.648421052631579	0.465753424657534	0.182667627974045	chr4:82357313:-_vs_chr4:82353829:-	0.357894736842105	chr4:82353342:-;chr4:82353829:-;chr4:82353997:-;chr4:82357313:-;chr4:82358746:-;chr4:82359469:-	distal	TRUE
CHD4	26.5503565641433	2.4504444774623e-05	0.000202323947298112	0.540441176470588	0.412162162162162	0.128279014308426	chr12:6600535:-_vs_chr12:6570082:-	0.540540540540541	chr12:6570082:-;chr12:6578456:-;chr12:6581354:-;chr12:6600535:-;chr12:6602431:-	distal	TRUE
RNF180	21.2320458446219	2.45199638228585e-05	0.000202323947298112	0.461538461538462	0.568965517241379	-0.107427055702918	chr5:64330337:+_vs_chr5:64370669:+	-1.23342175066313	chr5:64325238:+;chr5:64330337:+;chr5:64370669:+	proximal	TRUE
PPIA	17.7768458324468	2.48387702503171e-05	0.000203815909220657	0.00468384074941452	0.0607287449392713	-0.0560449041898567	chr7:44801628:+_vs_chr7:44803117:+	-0.112089808379713	chr7:44801628:+;chr7:44803117:+	proximal	FALSE
DLD	17.6207077252944	2.69636316407997e-05	0.00021951074117868	0.166666666666667	0.774193548387097	-0.60752688172043	chr7:107919745:+_vs_chr7:107919965:+	-1.21505376344086	chr7:107919745:+;chr7:107919965:+	proximal	TRUE
PTGES3	23.8344657123711	2.70487169224914e-05	0.00021951074117868	0.653061224489796	0.676975945017182	-0.0239147205273862	chr12:56663601:-_vs_chr12:56663349:-	0.441089837997054	chr12:56663349:-;chr12:56663601:-;chr12:56664183:-;chr12:56664442:-	distal	TRUE
TRA2A	20.890232245731	2.90899989117921e-05	0.000234786493949272	0.77536231884058	0.5	0.27536231884058	chr7:23522210:-_vs_chr7:23504780:-	0.826086956521739	chr7:23504780:-;chr7:23522210:-;chr7:23522336:-	distal	TRUE
RPL7L1	17.4449289772727	2.95752187332974e-05	0.000237405424288479	0.21875	1	-0.78125	chr6:42887433:+_vs_chr6:42887905:+	-1.5625	chr6:42887433:+;chr6:42887905:+	proximal	TRUE
CS	20.7510162601626	3.11870338866861e-05	0.00024899053540884	0.8875	0.483333333333333	0.404166666666667	chr12:56273030:-_vs_chr12:56271701:-	0.808333333333333	chr12:56271701:-;chr12:56272929:-;chr12:56273030:-	distal	TRUE
LUC7L3	30.4929524848522	3.1671609450652e-05	0.000251499823433404	0.473856209150327	0.562841530054645	-0.0889853209043179	chr17:50745898:+_vs_chr17:50746590:+	-0.458266366655952	chr17:50743777:+;chr17:50744685:+;chr17:50744801:+;chr17:50745898:+;chr17:50746590:+;chr17:50750555:+;chr17:50752644:+	proximal	TRUE
LAMP1	17.3017588296747	3.18891553404386e-05	0.000251873168116726	0	0.290322580645161	-0.290322580645161	chr13:113323413:+_vs_chr13:113323670:+	-0.580645161290323	chr13:113323413:+;chr13:113323670:+	proximal	TRUE
HADH	17.2655251911831	3.25030811501624e-05	0.000255356653504201	0.9375	0.526315789473684	0.411184210526316	chr4:108034492:+_vs_chr4:108035171:+	0.822368421052632	chr4:108034492:+;chr4:108035171:+	distal	TRUE
NFYB	20.54382304646	3.45911903241311e-05	0.000270323746607098	0.620689655172414	0.529411764705882	0.0912778904665313	chr12:104119323:-_vs_chr12:104119202:-	1.04665314401623	chr12:104119202:-;chr12:104119323:-;chr12:104119540:-	distal	TRUE
LAPTM4B	17.0910201336972	3.56303773421183e-05	0.00027697930175952	0.339622641509434	0.777777777777778	-0.438155136268344	chr8:97851846:+_vs_chr8:97852595:+	-0.876310272536688	chr8:97851846:+;chr8:97852595:+	proximal	TRUE
BCCIP	20.4659885568976	3.59639223679389e-05	0.000278108446792909	0.2	0.681818181818182	-0.481818181818182	chr10:125833901:+_vs_chr10:125853432:+	-0.963636363636364	chr10:125833901:+;chr10:125841722:+;chr10:125853432:+	proximal	TRUE
TOMM20	20.3743682814463	3.76497538825741e-05	0.000289628575440427	0.7	0.46551724137931	0.23448275862069	chr1:235111597:-_vs_chr1:235109341:-	1.11379310344828	chr1:235109341:-;chr1:235111597:-;chr1:235112027:-	distal	TRUE
PGK1	16.9506022320011	3.83651474839113e-05	0.000293602708983093	0.0106382978723404	0.201492537313433	-0.190854239441092	chrX:78126273:+_vs_chrX:78126827:+	-0.381708478882185	chrX:78126273:+;chrX:78126827:+	proximal	TRUE
