gene_id	chisq	pvalue	adj_pvalue	Ex	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SMARCA1	95.3839991447494	1.45821407205956e-15	1.14596183209587e-13	0.385454545454545	0.489109848484848	-0.103655303030303	chrX:129471216:-_vs_chrX:129448333:-	-0.240916666666667	chrX:129446506:-;chrX:129447061:-;chrX:129448333:-;chrX:129448394:-;chrX:129468849:-;chrX:129471216:-;chrX:129487051:-;chrX:129498050:-;chrX:129499777:-;chrX:129507947:-;chrX:129508016:-;chrX:129516363:-	proximal	TRUE
FBXO22	78.3933493897505	1.81907012755211e-15	1.41073675418317e-13	0.37258064516129	0.443333333333333	-0.070752688172043	chr15:75933130:+_vs_chr15:75934107:+	-0.85752688172043	chr15:75933130:+;chr15:75933191:+;chr15:75934107:+;chr15:75934608:+;chr15:75939117:+;chr15:75939252:+	proximal	TRUE
SLC44A5	94.7106157036613	1.9792709789656e-15	1.51504196753549e-13	0.543706293706294	0.265734265734266	0.277972027972028	chr1:75227035:-_vs_chr1:75210822:-	0.644230769230769	chr1:75202132:-;chr1:75203933:-;chr1:75204462:-;chr1:75204652:-;chr1:75205277:-;chr1:75210214:-;chr1:75210822:-;chr1:75211911:-;chr1:75212184:-;chr1:75213300:-;chr1:75213661:-;chr1:75227035:-	distal	TRUE
YPEL5	74.1375179792928	3.03257282688742e-15	2.29153644124032e-13	0.771825396825397	0.632596685082873	0.139228711742524	chr2:30159551:+_vs_chr2:30160533:+	0.403271069016925	chr2:30158896:+;chr2:30159551:+;chr2:30159822:+;chr2:30160087:+;chr2:30160533:+	distal	TRUE
DCUN1D1	77.0964501231527	3.39528422999371e-15	2.53313990526366e-13	0.654444444444444	0.609375	0.0450694444444444	chr3:182943401:-_vs_chr3:182943346:-	0.898611111111111	chr3:182943285:-;chr3:182943346:-;chr3:182943401:-;chr3:182944016:-;chr3:182944698:-;chr3:182961308:-	distal	TRUE
KMT2C	76.8749390172319	3.77702888438733e-15	2.78272603057237e-13	0.60794701986755	0.473846153846154	0.134100866021396	chr7:152202968:-_vs_chr7:152177046:-	0.724095771777891	chr7:152158924:-;chr7:152162743:-;chr7:152177046:-;chr7:152202968:-;chr7:152248248:-;chr7:152315138:-	distal	TRUE
SEPTIN2	82.7196704790709	3.83635093489106e-15	2.7915373345985e-13	0.656300615484289	0.637497563827714	0.018803051656575	chr2:241351994:+_vs_chr2:241354027:+	0.278268105787108	chr2:241336944:+;chr2:241337788:+;chr2:241348182:+;chr2:241351994:+;chr2:241352555:+;chr2:241353497:+;chr2:241353736:+;chr2:241354027:+	distal	TRUE
GOLM1	76.6767561058877	4.1547683395827e-15	2.98592525578798e-13	0.751437699680511	0.82572347266881	-0.0742857729882992	chr9:86027063:-_vs_chr9:86026915:-	-0.349968667495351	chr9:86026141:-;chr9:86026915:-;chr9:86027030:-;chr9:86027063:-;chr9:86027699:-;chr9:86027836:-	proximal	TRUE
SEMA3C	93.0477700063017	4.20481500221246e-15	2.98592525578798e-13	0.431180968564146	0.329292929292929	0.101888039271217	chr7:80761116:-_vs_chr7:80744420:-	0.550571131879543	chr7:80742538:-;chr7:80742836:-;chr7:80742882:-;chr7:80743260:-;chr7:80743612:-;chr7:80743984:-;chr7:80744049:-;chr7:80744367:-;chr7:80744420:-;chr7:80761116:-;chr7:80761617:-;chr7:80804166:-	distal	TRUE
ARMC1	76.1977466774598	5.23100766873984e-15	3.67042371423246e-13	0.442818428184282	0.490721649484536	-0.0479032213002542	chr8:65603795:-_vs_chr8:65603291:-	-0.25762020506803	chr8:65602458:-;chr8:65602733:-;chr8:65603291:-;chr8:65603489:-;chr8:65603736:-;chr8:65603795:-	proximal	TRUE
CHAMP1	68.9176132278936	7.27789025391179e-15	5.04657472430072e-13	0.73208722741433	0.758241758241758	-0.0261545308274281	chr13:114325909:+_vs_chr13:114326235:+	-0.56670432371367	chr13:114325853:+;chr13:114325909:+;chr13:114326235:+;chr13:114327309:+	proximal	TRUE
SULT4A1	60.4973272740634	7.36784501130388e-15	5.04954401123547e-13	0.964285714285714	0	0.964285714285714	chr22:43825629:-_vs_chr22:43824509:-	1.92857142857143	chr22:43824509:-;chr22:43825629:-	distal	TRUE
LRRTM2	68.7643688439348	7.84896117606274e-15	5.31744565192112e-13	0.110682110682111	0.333333333333333	-0.222651222651223	chr5:138873411:-_vs_chr5:138872193:-	-0.806949806949807	chr5:138868926:-;chr5:138872193:-;chr5:138872455:-;chr5:138873411:-	proximal	TRUE
PHF19	59.5123161799404	1.21531152444841e-14	8.13982514215786e-13	1	0.268292682926829	0.731707317073171	chr9:120869577:-_vs_chr9:120861953:-	1.46341463414634	chr9:120861953:-;chr9:120869577:-	distal	TRUE
NIPBL	95.4259934665067	1.26972392602964e-14	8.40871103372885e-13	0.203957382039574	0.189037682964808	0.0149196990747653	chr5:36975878:+_vs_chr5:36984698:+	0.196667467756148	chr5:36975878:+;chr5:36984698:+;chr5:36985057:+;chr5:36985082:+;chr5:36985122:+;chr5:36985201:+;chr5:36985649:+;chr5:36986300:+;chr5:36995745:+;chr5:37000855:+;chr5:37064945:+;chr5:37065021:+;chr5:37065129:+;chr5:37065504:+	distal	FALSE
FAM13B	84.8611434631584	1.73902806872255e-14	1.1388701596723e-12	0.565613026819923	0.52991452991453	0.0356984969053935	chr5:137958808:-_vs_chr5:137942919:-	0.255162940507768	chr5:137940290:-;chr5:137941950:-;chr5:137942919:-;chr5:137948988:-;chr5:137952634:-;chr5:137953380:-;chr5:137958808:-;chr5:137985276:-;chr5:138020228:-;chr5:138021032:-	distal	TRUE
WDR27	62.8833333333333	2.21338857977398e-14	1.43359475705361e-12	0.25	0.428571428571429	-0.178571428571429	chr6:169657762:-_vs_chr6:169647654:-	-1.46428571428571	chr6:169457212:-;chr6:169647654:-;chr6:169657762:-	proximal	TRUE
PAK3	84.0463531545151	2.52889092695659e-14	1.62013946994371e-12	0.584340817501439	0.294949494949495	0.289391322551944	chrX:110986434:+_vs_chrX:111227358:+	0.352896844088554	chrX:110986434:+;chrX:111123278:+;chrX:111125508:+;chrX:111147787:+;chrX:111163695:+;chrX:111173059:+;chrX:111192543:+;chrX:111220510:+;chrX:111220989:+;chrX:111227358:+	distal	TRUE
SRSF5	72.2127167759665	3.547001254815e-14	2.24795971998705e-12	0.832352941176471	0.802218114602588	0.0301348265738828	chr14:69771680:+_vs_chr14:69772005:+	0.159650722225475	chr14:69769509:+;chr14:69770149:+;chr14:69771079:+;chr14:69771506:+;chr14:69771680:+;chr14:69772005:+	distal	FALSE
TLN1	61.8990480074528	3.62069971353171e-14	2.2702557565485e-12	0.132478632478632	0.515151515151515	-0.382672882672883	chr9:35729052:-_vs_chr9:35724616:-	-1.02836052836053	chr9:35697337:-;chr9:35724616:-;chr9:35729052:-	proximal	TRUE
HSBP1	72.1117835956927	3.72299475209101e-14	2.30982432303415e-12	0.499486125385406	0.338632162661738	0.160853962723668	chr16:83811666:+_vs_chr16:83812993:+	0.351843584546147	chr16:83811666:+;chr16:83811795:+;chr16:83812249:+;chr16:83812686:+;chr16:83812993:+;chr16:83814696:+	distal	TRUE
NEDD4L	87.9909492954511	4.12251084397547e-14	2.53104988691577e-12	0.447690550024482	0.358181818181818	0.0895087318426636	chr18:58245507:+_vs_chr18:58383306:+	0.296898563734291	chr18:58045470:+;chr18:58245507:+;chr18:58323309:+;chr18:58325088:+;chr18:58341097:+;chr18:58366039:+;chr18:58373259:+;chr18:58383306:+;chr18:58387488:+;chr18:58396578:+;chr18:58396706:+;chr18:58398511:+	distal	TRUE
KLHL5	68.7301459999204	4.20739207709915e-14	2.55653287653839e-12	0.152777777777778	0.547619047619048	-0.39484126984127	chr4:39081185:+_vs_chr4:39115656:+	-0.796825396825397	chr4:39081185:+;chr4:39081979:+;chr4:39115656:+;chr4:39121819:+;chr4:39122128:+	proximal	TRUE
DCLK1	74.7172962410771	4.38871036019233e-14	2.63949580234425e-12	0.49609375	0.281481481481481	0.214612268518519	chr13:35850114:-_vs_chr13:35828267:-	0.877083333333333	chr13:35769515:-;chr13:35771168:-;chr13:35771340:-;chr13:35828267:-;chr13:35850114:-;chr13:35868781:-;chr13:35947084:-	distal	TRUE
USP34	71.7215560070154	4.48943153207182e-14	2.67279893434659e-12	0.591525423728813	0.211111111111111	0.380414312617702	chr2:61380243:-_vs_chr2:61188916:-	0.869114877589454	chr2:61187465:-;chr2:61188916:-;chr2:61222470:-;chr2:61311596:-;chr2:61350261:-;chr2:61380243:-	distal	TRUE
NPM1	77.1731591760579	5.18655242857965e-14	3.05695400140485e-12	0.849520045172219	0.85757510265831	-0.00805505748609081	chr5:171405383:+_vs_chr5:171406727:+	-0.127225188808429	chr5:171392732:+;chr5:171392957:+;chr5:171400195:+;chr5:171405341:+;chr5:171405383:+;chr5:171406727:+;chr5:171410570:+;chr5:171410884:+	proximal	FALSE
NOP56	74.2233530045332	5.54611265890395e-14	3.23651366451286e-12	0.583460559796438	0.540160642570281	0.0432999172261566	chr20:2658201:+_vs_chr20:2658266:+	0.186241147797296	chr20:2657155:+;chr20:2657190:+;chr20:2657960:+;chr20:2658039:+;chr20:2658201:+;chr20:2658266:+;chr20:2658391:+	distal	FALSE
MKRN1	56.3097040120803	6.19091265796207e-14	3.57737639274789e-12	0.092485549132948	0.619047619047619	-0.526562069914671	chr7:140456186:-_vs_chr7:140453864:-	-1.05312413982934	chr7:140453864:-;chr7:140456186:-	proximal	TRUE
DERL1	60.0654369219007	9.05641042274136e-14	5.18237699336287e-12	0.804812834224599	0.585714285714286	0.219098548510313	chr8:123015209:-_vs_chr8:123013346:-	0.821848739495798	chr8:123013346:-;chr8:123015209:-;chr8:123015292:-	distal	TRUE
TPR	95.2873711377986	1.01306155121021e-13	5.74133152195481e-12	0.371161048689139	0.449886621315193	-0.0787255726260542	chr1:186363420:-_vs_chr1:186313826:-	-0.2052090499121	chr1:186313826:-;chr1:186335516:-;chr1:186338063:-;chr1:186341308:-;chr1:186341344:-;chr1:186346164:-;chr1:186350298:-;chr1:186351411:-;chr1:186355500:-;chr1:186358583:-;chr1:186359936:-;chr1:186360828:-;chr1:186362344:-;chr1:186362973:-;chr1:186363420:-;chr1:186367940:-	proximal	TRUE
MTSS1	75.7048957788753	1.03134551275732e-13	5.78928614494444e-12	0.553133514986376	0.696	-0.142866485013624	chr8:124589678:-_vs_chr8:124552902:-	-0.466506811989101	chr8:124550963:-;chr8:124552902:-;chr8:124568455:-;chr8:124589621:-;chr8:124589678:-;chr8:124698679:-;chr8:124698867:-;chr8:124699317:-	proximal	TRUE
GNAS	63.4692097349285	1.06597150105553e-13	5.92720379926538e-12	0.786034593209481	0.841291496134607	-0.0552569029251255	chr20:58911126:+_vs_chr20:58911174:+	-0.312864824993249	chr20:58900410:+;chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	proximal	TRUE
ADH5	66.4863006498417	1.25099900759605e-13	6.89101696333749e-12	0.704545454545455	0.702012383900929	0.00253307064452579	chr4:99072650:-_vs_chr4:99072158:-	-0.367111216956418	chr4:99070978:-;chr4:99071263:-;chr4:99072158:-;chr4:99072650:-;chr4:99080012:-	proximal	TRUE
PPP2CA	87.6289136197954	1.41837365290632e-13	7.74064287984246e-12	0.457837301587302	0.449854651162791	0.00798265042451085	chr5:134197624:-_vs_chr5:134197097:-	-0.12062964720772	chr5:134195105:-;chr5:134196266:-;chr5:134196546:-;chr5:134196617:-;chr5:134196719:-;chr5:134196964:-;chr5:134197025:-;chr5:134197097:-;chr5:134197351:-;chr5:134197624:-;chr5:134199410:-;chr5:134201926:-;chr5:134206111:-	proximal	FALSE
COL9A1	59.1072874315418	1.46222974477647e-13	7.88869650835554e-12	0.714285714285714	0.129166666666667	0.585119047619048	chr6:70216650:-_vs_chr6:70216043:-	1.1702380952381	chr6:70216043:-;chr6:70216126:-;chr6:70216650:-	distal	TRUE
NEFL	69.2436974789916	1.47227115018512e-13	7.88869650835554e-12	0.53843137254902	0.2	0.33843137254902	chr8:24952705:-_vs_chr8:24952375:-	1.47450980392157	chr8:24950955:-;chr8:24951428:-;chr8:24952375:-;chr8:24952461:-;chr8:24952705:-;chr8:24954283:-	distal	TRUE
GRIA1	66.0704505051075	1.53077934496254e-13	8.128300413702e-12	0.579787234042553	0.3125	0.267287234042553	chr5:153785560:+_vs_chr5:153811311:+	1.11170212765957	chr5:153770857:+;chr5:153785560:+;chr5:153794327:+;chr5:153811311:+;chr5:153813680:+	distal	TRUE
SMCHD1	71.9592146307176	1.61982144807995e-13	8.51054184741905e-12	0.461538461538462	0.538194444444444	-0.0766559829059829	chr18:2706510:+_vs_chr18:2752517:+	-0.461538461538462	chr18:2666183:+;chr18:2697089:+;chr18:2700873:+;chr18:2703769:+;chr18:2706510:+;chr18:2739462:+;chr18:2752517:+	proximal	TRUE
TPP2	65.9389606646447	1.63164443291203e-13	8.51054184741905e-12	0.5325	0.514423076923077	0.0180769230769231	chr13:102645825:+_vs_chr13:102657118:+	0.703846153846154	chr13:102645825:+;chr13:102657118:+;chr13:102657157:+;chr13:102674301:+;chr13:102676396:+	distal	TRUE
FRG1HP	68.9480223754854	1.69622967827169e-13	8.76980502081871e-12	0.360199004975124	0.420689655172414	-0.0604906501972894	chr9:41014136:+_vs_chr9:41036491:+	-0.423486018184937	chr9:40993434:+;chr9:40994667:+;chr9:41011817:+;chr9:41013906:+;chr9:41014136:+;chr9:41036491:+	proximal	TRUE
RPL37	79.8731169860063	1.71268994926102e-13	8.77790831386475e-12	0.65699032365699	0.432748538011696	0.224241785645294	chr5:40831324:-_vs_chr5:40826348:-	0.497945313734787	chr5:40825262:-;chr5:40826348:-;chr5:40827486:-;chr5:40827671:-;chr5:40828960:-;chr5:40829842:-;chr5:40830462:-;chr5:40831324:-;chr5:40831860:-;chr5:40832452:-	distal	TRUE
EZR	71.6420905303159	1.88191560490923e-13	9.56207808218534e-12	0.323809523809524	0.357477132524995	-0.0336676087154708	chr6:158770869:-_vs_chr6:158766193:-	-0.0964203744843922	chr6:158765748:-;chr6:158766130:-;chr6:158766193:-;chr6:158766556:-;chr6:158770869:-;chr6:158775200:-;chr6:158783582:-	proximal	FALSE
SARAF	54.0821428535919	1.92280801815483e-13	9.68635081966205e-12	0.998636673483299	0.956390977443609	0.0422456960396902	chr8:30063554:-_vs_chr8:30063104:-	0.0844913920793804	chr8:30063104:-;chr8:30063554:-	distal	FALSE
NAP1L4	71.5732917829834	1.94414368162251e-13	9.71083293176531e-12	0.835651725914477	0.854768153980752	-0.0191164280662754	chr11:2958488:-_vs_chr11:2944437:-	-0.383408990414065	chr11:2944437:-;chr11:2958488:-;chr11:2969899:-;chr11:2971447:-;chr11:2972103:-;chr11:2972224:-;chr11:2975961:-	proximal	TRUE
RETREG2	53.9843267429336	2.02095276213745e-13	1.00096601512926e-11	0.0958083832335329	0.588235294117647	-0.492426910884114	chr2:219183492:+_vs_chr2:219183726:+	-0.984853821768228	chr2:219183492:+;chr2:219183726:+	proximal	TRUE
GABPA	64.9282597584158	2.66432420809614e-13	1.30862724020989e-11	0.349315068493151	0.419444444444444	-0.0701293759512938	chr21:25769568:+_vs_chr21:25769980:+	-0.724505327245053	chr21:25769568:+;chr21:25769980:+;chr21:25770385:+;chr21:25771137:+;chr21:25772447:+	proximal	TRUE
TAOK1	73.0725913835505	3.52876973259281e-13	1.71888998379356e-11	0.453186813186813	0.432503276539974	0.0206835366468394	chr17:29517491:+_vs_chr17:29522452:+	-0.296231474947071	chr17:29475717:+;chr17:29498521:+;chr17:29508129:+;chr17:29510957:+;chr17:29517491:+;chr17:29522452:+;chr17:29534299:+;chr17:29547135:+	proximal	TRUE
RHOA	57.1514463042077	3.88795400608951e-13	1.87832794359767e-11	0.897260273972603	0.82088285229202	0.0763774216805823	chr3:49359496:-_vs_chr3:49359145:-	0.337643711576777	chr3:49359145:-;chr3:49359496:-;chr3:49359614:-	distal	TRUE
TMPO	82.90477907425	4.03765829886026e-13	1.92258311733642e-11	0.545027742210841	0.585295182904745	-0.0402674406939038	chr12:98537547:+_vs_chr12:98547951:+	-0.114845781194471	chr12:98527918:+;chr12:98531837:+;chr12:98532845:+;chr12:98535629:+;chr12:98537547:+;chr12:98539232:+;chr12:98545063:+;chr12:98547951:+;chr12:98548285:+;chr12:98549706:+;chr12:98550312:+;chr12:98550351:+	proximal	FALSE
ATRX	116.680503588117	4.04479651424697e-13	1.92258311733642e-11	0.271845438512105	0.301739439119631	-0.0298940006075256	chrX:77684359:-_vs_chrX:77682399:-	-0.0804092960642481	chrX:77505714:-;chrX:77506893:-;chrX:77508319:-;chrX:77523285:-;chrX:77634651:-;chrX:77652233:-;chrX:77654142:-;chrX:77663410:-;chrX:77664668:-;chrX:77681828:-;chrX:77682014:-;chrX:77682089:-;chrX:77682153:-;chrX:77682296:-;chrX:77682399:-;chrX:77682610:-;chrX:77682921:-;chrX:77683186:-;chrX:77683504:-;chrX:77683759:-;chrX:77683855:-;chrX:77683930:-;chrX:77683973:-;chrX:77684266:-;chrX:77684359:-;chrX:77693854:-;chrX:77696615:-;chrX:77696674:-	proximal	FALSE
DNM1L	85.044754865387	4.46215853965476e-13	2.10399699461801e-11	0.513778220451527	0.532485875706215	-0.0187076552546874	chr12:32708204:+_vs_chr12:32743632:+	-0.302012289823756	chr12:32701560:+;chr12:32702262:+;chr12:32708204:+;chr12:32733797:+;chr12:32738295:+;chr12:32740174:+;chr12:32743632:+;chr12:32744128:+;chr12:32744424:+;chr12:32744563:+;chr12:32744730:+;chr12:32745304:+;chr12:32745547:+	proximal	TRUE
FGFR1	60.3267948129077	5.00525437819045e-13	2.32584483594224e-11	0.795918367346939	0.325842696629213	0.470075670717725	chr8:38414789:-_vs_chr8:38412225:-	0.847512038523274	chr8:38412065:-;chr8:38412225:-;chr8:38412730:-;chr8:38414789:-	distal	TRUE
RAE1	56.643711512879	5.01157608016059e-13	2.32584483594224e-11	0.658097686375321	0.47008547008547	0.188012216289851	chr20:57378463:+_vs_chr20:57379185:+	0.47520488651594	chr20:57374709:+;chr20:57378463:+;chr20:57379185:+	distal	TRUE
ITFG1	66.6224340442398	5.16151603751813e-13	2.37671683790092e-11	0.706738544474393	0.67248322147651	0.0342553229978834	chr16:47154598:-_vs_chr16:47154387:-	0.171783136453264	chr16:47154387:-;chr16:47154598:-;chr16:47155394:-;chr16:47155560:-;chr16:47218142:-;chr16:47313775:-	distal	FALSE
POLR2J4	63.5018846457465	5.32065076932843e-13	2.43100121197068e-11	0.658018867924528	0.359090909090909	0.298927958833619	chr7:43984502:-_vs_chr7:43960894:-	0.772041166380789	chr7:43960894:-;chr7:43972137:-;chr7:43984502:-;chr7:44013562:-;chr7:44014089:-	distal	TRUE
CPE	69.3615027568095	5.52738898048334e-13	2.5060331269976e-11	0.655857214680744	0.632751937984496	0.0231052766962481	chr4:165495647:+_vs_chr4:165497756:+	0.204032060051212	chr4:165467835:+;chr4:165495647:+;chr4:165497613:+;chr4:165497756:+;chr4:165498003:+;chr4:165498177:+;chr4:165498330:+	distal	TRUE
CAMTA1	63.3253924801177	5.79585848281896e-13	2.60769388532328e-11	0.264462809917355	0.0631868131868132	0.201275996730542	chr1:6872020:+_vs_chr1:6888201:+	0.487921169739352	chr1:6872020:+;chr1:6887866:+;chr1:6888201:+;chr1:7751244:+;chr1:7769704:+	distal	TRUE
TDRD7	56.2799797604993	6.01115150685576e-13	2.68407022586423e-11	0.848484848484849	0.166666666666667	0.681818181818182	chr9:97460354:+_vs_chr9:97496125:+	1.36363636363636	chr9:97460354:+;chr9:97465027:+;chr9:97496125:+	distal	TRUE
CDKN2AIP	66.0086471605796	6.92163842250424e-13	3.06737871144662e-11	0.502890173410405	0.544	-0.0411098265895953	chr4:183447314:+_vs_chr4:183448666:+	-0.407745664739884	chr4:183447142:+;chr4:183447249:+;chr4:183447314:+;chr4:183447929:+;chr4:183448195:+;chr4:183448666:+	proximal	TRUE
EPHA3	65.5349982744778	8.67979659012057e-13	3.81781500762468e-11	0.50631970260223	0.328888888888889	0.177430813713342	chr3:89479480:+_vs_chr3:89479816:+	0.454275092936803	chr3:89450999:+;chr3:89479480:+;chr3:89479816:+;chr3:89479880:+;chr3:89480110:+;chr3:89482134:+	distal	TRUE
ZNF644	75.9765778629265	1.01344849853095e-12	4.42069458342707e-11	0.395061728395062	0.422602089268756	-0.0275403608736942	chr1:90939787:-_vs_chr1:90939168:-	-0.311965811965812	chr1:90915304:-;chr1:90915424:-;chr1:90915637:-;chr1:90915860:-;chr1:90937638:-;chr1:90939168:-;chr1:90939787:-;chr1:90940337:-;chr1:90940396:-;chr1:91020428:-	proximal	TRUE
SAR1A	62.1587763647511	1.02004489878874e-12	4.42069458342707e-11	0.735714285714286	0.560185185185185	0.175529100529101	chr10:70152183:-_vs_chr10:70150204:-	0.53989417989418	chr10:70150204:-;chr10:70152150:-;chr10:70152183:-;chr10:70152427:-;chr10:70153894:-	distal	TRUE
PTPN4	58.5224215094288	1.21578940415067e-12	5.23055675041172e-11	0.783687943262411	0.435185185185185	0.348502758077226	chr2:119902171:+_vs_chr2:119945143:+	0.723995271867612	chr2:119902171:+;chr2:119921542:+;chr2:119945143:+;chr2:119977081:+	distal	TRUE
TOP2B	80.4090945392306	1.22992197231869e-12	5.25301456872924e-11	0.516490486257928	0.534033805390589	-0.0175433191326612	chr3:25631833:-_vs_chr3:25627274:-	0.19505667874255	chr3:25597994:-;chr3:25599506:-;chr3:25604762:-;chr3:25615464:-;chr3:25627274:-;chr3:25630094:-;chr3:25630313:-;chr3:25630850:-;chr3:25631833:-;chr3:25632689:-;chr3:25632720:-;chr3:25645412:-	distal	FALSE
MSL1	64.7066615358161	1.28927206465582e-12	5.46688456768445e-11	0.503571428571429	0.443010752688172	0.0605606758832565	chr17:40129324:+_vs_chr17:40136789:+	0.487135176651306	chr17:40126281:+;chr17:40129324:+;chr17:40130307:+;chr17:40133603:+;chr17:40135703:+;chr17:40136789:+	distal	TRUE
CSNK2A1	64.6018362341918	1.35544858207717e-12	5.70643853054489e-11	0.382210242587601	0.440579710144928	-0.0583694675573265	chr20:483044:-_vs_chr20:482694:-	-0.322239149966796	chr20:481112:-;chr20:482694:-;chr20:483044:-;chr20:483799:-;chr20:499900:-;chr20:505139:-	proximal	TRUE
AKAP9	93.5253805337724	1.38739986942488e-12	5.7995282485037e-11	0.443571821251865	0.310924369747899	0.132647451503966	chr7:92000950:+_vs_chr7:92042717:+	0.255423898531375	chr7:91973734:+;chr7:91994651:+;chr7:91995798:+;chr7:92000950:+;chr7:92001203:+;chr7:92001267:+;chr7:92001450:+;chr7:92001737:+;chr7:92002099:+;chr7:92002273:+;chr7:92002569:+;chr7:92012527:+;chr7:92038489:+;chr7:92042717:+;chr7:92084939:+;chr7:92086400:+;chr7:92097678:+;chr7:92110671:+	distal	TRUE
PPP4R3B	79.9804677362831	1.48861940805692e-12	6.14840371069019e-11	0.431876012028684	0.489807162534435	-0.0579311505057515	chr2:55613997:-_vs_chr2:55574232:-	-0.204348831829748	chr2:55547296:-;chr2:55548375:-;chr2:55558933:-;chr2:55564416:-;chr2:55564928:-;chr2:55574232:-;chr2:55577332:-;chr2:55580910:-;chr2:55613380:-;chr2:55613997:-;chr2:55614272:-;chr2:55615122:-	proximal	TRUE
UBA52	58.1064441088275	1.49172332987563e-12	6.14840371069019e-11	0.0796204620462046	0.0169082125603865	0.0627122494858182	chr19:18575241:+_vs_chr19:18577460:+	0.111783732721098	chr19:18575241:+;chr19:18575443:+;chr19:18577338:+;chr19:18577460:+	distal	FALSE
