gene_id	chisq	pvalue	adj_pvalue	ExM	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CUL1	25.9944169805	9.5631121198697e-06	0.000226162672195681	0.632911392405063	0.28735632183908	-0.345555070565983	chr7:148798029:+_vs_chr7:148801110:+	-0.549541684853776	chr7:148731567:+;chr7:148798029:+;chr7:148801017:+;chr7:148801110:+	proximal	TRUE
ZNF608	25.9365819678833	9.8334933964289e-06	0.000230184018891917	0.451536643026005	0.214092140921409	-0.237444502104596	chr5:124648879:-_vs_chr5:124648255:-	-0.48365334717177	chr5:124647918:-;chr5:124648255:-;chr5:124648696:-;chr5:124648879:-	proximal	TRUE
HNRNPK	30.7763239547562	1.03695546344396e-05	0.000240280387185903	0.472470588235294	0.436216216216216	-0.0362543720190778	chr9:83968909:-_vs_chr9:83968344:-	-0.192718600953895	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83978257:-	proximal	FALSE
XPO1	19.351133745287	1.08754656822003e-05	0.000249483182749674	0.92	0.285714285714286	-0.634285714285714	chr2:61502017:-_vs_chr2:61477934:-	-1.26857142857143	chr2:61477934:-;chr2:61502017:-	proximal	TRUE
SOX11	25.5673476014746	1.17487062345183e-05	0.000266846852494901	0.526041666666667	0.742690058479532	0.216648391812865	chr2:5695459:+_vs_chr2:5698811:+	0.52905701754386	chr2:5695459:+;chr2:5698811:+;chr2:5700316:+;chr2:5701385:+	distal	TRUE
KDM2B	19.166996671258	1.19766280851597e-05	0.000269356713993689	0	1	1	chr12:121451299:-_vs_chr12:121430309:-	2	chr12:121430309:-;chr12:121451299:-	distal	TRUE
SLC25A3	25.4248565990772	1.25835605149828e-05	0.000277226285030217	0.30952380952381	0.358974358974359	0.0494505494505494	chr12:98601708:+_vs_chr12:98606360:+	0.231815803244375	chr12:98601238:+;chr12:98601708:+;chr12:98601805:+;chr12:98606360:+	distal	TRUE
RTN4	42.6287662929408	1.26012820730747e-05	0.000277226285030217	0.389361238282102	0.454545454545455	0.0651842162633529	chr2:55027115:-_vs_chr2:54981278:-	0.143908872901679	chr2:54972189:-;chr2:54972291:-;chr2:54973144:-;chr2:54981278:-;chr2:55025759:-;chr2:55025982:-;chr2:55026078:-;chr2:55026370:-;chr2:55026600:-;chr2:55026801:-;chr2:55027115:-;chr2:55027296:-	distal	FALSE
BZW2	22.5495368386689	1.26890845371285e-05	0.000277226285030217	0.608333333333333	0.811827956989247	0.203494623655914	chr7:16697018:+_vs_chr7:16706517:+	0.406989247311828	chr7:16697018:+;chr7:16704662:+;chr7:16706517:+	distal	TRUE
OBI1	22.5299505914179	1.28139607768992e-05	0.000277313453039686	0.457446808510638	0.711111111111111	0.253664302600473	chr13:78616396:-_vs_chr13:78614294:-	0.851536643026005	chr13:78614294:-;chr13:78616396:-;chr13:78638853:-	distal	TRUE
USP8	27.9034669177347	1.30476017461372e-05	0.000279730826220922	0.318181818181818	0.652439024390244	0.334257206208426	chr15:50462303:+_vs_chr15:50497121:+	0.541019955654102	chr15:50462303:+;chr15:50481702:+;chr15:50481780:+;chr15:50481835:+;chr15:50497121:+	distal	TRUE
KIDINS220	32.4794405759155	1.32028692075962e-05	0.000279987284597378	0.313131313131313	0.212585034013605	-0.100546279117708	chr2:8798265:-_vs_chr2:8770671:-	-0.246598639455782	chr2:8730714:-;chr2:8731732:-;chr2:8770671:-;chr2:8778948:-;chr2:8785765:-;chr2:8798265:-;chr2:8803035:-	proximal	TRUE
FDFT1	22.4549415668772	1.33036678383235e-05	0.000279987284597378	0.457818930041152	0.564981949458484	0.107163019417332	chr8:11838667:+_vs_chr8:11839298:+	0.214326038834663	chr8:11838667:+;chr8:11838962:+;chr8:11839298:+	distal	TRUE
XRN2	22.3441102099779	1.40617093301917e-05	0.000293250556395088	0.764150943396226	0.372881355932203	-0.391269587464023	chr20:21330513:+_vs_chr20:21389822:+	-0.782539174928046	chr20:21330513:+;chr20:21334169:+;chr20:21389822:+	proximal	TRUE
SCN3A	22.2524875990679	1.47208780024914e-05	0.000304231478718156	0.5375	0.426829268292683	-0.110670731707317	chr2:165146894:-_vs_chr2:165127993:-	-0.830487804878049	chr2:165127993:-;chr2:165146894:-;chr2:165154509:-	proximal	TRUE
PUS3	18.74186118892	1.49660726661515e-05	0.000306537238358497	0	0.823529411764706	0.823529411764706	chr11:125893655:-_vs_chr11:125893485:-	1.64705882352941	chr11:125893485:-;chr11:125893655:-	distal	TRUE
CPNE3	22.0863101945759	1.59962682502384e-05	0.000324738401469441	0.444444444444444	0.431034482758621	-0.0134099616858238	chr8:86546647:+_vs_chr8:86559595:+	-1.02490421455939	chr8:86546647:+;chr8:86559595:+;chr8:86561413:+	proximal	TRUE
AKAP8	21.8838063961217	1.77007561658804e-05	0.000356188900390612	0.257142857142857	0.413793103448276	0.156650246305419	chr19:15361795:-_vs_chr19:15354626:-	0.880788177339902	chr19:15353526:-;chr19:15354626:-;chr19:15361795:-	distal	TRUE
SSBP2	18.3801432645301	1.80933731263568e-05	0.000360923460450978	0.0412371134020619	0.206185567010309	0.164948453608247	chr5:81419932:-_vs_chr5:81419869:-	0.329896907216495	chr5:81419869:-;chr5:81419932:-	distal	TRUE
NEMF	31.7433754561056	1.82735818346329e-05	0.000361375833867653	0.542145593869732	0.402116402116402	-0.14002919175333	chr14:49825927:-_vs_chr14:49789288:-	-0.362889983579639	chr14:49789288:-;chr14:49799479:-;chr14:49825884:-;chr14:49825927:-;chr14:49828696:-;chr14:49829389:-;chr14:49832248:-	proximal	TRUE
FIP1L1	21.6878808465086	1.95225485750723e-05	0.000382775439583041	0.625	0.318181818181818	-0.306818181818182	chr4:53391134:+_vs_chr4:53459621:+	-0.840909090909091	chr4:53391134:+;chr4:53459621:+;chr4:53459652:+	proximal	TRUE
KIF20B	18.1818181818182	2.00786561242648e-05	0.000390342687703928	0	1	1	chr10:89724023:+_vs_chr10:89768765:+	2	chr10:89724023:+;chr10:89768765:+	distal	TRUE
PCNP	21.5948820816525	2.04517717553225e-05	0.000394255163081596	0.919540229885057	0.75	-0.169540229885057	chr3:101593424:+_vs_chr3:101594437:+	-0.445856019358742	chr3:101593007:+;chr3:101593424:+;chr3:101594437:+	proximal	TRUE
SEC22A	18.0361519607843	2.16749512407044e-05	0.000414352817884799	0.823529411764706	0.0555555555555556	-0.76797385620915	chr3:123272177:+_vs_chr3:123274136:+	-1.5359477124183	chr3:123272177:+;chr3:123274136:+	proximal	TRUE
BAZ1A	24.2452630198085	2.22012840478151e-05	0.00042090698847676	0.202020202020202	0.68	0.477979797979798	chr14:34801133:-_vs_chr14:34783166:-	0.935757575757576	chr14:34783166:-;chr14:34783785:-;chr14:34800251:-;chr14:34801133:-	distal	TRUE
GPHN	21.2484367484367	2.43198328406523e-05	0.000452615267445724	0.8	0.517857142857143	-0.282142857142857	chr14:67116387:+_vs_chr14:67181646:+	-1.08571428571429	chr14:66922851:+;chr14:67116387:+;chr14:67181646:+	proximal	TRUE
SYT4	37.1852738121854	2.43881940593462e-05	0.000452615267445724	0.634124415677814	0.541371158392435	-0.0927532572853786	chr18:43274193:-_vs_chr18:43268254:-	-0.284376506231495	chr18:43267892:-;chr18:43268254:-;chr18:43268373:-;chr18:43268761:-;chr18:43268931:-;chr18:43269513:-;chr18:43269980:-;chr18:43273593:-;chr18:43273789:-;chr18:43274193:-	proximal	TRUE
EAPP	24.0432732032453	2.44656901322013e-05	0.000452615267445724	0.293333333333333	0.592592592592593	0.299259259259259	chr14:34529447:-_vs_chr14:34515938:-	0.523492063492063	chr14:34515938:-;chr14:34516010:-;chr14:34516494:-;chr14:34529447:-	distal	TRUE
GNB5	17.7221216283716	2.55636407740136e-05	0.000468911351091001	0.928571428571429	0	-0.928571428571429	chr15:52121506:-_vs_chr15:52120939:-	-1.85714285714286	chr15:52120939:-;chr15:52121506:-	proximal	TRUE
CEP170	38.9644169294681	2.57553749945363e-05	0.000468911351091001	0.444368600682594	0.420796460176991	-0.0235721405056027	chr1:243172730:-_vs_chr1:243165893:-	-0.240312301791054	chr1:243124428:-;chr1:243124771:-;chr1:243125211:-;chr1:243164980:-;chr1:243165527:-;chr1:243165893:-;chr1:243172730:-;chr1:243172775:-;chr1:243185790:-;chr1:243191027:-;chr1:243191331:-	proximal	TRUE
METTL9	23.8735583076823	2.65452641759746e-05	0.000479486897792801	0.383534136546185	0.367424242424242	-0.0161098941219424	chr16:21655565:+_vs_chr16:21655936:+	-0.290251916757941	chr16:21655565:+;chr16:21655936:+;chr16:21656141:+;chr16:21657471:+	proximal	TRUE
RPS15A	17.5191737106888	2.84424836777876e-05	0.00050974263716285	0.0839080459770115	0.0294599018003273	-0.0544481441766842	chr16:18782969:-_vs_chr16:18781311:-	-0.108896288353368	chr16:18781311:-;chr16:18782969:-	proximal	FALSE
GPM6A	26.1949245263249	2.89058239232428e-05	0.000514030698293946	0.508340283569641	0.567423230974633	0.0590829474049915	chr4:175634820:-_vs_chr4:175632943:-	0.160927386083864	chr4:175632943:-;chr4:175633448:-;chr4:175634532:-;chr4:175634820:-;chr4:175640800:-	distal	FALSE
PJA2	28.4795905671956	2.93261332631095e-05	0.00051749345927364	0.652459016393443	0.61	-0.0424590163934426	chr5:109378398:-_vs_chr5:109335196:-	-0.332786885245902	chr5:109334711:-;chr5:109335196:-;chr5:109378398:-;chr5:109378466:-;chr5:109378588:-;chr5:109378675:-	proximal	TRUE
ECPAS	17.338230465187	3.12829648072841e-05	0.000545223024056986	0.88	0.0909090909090909	-0.789090909090909	chr9:111411070:-_vs_chr9:111410045:-	-1.57818181818182	chr9:111410045:-;chr9:111411070:-	proximal	TRUE
FUBP1	28.3191980999366	3.15248966338541e-05	0.000545223024056986	0.312612612612613	0.23	-0.0826126126126127	chr1:77964286:-_vs_chr1:77955258:-	-0.200600600600601	chr1:77948419:-;chr1:77948654:-;chr1:77955258:-;chr1:77962777:-;chr1:77962913:-;chr1:77964286:-	proximal	TRUE
TMEM161B-AS1	17.3184323025969	3.16105763729639e-05	0.000545223024056986	0.819672131147541	1	0.180327868852459	chr5:88287657:+_vs_chr5:88436672:+	0.360655737704918	chr5:88287657:+;chr5:88436672:+	distal	TRUE
PRPF38B	25.884343154692	3.33900233783513e-05	0.000571617265895058	0.447674418604651	0.422619047619048	-0.0250553709856036	chr1:108698763:+_vs_chr1:108699458:+	-0.590254706533776	chr1:108698763:+;chr1:108699458:+;chr1:108699658:+;chr1:108699891:+;chr1:108700005:+	proximal	TRUE
ST7	17.036379769299	3.66704577450699e-05	0.000623126148645854	0.0285714285714286	0.52	0.491428571428571	chr7:117230103:+_vs_chr7:117230176:+	0.982857142857143	chr7:117230103:+;chr7:117230176:+	distal	TRUE
TPR	20.3965517241379	3.72344607194473e-05	0.000626180583647812	0.340909090909091	0.627272727272727	0.286363636363636	chr1:186360828:-_vs_chr1:186359936:-	0.818181818181818	chr1:186359936:-;chr1:186360828:-;chr1:186363420:-	distal	TRUE
CCDC82	25.6401292447548	3.73961377331082e-05	0.000626180583647812	0.61734693877551	0.451219512195122	-0.166127426580388	chr11:96384480:-_vs_chr11:96383321:-	-0.570433051269288	chr11:96352769:-;chr11:96383321:-;chr11:96384198:-;chr11:96384249:-;chr11:96384480:-	proximal	TRUE
RIMS1	16.9257155987395	3.88714053670915e-05	0.000646166695015275	1	0.25	-0.75	chr6:72102374:+_vs_chr6:72182512:+	-1.5	chr6:72102374:+;chr6:72182512:+	proximal	TRUE
KHDRBS1	29.8660539232821	4.1681445608173e-05	0.000687893785792437	0.538552787663108	0.490066225165563	-0.048486562497545	chr1:32042972:+_vs_chr1:32043301:+	-0.210954255143645	chr1:32042631:+;chr1:32042817:+;chr1:32042972:+;chr1:32043301:+;chr1:32043699:+;chr1:32043877:+;chr1:32060850:+	proximal	TRUE
MAP4	22.8784548784549	4.28085561104793e-05	0.000701448769410282	0.208888888888889	0.35042735042735	0.141538461538462	chr3:47973079:-_vs_chr3:47877418:-	0.564102564102564	chr3:47850695:-;chr3:47877418:-;chr3:47916689:-;chr3:47973079:-	distal	TRUE
C17orf75	16.6921078921079	4.39635117402458e-05	0.000715187500054847	0.928571428571429	0	-0.928571428571429	chr17:32340317:-_vs_chr17:32331596:-	-1.85714285714286	chr17:32331596:-;chr17:32340317:-	proximal	TRUE
ZMYM5	25.2761102133161	4.42705427235346e-05	0.000715187500054847	0.441176470588235	0.516666666666667	0.0754901960784314	chr13:19824514:-_vs_chr13:19823843:-	-0.601960784313726	chr13:19823843:-;chr13:19824514:-;chr13:19825187:-;chr13:19838700:-;chr13:19851733:-	proximal	TRUE
DDX55	20.0214855072464	4.49148198759363e-05	0.000720521655911873	0.25	0.739130434782609	0.489130434782609	chr12:123619566:+_vs_chr12:123620505:+	0.978260869565218	chr12:123619566:+;chr12:123619624:+;chr12:123620505:+	distal	TRUE
ANKZF1	19.9927950837042	4.55637760568858e-05	0.000725856265795111	0.538461538461538	0.484848484848485	-0.0536130536130536	chr2:219234735:+_vs_chr2:219236647:+	-1.14452214452214	chr2:219234232:+;chr2:219234735:+;chr2:219236647:+	proximal	TRUE
KRAS	22.6161916786917	4.85480982332758e-05	0.00076806439549748	0.555555555555556	0.511904761904762	-0.0436507936507936	chr12:25209856:-_vs_chr12:25209826:-	0.755952380952381	chr12:25208852:-;chr12:25209826:-;chr12:25209856:-;chr12:25227235:-	distal	TRUE
VCAN	29.4249245819065	5.05443808897775e-05	0.000794169929870888	0.386454183266932	0.315904139433551	-0.0705500438333811	chr5:83539490:+_vs_chr5:83580635:+	-0.248938884982944	chr5:83519909:+;chr5:83537169:+;chr5:83538176:+;chr5:83539490:+;chr5:83580635:+;chr5:83580819:+;chr5:83581922:+	proximal	TRUE
PHF20L1	19.7319952962115	5.19100757896605e-05	0.000810079686132526	0.222222222222222	0.58695652173913	0.364734299516908	chr8:132794551:+_vs_chr8:132813190:+	0.729468599033817	chr8:132794551:+;chr8:132803908:+;chr8:132813190:+	distal	TRUE
C6orf89	16.3265306122449	5.33123113883228e-05	0.000818503499137846	0	0.777777777777778	0.777777777777778	chr6:36923514:+_vs_chr6:36924556:+	1.55555555555556	chr6:36923514:+;chr6:36924556:+	distal	TRUE
RUNX1T1	22.4156230624661	5.34494520801398e-05	0.000818503499137846	0.327777777777778	0.36231884057971	0.0345410628019324	chr8:91959998:-_vs_chr8:91959588:-	0.528260869565217	chr8:91954969:-;chr8:91959522:-;chr8:91959588:-;chr8:91959998:-	distal	TRUE
SEPTIN2	27.1405191989661	5.35582748238069e-05	0.000818503499137846	0.620512820512821	0.607594936708861	-0.0129178838039599	chr2:241351994:+_vs_chr2:241352555:+	0.307043167802661	chr2:241336944:+;chr2:241337788:+;chr2:241351994:+;chr2:241352555:+;chr2:241353736:+;chr2:241354027:+	distal	TRUE
UBXN7	16.3065610859729	5.38770829859698e-05	0.000818503499137846	0.15	1	0.85	chr3:196355226:-_vs_chr3:196347662:-	1.7	chr3:196347662:-;chr3:196355226:-	distal	TRUE
CCDC90B	16.281212763183	5.46026502030614e-05	0.000824068944511992	0.88	0.547169811320755	-0.332830188679245	chr11:83261762:-_vs_chr11:83261456:-	-0.665660377358491	chr11:83261456:-;chr11:83261762:-	proximal	TRUE
RNF20	22.3464349196789	5.52521491215071e-05	0.00082842111166495	0.563636363636364	0.58641975308642	0.0227833894500561	chr9:101554757:+_vs_chr9:101563344:+	0.604713804713805	chr9:101552562:+;chr9:101552714:+;chr9:101554757:+;chr9:101563344:+	distal	TRUE
MRPS7	16.1995057428068	5.70089885022765e-05	0.000849211815741702	0.870967741935484	0.472222222222222	-0.398745519713262	chr17:75266243:+_vs_chr17:75266363:+	-0.797491039426523	chr17:75266243:+;chr17:75266363:+	proximal	TRUE
WDR86	16.064689171123	6.12149068282043e-05	0.000896176190699963	1	0.318181818181818	-0.681818181818182	chr7:151406899:-_vs_chr7:151381124:-	-1.36363636363636	chr7:151381124:-;chr7:151406899:-	proximal	TRUE
C2orf69	19.4003881987578	6.12716011192365e-05	0.000896176190699963	0.5	0.45	-0.05	chr2:199926989:+_vs_chr2:199927034:+	-1.07391304347826	chr2:199926665:+;chr2:199926989:+;chr2:199927034:+	proximal	TRUE
ARMC8	19.3983600305111	6.13337671926304e-05	0.000896176190699963	0.41304347826087	0.473684210526316	0.0606407322654463	chr3:138246870:+_vs_chr3:138296513:+	0.908466819221968	chr3:138245683:+;chr3:138246870:+;chr3:138296513:+	distal	TRUE
TNRC6A	16.0180572851806	6.27412195183735e-05	0.000910938971994613	0.357142857142857	0.0178571428571429	-0.339285714285714	chr16:24790734:+_vs_chr16:24791174:+	-0.678571428571428	chr16:24790734:+;chr16:24791174:+	proximal	TRUE
ENY2	16	6.33424836662398e-05	0.000913884638555686	0	0.514285714285714	0.514285714285714	chr8:109343664:+_vs_chr8:109345739:+	1.02857142857143	chr8:109343664:+;chr8:109345739:+	distal	TRUE
BZW1	28.7160597711819	6.88438628731134e-05	0.000987048883943264	0.653543307086614	0.600660066006601	-0.0528832410800135	chr2:200818771:+_vs_chr2:200821273:+	-0.239416855071334	chr2:200813278:+;chr2:200818026:+;chr2:200818771:+;chr2:200821273:+;chr2:200822560:+;chr2:200823655:+;chr2:200823837:+	proximal	TRUE
ZMYM3	15.8087443310658	7.00778902604203e-05	0.000998501119611206	0	0.857142857142857	0.857142857142857	chrX:71249217:-_vs_chrX:71239629:-	1.71428571428571	chrX:71239629:-;chrX:71249217:-	distal	TRUE
ZC3H15	26.4744978112298	7.2181286267849e-05	0.00102212265863238	0.524193548387097	0.627659574468085	0.103466026080988	chr2:186502579:+_vs_chr2:186506836:+	0.257378174330817	chr2:186500232:+;chr2:186502579:+;chr2:186504166:+;chr2:186505530:+;chr2:186506836:+;chr2:186509361:+	distal	TRUE
IDI1	21.7667019257838	7.2943566205341e-05	0.00102658000536842	0.911375661375661	0.89272030651341	-0.0186553548622512	chr10:1045373:-_vs_chr10:1040044:-	-0.167077175697865	chr10:1040044:-;chr10:1041344:-;chr10:1045373:-;chr10:1045634:-	proximal	FALSE
SLC44A1	15.5833333333333	7.89474186178932e-05	0.00110286425331378	0.772727272727273	0	-0.772727272727273	chr9:105389744:+_vs_chr9:105438504:+	-1.54545454545455	chr9:105389744:+;chr9:105438504:+	proximal	TRUE
RNMT	18.8839028810101	7.93254584990297e-05	0.00110286425331378	0.285714285714286	0.597560975609756	0.31184668989547	chr18:13731836:+_vs_chr18:13764556:+	0.623693379790941	chr18:13731836:+;chr18:13746285:+;chr18:13764556:+	distal	TRUE
USP48	26.1732825319951	8.25888581705979e-05	0.00114131831712862	0.470588235294118	0.547169811320755	0.0765815760266371	chr1:21728622:-_vs_chr1:21715435:-	0.404365519792823	chr1:21678910:-;chr1:21715435:-;chr1:21721037:-;chr1:21728622:-;chr1:21736468:-;chr1:21756547:-	distal	TRUE
ZNF454	18.7663468936463	8.41278033589075e-05	0.00114786447849737	0.382352941176471	0.775862068965517	0.393509127789047	chr5:178964999:+_vs_chr5:178965325:+	0.787018255578093	chr5:178964999:+;chr5:178965029:+;chr5:178965325:+	distal	TRUE
ZNF48	15.4566353187043	8.44200391968724e-05	0.00114786447849737	0.172413793103448	0.909090909090909	0.736677115987461	chr16:30399237:+_vs_chr16:30399396:+	1.47335423197492	chr16:30399237:+;chr16:30399396:+	distal	TRUE
STRN3	21.4579455488546	8.45636865152812e-05	0.00114786447849737	0.495495495495496	0.161616161616162	-0.333879333879334	chr14:30956140:-_vs_chr14:30906911:-	-0.754299754299754	chr14:30906911:-;chr14:30947091:-;chr14:30955678:-;chr14:30956140:-	proximal	TRUE
HDAC2	28.1029284889317	8.98601056731565e-05	0.00121258283773071	0.593410852713178	0.617834394904459	0.0244235421912803	chr6:113943369:-_vs_chr6:113940768:-	0.1376092430751	chr6:113940717:-;chr6:113940768:-;chr6:113941015:-;chr6:113943369:-;chr6:113945368:-;chr6:113958337:-;chr6:113958739:-	distal	FALSE
STK25	18.5247105288081	9.49314729136479e-05	0.00127095097001781	0.442307692307692	0.242424242424242	-0.19988344988345	chr2:241495119:-_vs_chr2:241495021:-	-0.498834498834499	chr2:241494720:-;chr2:241495021:-;chr2:241495119:-	proximal	TRUE
ZNF532	15.2277339901478	9.52936211172903e-05	0.00127095097001781	0.52	1	0.48	chr18:58953642:+_vs_chr18:58981605:+	0.96	chr18:58953642:+;chr18:58981605:+	distal	TRUE
DHX36	21.1940094667612	9.59470600474941e-05	0.00127226910837544	0.347826086956522	0.517241379310345	0.169415292353823	chr3:154301040:-_vs_chr3:154280580:-	0.557721139430285	chr3:154280580:-;chr3:154292646:-;chr3:154301040:-;chr3:154315100:-	distal	TRUE
RAB5A	21.1802232854864	9.65819038562467e-05	0.00127332693934615	0.703703703703704	0.783950617283951	0.080246913580247	chr3:19984346:+_vs_chr3:19985171:+	0.5	chr3:19976152:+;chr3:19984346:+;chr3:19984538:+;chr3:19985171:+	distal	TRUE
ATAD2B	15.1243892045455	0.000100654481554185	0.00131943646105886	0.733333333333333	0	-0.733333333333333	chr2:23880669:-_vs_chr2:23751179:-	-1.46666666666667	chr2:23751179:-;chr2:23880669:-	proximal	TRUE
CDC42	23.3015402138694	0.000110217814790416	0.00143658901777963	0.514469453376206	0.404464285714286	-0.11000516766192	chr1:22090807:+_vs_chr1:22092943:+	-0.266754708314194	chr1:22090127:+;chr1:22090807:+;chr1:22091599:+;chr1:22092414:+;chr1:22092943:+	proximal	TRUE
ARID4B	29.6194373614348	0.000111497909847509	0.00144506330615924	0.288250211327134	0.364010989010989	0.0757607776838546	chr1:235246444:-_vs_chr1:235224748:-	0.218195266272189	chr1:235194191:-;chr1:235196049:-;chr1:235220318:-;chr1:235220428:-;chr1:235224748:-;chr1:235229237:-;chr1:235240334:-;chr1:235246444:-	distal	TRUE
PITPNB	14.8586188379589	0.000115877355809777	0.00149338569790802	0.272727272727273	0.702702702702703	0.42997542997543	chr22:27853354:-_vs_chr22:27851674:-	0.85995085995086	chr22:27851674:-;chr22:27853354:-	distal	TRUE
HINT3	14.7967105263158	0.000119744194772509	0.00153459878663763	0.222222222222222	0.9375	0.715277777777778	chr6:125978141:+_vs_chr6:125978935:+	1.43055555555556	chr6:125978141:+;chr6:125978935:+	distal	TRUE
CLCN4	17.9656528751522	0.000125547493392224	0.00160003305467646	0.414634146341463	0.777777777777778	0.363143631436314	chrX:10233643:+_vs_chrX:10234094:+	0.726287262872629	chrX:10233643:+;chrX:10233752:+;chrX:10234094:+	distal	TRUE
