gene_id	chisq	pvalue	adj_pvalue	In	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PAK2	33.5027565108884	2.52276068606348e-07	8.40737419942459e-06	0.571428571428571	0.230769230769231	0.340659340659341	chr3:196782826:+_vs_chr3:196828516:+	0.668864468864469	chr3:196782826:+;chr3:196810631:+;chr3:196812776:+;chr3:196828516:+	distal	TRUE
AIMP1	38.6425046992481	2.80262146375794e-07	9.23961011600197e-06	0.24	0.61	-0.37	chr4:106347711:+_vs_chr4:106349225:+	-0.66	chr4:106327516:+;chr4:106328242:+;chr4:106347711:+;chr4:106347762:+;chr4:106348412:+;chr4:106349225:+	proximal	TRUE
NUDC	30.0261850494792	3.01923390757731e-07	9.84784166024683e-06	0.190909090909091	0.0691699604743083	0.121739130434783	chr1:26946393:+_vs_chr1:26946702:+	0.349407114624506	chr1:26946393:+;chr1:26946702:+;chr1:26946867:+	distal	TRUE
USP48	40.7749696417729	3.20675420805457e-07	1.0349377265153e-05	0.626984126984127	0.480874316939891	0.146109810044236	chr1:21706847:-_vs_chr1:21678910:-	-0.679547228727557	chr1:21678910:-;chr1:21706847:-;chr1:21715435:-;chr1:21721037:-;chr1:21727851:-;chr1:21747129:-;chr1:21756547:-	proximal	TRUE
GORASP2	29.7342009470523	3.4938181969567e-07	1.11583818665305e-05	0.333333333333333	0.632530120481928	-0.299196787148594	chr2:170966581:+_vs_chr2:170967135:+	-0.598393574297189	chr2:170966581:+;chr2:170966916:+;chr2:170967135:+	proximal	TRUE
HNRNPK	40.5442062839448	3.56030362297549e-07	1.12534957814875e-05	0.569544364508393	0.526035727860129	0.0435086366482641	chr9:83968909:-_vs_chr9:83968344:-	0.306575720039704	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83977742:-;chr9:83978257:-	distal	TRUE
ZNF83	29.5652173913043	3.80184682521976e-07	1.18943493531875e-05	0	0.7	-0.7	chr19:52650253:-_vs_chr19:52612377:-	-1.4	chr19:52612377:-;chr19:52618088:-;chr19:52650253:-	proximal	TRUE
PSMD8	25.6990818728455	3.99016842230175e-07	1.23574306896739e-05	0.506329113924051	0.209964412811388	0.296364701112663	chr19:38383475:+_vs_chr19:38383821:+	0.592729402225326	chr19:38383475:+;chr19:38383821:+	distal	TRUE
CLIC4	32.0840022891971	5.0244123145985e-07	1.5404848156559e-05	0.234567901234568	0.456709956709957	-0.222142055475389	chr1:24840953:+_vs_chr1:24844321:+	-0.46969696969697	chr1:24840953:+;chr1:24842021:+;chr1:24844272:+;chr1:24844321:+	proximal	TRUE
MAP2K4	25.1286054994388	5.36313619038836e-07	1.62805698611195e-05	1	0.1	0.9	chr17:12142709:+_vs_chr17:12143734:+	1.8	chr17:12142709:+;chr17:12143734:+	distal	TRUE
TUT7	25.0311787656884	5.64107075854581e-07	1.68522491469931e-05	0	0.872340425531915	-0.872340425531915	chr9:86352793:-_vs_chr9:86323514:-	-1.74468085106383	chr9:86323514:-;chr9:86352793:-	proximal	TRUE
TRIQK	31.8380264037433	5.66138833052932e-07	1.68522491469931e-05	0.0909090909090909	0.546875	-0.455965909090909	chr8:92885649:-_vs_chr8:92883534:-	-0.914772727272727	chr8:92883534:-;chr8:92883640:-;chr8:92885356:-;chr8:92885649:-	proximal	TRUE
ARL6IP1	39.3966084714222	5.98394007135777e-07	1.76411156334451e-05	0.643429487179487	0.591814159292036	0.0516153278874516	chr16:18793259:-_vs_chr16:18792525:-	0.137863058770138	chr16:18791667:-;chr16:18792525:-;chr16:18792616:-;chr16:18793171:-;chr16:18793259:-;chr16:18795473:-;chr16:18795529:-	distal	FALSE
KCTD3	34.4318789267243	6.07664778687118e-07	1.77438115376639e-05	0.833333333333333	0.451030927835052	0.382302405498282	chr1:215620421:+_vs_chr1:215621333:+	0.807560137457045	chr1:215611920:+;chr1:215620322:+;chr1:215620421:+;chr1:215620477:+;chr1:215621333:+	distal	TRUE
RBM5	28.3531634373781	6.96929402700837e-07	2.01583542328374e-05	0.444444444444444	0.721804511278195	-0.277360066833751	chr3:50102194:+_vs_chr3:50118960:+	-0.554720133667502	chr3:50102194:+;chr3:50114002:+;chr3:50118960:+	proximal	TRUE
KLHL7	41.1018083988906	7.73961488515256e-07	2.21772516241848e-05	0.627634660421546	0.550671550671551	0.0769631097499949	chr7:23126050:+_vs_chr7:23156513:+	0.353369763205829	chr7:23126050:+;chr7:23126468:+;chr7:23149111:+;chr7:23152143:+;chr7:23156513:+;chr7:23174518:+;chr7:23175304:+;chr7:23175421:+	distal	TRUE
UBA52	27.9957548444272	8.33295577975846e-07	2.36563355747587e-05	0.08	0.0205314009661836	0.0594685990338164	chr19:18575241:+_vs_chr19:18577460:+	0.118937198067633	chr19:18575241:+;chr19:18575443:+;chr19:18577460:+	distal	FALSE
PAXBP1	27.8900272045	8.78531913910024e-07	2.47117325509003e-05	0.576923076923077	0.074468085106383	0.502454991816694	chr21:32769897:-_vs_chr21:32750928:-	1.00490998363339	chr21:32750928:-;chr21:32762128:-;chr21:32769897:-	distal	TRUE
EIF4G2	30.9012319287184	8.91740923312369e-07	2.48552515534157e-05	0.767634854771784	0.711137347500984	0.0564975072708003	chr11:10801047:-_vs_chr11:10800495:-	0.151062818735395	chr11:10797054:-;chr11:10800099:-;chr11:10800495:-;chr11:10801047:-	distal	FALSE
LSM14A	33.5246952773079	9.32621197872858e-07	2.57605098439476e-05	0.432692307692308	0.351333333333333	0.0813589743589744	chr19:34219566:+_vs_chr19:34227552:+	0.319692307692308	chr19:34219566:+;chr19:34219746:+;chr19:34219778:+;chr19:34227552:+;chr19:34228096:+	distal	TRUE
ELAVL3	33.483868060245	9.50761078030844e-07	2.60270845110944e-05	0.295454545454545	0.490963855421687	-0.195509309967141	chr19:11453918:-_vs_chr19:11453829:-	-0.773092369477912	chr19:11451326:-;chr19:11452440:-;chr19:11453829:-;chr19:11453918:-;chr19:11454073:-	proximal	TRUE
BMERB1	27.6543209876543	9.88417661882139e-07	2.67443400498478e-05	0	0.467592592592593	-0.467592592592593	chr16:15587964:+_vs_chr16:15588259:+	-0.935185185185185	chr16:15587964:+;chr16:15588041:+;chr16:15588259:+	proximal	TRUE
CCNG2	30.6764199628739	9.94407947058919e-07	2.67443400498478e-05	0.695238095238095	0.913919413919414	-0.218681318681319	chr4:77164925:+_vs_chr4:77167194:+	-0.436263736263736	chr4:77160888:+;chr4:77164925:+;chr4:77167026:+;chr4:77167194:+	proximal	TRUE
C4orf3	27.3863179074447	1.13015139795627e-06	2.99013964218792e-05	0.619047619047619	0.244131455399061	0.374916163648558	chr4:119298488:-_vs_chr4:119297455:-	0.819584171696848	chr4:119297054:-;chr4:119297455:-;chr4:119298488:-	distal	TRUE
KMT5B	42.4159731145951	1.13129875568754e-06	2.99013964218792e-05	0.323979591836735	0.445086705202312	-0.121107113365577	chr11:68171693:-_vs_chr11:68158987:-	-0.355078447563997	chr11:68158259:-;chr11:68158987:-;chr11:68165717:-;chr11:68166295:-;chr11:68171693:-;chr11:68172229:-;chr11:68173809:-;chr11:68175044:-;chr11:68175123:-	proximal	TRUE
CERS6	30.3346153846154	1.17354331505917e-06	3.07528530253968e-05	0.24	0.3125	-0.0725	chr2:168770261:+_vs_chr2:168770597:+	0.6975	chr2:168769770:+;chr2:168770261:+;chr2:168770597:+;chr2:168771123:+	distal	TRUE
LINC00461	32.5811532024368	1.45513052530305e-06	3.78087304286369e-05	0.35969387755102	0.36631419939577	-0.00662032184475003	chr5:88667135:-_vs_chr5:88664445:-	0.158671927985696	chr5:88540510:-;chr5:88664445:-;chr5:88667044:-;chr5:88667135:-;chr5:88671769:-	distal	FALSE
EIF2AK3	23.1430609225939	1.50384910670794e-06	3.87462299257693e-05	1	0	1	chr2:88576584:-_vs_chr2:88574874:-	2	chr2:88574874:-;chr2:88576584:-	distal	TRUE
PKIA	29.5819893571822	1.68968762768085e-06	4.31715188872458e-05	0.344086021505376	0.479674796747967	-0.135588775242591	chr8:78601920:+_vs_chr8:78602376:+	-0.760818253343824	chr8:78601920:+;chr8:78602248:+;chr8:78602376:+;chr8:78603214:+	proximal	TRUE
DNAJC15	26.4568214962493	1.79876408538317e-06	4.53711944451269e-05	0.857142857142857	0.178861788617886	0.678281068524971	chr13:43107418:+_vs_chr13:43109174:+	1.35656213704994	chr13:43107418:+;chr13:43108212:+;chr13:43109174:+	distal	TRUE
H2AZ2	32.1231394020283	1.80537694791438e-06	4.53711944451269e-05	0.321428571428571	0.258361204013378	0.0630673674151935	chr7:44834232:-_vs_chr7:44831977:-	0.387482083134257	chr7:44831571:-;chr7:44831977:-;chr7:44833221:-;chr7:44834232:-;chr7:44834309:-	distal	TRUE
JPT2	29.4169377289377	1.83023559116383e-06	4.56219701016936e-05	0.866666666666667	0.563492063492063	0.303174603174603	chr16:1701425:+_vs_chr16:1702072:+	1.37142857142857	chr16:1699870:+;chr16:1700035:+;chr16:1701425:+;chr16:1702072:+	distal	TRUE
GNAI1	32.0514340008304	1.86734665697206e-06	4.61716520183576e-05	0.527777777777778	0.399470899470899	0.128306878306878	chr7:80217369:+_vs_chr7:80218186:+	0.798941798941799	chr7:80212834:+;chr7:80217369:+;chr7:80218039:+;chr7:80218186:+;chr7:80219408:+	distal	TRUE
KIF1B	26.2729179889353	1.97200652203831e-06	4.83693759725556e-05	0.0256410256410256	0.366197183098592	-0.340556157457566	chr1:10273030:+_vs_chr1:10303736:+	-0.763091368725171	chr1:10273030:+;chr1:10303736:+;chr1:10381600:+	proximal	TRUE
CCDC47	29.2455621301775	1.988523588448e-06	4.83874073189013e-05	0.520833333333333	0.522435897435897	-0.00160256410256399	chr17:63746592:-_vs_chr17:63746366:-	-0.927884615384615	chr17:63746366:-;chr17:63746592:-;chr17:63746901:-;chr17:63752325:-	proximal	TRUE
RGL1	22.5733274078862	2.02273430016048e-06	4.88323099550554e-05	0	0.928571428571429	-0.928571428571429	chr1:183897401:+_vs_chr1:183928185:+	-1.85714285714286	chr1:183897401:+;chr1:183928185:+	proximal	TRUE
PHF14	40.8621726491405	2.21201678801053e-06	5.27141467140947e-05	0.510416666666667	0.371744791666667	0.138671875	chr7:10982484:+_vs_chr7:11169618:+	0.203125	chr7:10982484:+;chr7:10982554:+;chr7:10982670:+;chr7:11028908:+;chr7:11037043:+;chr7:11042805:+;chr7:11061835:+;chr7:11169492:+;chr7:11169618:+	distal	TRUE
RPL13A	26.0209765100575	2.23674638427403e-06	5.27141467140947e-05	0.507556675062972	0.566774193548387	-0.0592175184854148	chr19:49491841:+_vs_chr19:49492308:+	-0.176848135207605	chr19:49491768:+;chr19:49491841:+;chr19:49492308:+	proximal	FALSE
SMARCA5	40.8257267360041	2.24698022717689e-06	5.27141467140947e-05	0.246710526315789	0.365969581749049	-0.11925905543326	chr4:143528017:+_vs_chr4:143543971:+	-0.359765859515709	chr4:143526458:+;chr4:143528017:+;chr4:143543538:+;chr4:143543971:+;chr4:143544781:+;chr4:143548058:+;chr4:143550064:+;chr4:143553414:+;chr4:143554372:+	proximal	TRUE
SFXN3	22.3668345543346	2.25230046299622e-06	5.27141467140947e-05	0.409090909090909	1	-0.590909090909091	chr10:101038361:+_vs_chr10:101041241:+	-1.18181818181818	chr10:101038361:+;chr10:101041241:+	proximal	TRUE
KIDINS220	31.4939516129032	2.42723426017498e-06	5.63780321340643e-05	0.370967741935484	0.315573770491803	0.0553939714436806	chr2:8791061:-_vs_chr2:8731732:-	-0.408249603384453	chr2:8730714:-;chr2:8731732:-;chr2:8785765:-;chr2:8791061:-;chr2:8803035:-	proximal	TRUE
RMDN2	22.1318735827664	2.54548085554231e-06	5.86800323540807e-05	0	1	-1	chr2:38017556:+_vs_chr2:38017744:+	-2	chr2:38017556:+;chr2:38017744:+	proximal	TRUE
ARID4A	28.6161601141973	2.69635039032292e-06	6.16941066920154e-05	0.72463768115942	0.317829457364341	0.406808223795079	chr14:58330153:+_vs_chr14:58364599:+	0.803842264914055	chr14:58330153:+;chr14:58351144:+;chr14:58351212:+;chr14:58364599:+	distal	TRUE
ZNF511	21.9923651993578	2.7373720156879e-06	6.17729050165369e-05	0	0.90990990990991	-0.90990990990991	chr10:133312852:+_vs_chr10:133313161:+	-1.81981981981982	chr10:133312852:+;chr10:133313161:+	proximal	TRUE
NFYB	31.2360134891827	2.74008972023778e-06	6.17729050165369e-05	0.105263157894737	0.433333333333333	-0.328070175438597	chr12:104119540:-_vs_chr12:104119323:-	-0.900438596491228	chr12:104118089:-;chr12:104118654:-;chr12:104119202:-;chr12:104119323:-;chr12:104119540:-	proximal	TRUE
TMEM9B	28.3998296553356	2.99370537352698e-06	6.69978151476915e-05	0.513888888888889	0.615186615186615	-0.101297726297726	chr11:8947507:-_vs_chr11:8947310:-	-0.607786357786358	chr11:8947202:-;chr11:8947310:-;chr11:8947507:-;chr11:8948067:-	proximal	TRUE
NUDT3	25.2929343120647	3.21891196031539e-06	7.15158265965724e-05	0.6875	0.375	0.3125	chr6:34288222:-_vs_chr6:34279679:-	0.695	chr6:34279679:-;chr6:34288222:-;chr6:34288346:-	distal	TRUE
CARHSP1	21.625762104784	3.31370977972996e-06	7.30923322636839e-05	0.731707317073171	0.358669833729216	0.373037483343955	chr16:8854913:-_vs_chr16:8852947:-	0.746074966687909	chr16:8852947:-;chr16:8854913:-	distal	TRUE
WAPL	21.5828610089869	3.38866480217557e-06	7.42117591676449e-05	0	0.842105263157895	-0.842105263157895	chr10:86517636:-_vs_chr10:86497255:-	-1.68421052631579	chr10:86497255:-;chr10:86517636:-	proximal	TRUE
PPIA	21.4747241385216	3.58523346046548e-06	7.79597573743771e-05	0.0869565217391304	0.02479815455594	0.0621583671831904	chr7:44801628:+_vs_chr7:44803117:+	0.124316734366381	chr7:44801628:+;chr7:44803117:+	distal	FALSE
SMOC1	27.9688318491357	3.68716105059352e-06	7.96115195853503e-05	1	0.44578313253012	0.55421686746988	chr14:70030640:+_vs_chr14:70032366:+	1.26506024096386	chr14:70030465:+;chr14:70030640:+;chr14:70031177:+;chr14:70032366:+	distal	TRUE
NUDT21	30.5812569074769	3.7265098747471e-06	7.98984564753468e-05	0.307692307692308	0.690860215053763	-0.383167907361456	chr16:56446910:-_vs_chr16:56429138:-	-0.871794871794872	chr16:56429138:-;chr16:56431705:-;chr16:56432467:-;chr16:56432628:-;chr16:56446910:-	proximal	TRUE
CKAP2	41.5998830700364	3.88880022583051e-06	8.27990381416414e-05	0.373737373737374	0.47680690399137	-0.103069530253996	chr13:52461444:+_vs_chr13:52468337:+	-0.389232127096205	chr13:52460972:+;chr13:52461298:+;chr13:52461444:+;chr13:52462462:+;chr13:52465344:+;chr13:52468337:+;chr13:52473992:+;chr13:52474084:+;chr13:52476350:+;chr13:52476627:+	proximal	TRUE
RPN2	21.2136778954927	4.10822221167674e-06	8.68676503517303e-05	0.608695652173913	0.930327868852459	-0.321632216678546	chr20:37241360:+_vs_chr20:37241623:+	-0.643264433357092	chr20:37241360:+;chr20:37241623:+	proximal	TRUE
NUP54	21.1872619047619	4.16523655883754e-06	8.73831151313281e-05	0.428571428571429	0.92156862745098	-0.492997198879552	chr4:76114868:-_vs_chr4:76114664:-	-0.985994397759104	chr4:76114664:-;chr4:76114868:-	proximal	TRUE
BCAS2	27.7044550676897	4.18960141040614e-06	8.73831151313281e-05	0.742424242424243	0.742009132420091	0.000415110004151287	chr1:114567736:-_vs_chr1:114567557:-	-0.75653798256538	chr1:114567557:-;chr1:114567736:-;chr1:114567914:-;chr1:114568149:-	proximal	TRUE
SNX27	24.5848423876593	4.58637230521083e-06	9.43830339384503e-05	0	0.5	-0.5	chr1:151683437:+_vs_chr1:151694516:+	-1.45070422535211	chr1:151683437:+;chr1:151694516:+;chr1:151694992:+	proximal	TRUE
GLA	20.9994169883283	4.59423153392129e-06	9.43830339384503e-05	0	0.78	-0.78	chrX:101400828:-_vs_chrX:101397807:-	-1.56	chrX:101397807:-;chrX:101400828:-	proximal	TRUE
CNTFR	20.9897110246739	4.61756526117663e-06	9.43830339384503e-05	0.772727272727273	0.977272727272727	-0.204545454545455	chr9:34563659:-_vs_chr9:34551433:-	-0.409090909090909	chr9:34551433:-;chr9:34563659:-	proximal	TRUE
PDCL	27.4298878682976	4.78380518188806e-06	9.7133421772641e-05	0.558139534883721	0.333333333333333	0.224806201550388	chr9:122819213:-_vs_chr9:122818349:-	0.495330525544772	chr9:122818349:-;chr9:122819177:-;chr9:122819213:-;chr9:122819953:-	distal	TRUE
LRRC49	24.3798930481283	5.08128424563736e-06	0.000102494851954764	0.568965517241379	0.586206896551724	-0.0172413793103448	chr15:71037244:+_vs_chr15:71037325:+	-0.793103448275862	chr15:71037244:+;chr15:71037325:+;chr15:71050097:+	proximal	TRUE
POLDIP2	24.3472227711424	5.16496937071864e-06	0.000103501935232832	0.636363636363636	0.470046082949309	0.166317553414328	chr17:28347779:-_vs_chr17:28346633:-	0.332635106828655	chr17:28346633:-;chr17:28347177:-;chr17:28347779:-	distal	TRUE
ITSN1	24.3199206494523	5.23596012900903e-06	0.000104243206204816	0.0806451612903226	0.542553191489362	-0.461908030199039	chr21:33774850:+_vs_chr21:33794454:+	-0.923816060398078	chr21:33774850:+;chr21:33775057:+;chr21:33794454:+	proximal	TRUE
SMC2	27.2093023255814	5.32152152409518e-06	0.000105263128986296	0	0.569767441860465	-0.569767441860465	chr9:104102089:+_vs_chr9:104102187:+	-1.27906976744186	chr9:104102089:+;chr9:104102187:+;chr9:104113474:+;chr9:104124999:+	proximal	TRUE
XRCC6	27.1797182120135	5.3980811912903e-06	0.00010609305725959	0.758064516129032	0.917556346381969	-0.159491830252937	chr22:41647000:+_vs_chr22:41664039:+	-0.339857651245552	chr22:41647000:+;chr22:41656941:+;chr22:41661357:+;chr22:41664039:+	proximal	TRUE
AZI2	32.1901964224545	5.44760831184251e-06	0.00010638450372044	0.618181818181818	0.632478632478632	-0.0142968142968143	chr3:28326860:-_vs_chr3:28323664:-	-0.980574980574981	chr3:28323539:-;chr3:28323664:-;chr3:28326860:-;chr3:28331690:-;chr3:28332766:-;chr3:28340403:-	proximal	TRUE
GOLM1	29.7050013052558	5.62003090554164e-06	0.000109057055420194	0.769230769230769	0.799019607843137	-0.0297888386123681	chr9:86027063:-_vs_chr9:86026915:-	-0.582202111613876	chr9:86026141:-;chr9:86026915:-;chr9:86027030:-;chr9:86027063:-;chr9:86027699:-	proximal	TRUE
ACTR2	31.6948348617757	6.82780216360535e-06	0.000131660637947258	0.466666666666667	0.431578947368421	0.0350877192982456	chr2:65270269:+_vs_chr2:65271253:+	0.562200956937799	chr2:65255616:+;chr2:65270138:+;chr2:65270269:+;chr2:65270654:+;chr2:65270984:+;chr2:65271253:+	distal	TRUE
PAIP1	31.6320620028455	7.02585545879842e-06	0.000134632955229225	0.777777777777778	0.624701195219123	0.153076582558654	chr5:43527111:-_vs_chr5:43526267:-	0.735723771580345	chr5:43526267:-;chr5:43527111:-;chr5:43527190:-;chr5:43529816:-;chr5:43535573:-;chr5:43551737:-	distal	TRUE
AP1S2	31.4408008231775	7.66517780692325e-06	0.000145971646931843	0.614285714285714	0.388535031847134	0.22575068243858	chrX:15830059:-_vs_chrX:15825806:-	0.488171064604186	chrX:15825806:-;chrX:15826070:-;chrX:15826832:-;chrX:15830059:-;chrX:15830569:-;chrX:15831159:-	distal	TRUE
MMAB	19.8907948369565	8.19941788161147e-06	0.000155181575463091	0	0.811594202898551	-0.811594202898551	chr12:109557059:-_vs_chr12:109556697:-	-1.6231884057971	chr12:109556697:-;chr12:109557059:-	proximal	TRUE
SEC63	33.3463670145478	8.99324059217251e-06	0.00016916120034111	0.260416666666667	0.513480392156863	-0.253063725490196	chr6:107881215:-_vs_chr6:107870754:-	-0.643382352941176	chr6:107870312:-;chr6:107870754:-;chr6:107871441:-;chr6:107881215:-;chr6:107883000:-;chr6:107883054:-;chr6:107929415:-	proximal	TRUE
COPB1	31.0257321375018	9.2583001052689e-06	0.000173085049528991	0.432258064516129	0.526724137931034	-0.0944660734149054	chr11:14475916:-_vs_chr11:14474502:-	0.424360400444939	chr11:14457550:-;chr11:14457811:-;chr11:14464934:-;chr11:14474502:-;chr11:14475916:-;chr11:14481037:-	distal	TRUE
NCBP2	26.0207215073782	9.44260258170793e-06	0.000175460724336464	0.82962962962963	0.878489326765189	-0.0488596971355593	chr3:196936094:-_vs_chr3:196935407:-	-0.390695128626163	chr3:196935407:-;chr3:196936094:-;chr3:196939285:-;chr3:196939409:-	proximal	TRUE
NSD3	28.5616605616606	9.59535759012129e-06	0.000177225098622361	0.375	0.431122448979592	-0.0561224489795918	chr8:38347498:-_vs_chr8:38331432:-	-0.714285714285714	chr8:38289417:-;chr8:38331432:-;chr8:38338548:-;chr8:38347498:-;chr8:38347703:-	proximal	TRUE
IPO5	28.5381751632522	9.70123640126239e-06	0.000177549057650994	0.283333333333333	0.529187817258883	-0.24585448392555	chr13:98010203:+_vs_chr13:98015624:+	-0.97326565143824	chr13:98006210:+;chr13:98010203:+;chr13:98015624:+;chr13:98022484:+;chr13:98023078:+	proximal	TRUE
EGR1	28.5321216047217	9.7287154877257e-06	0.000177549057650994	0.339285714285714	0.245279146141215	0.0940065681444992	chr5:138468120:+_vs_chr5:138469034:+	0.383004926108374	chr5:138468120:+;chr5:138468602:+;chr5:138469034:+;chr5:138469228:+;chr5:138469300:+	distal	TRUE
RAD21	35.1943667558882	1.02818432399867e-05	0.000186533321738456	0.65625	0.62982514021775	0.0264248597822501	chr8:116854455:-_vs_chr8:116847067:-	-0.253464203233256	chr8:116845934:-;chr8:116846444:-;chr8:116847067:-;chr8:116848975:-;chr8:116854319:-;chr8:116854455:-;chr8:116857292:-;chr8:116858360:-	proximal	TRUE
KPNB1	32.9574207990059	1.06855042645828e-05	0.000192716212207123	0.477777777777778	0.519490851233095	-0.0417130734553169	chr17:47680640:+_vs_chr17:47682697:+	-0.4824184566428	chr17:47659383:+;chr17:47659989:+;chr17:47680640:+;chr17:47682697:+;chr17:47683446:+;chr17:47683532:+;chr17:47683635:+	proximal	TRUE
FAM8A1	22.7495971294379	1.1481212379037e-05	0.000205856123708348	0.48	0.632530120481928	-0.152530120481928	chr6:17610089:+_vs_chr6:17611719:+	-0.96	chr6:17608520:+;chr6:17610089:+;chr6:17611719:+	proximal	TRUE
MRPL30	19.166996671258	1.19766280851597e-05	0.000213490358773834	1	0	1	chr2:99197616:+_vs_chr2:99199542:+	2	chr2:99197616:+;chr2:99199542:+	distal	TRUE
EXOC5	22.4471384099617	1.33556745302932e-05	0.000236696520866352	0.80952380952381	0.339285714285714	0.470238095238095	chr14:57218013:-_vs_chr14:57209750:-	0.94047619047619	chr14:57209750:-;chr14:57210003:-;chr14:57218013:-	distal	TRUE
TMED4	27.8388451908308	1.34469438413401e-05	0.000236827679012547	0.352272727272727	0.426421404682274	-0.0741486774095469	chr7:44579904:-_vs_chr7:44579380:-	-0.432806324110672	chr7:44577894:-;chr7:44578310:-;chr7:44579163:-;chr7:44579380:-;chr7:44579904:-	proximal	TRUE
