gene_id	chisq	pvalue	adj_pvalue	ExN1	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
FNBP1L	42.3704553863638	6.44183038128278e-06	0.000135473644988189	0.501428571428571	0.440785498489426	-0.0606430729391454	chr1:93523310:+_vs_chr1:93554661:+	-0.125714285714286	chr1:93523310:+;chr1:93523489:+;chr1:93529692:+;chr1:93530804:+;chr1:93530882:+;chr1:93546874:+;chr1:93550970:+;chr1:93552595:+;chr1:93552649:+;chr1:93553107:+;chr1:93554661:+	proximal	FALSE
PKIA	26.6768178617721	6.88112561892809e-06	0.000143265035386083	0.518518518518518	0.358695652173913	-0.159822866344605	chr8:78602248:+_vs_chr8:78602376:+	-0.554951690821256	chr8:78601920:+;chr8:78602248:+;chr8:78602376:+;chr8:78603214:+	proximal	TRUE
KNOP1	20.0131274801587	7.69123350590382e-06	0.000156553143650853	1	0.25	-0.75	chr16:19714230:-_vs_chr16:19706352:-	-1.5	chr16:19706352:-;chr16:19714230:-	proximal	TRUE
PPP2R5E	31.4228762766951	7.72797725489306e-06	0.000156553143650853	0.464150943396226	0.334117647058824	-0.130033296337403	chr14:63376003:-_vs_chr14:63371464:-	-0.402663706992231	chr14:63371464:-;chr14:63374685:-;chr14:63374734:-;chr14:63375842:-;chr14:63376003:-;chr14:63376081:-	proximal	TRUE
DBN1	23.5369405810569	7.74494418637746e-06	0.000156553143650853	0.545580110497238	0.63036303630363	0.0847829258063928	chr5:177456925:-_vs_chr5:177456622:-	0.332540160093357	chr5:177456622:-;chr5:177456925:-;chr5:177457223:-	distal	TRUE
ELOC	26.2892791852748	8.29566535030111e-06	0.00016607283903199	0.359649122807018	0.296666666666667	-0.0629824561403509	chr8:73946395:-_vs_chr8:73945612:-	-0.346842105263158	chr8:73945612:-;chr8:73946099:-;chr8:73946395:-;chr8:73946620:-	proximal	TRUE
RPS15A	19.7974690178852	8.60966071062475e-06	0.000170717272376388	0.0902679830747532	0.0294599018003273	-0.0608080812744258	chr16:18782969:-_vs_chr16:18781311:-	-0.121616162548852	chr16:18781311:-;chr16:18782969:-	proximal	FALSE
STX12	26.1498657710362	8.87256556225146e-06	0.000174270580194411	0.615942028985507	0.37984496124031	-0.236097067745197	chr1:27812242:+_vs_chr1:27824440:+	-0.512133468149646	chr1:27812242:+;chr1:27823765:+;chr1:27824305:+;chr1:27824440:+	proximal	TRUE
SOGA3	30.9803447318936	9.45132523164668e-06	0.000183903356376527	0.273684210526316	0.266187050359712	-0.00749716016660357	chr6:127512981:-_vs_chr6:127476377:-	-0.413744793638773	chr6:127447534:-;chr6:127447618:-;chr6:127450169:-;chr6:127453855:-;chr6:127476377:-;chr6:127512981:-	proximal	TRUE
C1GALT1	23.0742252456538	9.76103007314596e-06	0.000188170968632314	0.0714285714285714	0.633333333333333	0.561904761904762	chr7:7243693:+_vs_chr7:7244121:+	1.16190476190476	chr7:7243693:+;chr7:7244121:+;chr7:7244350:+	distal	TRUE
RPL15	28.4771788297566	9.98168716836766e-06	0.000190659382426986	0.497307001795332	0.501583949313622	0.00427694751828978	chr3:23919783:+_vs_chr3:23920772:+	0.132312376416881	chr3:23919552:+;chr3:23919656:+;chr3:23919783:+;chr3:23920772:+;chr3:23920847:+	distal	FALSE
EXOSC8	22.9852779390889	1.02049366491691e-05	0.000191425638021692	0.463414634146341	0.364583333333333	-0.0988313008130082	chr13:37008122:+_vs_chr13:37009401:+	-0.863313008130081	chr13:37008122:+;chr13:37009401:+;chr13:37009602:+	proximal	TRUE
ATCAY	25.8595106198564	1.02056896351622e-05	0.000191425638021692	0.475409836065574	0.608187134502924	0.13277729843735	chr19:3926156:+_vs_chr19:3928082:+	0.601380500431406	chr19:3925857:+;chr19:3926156:+;chr19:3926326:+;chr19:3928082:+	distal	TRUE
FUBP1	30.7168657806195	1.06534580363631e-05	0.000197889928756733	0.337566137566138	0.23	-0.107566137566138	chr1:77962913:-_vs_chr1:77948419:-	-0.166402116402116	chr1:77948419:-;chr1:77948654:-;chr1:77955258:-;chr1:77962777:-;chr1:77962913:-;chr1:77964286:-	proximal	FALSE
ZFP30	22.8793250487329	1.07601342734162e-05	0.000197889928756733	0.289473684210526	0.472222222222222	0.182748538011696	chr19:37634201:-_vs_chr19:37634020:-	0.805555555555556	chr19:37634020:-;chr19:37634201:-;chr19:37634512:-	distal	TRUE
ATRX	32.9150114498647	1.08881263559708e-05	0.000197889928756733	0.337092731829574	0.33010752688172	-0.00698520494785349	chrX:77683759:-_vs_chrX:77508319:-	-0.252680087315062	chrX:77508319:-;chrX:77664668:-;chrX:77683759:-;chrX:77683930:-;chrX:77683973:-;chrX:77684359:-;chrX:77693854:-	proximal	TRUE
MARCHF5	25.695847362514	1.1043301608395e-05	0.000197889928756733	0.628787878787879	0.30718954248366	-0.321598336304219	chr10:92351711:+_vs_chr10:92353964:+	-0.528520499108734	chr10:92351711:+;chr10:92351856:+;chr10:92352068:+;chr10:92353964:+	proximal	TRUE
PSMD2	19.3048433048433	1.11423354898778e-05	0.000197889928756733	0.912087912087912	0.603174603174603	-0.308913308913309	chr3:184306461:+_vs_chr3:184309050:+	-0.617826617826618	chr3:184306461:+;chr3:184309050:+	proximal	TRUE
PEX13	19.3034722222222	1.11503394271247e-05	0.000197889928756733	0.857142857142857	0	-0.857142857142857	chr2:61049257:+_vs_chr2:61051565:+	-1.71428571428571	chr2:61049257:+;chr2:61051565:+	proximal	TRUE
GRPEL1	19.2923189342627	1.12156635894786e-05	0.000197889928756733	0.153846153846154	0.928571428571429	0.774725274725275	chr4:7060527:-_vs_chr4:7060054:-	1.54945054945055	chr4:7060054:-;chr4:7060527:-	distal	TRUE
GNB5	19.166996671258	1.19766280851597e-05	0.00020954066952355	0	1	1	chr15:52121954:-_vs_chr15:52121506:-	2	chr15:52121506:-;chr15:52121954:-	distal	TRUE
RBBP4	28.0644465813593	1.21033634329487e-05	0.00020999335556166	0.457446808510638	0.468354430379747	0.0109076218691086	chr1:32676639:+_vs_chr1:32680653:+	0.419068138971182	chr1:32676639:+;chr1:32680505:+;chr1:32680653:+;chr1:32681880:+;chr1:32682452:+	distal	TRUE
MAP4	28.0277063289551	1.23126933839163e-05	0.00021185973244061	0.489690721649485	0.35	-0.139690721649485	chr3:47973079:-_vs_chr3:47916622:-	-0.572422680412371	chr3:47850695:-;chr3:47877418:-;chr3:47916622:-;chr3:47916689:-;chr3:47973079:-	proximal	TRUE
DEGS1	25.3964155379669	1.27571476286725e-05	0.000217708043958165	0.5	0.528735632183908	0.028735632183908	chr1:224192896:+_vs_chr1:224193091:+	0.705938697318008	chr1:224192896:+;chr1:224193091:+;chr1:224193160:+;chr1:224193441:+	distal	TRUE
ANKMY2	22.4381735911148	1.3415674503427e-05	0.000224407845181583	0.846153846153846	0.46969696969697	-0.376456876456876	chr7:16602455:-_vs_chr7:16599779:-	-0.752913752913753	chr7:16599779:-;chr7:16602397:-;chr7:16602455:-	proximal	TRUE
SLTM	25.2725986356818	1.35411036210863e-05	0.000224407845181583	0.64367816091954	0.441176470588235	-0.202501690331305	chr15:58913569:-_vs_chr15:58893908:-	-0.717038539553753	chr15:58893908:-;chr15:58894153:-;chr15:58913569:-;chr15:58913617:-	proximal	TRUE
KAT14	18.9326338786376	1.35416308355512e-05	0.000224407845181583	0.739130434782609	0	-0.739130434782609	chr20:18161921:+_vs_chr20:18188035:+	-1.47826086956522	chr20:18161921:+;chr20:18188035:+	proximal	TRUE
ERP44	25.2665087257618	1.35808782386549e-05	0.000224407845181583	0.444444444444444	0.793333333333333	0.348888888888889	chr9:99982494:-_vs_chr9:99981977:-	0.627719298245614	chr9:99981977:-;chr9:99982143:-;chr9:99982393:-;chr9:99982494:-	distal	TRUE
CALD1	18.8966001516405	1.37998390886349e-05	0.00022623043293337	0.166666666666667	0.903225806451613	0.736559139784946	chr7:134933244:+_vs_chr7:134933324:+	1.47311827956989	chr7:134933244:+;chr7:134933324:+	distal	TRUE
CORO1C	27.7645310804282	1.39212338497877e-05	0.000226437569337953	0.597938144329897	0.6875	0.0895618556701031	chr12:108648625:-_vs_chr12:108647490:-	0.514891179839634	chr12:108645109:-;chr12:108646854:-;chr12:108647490:-;chr12:108648625:-;chr12:108658189:-	distal	TRUE
HNRNPK	30.0259119195345	1.45763848973156e-05	0.000235256072528768	0.462906724511931	0.436216216216216	-0.0266905082957143	chr9:83968909:-_vs_chr9:83968344:-	-0.155566629536261	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83978257:-	proximal	FALSE
ZNF711	27.6394884653409	1.47571348836864e-05	0.000236341190983346	0.654850746268657	0.520992366412214	-0.133858379856443	chrX:85255741:+_vs_chrX:85270103:+	-0.3820781588242	chrX:85245961:+;chrX:85255741:+;chrX:85264345:+;chrX:85270103:+;chrX:85270875:+	proximal	TRUE
PPP4R1	22.2112459041972	1.50275864073888e-05	0.000238835380917432	0.724137931034483	0.15625	-0.567887931034483	chr18:9577067:-_vs_chr18:9546797:-	-1.13577586206897	chr18:9546797:-;chr18:9546913:-;chr18:9577067:-	proximal	TRUE
SYT11	29.8816882441882	1.55608351587528e-05	0.000245436809094873	0.365625	0.440540540540541	0.0749155405405406	chr1:155882327:+_vs_chr1:155885191:+	0.341216216216216	chr1:155868153:+;chr1:155881618:+;chr1:155882327:+;chr1:155885032:+;chr1:155885060:+;chr1:155885191:+	distal	TRUE
PLEKHA8	18.6120047715442	1.60208513471908e-05	0.000250792575224446	0.1	0.923076923076923	0.823076923076923	chr7:30047923:+_vs_chr7:30052786:+	1.64615384615385	chr7:30047923:+;chr7:30052786:+	distal	TRUE
ZEB1	24.8104208929583	1.69158554691595e-05	0.000262826948408881	0.426229508196721	0.434782608695652	0.00855310049893082	chr10:31524017:+_vs_chr10:31527051:+	0.485032074126871	chr10:31510775:+;chr10:31520822:+;chr10:31524017:+;chr10:31527051:+	distal	TRUE
SYF2	21.9216866142079	1.73686568403822e-05	0.000267863285493894	0.866197183098592	0.58974358974359	-0.276453593355002	chr1:25223110:-_vs_chr1:25222679:-	-0.778620440592272	chr1:25222679:-;chr1:25223110:-;chr1:25223335:-	proximal	TRUE
CCT4	24.6977288973957	1.78586132690108e-05	0.000273394359015298	0.734463276836158	0.872916666666667	0.138453389830509	chr2:61887951:-_vs_chr2:61868446:-	0.276694915254237	chr2:61868446:-;chr2:61868503:-;chr2:61873223:-;chr2:61887951:-	distal	TRUE
BZW1	33.8916017316017	1.80480205990252e-05	0.000273800837812506	0.691374663072776	0.587601078167116	-0.10377358490566	chr2:200818771:+_vs_chr2:200822560:+	-0.292452830188679	chr2:200813278:+;chr2:200818026:+;chr2:200818771:+;chr2:200821273:+;chr2:200822560:+;chr2:200823078:+;chr2:200823655:+;chr2:200823837:+	proximal	TRUE
TPM3	29.5285475585744	1.82588921934805e-05	0.000273800837812506	0.638095238095238	0.538775510204082	-0.0993197278911565	chr1:154172030:-_vs_chr1:154156364:-	-0.401360544217687	chr1:154156364:-;chr1:154156838:-;chr1:154158612:-;chr1:154170678:-;chr1:154172030:-;chr1:154173157:-	proximal	TRUE
PAFAH1B1	29.5260317266912	1.8279690901027e-05	0.000273800837812506	0.440336134453782	0.547692307692308	0.107356173238526	chr17:2667027:+_vs_chr17:2682463:+	0.442016806722689	chr17:2667027:+;chr17:2673656:+;chr17:2681910:+;chr17:2682463:+;chr17:2684500:+;chr17:2685615:+	distal	TRUE
PRPF40A	31.7068977058988	1.85698559673254e-05	0.000276160286599796	0.370567375886525	0.458333333333333	0.0877659574468085	chr2:152672551:-_vs_chr2:152656156:-	0.340425531914894	chr2:152656156:-;chr2:152662636:-;chr2:152663888:-;chr2:152671274:-;chr2:152672551:-;chr2:152673660:-;chr2:152679395:-	distal	TRUE
RPL4	21.759328770143	1.8837436121019e-05	0.00027815278016994	0.480572597137014	0.454440599769319	-0.0261319973676948	chr15:66499522:-_vs_chr15:66499320:-	-0.0646506888572824	chr15:66498015:-;chr15:66499320:-;chr15:66499522:-	proximal	FALSE
SNX6	24.5572009466783	1.91079471183165e-05	0.000280160182396725	0.559322033898305	0.675925925925926	0.116603892027621	chr14:34581566:-_vs_chr14:34563019:-	0.599811676082862	chr14:34561409:-;chr14:34562403:-;chr14:34563019:-;chr14:34581566:-	distal	TRUE
PAPOLA	29.3900671153645	1.94394115885808e-05	0.000283026957534443	0.425688073394495	0.413793103448276	-0.0118949699462195	chr14:96544202:+_vs_chr14:96547917:+	0.245096488453021	chr14:96532696:+;chr14:96544202:+;chr14:96547917:+;chr14:96556333:+;chr14:96556405:+;chr14:96567111:+	distal	TRUE
CEP170	39.4914593842012	2.08189705887781e-05	0.000301007616429416	0.492779783393502	0.420796460176991	-0.0719833232165106	chr1:243172730:-_vs_chr1:243165893:-	-0.215312609820772	chr1:243124428:-;chr1:243124771:-;chr1:243125211:-;chr1:243164980:-;chr1:243165527:-;chr1:243165893:-;chr1:243172730:-;chr1:243172775:-;chr1:243185790:-;chr1:243191027:-;chr1:243191331:-	proximal	TRUE
ZFR	26.8787235996327	2.10332957482354e-05	0.000302009115502249	0.622222222222222	0.503787878787879	-0.118434343434343	chr5:32404030:-_vs_chr5:32395232:-	-0.3	chr5:32354350:-;chr5:32395232:-;chr5:32397219:-;chr5:32404030:-;chr5:32406855:-	proximal	TRUE
KIAA1191	18.0553029618952	2.14580129172983e-05	0.000305997143108323	0.929577464788732	0.581395348837209	-0.348182115951523	chr5:176347369:-_vs_chr5:176346062:-	-0.696364231903046	chr5:176346062:-;chr5:176347369:-	proximal	TRUE
LMBRD1	18.0288461538462	2.17582892555064e-05	0.00030816842333309	0.84	0.2	-0.64	chr6:69675857:-_vs_chr6:69675802:-	-1.28	chr6:69675802:-;chr6:69675857:-	proximal	TRUE
CLIP1	26.7743701275325	2.20798047479624e-05	0.000309996175834879	0.558510638297872	0.392857142857143	-0.16565349544073	chr12:122333057:-_vs_chr12:122328260:-	-0.544507164567955	chr12:122328260:-;chr12:122333057:-;chr12:122340982:-;chr12:122341087:-;chr12:122341223:-	proximal	TRUE
BCLAF1	35.4445984784385	2.2185124975695e-05	0.000309996175834879	0.535102739726027	0.43140243902439	-0.103700300701637	chr6:136276439:-_vs_chr6:136268217:-	-0.253591713999332	chr6:136260500:-;chr6:136261275:-;chr6:136268217:-;chr6:136269472:-;chr6:136272002:-;chr6:136276045:-;chr6:136276347:-;chr6:136276439:-;chr6:136278359:-	proximal	TRUE
FKBP3	24.2150395316044	2.25263159593141e-05	0.00031266526551528	0.629107981220657	0.558823529411765	-0.0702844518088925	chr14:45115902:-_vs_chr14:45115599:-	-0.476249654791494	chr14:45115599:-;chr14:45115902:-;chr14:45116046:-;chr14:45121586:-	proximal	TRUE
FAM13A	26.6758314360059	2.31154752425606e-05	0.000318718009635836	0.8828125	0.761627906976744	-0.121184593023256	chr4:88989630:-_vs_chr4:88780451:-	-0.276526162790698	chr4:88731382:-;chr4:88780451:-;chr4:88780656:-;chr4:88781331:-;chr4:88989630:-	proximal	TRUE
TDG	28.947912845473	2.37395694699038e-05	0.000325169629186445	0.43125	0.394805194805195	-0.0364448051948052	chr12:103985637:+_vs_chr12:103988816:+	-0.342938311688312	chr12:103979985:+;chr12:103985637:+;chr12:103987268:+;chr12:103988767:+;chr12:103988816:+;chr12:103988874:+	proximal	TRUE
NDFIP1	23.8490743311598	2.68594761237169e-05	0.000365499537840383	0.601307189542484	0.691729323308271	0.0904221337657871	chr5:142138870:+_vs_chr5:142153198:+	0.178141432011401	chr5:142138870:+;chr5:142151866:+;chr5:142152775:+;chr5:142153198:+	distal	FALSE
PRKRIP1	21.0321430293844	2.70974341684462e-05	0.000366343233368214	0.68	0.107142857142857	-0.572857142857143	chr7:102407466:+_vs_chr7:102426666:+	-1.14571428571429	chr7:102407466:+;chr7:102425448:+;chr7:102426666:+	proximal	TRUE
GIGYF2	20.9456535724338	2.82949621173469e-05	0.000379628903656825	0.53921568627451	0.15	-0.38921568627451	chr2:232791139:+_vs_chr2:232819928:+	-0.798039215686275	chr2:232791139:+;chr2:232819928:+;chr2:232844559:+	proximal	TRUE
BCL10	20.9297009826829	2.85215535574195e-05	0.000379628903656825	0.854838709677419	0.346153846153846	-0.508684863523573	chr1:85267150:-_vs_chr1:85266248:-	-1.01736972704715	chr1:85266248:-;chr1:85266959:-;chr1:85267150:-	proximal	TRUE
CDC123	17.5068689057421	2.86271555591362e-05	0.000379628903656825	1	0.753846153846154	-0.246153846153846	chr10:12237195:+_vs_chr10:12250587:+	-0.492307692307692	chr10:12237195:+;chr10:12250587:+	proximal	TRUE
ASH1L	23.7011475598432	2.88383078382487e-05	0.000380008588096417	0.810606060606061	0.507246376811594	-0.303359683794466	chr1:155481444:-_vs_chr1:155480731:-	-0.700592885375494	chr1:155480731:-;chr1:155481411:-;chr1:155481444:-;chr1:155521262:-	proximal	TRUE
RAB1A	26.1572884130123	2.94156076343913e-05	0.000385177956571086	0.5328125	0.466145833333333	-0.0666666666666667	chr2:65088428:-_vs_chr2:65087878:-	-0.38125	chr2:65086854:-;chr2:65086946:-;chr2:65087878:-;chr2:65088428:-;chr2:65088590:-	proximal	TRUE
GET1	23.617034170455	3.00276235716646e-05	0.000390734451726286	0.591591591591592	0.565217391304348	-0.0263742002872438	chr21:39397788:+_vs_chr21:39397889:+	-0.382001566784175	chr21:39397374:+;chr21:39397700:+;chr21:39397788:+;chr21:39397889:+	proximal	TRUE
PPP1R21	20.7782613595762	3.07650676210428e-05	0.000397843917931747	0.735294117647059	0.432432432432432	-0.302861685214626	chr2:48454737:+_vs_chr2:48498590:+	-0.662957074721781	chr2:48454737:+;chr2:48498590:+;chr2:48515386:+	proximal	TRUE
ST13	28.2316144956629	3.27937922876432e-05	0.000421460960141192	0.471111111111111	0.513432835820895	0.0423217247097843	chr22:40826130:-_vs_chr22:40825150:-	0.534660033167496	chr22:40824595:-;chr22:40824785:-;chr22:40825150:-;chr22:40826130:-;chr22:40848350:-;chr22:40850830:-	distal	TRUE
TMEM167B	17.2307437015504	3.31035749609928e-05	0.000422832166066178	0.625	1	0.375	chr1:109095931:+_vs_chr1:109096934:+	0.75	chr1:109095931:+;chr1:109096934:+	distal	TRUE
RPS6	23.3740194268787	3.37454608132841e-05	0.000428402740324741	0.876454483230664	0.822101449275362	-0.0543530339553016	chr9:19378772:-_vs_chr9:19376255:-	-0.104249620569592	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	proximal	FALSE
EIF4EBP2	17.1789473684211	3.40185571161713e-05	0.000429252338884053	0.933333333333333	0.157894736842105	-0.775438596491228	chr10:70423686:+_vs_chr10:70423914:+	-1.55087719298246	chr10:70423686:+;chr10:70423914:+	proximal	TRUE
VIRMA	20.52738336714	3.48766961608106e-05	0.000437429406065106	0.586206896551724	0	-0.586206896551724	chr8:94527120:-_vs_chr8:94510993:-	-1.20689655172414	chr8:94488520:-;chr8:94510993:-;chr8:94527120:-	proximal	TRUE
PDCL	20.5089234677675	3.52000965001033e-05	0.000438841921636018	0.5	0.44	-0.06	chr9:122819213:-_vs_chr9:122818349:-	-0.645957446808511	chr9:122818349:-;chr9:122819213:-;chr9:122819953:-	proximal	TRUE
ZNF793	17.0709757834758	3.60084331352883e-05	0.000445882775099607	1	0.142857142857143	-0.857142857142857	chr19:37543129:+_vs_chr19:37543310:+	-1.71428571428571	chr19:37543129:+;chr19:37543310:+	proximal	TRUE
CASTOR3	20.4532800216861	3.61931743476627e-05	0.000445882775099607	0.416666666666667	0.842857142857143	0.426190476190476	chr7:100212026:-_vs_chr7:100200653:-	0.852380952380952	chr7:100200653:-;chr7:100208936:-;chr7:100212026:-	distal	TRUE
RUNX1T1	17.0265355603448	3.68610614915315e-05	0.000451439588384521	0	0.805555555555556	0.805555555555556	chr8:91959998:-_vs_chr8:91959588:-	1.61111111111111	chr8:91959588:-;chr8:91959998:-	distal	TRUE
EZR	27.9375011490956	3.74371255197904e-05	0.000455813422995342	0.269176470588235	0.208777429467085	-0.0603990411211506	chr6:158783582:-_vs_chr6:158765748:-	-0.153420615895261	chr6:158765748:-;chr6:158766130:-;chr6:158766193:-;chr6:158766556:-;chr6:158770869:-;chr6:158783582:-	proximal	FALSE
C17orf80	23.1171199171199	3.81754677827145e-05	0.000462100720486114	0.393939393939394	0.576923076923077	0.182983682983683	chr17:73248353:+_vs_chr17:73248959:+	0.778554778554779	chr17:73235698:+;chr17:73236646:+;chr17:73248353:+;chr17:73248959:+	distal	TRUE
PPP1CC	20.2860202632782	3.93501751654097e-05	0.000473566847944411	0.655555555555556	0.842105263157895	0.186549707602339	chr12:110719905:-_vs_chr12:110719811:-	0.592982456140351	chr12:110719811:-;chr12:110719905:-;chr12:110720880:-	distal	TRUE
RTN4	35.9919361091985	3.97774244889502e-05	0.000475957458540197	0.44165892912411	0.435837245696401	-0.00582168342770961	chr2:54973144:-_vs_chr2:54972189:-	-0.1124798932873	chr2:54972189:-;chr2:54972291:-;chr2:54973144:-;chr2:54981278:-;chr2:55025759:-;chr2:55025982:-;chr2:55026078:-;chr2:55026600:-;chr2:55027115:-;chr2:55027296:-	proximal	FALSE
GPHN	16.8350168350168	4.07739618805496e-05	0.000485093649344596	1	0.318181818181818	-0.681818181818182	chr14:67116387:+_vs_chr14:67181646:+	-1.36363636363636	chr14:67116387:+;chr14:67181646:+	proximal	TRUE
HS3ST1	22.9410637242375	4.15415428668749e-05	0.000491417569595645	0.403100775193798	0.0769230769230769	-0.326177698270722	chr4:11398748:-_vs_chr4:11393395:-	-0.559928443649374	chr4:11393395:-;chr4:11397799:-;chr4:11398364:-;chr4:11398748:-	proximal	TRUE
PHLDA1	22.9145155915676	4.20741681504622e-05	0.000494906316888488	0.63953488372093	0.632352941176471	-0.00718194254445959	chr12:76029049:-_vs_chr12:76028536:-	-0.420998632010944	chr12:76028536:-;chr12:76029049:-;chr12:76029568:-;chr12:76029656:-	proximal	TRUE
HSP90AB1	25.2978184152696	4.38274773408756e-05	0.000512633751818556	0.598249027237354	0.535546875	-0.0627021522373541	chr6:44251139:+_vs_chr6:44253883:+	-0.193142023346303	chr6:44250383:+;chr6:44250447:+;chr6:44251139:+;chr6:44252254:+;chr6:44253883:+	proximal	FALSE
CRLS1	20.0502711147872	4.42729995635184e-05	0.000514951872018131	0.166666666666667	0.596774193548387	0.43010752688172	chr20:6037393:+_vs_chr20:6037702:+	0.878136200716846	chr20:6037393:+;chr20:6037702:+;chr20:6038014:+	distal	TRUE
