gene_id	chisq	pvalue	adj_pvalue	ExM	ExMU	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
HSP90AA1	39.5651785733428	4.24467344470176e-05	0.00108742407320452	0.421126884754431	0.399017199017199	0.0221096857372318	chr14:102084921:-_vs_chr14:102081050:-	0.0577429417778594	chr14:102081050:-;chr14:102081614:-;chr14:102082290:-;chr14:102083061:-;chr14:102083565:-;chr14:102083823:-;chr14:102083909:-;chr14:102084473:-;chr14:102084781:-;chr14:102084841:-;chr14:102084921:-;chr14:102085388:-	distal	FALSE
LINC01122	16.7359203296703	4.29598788929493e-05	0.00108933978621407	0.133333333333333	1	-0.866666666666667	chr2:59061098:+_vs_chr2:59061649:+	-1.73333333333333	chr2:59061098:+;chr2:59061649:+	proximal	TRUE
MLLT3	29.6135153488085	4.6547586639663e-05	0.00116839144241982	0.481220657276995	0.406451612903226	0.0747690443737695	chr9:20414126:-_vs_chr9:20346136:-	0.245661063153112	chr9:20346136:-;chr9:20346306:-;chr9:20354827:-;chr9:20413862:-;chr9:20414126:-;chr9:20414156:-;chr9:20456708:-	distal	TRUE
ACTR2	25.0976978594683	4.80846607109284e-05	0.00119490381866657	0.630434782608696	0.466145833333333	0.164288949275362	chr2:65270138:+_vs_chr2:65271253:+	0.519021739130435	chr2:65255616:+;chr2:65270138:+;chr2:65270269:+;chr2:65270654:+;chr2:65271253:+	distal	TRUE
POLR3E	19.674045915325	5.34361562564019e-05	0.0013147410722491	0.36046511627907	0.916666666666667	-0.556201550387597	chr16:22334025:+_vs_chr16:22334441:+	-1.11240310077519	chr16:22334025:+;chr16:22334204:+;chr16:22334441:+	proximal	TRUE
CLASP1	19.6462447896931	5.41841355254688e-05	0.00132007428216461	0.615384615384615	0.67	-0.0546153846153847	chr2:121461154:-_vs_chr2:121401570:-	-0.749230769230769	chr2:121340643:-;chr2:121401570:-;chr2:121461154:-	proximal	TRUE
ACTR3	31.2755749831754	5.53027046176405e-05	0.00133424486383337	0.568483063328424	0.590719499478624	-0.0222364361501994	chr2:113957876:+_vs_chr2:113958184:+	-0.219542478741817	chr2:113942221:+;chr2:113942296:+;chr2:113957688:+;chr2:113957876:+;chr2:113958146:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	proximal	TRUE
HERC1	22.3121146214896	5.61687132558724e-05	0.00134210819654657	0.435897435897436	0.511904761904762	-0.076007326007326	chr15:63678087:-_vs_chr15:63608618:-	0.700549450549451	chr15:63608618:-;chr15:63678087:-;chr15:63678185:-;chr15:63689595:-	distal	TRUE
CCDC50	24.6205408603699	5.99659006280729e-05	0.00141919298153106	0.231927710843373	0.390776699029126	-0.158848988185753	chr3:191380863:+_vs_chr3:191392150:+	-0.442858813896362	chr3:191369975:+;chr3:191380863:+;chr3:191380932:+;chr3:191392150:+;chr3:191393676:+	proximal	TRUE
CHTOP	19.4082684931039	6.10306569826941e-05	0.00143076587360372	0.948863636363636	0.715686274509804	0.233177361853832	chr1:153637498:+_vs_chr1:153646302:+	0.466354723707665	chr1:153637498:+;chr1:153645829:+;chr1:153646302:+	distal	TRUE
BTBD8	32.9567849977057	6.27022857593568e-05	0.00145621663656076	0.485054347826087	0.548611111111111	-0.0635567632850241	chr1:92180488:+_vs_chr1:92180746:+	0.3743961352657	chr1:92102532:+;chr1:92177023:+;chr1:92177066:+;chr1:92177110:+;chr1:92177439:+;chr1:92178376:+;chr1:92180488:+;chr1:92180746:+;chr1:92181657:+	distal	TRUE
CS	19.294958925226	6.45881589081135e-05	0.00148612569339502	0.879032258064516	0.647058823529412	0.231973434535104	chr12:56272929:-_vs_chr12:56271701:-	0.614231499051233	chr12:56271701:-;chr12:56272929:-;chr12:56273030:-	distal	TRUE
SSBP3	15.885103132162	6.73064154346862e-05	0.0015338166275043	0	0.80952380952381	-0.80952380952381	chr1:54226521:-_vs_chr1:54225432:-	-1.61904761904762	chr1:54225432:-;chr1:54226521:-	proximal	TRUE
XRCC6	19.1950873894108	6.78953034307736e-05	0.0015338166275043	0.913333333333333	0.994082840236686	-0.080749506903353	chr22:41663645:+_vs_chr22:41664039:+	-0.180749506903353	chr22:41656941:+;chr22:41663645:+;chr22:41664039:+	proximal	FALSE
DDX39B	15.7939587467802	7.06276623342059e-05	0.0015797767333165	0.794871794871795	0.669270833333333	0.125600961538461	chr6:31534006:-_vs_chr6:31530248:-	0.251201923076923	chr6:31530248:-;chr6:31534006:-	distal	TRUE
BNIP1	15.7786567599068	7.12012048818703e-05	0.0015797767333165	0.0769230769230769	1	-0.923076923076923	chr5:173162196:+_vs_chr5:173164366:+	-1.84615384615385	chr5:173162196:+;chr5:173164366:+	proximal	TRUE
DACT1	24.2181419498718	7.22219498648102e-05	0.00158824376472614	0.486111111111111	0.286764705882353	0.199346405228758	chr14:58646146:+_vs_chr14:58647259:+	0.580610021786492	chr14:58646146:+;chr14:58647200:+;chr14:58647259:+;chr14:58648274:+;chr14:58648321:+	distal	TRUE
MARCHF7	21.75093390056	7.34964562416586e-05	0.00159118248007239	0.501587301587302	0.319634703196347	0.181952598390955	chr2:159747856:+_vs_chr2:159768573:+	0.403131115459883	chr2:159747856:+;chr2:159748898:+;chr2:159767941:+;chr2:159768573:+	distal	TRUE
SREK1	21.7469668933822	7.36362113514385e-05	0.00159118248007239	0.410852713178295	0.354166666666667	0.0566860465116279	chr5:66170611:+_vs_chr5:66170689:+	-0.723837209302326	chr5:66170611:+;chr5:66170689:+;chr5:66177566:+;chr5:66178854:+	proximal	TRUE
BCL11A	18.9280449603833	7.75938427295682e-05	0.0016622474067498	0.722222222222222	0.770833333333333	-0.048611111111111	chr2:60460412:-_vs_chr2:60460268:-	-0.493055555555556	chr2:60452158:-;chr2:60460268:-;chr2:60460412:-	proximal	TRUE
SETX	24.0328657575216	7.86722356490814e-05	0.00167094449220485	0.643617021276596	0.375	0.268617021276596	chr9:132329728:-_vs_chr9:132328612:-	0.668961201501877	chr9:132275352:-;chr9:132328612:-;chr9:132329003:-;chr9:132329485:-;chr9:132329728:-	distal	TRUE
HNRNPUL1	15.5001623376623	8.24981685230616e-05	0.00173735549813397	0.3	1	-0.7	chr19:41272196:+_vs_chr19:41307059:+	-1.4	chr19:41272196:+;chr19:41307059:+	proximal	TRUE
MAP2	49.7136362945028	8.33861467782561e-05	0.00174129894742829	0.507137758743754	0.459023635962006	0.0481141227817488	chr2:209693544:+_vs_chr2:209696647:+	0.0908425251488925	chr2:209580099:+;chr2:209681172:+;chr2:209682341:+;chr2:209692830:+;chr2:209692958:+;chr2:209693272:+;chr2:209693437:+;chr2:209693544:+;chr2:209693923:+;chr2:209694036:+;chr2:209695067:+;chr2:209695108:+;chr2:209696647:+;chr2:209725730:+;chr2:209729898:+;chr2:209730502:+;chr2:209730895:+;chr2:209733900:+;chr2:209734112:+	distal	FALSE
RTCA	15.4419294990724	8.50794821205857e-05	0.00175108650843358	0.0952380952380952	0.8	-0.704761904761905	chr1:100291772:+_vs_chr1:100292769:+	-1.40952380952381	chr1:100291772:+;chr1:100292769:+	proximal	TRUE
SMIM14	21.4407092778972	8.52641720404279e-05	0.00175108650843358	0.34375	0.569767441860465	-0.226017441860465	chr4:39551521:-_vs_chr4:39550907:-	-0.438226744186047	chr4:39550279:-;chr4:39550907:-;chr4:39551449:-;chr4:39551521:-	proximal	TRUE
NSG1	30.156576901237	8.88806455876842e-05	0.00179781800985302	0.781877213695396	0.758412698412698	0.0234645152826971	chr4:4418690:+_vs_chr4:4419058:+	-0.16137741046832	chr4:4417520:+;chr4:4417613:+;chr4:4417738:+;chr4:4418468:+;chr4:4418546:+;chr4:4418587:+;chr4:4418690:+;chr4:4419058:+	proximal	FALSE
DST	28.1096789274755	8.95973129587942e-05	0.00179781800985302	0.47008547008547	0.454802259887006	0.0152832101984643	chr6:56572100:-_vs_chr6:56494020:-	-0.408952629291612	chr6:56494020:-;chr6:56572100:-;chr6:56610529:-;chr6:56614428:-;chr6:56639522:-;chr6:56646133:-;chr6:56735263:-	proximal	TRUE
ELL2	15.3297193877551	9.02849219446901e-05	0.00179781800985302	0.0714285714285714	0.916666666666667	-0.845238095238095	chr5:95898374:-_vs_chr5:95898314:-	-1.69047619047619	chr5:95898314:-;chr5:95898374:-	proximal	TRUE
STMN2	32.0705760610657	9.04691462998582e-05	0.00179781800985302	0.7735450563204	0.780495802728227	-0.00695074640782611	chr8:79665262:+_vs_chr8:79665927:+	-0.0357024192097414	chr8:79617207:+;chr8:79641535:+;chr8:79655010:+;chr8:79665047:+;chr8:79665262:+;chr8:79665603:+;chr8:79665848:+;chr8:79665927:+;chr8:79666162:+	proximal	FALSE
SCN3A	18.6058551954733	9.11569695136742e-05	0.00179781800985302	0.5375	0.462962962962963	0.074537037037037	chr2:165146894:-_vs_chr2:165127993:-	0.864814814814815	chr2:165127993:-;chr2:165146894:-;chr2:165154509:-	distal	TRUE
PDP1	18.5723834988541	9.26953962583157e-05	0.00181376424962137	0.909090909090909	0.294117647058824	0.614973262032086	chr8:93923736:+_vs_chr8:93926068:+	1.22994652406417	chr8:93923736:+;chr8:93924428:+;chr8:93926068:+	distal	TRUE
CLASP2	25.8808569550538	9.41110482276956e-05	0.00182337852878378	0.6	0.463333333333333	0.136666666666667	chr3:33627041:-_vs_chr3:33592413:-	0.362698412698413	chr3:33496991:-;chr3:33517091:-;chr3:33592413:-;chr3:33602443:-;chr3:33607429:-;chr3:33627041:-	distal	TRUE
TPR	21.2223668769794	9.46542576310294e-05	0.00182337852878378	0.260869565217391	0.54	-0.279130434782609	chr1:186360828:-_vs_chr1:186359936:-	-0.620869565217391	chr1:186355500:-;chr1:186359936:-;chr1:186360828:-;chr1:186363420:-	proximal	TRUE
KPNA5	15.2104646697389	9.61690219432497e-05	0.00183830784253058	0.9	0.161290322580645	0.738709677419355	chr6:116732466:+_vs_chr6:116741867:+	1.47741935483871	chr6:116732466:+;chr6:116741867:+	distal	TRUE
ZNF91	18.421772005772	9.99454517919655e-05	0.00188591380405188	0.42	0.714285714285714	-0.294285714285714	chr19:23361787:-_vs_chr19:23360695:-	-0.948571428571429	chr19:23359222:-;chr19:23360695:-;chr19:23361787:-	proximal	TRUE
DTNBP1	15.1252230607155	0.000100610034151668	0.00188591380405188	0.125	0.842105263157895	-0.717105263157895	chr6:15615273:-_vs_chr6:15522807:-	-1.43421052631579	chr6:15522807:-;chr6:15615273:-	proximal	TRUE
ZNF638	21.0880295462114	0.000100936231766157	0.00188591380405188	0.394871794871795	0.294372294372294	0.1004995004995	chr2:71369967:+_vs_chr2:71405632:+	0.458541458541459	chr2:71363977:+;chr2:71369967:+;chr2:71405632:+;chr2:71426617:+	distal	TRUE
IFRD1	15.0892857142857	0.000102543655289945	0.00189138928551624	0	0.46875	-0.46875	chr7:112476192:+_vs_chr7:112477187:+	-0.9375	chr7:112476192:+;chr7:112477187:+	proximal	TRUE
CDC42BPB	18.3524014072038	0.00010347291155696	0.00189138928551624	0.226415094339623	0.313953488372093	-0.0875383940324704	chr14:102968322:-_vs_chr14:102963090:-	-0.53576129881527	chr14:102963090:-;chr14:102968322:-;chr14:102975725:-	proximal	TRUE
TATDN3	15.0715320984163	0.000103512653050386	0.00189138928551624	0.846153846153846	0.0625	0.783653846153846	chr1:212816352:+_vs_chr1:212816622:+	1.56730769230769	chr1:212816352:+;chr1:212816622:+	distal	TRUE
FNBP1L	37.2217701519157	0.000105775253879937	0.00191862413059593	0.526850786344457	0.461679165904518	0.0651716204399392	chr1:93523489:+_vs_chr1:93554661:+	0.131370501489952	chr1:93501254:+;chr1:93523489:+;chr1:93529692:+;chr1:93530804:+;chr1:93530882:+;chr1:93536446:+;chr1:93546874:+;chr1:93550970:+;chr1:93552595:+;chr1:93552649:+;chr1:93553107:+;chr1:93554661:+	distal	FALSE
ELAVL3	20.8759976151997	0.000111706637811597	0.00201152894899868	0.277777777777778	0.203921568627451	0.0738562091503268	chr19:11453918:-_vs_chr19:11451456:-	0.172941176470588	chr19:11451456:-;chr19:11452517:-;chr19:11453829:-;chr19:11453918:-	distal	FALSE
HMGN1	18.0966889099399	0.000117585544030078	0.00210215882672477	0.805460750853242	0.657777777777778	0.147682973075465	chr21:39345242:-_vs_chr21:39342317:-	0.295365946150929	chr21:39342317:-;chr21:39345188:-;chr21:39345242:-	distal	TRUE
ATP2B1	25.3407542920836	0.000119732293477087	0.00212524820921829	0.286868686868687	0.198	0.0888686868686869	chr12:89626506:-_vs_chr12:89621651:-	0.25020202020202	chr12:89591090:-;chr12:89599235:-;chr12:89621651:-;chr12:89626506:-;chr12:89627679:-;chr12:89630505:-	distal	TRUE
SMARCC2	18.0057539783667	0.000123055265661352	0.00216873996573376	0.541666666666667	0.394495412844037	0.14717125382263	chr12:56181753:-_vs_chr12:56162365:-	0.29434250764526	chr12:56162365:-;chr12:56181494:-;chr12:56181753:-	distal	TRUE
KTN1	25.2252196893864	0.000126051447312188	0.00220590032796329	0.444067796610169	0.35609756097561	0.0879702356345597	chr14:55629993:+_vs_chr14:55630056:+	0.413393964448119	chr14:55612247:+;chr14:55612413:+;chr14:55629993:+;chr14:55630056:+;chr14:55647005:+;chr14:55684579:+	distal	TRUE
FAM228B	14.6392986542443	0.000130171638787303	0.00226207358312201	0.0476190476190476	0.478260869565217	-0.43064182194617	chr2:24096588:+_vs_chr2:24169638:+	-0.861283643892339	chr2:24096588:+;chr2:24169638:+	proximal	TRUE
OGG1	14.6131036386329	0.000131993550400846	0.00227780536629237	0.828571428571429	0.166666666666667	0.661904761904762	chr3:9757407:+_vs_chr3:9766650:+	1.32380952380952	chr3:9757407:+;chr3:9766650:+	distal	TRUE
RNF145	17.8478262771696	0.000133166126389453	0.00228171460152513	0.664285714285714	0.893258426966292	-0.228972712680578	chr5:159158356:-_vs_chr5:159157409:-	-0.457945425361156	chr5:159157409:-;chr5:159158131:-;chr5:159158356:-	proximal	TRUE
HTRA2	17.8344988344988	0.000134056471558418	0.00228171460152513	0.475609756097561	0.280487804878049	0.195121951219512	chr2:74533002:+_vs_chr2:74533175:+	0.853658536585366	chr2:74533002:+;chr2:74533175:+;chr2:74533319:+	distal	TRUE
POLR2C	14.4092803997922	0.000147075705777757	0.0024862797881478	0.842105263157895	0.346153846153846	0.495951417004049	chr16:57471679:+_vs_chr16:57472005:+	0.991902834008097	chr16:57471679:+;chr16:57472005:+	distal	TRUE
NCOA6	14.3589743589744	0.000151057951706909	0.00253634466210587	0.857142857142857	0.0714285714285714	0.785714285714286	chr20:34714832:-_vs_chr20:34714800:-	1.57142857142857	chr20:34714800:-;chr20:34714832:-	distal	TRUE
SMCHD1	17.4946949602122	0.00015888220488224	0.00264493275224913	0.638888888888889	0.194444444444444	0.444444444444445	chr18:2700873:+_vs_chr18:2706510:+	0.888888888888889	chr18:2700873:+;chr18:2703769:+;chr18:2706510:+	distal	TRUE
ALAD	17.4850045658201	0.000159653888465742	0.00264493275224913	0.27027027027027	0.386363636363636	-0.116093366093366	chr9:113387455:-_vs_chr9:113386312:-	-0.628378378378378	chr9:113386312:-;chr9:113387455:-;chr9:113387485:-	proximal	TRUE
SNCA	20.0867907838818	0.000162855406639489	0.00267528007819487	0.570707070707071	0.556701030927835	0.0140060397792355	chr4:89726359:-_vs_chr4:89726136:-	0.373945641986879	chr4:89725521:-;chr4:89726055:-;chr4:89726136:-;chr4:89726359:-	distal	TRUE
RNF20	20.0767353165522	0.000163638861925803	0.00267528007819487	0.563636363636364	0.528985507246377	0.0346508563899868	chr9:101554757:+_vs_chr9:101563344:+	-0.628063241106719	chr9:101552562:+;chr9:101552714:+;chr9:101554757:+;chr9:101563344:+	proximal	TRUE
FAM168B	17.4110086447471	0.000165671387929478	0.00267695074747069	0.127659574468085	0.280701754385965	-0.15304217991788	chr2:131052149:-_vs_chr2:131051569:-	-0.436916759985069	chr2:131047876:-;chr2:131051569:-;chr2:131052149:-	proximal	TRUE
SPATA5L1	17.4083044982699	0.000165895539279874	0.00267695074747069	0	0.558823529411765	-0.558823529411765	chr15:45405354:+_vs_chr15:45415789:+	-1.17647058823529	chr15:45405354:+;chr15:45415789:+;chr15:45421419:+	proximal	TRUE
FH	14.1455475470821	0.000169197063667348	0.00270878579941262	0.863636363636364	0.222222222222222	0.641414141414141	chr1:241497801:-_vs_chr1:241497619:-	1.28282828282828	chr1:241497619:-;chr1:241497801:-	distal	TRUE
KIAA1586	26.6271276646344	0.000170048525033548	0.00270878579941262	0.56043956043956	0.385135135135135	0.175304425304425	chr6:57053224:+_vs_chr6:57053823:+	0.366646866646867	chr6:57052768:+;chr6:57052881:+;chr6:57052964:+;chr6:57053224:+;chr6:57053823:+;chr6:57054290:+;chr6:57055202:+	distal	TRUE
SRPK2	26.6119509639067	0.000171163075354017	0.00270917351754607	0.253787878787879	0.385869565217391	-0.132081686429513	chr7:105143286:-_vs_chr7:105142445:-	-0.250494071146245	chr7:105116376:-;chr7:105117537:-;chr7:105133033:-;chr7:105142445:-;chr7:105143132:-;chr7:105143197:-;chr7:105143286:-	proximal	TRUE
NKTR	26.5901970913283	0.00017277322644645	0.00271735106151538	0.459876543209877	0.55982905982906	-0.0999525166191833	chr3:42638876:+_vs_chr3:42646793:+	-0.452991452991453	chr3:42621010:+;chr3:42629028:+;chr3:42631312:+;chr3:42637027:+;chr3:42637068:+;chr3:42638876:+;chr3:42646793:+	proximal	TRUE
EEF1A1	24.5002339708062	0.000173956653626618	0.00271875650479337	0.979643449419569	0.973683040675706	0.00596040874386305	chr6:73517595:-_vs_chr6:73517515:-	0.028285767944747	chr6:73517515:-;chr6:73517595:-;chr6:73517711:-;chr6:73519012:-;chr6:73519090:-;chr6:73519918:-	distal	FALSE
MYCBP2	17.2965517241379	0.000175429051444522	0.00272463245524774	0.0333333333333333	0.551724137931034	-0.518390804597701	chr13:77296635:-_vs_chr13:77045020:-	-1.0367816091954	chr13:77045020:-;chr13:77260553:-;chr13:77296635:-	proximal	TRUE
CTNNBIP1	14.0290884667437	0.000180004383838673	0.00275102455284146	0.804347826086957	0.363636363636364	0.440711462450593	chr1:9850160:-_vs_chr1:9848302:-	0.881422924901186	chr1:9848302:-;chr1:9850160:-	distal	TRUE
TCF4	17.2427387775791	0.000180213303575943	0.00275102455284146	0.800970873786408	0.728915662650602	0.0720552111358054	chr18:55228002:-_vs_chr18:55227607:-	0.328576441689087	chr18:55227607:-;chr18:55228002:-;chr18:55232545:-	distal	TRUE
DDX55	19.8717961932248	0.000180449497832257	0.00275102455284146	0.206349206349206	0.611111111111111	-0.404761904761905	chr12:123619566:+_vs_chr12:123619710:+	-0.753968253968254	chr12:123619566:+;chr12:123619624:+;chr12:123619710:+;chr12:123620042:+	proximal	TRUE
GRIA3	13.9233790106952	0.000190415248296004	0.00288525543911933	0.476190476190476	1	-0.523809523809524	chrX:123327585:+_vs_chrX:123488976:+	-1.04761904761905	chrX:123327585:+;chrX:123488976:+	proximal	TRUE
NELL2	26.3085988668041	0.000195015645333827	0.00293705381002764	0.830128205128205	0.802781917536016	0.0273462875921892	chr12:44508428:-_vs_chr12:44508281:-	0.155261234666972	chr12:44508281:-;chr12:44508428:-;chr12:44508540:-;chr12:44508873:-;chr12:44522524:-;chr12:44665440:-;chr12:44815909:-	distal	FALSE
GSKIP	13.8645833333333	0.000196466156527182	0.00294107469259064	1	0.56	0.44	chr14:96387215:+_vs_chr14:96387288:+	0.88	chr14:96387215:+;chr14:96387288:+	distal	TRUE
RNF2	17.0488532743852	0.0001985585305255	0.00294272311545934	0.281818181818182	0.0638297872340425	0.217988394584139	chr1:185101024:+_vs_chr1:185101604:+	0.572533849129594	chr1:185101024:+;chr1:185101604:+;chr1:185102177:+	distal	TRUE
FAM200B	19.6672112268735	0.000198944661326829	0.00294272311545934	0.222222222222222	0.262910798122066	-0.0406885758998435	chr4:15688961:+_vs_chr4:15689627:+	0.38765928906774	chr4:15686592:+;chr4:15688961:+;chr4:15689627:+;chr4:15690447:+	distal	TRUE
SCAPER	16.9952820512821	0.000203948912247747	0.00299889376885001	0.5	0.18	0.32	chr15:76771799:-_vs_chr15:76765032:-	0.827692307692308	chr15:76702949:-;chr15:76765032:-;chr15:76771799:-	distal	TRUE
KIAA1109	16.9806451612903	0.000205446976207035	0.00300315138749695	0.5	0.2375	0.2625	chr4:122192256:+_vs_chr4:122240252:+	0.525	chr4:122192256:+;chr4:122239944:+;chr4:122240252:+	distal	TRUE
CHD8	16.9433411033411	0.00020931493970615	0.00304179897760107	0.465909090909091	0.375	0.0909090909090909	chr14:21408770:-_vs_chr14:21385199:-	0.827272727272727	chr14:21385199:-;chr14:21408770:-;chr14:21415833:-	distal	TRUE
SEC61A2	13.6709419879063	0.000217798655767715	0.0031466840673417	0.777777777777778	0.333333333333333	0.444444444444444	chr10:12165363:+_vs_chr10:12165407:+	0.888888888888889	chr10:12165363:+;chr10:12165407:+	distal	TRUE
SLC35A1	21.7921567535775	0.000220443401370478	0.00316648469598634	0.601063829787234	0.425	0.176063829787234	chr6:87511672:+_vs_chr6:87512336:+	0.447872340425532	chr6:87511621:+;chr6:87511672:+;chr6:87511791:+;chr6:87512264:+;chr6:87512336:+	distal	TRUE
TERF2IP	21.7719151152894	0.000222496343212724	0.00317760582117023	0.603598014888337	0.611175115207373	-0.00757710031903591	chr16:75656801:+_vs_chr16:75657432:+	-0.205600850762141	chr16:75654357:+;chr16:75655437:+;chr16:75656326:+;chr16:75656801:+;chr16:75657432:+	proximal	TRUE
DEK	23.893663457815	0.000227569618286055	0.00323148857966198	0.33953488372093	0.533333333333333	-0.193798449612403	chr6:18256382:-_vs_chr6:18224181:-	-0.270705834353325	chr6:18224181:-;chr6:18224586:-;chr6:18226201:-;chr6:18236506:-;chr6:18249697:-;chr6:18256382:-	proximal	TRUE
VCP	13.5580820699413	0.00023129331897849	0.00326570396398607	0.336065573770492	0.141935483870968	0.194130089899524	chr9:35056936:-_vs_chr9:35056563:-	0.388260179799048	chr9:35056563:-;chr9:35056936:-	distal	TRUE
RNF11	13.4955299319807	0.000239132426102062	0.00335731118002047	0.131578947368421	0.461538461538462	-0.329959514170041	chr1:51273105:+_vs_chr1:51273256:+	-0.659919028340081	chr1:51273105:+;chr1:51273256:+	proximal	TRUE
KIF1B	16.6082330098842	0.000247495909109638	0.00345520974234523	0.0206896551724138	0.107361963190184	-0.0866723080177702	chr1:10273030:+_vs_chr1:10282534:+	-0.206304209858261	chr1:10273030:+;chr1:10282534:+;chr1:10381600:+	proximal	TRUE
