gene_id	chisq	pvalue	adj_pvalue	oRG	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
BICD1	30.1154396266185	1.30500744965286e-06	2.31342229711189e-05	0.314814814814815	0.658536585365854	-0.343721770551039	chr12:32294103:+_vs_chr12:32334566:+	-0.67479674796748	chr12:32294103:+;chr12:32305851:+;chr12:32334566:+;chr12:32377903:+	proximal	TRUE
TFAP2C	27.0423921315563	1.34220595058187e-06	2.35557144327119e-05	0.485815602836879	0.5625	-0.0766843971631206	chr20:56638484:+_vs_chr20:56639283:+	-0.525604922820192	chr20:56638015:+;chr20:56638484:+;chr20:56639283:+	proximal	TRUE
UBR7	23.1375335871026	1.50817812949607e-06	2.62064615570853e-05	0.878787878787879	0	0.878787878787879	chr14:93227111:+_vs_chr14:93229213:+	1.75757575757576	chr14:93227111:+;chr14:93229213:+	distal	TRUE
CCN1	29.4890197044824	1.76747454501043e-06	3.04109590832677e-05	0.642857142857143	0.661527165932452	-0.0186700230753094	chr1:85583077:+_vs_chr1:85583705:+	-0.0696484761305403	chr1:85582769:+;chr1:85583077:+;chr1:85583705:+;chr1:85583830:+	proximal	FALSE
HNRNPH3	29.3684797145008	1.87367258597818e-06	3.19251979455505e-05	0.610441767068273	0.570707070707071	0.0397346963612023	chr10:68342271:+_vs_chr10:68343193:+	0.602227090178897	chr10:68341301:+;chr10:68341788:+;chr10:68342271:+;chr10:68343193:+	distal	TRUE
USP39	22.6870265151515	1.90650740187058e-06	3.21723124065661e-05	0.363636363636364	0.8	-0.436363636363636	chr2:85636125:+_vs_chr2:85649283:+	-0.872727272727273	chr2:85636125:+;chr2:85649283:+	proximal	TRUE
TBP	22.6438598166539	1.94982332422307e-06	3.25899041334427e-05	0.818181818181818	0	0.818181818181818	chr6:170572689:+_vs_chr6:170572859:+	1.63636363636364	chr6:170572689:+;chr6:170572859:+	distal	TRUE
KTN1	31.8199922337288	2.08218823001543e-06	3.41588129291085e-05	0.367924528301887	0.413793103448276	-0.0458685751463891	chr14:55629993:+_vs_chr14:55650605:+	-0.552374756018217	chr14:55612247:+;chr14:55612413:+;chr14:55629993:+;chr14:55641194:+;chr14:55650605:+	proximal	TRUE
FNBP1L	34.2919926591326	2.08261708456673e-06	3.41588129291085e-05	0.517777777777778	0.266666666666667	0.251111111111111	chr1:93523489:+_vs_chr1:93554661:+	0.466666666666667	chr1:93523489:+;chr1:93530804:+;chr1:93530882:+;chr1:93551176:+;chr1:93552649:+;chr1:93554661:+	distal	TRUE
CHD4	31.6692355889724	2.23519866621766e-06	3.6321978326037e-05	0.5	0.26875	0.23125	chr12:6600535:-_vs_chr12:6587841:-	0.673684210526316	chr12:6570082:-;chr12:6578456:-;chr12:6581354:-;chr12:6587841:-;chr12:6600535:-	distal	TRUE
RNF20	28.8629444810595	2.39295484380563e-06	3.8528768356687e-05	0.472868217054264	0.567901234567901	-0.0950330175136377	chr9:101552562:+_vs_chr9:101554757:+	-0.843238587424634	chr9:101552562:+;chr9:101552714:+;chr9:101554757:+;chr9:101563344:+	proximal	TRUE
PPP4R3A	25.7985246126423	2.49989380167815e-06	3.97834299335223e-05	0.651515151515151	0.461538461538462	0.18997668997669	chr14:91462766:-_vs_chr14:91462099:-	1.06759906759907	chr14:91462099:-;chr14:91462766:-;chr14:91485652:-	distal	TRUE
EFNB1	25.7855080005618	2.51621693596637e-06	3.97834299335223e-05	0.806451612903226	0.333333333333333	0.473118279569892	chrX:68841084:+_vs_chrX:68842164:+	0.946236559139785	chrX:68841084:+;chrX:68842094:+;chrX:68842164:+	distal	TRUE
CNN3	33.824826257227	2.58003672314081e-06	4.04282540099296e-05	0.643495145631068	0.654030501089325	-0.0105353554582567	chr1:94897617:-_vs_chr1:94897208:-	0.163864035366034	chr1:94896957:-;chr1:94897208:-;chr1:94897406:-;chr1:94897502:-;chr1:94897617:-;chr1:94901708:-	distal	FALSE
MACIR	21.825641025641	2.98583160358538e-06	4.61866732758999e-05	0.236842105263158	0.944444444444444	-0.707602339181287	chr5:103277223:+_vs_chr5:103278372:+	-1.41520467836257	chr5:103277223:+;chr5:103278372:+	proximal	TRUE
MARCHF7	28.395375356225	3.00015997347726e-06	4.61866732758999e-05	0.447368421052632	0.441025641025641	0.00634278002699051	chr2:159747856:+_vs_chr2:159748898:+	-0.591497975708502	chr2:159747856:+;chr2:159748898:+;chr2:159767941:+;chr2:159768573:+	proximal	TRUE
ZC3H7A	28.2016673628516	3.29470464625061e-06	5.02800578623462e-05	0.444444444444444	0.719298245614035	-0.274853801169591	chr16:11776470:-_vs_chr16:11767446:-	-1.00877192982456	chr16:11756289:-;chr16:11767446:-;chr16:11767484:-;chr16:11776470:-	proximal	TRUE
CD46	21.4603174603175	3.61227124458512e-06	5.46511727090248e-05	0.111111111111111	1	-0.888888888888889	chr1:207787460:+_vs_chr1:207795504:+	-1.77777777777778	chr1:207787460:+;chr1:207795504:+	proximal	TRUE
MFGE8	21.4161663416907	3.69641304738804e-06	5.54461957108207e-05	0.91304347826087	0.636363636363636	0.276679841897233	chr15:88903655:-_vs_chr15:88898683:-	0.553359683794466	chr15:88898683:-;chr15:88903655:-	distal	TRUE
ATF3	27.9156924345496	3.78307556371472e-06	5.62652340196554e-05	0.511111111111111	0.766233766233766	-0.255122655122655	chr1:212618200:+_vs_chr1:212620775:+	-0.612121212121212	chr1:212618200:+;chr1:212619534:+;chr1:212620650:+;chr1:212620775:+	proximal	TRUE
CCND2	37.2739637520964	4.16211015789331e-06	6.13823809000231e-05	0.404336734693878	0.36754507628294	0.0367916584109372	chr12:4300193:+_vs_chr12:4300462:+	0.366331484049931	chr12:4276581:+;chr12:4300193:+;chr12:4300282:+;chr12:4300462:+;chr12:4300989:+;chr12:4301290:+;chr12:4301558:+;chr12:4305353:+	distal	TRUE
GPR75-ASB3	21.1541029750164	4.23792968363675e-06	6.19797216231874e-05	0	1	-1	chr2:53852754:-_vs_chr2:53851664:-	-2	chr2:53851664:-;chr2:53852754:-	proximal	TRUE
ZMYND11	20.7909121332191	5.12254640432966e-06	7.42980904099054e-05	0.3	1	-0.7	chr10:248928:+_vs_chr10:253253:+	-1.4	chr10:248928:+;chr10:253253:+	proximal	TRUE
RMND5B	20.7371160534762	5.26848531823765e-06	7.57884568320252e-05	0.580645161290323	0	0.580645161290323	chr5:178148566:+_vs_chr5:178150568:+	1.16129032258065	chr5:178148566:+;chr5:178150568:+	distal	TRUE
NES	24.1804701187516	5.61406748432799e-06	8.01031580080945e-05	0.324626865671642	0.176470588235294	0.148156277436348	chr1:156672040:-_vs_chr1:156668763:-	0.554433713784021	chr1:156668763:-;chr1:156672040:-;chr1:156672426:-	distal	TRUE
SNRPD1	27.0703854968561	5.69067513470304e-06	8.05414101726116e-05	0.473389355742297	0.333333333333333	0.140056022408964	chr18:21629235:+_vs_chr18:21630223:+	0.573660714285714	chr18:21623930:+;chr18:21629235:+;chr18:21630223:+;chr18:21633520:+	distal	TRUE
TSPAN6	24.0536969129348	5.98144454498128e-06	8.39794814115371e-05	0.513157894736842	0.27906976744186	0.234088127294982	chrX:100629692:-_vs_chrX:100629025:-	0.750917992656059	chrX:100627786:-;chrX:100629025:-;chrX:100629692:-	distal	TRUE
DEK	34.2405390451255	6.04479251978156e-06	8.41953243826718e-05	0.495959595959596	0.234741784037559	0.261217811922037	chr6:18256382:-_vs_chr6:18224181:-	0.462825437473325	chr6:18224181:-;chr6:18224586:-;chr6:18226201:-;chr6:18236506:-;chr6:18237407:-;chr6:18249697:-;chr6:18256382:-	distal	TRUE
PAIP1	23.9629444611475	6.25911203364753e-06	8.64940284964679e-05	0.414473684210526	0.555555555555556	-0.141081871345029	chr5:43527111:-_vs_chr5:43526267:-	-0.69327485380117	chr5:43526267:-;chr5:43527111:-;chr5:43535573:-	proximal	TRUE
SALL1	20.3323121597096	6.50920135385282e-06	8.92472529375914e-05	0.96	0.263157894736842	0.696842105263158	chr16:51136678:-_vs_chr16:51135982:-	1.39368421052632	chr16:51135982:-;chr16:51136678:-	distal	TRUE
LINC00943	23.8397727272727	6.65670218386103e-06	9.05621111060164e-05	0.575	1	-0.425	chr12:126745326:+_vs_chr12:126746256:+	-1	chr12:126743479:+;chr12:126745326:+;chr12:126746256:+	proximal	TRUE
DDX39B	20.2576995332109	6.76805311772254e-06	9.13687170892543e-05	0.925925925925926	0.766666666666667	0.159259259259259	chr6:31534006:-_vs_chr6:31530248:-	0.318518518518518	chr6:31530248:-;chr6:31534006:-	distal	TRUE
EGR1	29.2511686110565	6.95065460501408e-06	9.3117548334349e-05	0.296276595744681	0.223901098901099	0.0723754968435819	chr5:138468120:+_vs_chr5:138469300:+	0.156127459166973	chr5:138468120:+;chr5:138468602:+;chr5:138469034:+;chr5:138469228:+;chr5:138469300:+	distal	FALSE
AGPS	20.1410337913834	7.1936671307617e-06	9.49239534923818e-05	0	1	-1	chr2:177513859:+_vs_chr2:177539437:+	-2	chr2:177513859:+;chr2:177539437:+	proximal	TRUE
FAM13B	20.1410337913834	7.1936671307617e-06	9.49239534923818e-05	0	1	-1	chr5:138020228:-_vs_chr5:137958808:-	-2	chr5:137958808:-;chr5:138020228:-	proximal	TRUE
TOB1	23.6299384706004	7.39305704526684e-06	9.68269784659948e-05	0.617283950617284	0.457446808510638	0.159837142106646	chr17:50862845:-_vs_chr17:50862223:-	0.70869451011295	chr17:50862223:-;chr17:50862845:-;chr17:50862969:-	distal	TRUE
NONO	23.6051508316291	7.48525542457979e-06	9.73083205195373e-05	0.945833333333333	0.831081081081081	0.114752252252252	chrX:71300269:+_vs_chrX:71301168:+	0.406306306306306	chrX:71291912:+;chrX:71300269:+;chrX:71301168:+	distal	TRUE
MRPL47	23.5195528347085	7.81257129366501e-06	0.000100816636914574	0.5	0.352941176470588	0.147058823529412	chr3:179588831:-_vs_chr3:179588465:-	1.14588235294118	chr3:179588465:-;chr3:179588831:-;chr3:179588928:-	distal	TRUE
KIF21A	23.4742381801205	7.99160381886969e-06	0.000101221751579199	0.393939393939394	0.558823529411765	-0.164884135472371	chr12:39369775:-_vs_chr12:39341587:-	-1.2156862745098	chr12:39340303:-;chr12:39341587:-;chr12:39369775:-	proximal	TRUE
SUMO1	26.3609210226303	8.01391766100276e-06	0.000101221751579199	0.445333333333333	0.594594594594595	-0.149261261261261	chr2:202206592:-_vs_chr2:202206486:-	-0.465189189189189	chr2:202206182:-;chr2:202206486:-;chr2:202206592:-;chr2:202206776:-	proximal	TRUE
HADH	19.9193528641787	8.07784727240208e-06	0.000101221751579199	0.924242424242424	0.526315789473684	0.39792663476874	chr4:108034492:+_vs_chr4:108035171:+	0.79585326953748	chr4:108034492:+;chr4:108035171:+	distal	TRUE
HIRIP3	19.9161422898828	8.09142380283534e-06	0.000101221751579199	0.976744186046512	0.516129032258065	0.460615153788447	chr16:29994411:-_vs_chr16:29992995:-	0.921230307576894	chr16:29992995:-;chr16:29994411:-	distal	TRUE
FAM98B	23.4344401902773	8.1522214676195e-06	0.000101221751579199	0.666666666666667	0.14	0.526666666666667	chr15:38470284:+_vs_chr15:38486216:+	1.05333333333333	chr15:38470284:+;chr15:38484919:+;chr15:38486216:+	distal	TRUE
MRFAP1L1	23.4238752122241	8.19539943121841e-06	0.000101221751579199	0.322222222222222	0.819444444444444	-0.497222222222222	chr4:6708187:-_vs_chr4:6707701:-	-0.994444444444444	chr4:6707701:-;chr4:6707745:-;chr4:6708187:-	proximal	TRUE
LIMCH1	23.4111527865863	8.24769827682364e-06	0.000101221751579199	0.767857142857143	0.707547169811321	0.0603099730458221	chr4:41646280:+_vs_chr4:41661485:+	0.671832884097035	chr4:41646280:+;chr4:41661485:+;chr4:41662924:+	distal	TRUE
TIMP3	19.7661724417348	8.75179893430697e-06	0.000106662549511866	0.043010752688172	0.340909090909091	-0.297898338220919	chr22:32859702:+_vs_chr22:32860569:+	-0.595796676441838	chr22:32859702:+;chr22:32860569:+	proximal	TRUE
RTF1	28.6844277122055	9.06032332550462e-06	0.000109661154732832	0.479166666666667	0.326923076923077	0.15224358974359	chr15:41452949:+_vs_chr15:41482476:+	0.44017094017094	chr15:41452949:+;chr15:41464833:+;chr15:41475761:+;chr15:41476475:+;chr15:41482476:+	distal	TRUE
FNTA	19.6787424638325	9.16148486835279e-06	0.000109689851988719	0.932584269662921	0.555555555555556	0.377028714107366	chr8:43085185:+_vs_chr8:43085785:+	0.754057428214731	chr8:43085185:+;chr8:43085785:+	distal	TRUE
PTPN13	19.673282967033	9.18769700418326e-06	0.000109689851988719	0	0.933333333333333	-0.933333333333333	chr4:86734384:+_vs_chr4:86753063:+	-1.86666666666667	chr4:86734384:+;chr4:86753063:+	proximal	TRUE
DDX5	23.1363766668115	9.46236379581529e-06	0.000112205732849026	0.729545454545455	0.9	-0.170454545454545	chr17:64502479:-_vs_chr17:64499620:-	-0.340909090909091	chr17:64499620:-;chr17:64499822:-;chr17:64502479:-	proximal	TRUE
NOL8	19.5615767045455	9.7408667426146e-06	0.000114733027740192	0	0.916666666666667	-0.916666666666667	chr9:92315331:-_vs_chr9:92314826:-	-1.83333333333333	chr9:92314826:-;chr9:92315331:-	proximal	TRUE
SNTA1	19.5145397341629	9.98368670294109e-06	0.000116809134424411	1	0.1875	0.8125	chr20:33410763:-_vs_chr20:33407964:-	1.625	chr20:33407964:-;chr20:33410763:-	distal	TRUE
CENPV	19.4520166256158	1.03158863375907e-05	0.000119896559751468	0.995670995670996	0.893939393939394	0.101731601731602	chr17:16348324:-_vs_chr17:16342537:-	0.203463203463204	chr17:16342537:-;chr17:16348324:-	distal	TRUE
NIPSNAP2	25.7210573315773	1.09099483917813e-05	0.000125966838339316	0.712643678160919	0.614583333333333	0.0980603448275861	chr7:55999235:+_vs_chr7:56000179:+	0.576508620689655	chr7:55982276:+;chr7:55999235:+;chr7:55999803:+;chr7:56000179:+	distal	TRUE
RPS20	22.8150982749299	1.11112867996942e-05	0.000127121805826892	0.494350282485876	0.506269592476489	-0.0119193099906134	chr8:56073054:-_vs_chr8:56071216:-	-0.0890140445955759	chr8:56071216:-;chr8:56073054:-;chr8:56073735:-	proximal	FALSE
TUT4	22.8072727272727	1.1154847918713e-05	0.000127121805826892	0.53030303030303	0	0.53030303030303	chr1:52509603:-_vs_chr1:52436942:-	1.12121212121212	chr1:52423412:-;chr1:52436942:-;chr1:52509603:-	distal	TRUE
EIF5	28.1580687830688	1.15858148791368e-05	0.000131181323308936	0.144047619047619	0.0910714285714286	0.0529761904761905	chr14:103338372:+_vs_chr14:103343171:+	0.15952380952381	chr14:103338372:+;chr14:103339214:+;chr14:103341360:+;chr14:103342179:+;chr14:103343171:+	distal	FALSE
USP10	19.1930262671106	1.18144209711332e-05	0.000131735623403525	0.0476190476190476	0.535714285714286	-0.488095238095238	chr16:84744942:+_vs_chr16:84779922:+	-0.976190476190476	chr16:84744942:+;chr16:84779922:+	proximal	TRUE
FNDC3A	19.166996671258	1.19766280851597e-05	0.000131735623403525	0	1	-1	chr13:49136442:+_vs_chr13:49170334:+	-2	chr13:49136442:+;chr13:49170334:+	proximal	TRUE
POLR3E	19.166996671258	1.19766280851597e-05	0.000131735623403525	0	1	-1	chr16:22334025:+_vs_chr16:22335096:+	-2	chr16:22334025:+;chr16:22335096:+	proximal	TRUE
SRGAP2B	19.166996671258	1.19766280851597e-05	0.000131735623403525	0	1	-1	chr1:144891794:-_vs_chr1:144891044:-	-2	chr1:144891044:-;chr1:144891794:-	proximal	TRUE
DNAJA1	28.0810222387716	1.20100853245379e-05	0.000131735623403525	0.554655870445344	0.556666666666667	-0.0020107962213225	chr9:33030643:+_vs_chr9:33039032:+	-0.251605937921727	chr9:33026861:+;chr9:33029963:+;chr9:33030643:+;chr9:33039032:+;chr9:33039900:+	proximal	TRUE
EMC8	25.3066763367515	1.3320668148928e-05	0.00014520355653024	0.64021164021164	0.543859649122807	0.0963519910888331	chr16:85779314:-_vs_chr16:85778629:-	0.922305764411028	chr16:85778629:-;chr16:85779314:-;chr16:85779403:-;chr16:85779631:-	distal	TRUE
LYPD1	18.7261904761905	1.50895657043543e-05	0.000163470295130505	0.928571428571429	0	0.928571428571429	chr2:132645058:-_vs_chr2:132644852:-	1.85714285714286	chr2:132644852:-;chr2:132645058:-	distal	TRUE
CADM1	18.626843309239	1.58966396196609e-05	0.000171157070751564	0	0.578947368421053	-0.578947368421053	chr11:115176489:-_vs_chr11:115173667:-	-1.15789473684211	chr11:115173667:-;chr11:115176489:-	proximal	TRUE
IP6K2	22.0809483183225	1.60392107931048e-05	0.000171639115499384	0.5	0.526315789473684	-0.0263157894736842	chr3:48693448:-_vs_chr3:48691422:-	-0.832043343653251	chr3:48691422:-;chr3:48693448:-;chr3:48693764:-	proximal	TRUE
OGA	27.3699265494231	1.67328080655068e-05	0.000177976231242209	0.358695652173913	0.547619047619048	-0.188923395445135	chr10:101799277:-_vs_chr10:101784450:-	-0.624844720496894	chr10:101784450:-;chr10:101799121:-;chr10:101799218:-;chr10:101799277:-;chr10:101800363:-	proximal	TRUE
SCCPDH	21.9548484767209	1.70830427526336e-05	0.000180606867655855	0.359649122807018	0.758620689655172	-0.398971566848155	chr1:246767464:+_vs_chr1:246768137:+	-0.79794313369631	chr1:246767464:+;chr1:246767833:+;chr1:246768137:+	proximal	TRUE
WDR1	21.9240762656147	1.73479167156403e-05	0.000182112900421336	0.546153846153846	0.583333333333333	-0.0371794871794872	chr4:10075152:-_vs_chr4:10074480:-	-0.848717948717949	chr4:10074339:-;chr4:10074480:-;chr4:10075152:-	proximal	TRUE
ASAH1	18.450989426428	1.74330297839227e-05	0.000182112900421336	0.973684210526316	0.444444444444444	0.529239766081871	chr8:18066763:-_vs_chr8:18056455:-	1.05847953216374	chr8:18056455:-;chr8:18066763:-	distal	TRUE
EIF2S3	18.4393757503001	1.75395957363879e-05	0.000182141955724028	0.35	0.964285714285714	-0.614285714285714	chrX:24064290:+_vs_chrX:24078806:+	-1.22857142857143	chrX:24064290:+;chrX:24078806:+	proximal	TRUE
POU3F2	21.7856673241289	1.8590987046758e-05	0.000191089177181249	0.576923076923077	0.111111111111111	0.465811965811966	chr6:98837183:+_vs_chr6:98837880:+	1.35042735042735	chr6:98837183:+;chr6:98837880:+;chr6:98838788:+	distal	TRUE
HAT1	21.7826618440804	1.86189454689422e-05	0.000191089177181249	0.52112676056338	0.523809523809524	-0.00268276324614358	chr2:171983625:+_vs_chr2:171983686:+	-0.675720992622401	chr2:171979340:+;chr2:171983625:+;chr2:171983686:+	proximal	TRUE
ZNF638	21.7481203007519	1.89433019053732e-05	0.000193287760720523	0.642857142857143	0.357142857142857	0.285714285714286	chr2:71363977:+_vs_chr2:71405632:+	0.571428571428571	chr2:71363977:+;chr2:71369967:+;chr2:71405632:+	distal	TRUE
KLHL5	18.1818181818182	2.00786561242648e-05	0.00020251747987405	1	0	1	chr4:39115656:+_vs_chr4:39122128:+	2	chr4:39115656:+;chr4:39122128:+	distal	TRUE
RNF216	18.1818181818182	2.00786561242648e-05	0.00020251747987405	1	0	1	chr7:5740294:-_vs_chr7:5721133:-	2	chr7:5721133:-;chr7:5740294:-	distal	TRUE
ADH5	21.5625031225991	2.07855700148272e-05	0.000208449573577267	0.586842105263158	0.189189189189189	0.397652916073969	chr4:99072158:-_vs_chr4:99070978:-	0.795305832147937	chr4:99070978:-;chr4:99071263:-;chr4:99072158:-	distal	TRUE
PA2G4	21.4837894736842	2.16199353327549e-05	0.000215585150619232	0.78	0.304347826086957	0.475652173913043	chr12:56109470:+_vs_chr12:56113152:+	0.951304347826087	chr12:56109470:+;chr12:56112872:+;chr12:56113152:+	distal	TRUE
RAD51	17.8175018796993	2.43136474371744e-05	0.000241075995775373	0	0.7	-0.7	chr15:40731595:+_vs_chr15:40731641:+	-1.4	chr15:40731595:+;chr15:40731641:+	proximal	TRUE
AP1S2	26.5252311134664	2.47923916680591e-05	0.00024381057395099	0.466216216216216	0.638888888888889	-0.172672672672673	chrX:15830059:-_vs_chrX:15826832:-	-0.780780780780781	chrX:15826070:-;chrX:15826832:-;chrX:15830059:-;chrX:15830569:-;chrX:15831159:-	proximal	TRUE
FBXO32	28.8401208330454	2.49236277344979e-05	0.00024381057395099	0.405555555555556	0.316666666666667	0.0888888888888889	chr8:123503003:-_vs_chr8:123497889:-	0.319444444444444	chr8:123497889:-;chr8:123502406:-;chr8:123502437:-;chr8:123503003:-;chr8:123503125:-;chr8:123526999:-	distal	TRUE
CXXC4	17.7640635272847	2.5006212712922e-05	0.00024381057395099	0.923076923076923	0	0.923076923076923	chr4:104472144:-_vs_chr4:104468958:-	1.84615384615385	chr4:104468958:-;chr4:104472144:-	distal	TRUE
AKIRIN2	21.1314117044667	2.57853037033971e-05	0.000250017723753933	0.612903225806452	0.476190476190476	0.136712749615975	chr6:87675298:-_vs_chr6:87674926:-	0.583717357910906	chr6:87674860:-;chr6:87674926:-;chr6:87675298:-	distal	TRUE
PGRMC2	21.051515947497	2.68362231292552e-05	0.000258777865889247	0.414893617021277	0.759259259259259	-0.344365642237983	chr4:128270748:-_vs_chr4:128269250:-	-0.688731284475965	chr4:128269250:-;chr4:128270140:-;chr4:128270748:-	proximal	TRUE
PEA15	20.9509452178196	2.82201976149047e-05	0.00027063632138884	0.815664556962025	0.947916666666667	-0.132252109704641	chr1:160214639:+_vs_chr1:160215372:+	-0.264504219409283	chr1:160214639:+;chr1:160214819:+;chr1:160215372:+	proximal	TRUE
IK	17.5181248970176	2.84581776088358e-05	0.000271435335345145	0.8	0	0.8	chr5:140654706:+_vs_chr5:140662480:+	1.6	chr5:140654706:+;chr5:140662480:+	distal	TRUE
FAM3C	17.4579108793395	2.93739361585858e-05	0.000278655448423341	0.591836734693878	1	-0.408163265306122	chr7:121349047:-_vs_chr7:121348874:-	-0.816326530612245	chr7:121348874:-;chr7:121349047:-	proximal	TRUE
HMGCS1	32.7292992751367	2.97340444754334e-05	0.000280555097066589	0.662027833001988	0.676956209619526	-0.014928376617538	chr5:43290574:-_vs_chr5:43290235:-	0.233713298100842	chr5:43289395:-;chr5:43289773:-;chr5:43290235:-;chr5:43290574:-;chr5:43290752:-;chr5:43294751:-;chr5:43295782:-;chr5:43296755:-	distal	TRUE
CLIP3	17.3686153846154	3.07867926733943e-05	0.00028893487241608	0.96	0.41025641025641	0.54974358974359	chr19:36015729:-_vs_chr19:36014660:-	1.09948717948718	chr19:36014660:-;chr19:36015729:-	distal	TRUE
SERF2	17.3544577505696	3.1016988753671e-05	0.000289546889695173	0	0.0588235294117647	-0.0588235294117647	chr15:43794043:+_vs_chr15:43794562:+	-0.117647058823529	chr15:43794043:+;chr15:43794562:+	proximal	FALSE
