gene_id	chisq	pvalue	adj_pvalue	PgG2M	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
GNAI3	15.6806760490971	7.49863864160212e-05	0.000908246325188443	0.0714285714285714	0.67948717948718	0.608058608058608	chr1:109592110:+_vs_chr1:109593507:+	1.21611721611722	chr1:109592110:+;chr1:109593507:+	distal	TRUE
STRBP	15.5429166666667	8.06532689807491e-05	0.000960296275448432	0	0.8	0.8	chr9:123147804:-_vs_chr9:123136057:-	1.6	chr9:123136057:-;chr9:123147804:-	distal	TRUE
CD46	15.5348494433198	8.09981735919304e-05	0.000960296275448432	0	0.842105263157895	0.842105263157895	chr1:207769737:+_vs_chr1:207787460:+	1.68421052631579	chr1:207769737:+;chr1:207787460:+	distal	TRUE
BCLAF1	21.5348713903481	8.15066283173823e-05	0.000960296275448432	0.375	0.625514403292181	0.250514403292181	chr6:136276045:-_vs_chr6:136272002:-	0.734567901234568	chr6:136261275:-;chr6:136272002:-;chr6:136276045:-;chr6:136276439:-	distal	TRUE
SUMO1	18.7878137738683	8.322965137291e-05	0.000971762416029652	1	0.61864406779661	-0.38135593220339	chr2:202206776:-_vs_chr2:202206486:-	-0.76271186440678	chr2:202206486:-;chr2:202206592:-;chr2:202206776:-	proximal	TRUE
DAAM1	15.4337322040406	8.54493149537094e-05	0.000988770644464352	0.1875	0.869565217391304	0.682065217391304	chr14:59291305:+_vs_chr14:59330596:+	1.36413043478261	chr14:59291305:+;chr14:59330596:+	distal	TRUE
KNSTRN	15.4151123019829	8.62954000814775e-05	0.000989724234562786	0.983050847457627	0.676470588235294	-0.306580259222333	chr15:40394144:+_vs_chr15:40394243:+	-0.613160518444666	chr15:40394144:+;chr15:40394243:+	proximal	TRUE
DBN1	18.6731710122699	8.81398759355862e-05	0.00100201122116245	0.5	0.43558282208589	-0.0644171779141104	chr5:177457223:-_vs_chr5:177456925:-	-0.421932515337423	chr5:177456622:-;chr5:177456925:-;chr5:177457223:-	proximal	TRUE
ENSA	15.3221674876847	9.06465537785175e-05	0.00102154724953877	0.523809523809524	0.908045977011494	0.38423645320197	chr1:150625131:-_vs_chr1:150622150:-	0.768472906403941	chr1:150622150:-;chr1:150625131:-	distal	TRUE
RTF1	18.4547804406361	9.83094677773898e-05	0.00109835092868549	0.483870967741935	0.442622950819672	-0.0412480169222633	chr15:41464833:+_vs_chr15:41475761:+	-0.70597567424643	chr15:41464833:+;chr15:41475761:+;chr15:41482476:+	proximal	TRUE
TPR	25.763816802662	9.91566810618846e-05	0.00109835092868549	0.316129032258064	0.451020408163265	0.134891375905201	chr1:186355500:-_vs_chr1:186313826:-	0.436471362738644	chr1:186313826:-;chr1:186351411:-;chr1:186355500:-;chr1:186359936:-;chr1:186360828:-;chr1:186363420:-	distal	TRUE
LMAN2	15.0623045745373	0.000104019928356227	0.00113299710801236	0.285714285714286	0.894230769230769	0.608516483516484	chr5:177331954:-_vs_chr5:177331562:-	1.21703296703297	chr5:177331562:-;chr5:177331954:-	distal	TRUE
KYAT3	15.0620689655172	0.000104032913467184	0.00113299710801236	0	0.828571428571429	0.828571428571429	chr1:88935856:-_vs_chr1:88935779:-	1.65714285714286	chr1:88935779:-;chr1:88935856:-	distal	TRUE
ELMO2	14.9732620320856	0.000109045385951739	0.00117769016827878	0.214285714285714	1	0.785714285714286	chr20:46378929:-_vs_chr20:46366050:-	1.57142857142857	chr20:46366050:-;chr20:46378929:-	distal	TRUE
MACF1	18.218293128655	0.000110649106741617	0.0011851342341912	0.75	0.166666666666667	-0.583333333333333	chr1:39284395:+_vs_chr1:39441254:+	-1.16666666666667	chr1:39284395:+;chr1:39435668:+;chr1:39441254:+	proximal	TRUE
SEPTIN11	23.1891232427297	0.000116072389052861	0.00123303128043039	0.325892857142857	0.306751467710372	-0.0191413894324853	chr4:77028696:+_vs_chr4:77030836:+	-0.468199608610568	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+;chr4:77038615:+	proximal	TRUE
ICE2	14.8285517331933	0.000117739414547586	0.00124057139230627	0	0.761904761904762	0.761904761904762	chr15:60453731:-_vs_chr15:60452457:-	1.52380952380952	chr15:60452457:-;chr15:60453731:-	distal	TRUE
TRA2B	23.0868044768907	0.000121668864460043	0.00127163587371142	0.606481481481482	0.704022988505747	0.0975415070242657	chr3:185917328:-_vs_chr3:185917124:-	0.33397190293742	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-	distal	TRUE
KIF20A	14.7091135072314	0.000125438572516829	0.00130054711985448	0.1875	0.863636363636364	0.676136363636364	chr5:138185146:+_vs_chr5:138187661:+	1.35227272727273	chr5:138185146:+;chr5:138187661:+	distal	TRUE
PHLDA1	22.9104505516215	0.000131950323928866	0.00135720333183976	0.416666666666667	0.377717391304348	-0.0389492753623188	chr12:76029568:-_vs_chr12:76025451:-	-0.37902576489533	chr12:76025451:-;chr12:76028536:-;chr12:76029504:-;chr12:76029568:-;chr12:76029656:-	proximal	TRUE
GPATCH8	14.5739889705882	0.000134761951073618	0.0013752085715859	0.3125	1	0.6875	chr17:44400511:-_vs_chr17:44400304:-	1.375	chr17:44400304:-;chr17:44400511:-	distal	TRUE
HSDL2	14.522738546176	0.000138477962923346	0.00140208937459888	1	0.125	-0.875	chr9:112471688:+_vs_chr9:112472405:+	-1.75	chr9:112471688:+;chr9:112472405:+	proximal	TRUE
GLUD1	14.4392664092664	0.000144752459314265	0.00145425726566889	0	0.900900900900901	0.900900900900901	chr10:87057754:-_vs_chr10:87050486:-	1.8018018018018	chr10:87050486:-;chr10:87057754:-	distal	TRUE
TUT4	17.6	0.000150733075095477	0.0015026928101826	0	0.53030303030303	0.53030303030303	chr1:52509603:-_vs_chr1:52436942:-	1.12121212121212	chr1:52423412:-;chr1:52436942:-;chr1:52509603:-	distal	TRUE
TPX2	26.7799131037202	0.000159219773349244	0.00157518187985206	0.439890710382514	0.408805031446541	-0.0310856789359728	chr20:31783856:+_vs_chr20:31794006:+	0.344416950201052	chr20:31766592:+;chr20:31766663:+;chr20:31770390:+;chr20:31770464:+;chr20:31783856:+;chr20:31794006:+;chr20:31801800:+	distal	TRUE
ILF3	17.2694850813642	0.00017781932687952	0.00174586248208983	0.478260869565217	0.838983050847458	0.36072218128224	chr19:10681104:+_vs_chr19:10683493:+	0.733235077376566	chr19:10670606:+;chr19:10681104:+;chr19:10683493:+	distal	TRUE
CYCS	17.0870611379495	0.000194801285251992	0.00189821402771866	0.657407407407407	0.882608695652174	0.225201288244766	chr7:25123759:-_vs_chr7:25122863:-	0.450402576489533	chr7:25122863:-;chr7:25123097:-;chr7:25123759:-	distal	TRUE
NAA15	13.752380952381	0.000208556300276157	0.00201708182953656	0	0.777777777777778	0.777777777777778	chr4:139370255:+_vs_chr4:139370313:+	1.55555555555556	chr4:139370255:+;chr4:139370313:+	distal	TRUE
ADH5	16.8876123234917	0.000215229391425629	0.00206620215768604	0	0.586842105263158	0.586842105263158	chr4:99072158:-_vs_chr4:99070978:-	1.17368421052632	chr4:99070978:-;chr4:99071263:-;chr4:99072158:-	distal	TRUE
YWHAG	13.5143339553897	0.00023674814310892	0.0022548949645077	0.85	0.318181818181818	-0.531818181818182	chr7:76329259:-_vs_chr7:76326799:-	-1.06363636363636	chr7:76326799:-;chr7:76329259:-	proximal	TRUE
ST13	13.5015642715419	0.000238364668316015	0.0022548949645077	0.571428571428571	0.111111111111111	-0.46031746031746	chr22:40826130:-_vs_chr22:40825150:-	-0.920634920634921	chr22:40825150:-;chr22:40826130:-	proximal	TRUE
ARPC5	13.3337964431828	0.000260665249424146	0.00244798669024416	0.36	0.793650793650794	0.433650793650794	chr1:183627339:-_vs_chr1:183626197:-	0.867301587301587	chr1:183626197:-;chr1:183627339:-	distal	TRUE
TSPAN5	16.4225181063416	0.000271578574079147	0.00253212828781708	0.294117647058824	0.574324324324324	0.280206677265501	chr4:98471992:-_vs_chr4:98470367:-	0.560413354531002	chr4:98470367:-;chr4:98471208:-;chr4:98471992:-	distal	TRUE
DNAJB9	13.2016787624141	0.000279698465002638	0.00258920864745299	0.8	0.142857142857143	-0.657142857142857	chr7:108574402:+_vs_chr7:108574850:+	-1.31428571428571	chr7:108574402:+;chr7:108574850:+	proximal	TRUE
TOB1	16.3205123394249	0.000285789174888699	0.00262682816067911	0.642857142857143	0.617283950617284	-0.0255731922398588	chr17:50862969:-_vs_chr17:50862845:-	-0.911816578483245	chr17:50862223:-;chr17:50862845:-;chr17:50862969:-	proximal	TRUE
COPS6	16.1116578536398	0.000317247311174839	0.00289544024846896	0.71875	0.469026548672566	-0.249723451327434	chr7:100091905:+_vs_chr7:100092185:+	-0.547566371681416	chr7:100089927:+;chr7:100091905:+;chr7:100092185:+	proximal	TRUE
MOB3B	12.9040406367225	0.000327873546359001	0.0029714973152536	0.444444444444444	0.928571428571429	0.484126984126984	chr9:27329751:-_vs_chr9:27329157:-	0.968253968253968	chr9:27329157:-;chr9:27329751:-	distal	TRUE
KIF18A	12.8776905964406	0.000332522316700863	0.00299270085030776	0.857142857142857	0	-0.857142857142857	chr11:28094672:-_vs_chr11:28082948:-	-1.71428571428571	chr11:28082948:-;chr11:28094672:-	proximal	TRUE
PSRC1	12.7688888888889	0.000352432118783455	0.00315001397202315	0.745098039215686	0.964705882352941	0.219607843137255	chr1:109279894:-_vs_chr1:109279567:-	0.43921568627451	chr1:109279567:-;chr1:109279894:-	distal	TRUE
TACC3	12.71385923686	0.000362955627831374	0.00322122402940393	0.424657534246575	0.833333333333333	0.408675799086758	chr4:1740887:+_vs_chr4:1745171:+	0.817351598173516	chr4:1740887:+;chr4:1745171:+	distal	TRUE
SMC2	12.698461328976	0.00036595657417995	0.00322122402940393	0.866666666666667	0.2	-0.666666666666667	chr9:104102187:+_vs_chr9:104124999:+	-1.33333333333333	chr9:104102187:+;chr9:104124999:+	proximal	TRUE
SRP14	15.8086409676518	0.000369145204268103	0.00322122402940393	0.464788732394366	0.409319899244332	-0.0554688331500337	chr15:40036437:-_vs_chr15:40036041:-	-0.388122183985525	chr15:40035740:-;chr15:40036041:-;chr15:40036437:-	proximal	TRUE
COPZ1	12.6761904761905	0.000370341342886717	0.00322122402940393	1	0.376623376623377	-0.623376623376623	chr12:54350877:+_vs_chr12:54351846:+	-1.24675324675325	chr12:54350877:+;chr12:54351846:+	proximal	TRUE
LUC7L2	20.4322068877624	0.000410246282022769	0.00354117392089901	0.642857142857143	0.651234567901235	0.00837742504409167	chr7:139419147:+_vs_chr7:139423136:+	0.441798941798942	chr7:139402200:+;chr7:139405776:+;chr7:139409614:+;chr7:139419147:+;chr7:139423136:+	distal	TRUE
NFYC	12.4742943682599	0.000412590479981288	0.00354117392089901	1	0.339285714285714	-0.660714285714286	chr1:40771107:+_vs_chr1:40771603:+	-1.32142857142857	chr1:40771107:+;chr1:40771603:+	proximal	TRUE
STIP1	18.0796770662288	0.00042351597422964	0.00358133417071377	0.5	0.765079365079365	0.265079365079365	chr11:64197315:+_vs_chr11:64204541:+	0.578696741854637	chr11:64197315:+;chr11:64197895:+;chr11:64197975:+;chr11:64204541:+	distal	TRUE
CAMK2D	12.4096074380165	0.000427130646987633	0.00358133417071377	1	0.214285714285714	-0.785714285714286	chr4:113679416:-_vs_chr4:113453635:-	-1.57142857142857	chr4:113453635:-;chr4:113679416:-	proximal	TRUE
KRIT1	12.4096074380165	0.000427130646987633	0.00358133417071377	1	0.214285714285714	-0.785714285714286	chr7:92241089:-_vs_chr7:92200743:-	-1.57142857142857	chr7:92200743:-;chr7:92241089:-	proximal	TRUE
KBTBD2	12.4044011544012	0.000428323145417156	0.00358133417071377	0.833333333333333	0.0714285714285714	-0.761904761904762	chr7:32870648:-_vs_chr7:32868172:-	-1.52380952380952	chr7:32868172:-;chr7:32870648:-	proximal	TRUE
RAD21	24.4401045408081	0.000433324204989348	0.00359992416452689	0.63036303630363	0.566666666666667	-0.0636963696369638	chr8:116858360:-_vs_chr8:116846444:-	-0.203357727077056	chr8:116845934:-;chr8:116846444:-;chr8:116847067:-;chr8:116848975:-;chr8:116854455:-;chr8:116857292:-;chr8:116858360:-	proximal	TRUE
NAE1	15.2203548824593	0.000495383949141182	0.00408928406424823	0.95	0.607594936708861	-0.342405063291139	chr16:66816644:-_vs_chr16:66802878:-	-0.760126582278481	chr16:66802878:-;chr16:66816644:-;chr16:66816993:-	proximal	TRUE
NSA2	12.0401337792642	0.000520672346431023	0.00427083139857345	0.0769230769230769	0.739130434782609	0.662207357859532	chr5:74769355:+_vs_chr5:74776822:+	1.32441471571906	chr5:74769355:+;chr5:74776822:+	distal	TRUE
PLPP3	15.0883631096089	0.000529180192901033	0.00430808669769859	0	0.802752293577982	0.802752293577982	chr1:56496049:-_vs_chr1:56494761:-	1.60550458715596	chr1:56494761:-;chr1:56495595:-;chr1:56496049:-	distal	TRUE
HES1	15.0721003843543	0.000533500690907136	0.00430808669769859	0.467213114754098	0.506622516556291	0.0394094018021931	chr3:194138485:+_vs_chr3:194138604:+	0.169905547714689	chr3:194138485:+;chr3:194138604:+;chr3:194138732:+	distal	FALSE
ZNF559	11.9885167464115	0.000535293786092569	0.00430808669769859	1	0.482758620689655	-0.517241379310345	chr19:9328152:+_vs_chr19:9343845:+	-1.03448275862069	chr19:9328152:+;chr19:9343845:+	proximal	TRUE
NOA1	11.9747994538317	0.000539248699863684	0.00430808669769859	1	0.419354838709677	-0.580645161290323	chr4:56973951:-_vs_chr4:56963350:-	-1.16129032258065	chr4:56963350:-;chr4:56973951:-	proximal	TRUE
CDK1	15.041098142364	0.00054183497818277	0.00430808669769859	0.746835443037975	0.886363636363636	0.139528193325662	chr10:60794123:+_vs_chr10:60794224:+	0.290563866513234	chr10:60794123:+;chr10:60794224:+;chr10:60794849:+	distal	TRUE
PRPF40A	15.0181818181818	0.000548079116045627	0.00433116179509227	0.666666666666667	0.333333333333333	-0.333333333333333	chr2:152672551:-_vs_chr2:152657973:-	-0.904761904761905	chr2:152657973:-;chr2:152672551:-;chr2:152673660:-	proximal	TRUE
SRRT	11.8252840909091	0.000584317984878641	0.00456522495869234	0.393939393939394	0.756410256410256	0.362470862470862	chr7:100884837:+_vs_chr7:100888661:+	0.724941724941725	chr7:100884837:+;chr7:100888661:+	distal	TRUE
PWWP2A	11.8239292273383	0.000584743320326334	0.00456522495869234	0	0.818181818181818	0.818181818181818	chr5:160093670:-_vs_chr5:160093298:-	1.63636363636364	chr5:160093298:-;chr5:160093670:-	distal	TRUE
ITGB1BP1	14.8685370681606	0.00059066086716776	0.00458381128053543	0.3	0.510204081632653	0.210204081632653	chr2:9406717:-_vs_chr2:9406660:-	0.621632653061224	chr2:9405684:-;chr2:9406660:-;chr2:9406717:-	distal	TRUE
PPIE	11.672919197031	0.000634164272521535	0.00489212438802327	0.6	0.105263157894737	-0.494736842105263	chr1:39753699:+_vs_chr1:39763911:+	-0.989473684210526	chr1:39753699:+;chr1:39763911:+	proximal	TRUE
GTF3C6	14.7031799580628	0.000641571463793999	0.00491997998270428	0.704545454545455	0.864583333333333	0.160037878787879	chr6:110967634:+_vs_chr6:110967872:+	0.617424242424242	chr6:110962477:+;chr6:110967634:+;chr6:110967872:+	distal	TRUE
PSMD8	11.6231011819131	0.000651377041635819	0.00496579203505895	0.6	0.168316831683168	-0.431683168316832	chr19:38383475:+_vs_chr19:38383821:+	-0.863366336633663	chr19:38383475:+;chr19:38383821:+	proximal	TRUE
TRIB2	14.6162280701754	0.000670079607758359	0.00506660270628937	1	0.421052631578947	-0.578947368421053	chr2:12741565:+_vs_chr2:12742734:+	-1.28947368421053	chr2:12741337:+;chr2:12741565:+;chr2:12742734:+	proximal	TRUE
PDIA6	17.1051115963469	0.000672419494970502	0.00506660270628937	0.542635658914729	0.474829931972789	-0.0678057269419395	chr2:10788704:-_vs_chr2:10783855:-	-0.530422401518747	chr2:10783391:-;chr2:10783855:-;chr2:10788704:-;chr2:10790782:-	proximal	TRUE
PHF14	14.5972027972028	0.000676484245683695	0.00506776637228942	0	0.653846153846154	0.653846153846154	chr7:10982554:+_vs_chr7:11037043:+	1.30769230769231	chr7:10982554:+;chr7:11028908:+;chr7:11037043:+	distal	TRUE
UGDH	11.5132867132867	0.000691004905184803	0.00514679515585922	0.214285714285714	1	0.785714285714286	chr4:39499414:-_vs_chr4:39498755:-	1.57142857142857	chr4:39498755:-;chr4:39499414:-	distal	TRUE
NDC80	11.4588859416446	0.00071152943213037	0.00526938368023405	0.0689655172413793	0.52	0.451034482758621	chr18:2589304:+_vs_chr18:2616635:+	0.902068965517241	chr18:2589304:+;chr18:2616635:+	distal	TRUE
SYNCRIP	14.452736318408	0.000727156991680173	0.00535451966600855	0.5	0.402985074626866	-0.0970149253731343	chr6:85618899:-_vs_chr6:85618847:-	-0.880597014925373	chr6:85610107:-;chr6:85618847:-;chr6:85618899:-	proximal	TRUE
HSP90AA1	26.8997935540822	0.000735709259945955	0.00536078354335277	0.516871165644172	0.562206572769953	0.0453354071257813	chr14:102084473:-_vs_chr14:102083061:-	0.165860191825801	chr14:102081050:-;chr14:102083061:-;chr14:102083823:-;chr14:102083909:-;chr14:102084473:-;chr14:102084781:-;chr14:102084841:-;chr14:102084921:-;chr14:102085388:-	distal	FALSE
PDIA3	16.9135260955602	0.000736280455799995	0.00536078354335277	0.752380952380952	0.689265536723164	-0.0631154156577887	chr15:43771182:+_vs_chr15:43771540:+	-0.486198547215496	chr15:43765548:+;chr15:43769565:+;chr15:43771182:+;chr15:43771540:+	proximal	TRUE
UBE2D3	16.7482795698925	0.000796179570971907	0.00576451801105917	0.433333333333333	0.639784946236559	0.206451612903226	chr4:102797061:-_vs_chr4:102796133:-	0.57741935483871	chr4:102795976:-;chr4:102796133:-;chr4:102796590:-;chr4:102797061:-	distal	TRUE
RMND5B	11.2370391705069	0.000801809633148086	0.00577302935866622	0	0.580645161290323	0.580645161290323	chr5:178148566:+_vs_chr5:178150568:+	1.16129032258065	chr5:178148566:+;chr5:178150568:+	distal	TRUE
IVNS1ABP	14.0982887231242	0.000868151463365325	0.00621615633437272	0	0.367924528301887	0.367924528301887	chr1:185297765:-_vs_chr1:185296909:-	0.792452830188679	chr1:185296388:-;chr1:185296909:-;chr1:185297765:-	distal	TRUE
RSRC2	16.5476963011032	0.000875426141491813	0.00623380373282082	0.481481481481481	0.601990049751244	0.120508568269762	chr12:122522153:-_vs_chr12:122517327:-	0.593698175787728	chr12:122505055:-;chr12:122517327:-;chr12:122518884:-;chr12:122522153:-	distal	TRUE
SMC4	29.8570071394805	0.000904005298072969	0.0064021358814348	0.454887218045113	0.392528735632184	-0.0623584824129288	chr3:160414412:+_vs_chr3:160416288:+	-0.171549563564083	chr3:160412058:+;chr3:160412339:+;chr3:160413571:+;chr3:160414412:+;chr3:160414516:+;chr3:160416288:+;chr3:160416412:+;chr3:160428876:+;chr3:160430650:+;chr3:160431099:+;chr3:160432420:+	proximal	FALSE
CDCA2	13.8890307405013	0.000963907357403223	0.00678926051736183	0.174603174603175	0.365384615384615	0.190781440781441	chr8:25488627:+_vs_chr8:25503399:+	0.682539682539683	chr8:25488627:+;chr8:25503399:+;chr8:25506735:+	distal	TRUE
TTC3	20.5776316679999	0.000973203325516169	0.00681768383712949	0.630769230769231	0.414705882352941	-0.21606334841629	chr21:37095368:+_vs_chr21:37182916:+	-0.516968325791855	chr21:37095368:+;chr21:37129034:+;chr21:37160839:+;chr21:37165784:+;chr21:37182916:+;chr21:37197695:+	proximal	TRUE
SMARCA5	20.5527510683761	0.000983763624753553	0.00685461106279895	0.426666666666667	0.316666666666667	-0.11	chr4:143528017:+_vs_chr4:143543971:+	-0.345299145299145	chr4:143528017:+;chr4:143543538:+;chr4:143543971:+;chr4:143544781:+;chr4:143550064:+;chr4:143554372:+	proximal	TRUE
PCNA	10.8106431229666	0.00100918239198297	0.00699411967919746	0.4	0.773006134969325	0.373006134969325	chr20:5115256:-_vs_chr20:5114958:-	0.74601226993865	chr20:5114958:-;chr20:5115256:-	distal	TRUE
SRSF11	18.4331967367904	0.00101528625695959	0.00699899462244482	0.1875	0.61144578313253	0.42394578313253	chr1:70250046:+_vs_chr1:70252001:+	0.728915662650602	chr1:70237489:+;chr1:70250046:+;chr1:70250436:+;chr1:70251444:+;chr1:70252001:+	distal	TRUE
SCD	18.3885417580627	0.00103594109479437	0.00710359607858994	0.673076923076923	0.383223684210526	-0.289853238866397	chr10:100362011:+_vs_chr10:100364826:+	-0.544028340080972	chr10:100361696:+;chr10:100362011:+;chr10:100363234:+;chr10:100363596:+;chr10:100364826:+	proximal	TRUE
PSIP1	27.7304519696953	0.00105795441731406	0.00721636276231062	0.466666666666667	0.3996743996744	-0.066992266992267	chr9:15486882:-_vs_chr9:15468650:-	-0.258974358974359	chr9:15464066:-;chr9:15464613:-;chr9:15466748:-;chr9:15468650:-;chr9:15469954:-;chr9:15472631:-;chr9:15474079:-;chr9:15474208:-;chr9:15486882:-;chr9:15490049:-	proximal	TRUE
ACTR2	13.6246153846154	0.00110015115794196	0.00746490000362715	0	0.54	0.54	chr2:65270138:+_vs_chr2:65270269:+	1.38	chr2:65270138:+;chr2:65270269:+;chr2:65271253:+	distal	TRUE
HLTF	13.545	0.00114482899783304	0.00770001343544537	0.35	0.34	-0.00999999999999995	chr3:149074270:-_vs_chr3:149071619:-	-0.82	chr3:149070606:-;chr3:149071619:-;chr3:149074270:-	proximal	TRUE
SNRPG	10.574336624795	0.00114668409956864	0.00770001343544537	0.5	0.208	-0.292	chr2:70281504:-_vs_chr2:70281373:-	-0.584	chr2:70281373:-;chr2:70281504:-	proximal	TRUE
SSBP4	10.4227907434561	0.00124469663699255	0.00831508681207393	0	0.563636363636364	0.563636363636364	chr19:18434423:+_vs_chr19:18434562:+	1.12727272727273	chr19:18434423:+;chr19:18434562:+	distal	TRUE
TLE5	13.2341112242913	0.00133736286920768	0.00886538269193133	0.451923076923077	0.431818181818182	-0.0201048951048951	chr19:3053062:-_vs_chr19:3052910:-	-0.40034965034965	chr19:3052910:-;chr19:3053062:-;chr19:3053159:-	proximal	TRUE
ACAT2	10.2855612398059	0.00134075232069332	0.00886538269193133	0.333333333333333	0.778125	0.444791666666667	chr6:159778898:+_vs_chr6:159779051:+	0.889583333333333	chr6:159778898:+;chr6:159779051:+	distal	TRUE
