gene_id	chisq	pvalue	adj_pvalue	ExDp	ExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CEP170	31.3262857666382	5.41226294592453e-05	0.00101832092282223	0.474654377880184	0.49869178440607	-0.0240374065258858	chr1:243191027:-_vs_chr1:243165893:-	-0.302375044310528	chr1:243125211:-;chr1:243164980:-;chr1:243165527:-;chr1:243165893:-;chr1:243172730:-;chr1:243185790:-;chr1:243191027:-;chr1:243191331:-	proximal	TRUE
EXT2	16.2898981900452	5.43529396519439e-05	0.00101832092282223	0.823529411764706	0.153846153846154	0.669683257918552	chr11:44244929:+_vs_chr11:44245425:+	1.3393665158371	chr11:44244929:+;chr11:44245425:+	distal	TRUE
PLPPR5	19.6343954248366	5.45061121839998e-05	0.00101832092282223	0.227272727272727	0.575757575757576	-0.348484848484849	chr1:98892807:-_vs_chr1:98892368:-	-0.984848484848485	chr1:98891216:-;chr1:98892368:-;chr1:98892807:-	proximal	TRUE
APC	22.3382440015907	5.54695342734547e-05	0.00101832288676024	0.231372549019608	0.176470588235294	0.0549019607843138	chr5:112839523:+_vs_chr5:112844128:+	0.240336134453782	chr5:112775671:+;chr5:112838760:+;chr5:112839523:+;chr5:112844128:+	distal	TRUE
CNOT9	19.5962951776905	5.5554413791346e-05	0.00101832288676024	0.928571428571428	0.27906976744186	0.649501661129568	chr2:218593847:+_vs_chr2:218596429:+	1.29900332225914	chr2:218593847:+;chr2:218594886:+;chr2:218596429:+	distal	TRUE
HNRNPM	22.2703123617141	5.73055768364973e-05	0.00104060500741415	0.940928270042194	0.793764988009592	0.147163282032602	chr19:8473702:+_vs_chr19:8489114:+	0.439896184318368	chr19:8466261:+;chr19:8466331:+;chr19:8473702:+;chr19:8489114:+	distal	TRUE
GOLM1	16.1407027000777	5.8806524906131e-05	0.00105793634296554	0.272727272727273	0.861111111111111	-0.588383838383838	chr9:86026915:-_vs_chr9:86026141:-	-1.17676767676768	chr9:86026141:-;chr9:86026915:-	proximal	TRUE
SRSF3	22.1972127583321	5.93489765225135e-05	0.00105793634296554	0.596491228070175	0.44831223628692	0.148178991783256	chr6:36602784:+_vs_chr6:36603429:+	0.443204530313125	chr6:36602293:+;chr6:36602784:+;chr6:36602935:+;chr6:36603429:+	distal	TRUE
MCUR1	19.4444444444444	5.99366598678481e-05	0.00105869936475663	1	0.484126984126984	0.515873015873016	chr6:13790788:-_vs_chr6:13786740:-	1.34920634920635	chr6:13786740:-;chr6:13790788:-;chr6:13798839:-	distal	TRUE
GNG2	21.9997541685368	6.52388052817275e-05	0.00114197296092249	0.714285714285714	0.616296296296296	0.097989417989418	chr14:51966931:+_vs_chr14:51967879:+	0.321673881673882	chr14:51966931:+;chr14:51967414:+;chr14:51967879:+;chr14:51969795:+	distal	TRUE
ECPAS	15.84375	6.8793373193831e-05	0.00118464172206867	0.25	0.88	-0.63	chr9:111411070:-_vs_chr9:111410045:-	-1.26	chr9:111410045:-;chr9:111411070:-	proximal	TRUE
NASP	28.7143271936883	6.88957872330212e-05	0.00118464172206867	0.512578616352201	0.570652173913043	-0.0580735575608422	chr1:45613202:+_vs_chr1:45615364:+	-0.406070549630845	chr1:45607443:+;chr1:45608306:+;chr1:45613202:+;chr1:45614180:+;chr1:45615364:+;chr1:45618247:+;chr1:45618891:+	proximal	TRUE
EPRS1	19.090184980324	7.15515427634079e-05	0.00121951445253773	0.287878787878788	0.5703125	-0.282433712121212	chr1:220007209:-_vs_chr1:219987267:-	-0.706439393939394	chr1:219987267:-;chr1:220007209:-;chr1:220025148:-	proximal	TRUE
CHL1	28.606233501565	7.22130437240296e-05	0.00122008646918078	0.683876811594203	0.641228070175439	0.0426487414187644	chr3:248601:+_vs_chr3:325993:+	0.112414187643021	chr3:248601:+;chr3:325993:+;chr3:328336:+;chr3:341990:+;chr3:344611:+;chr3:349427:+;chr3:382551:+	distal	FALSE
SUN1	18.8932403560972	7.89559719418011e-05	0.00132251253002517	0.367647058823529	0.732142857142857	-0.364495798319328	chr7:843812:+_vs_chr7:874899:+	-0.728991596638655	chr7:843812:+;chr7:845517:+;chr7:874899:+	proximal	TRUE
LINC01102	18.697520661157	8.70732943161729e-05	0.00143861356177498	0.5	0.740909090909091	-0.240909090909091	chr2:104512527:+_vs_chr2:104512757:+	-1.61818181818182	chr2:104512309:+;chr2:104512527:+;chr2:104512757:+	proximal	TRUE
UBE2G1	18.6907585168455	8.7368193664152e-05	0.00143861356177498	0.416666666666667	0.652777777777778	-0.236111111111111	chr17:4272028:-_vs_chr17:4271431:-	-1.11111111111111	chr17:4271431:-;chr17:4272028:-;chr17:4282858:-	proximal	TRUE
DACT1	18.6447429114096	8.94016467703202e-05	0.00145972604768682	0.222222222222222	0.7	-0.477777777777778	chr14:58646146:+_vs_chr14:58647259:+	-0.955555555555555	chr14:58646146:+;chr14:58647200:+;chr14:58647259:+	proximal	TRUE
PCBP2	21.2673329000184	9.26397491234186e-05	0.00149999193789002	0.779026217228465	0.78118609406953	-0.00215987684106522	chr12:53479624:+_vs_chr12:53479795:+	0.388915695870959	chr12:53475548:+;chr12:53475655:+;chr12:53479624:+;chr12:53479795:+	distal	TRUE
NEMF	23.587827673599	9.65987979455421e-05	0.00154730757040577	0.134615384615385	0.503125	-0.368509615384615	chr14:49832248:-_vs_chr14:49789288:-	-0.691346153846154	chr14:49789288:-;chr14:49799479:-;chr14:49825884:-;chr14:49828696:-;chr14:49832248:-	proximal	TRUE
BOLA2-SMG1P6	15.1912087912088	9.71546698865174e-05	0.00154730757040577	0.458333333333333	1	-0.541666666666667	chr16:29444401:-_vs_chr16:29443249:-	-1.08333333333333	chr16:29443249:-;chr16:29444401:-	proximal	TRUE
TCEAL4	18.4206052251409	0.000100003776011863	0.00157973444545568	0.635593220338983	0.378571428571429	0.257021791767554	chrX:103587063:+_vs_chrX:103587712:+	0.514043583535109	chrX:103587063:+;chrX:103587518:+;chrX:103587712:+	distal	TRUE
APP	23.4869978848836	0.000101193332492667	0.00158563423413913	0.741402116402116	0.758064516129032	-0.0166623997269159	chr21:25982389:-_vs_chr21:25880809:-	-0.0806361782592682	chr21:25880550:-;chr21:25880809:-;chr21:25880980:-;chr21:25982389:-;chr21:26021215:-	proximal	FALSE
KIF5A	14.9828896207941	0.000108490438038415	0.00168637536886912	0.220338983050847	0.0202020202020202	0.200136962848827	chr12:57569601:+_vs_chr12:57586628:+	0.400273925697654	chr12:57569601:+;chr12:57586628:+	distal	TRUE
TTC13	14.7502670940171	0.000122730139186015	0.0018795890010966	0.133333333333333	1	-0.866666666666667	chr1:230906593:-_vs_chr1:230906243:-	-1.73333333333333	chr1:230906243:-;chr1:230906593:-	proximal	TRUE
RSL1D1	20.6769669210677	0.000122855276963082	0.0018795890010966	0.456989247311828	0.367579908675799	0.0894093386360288	chr16:11839701:-_vs_chr16:11837358:-	0.389085285019885	chr16:11837358:-;chr16:11839701:-;chr16:11839834:-;chr16:11839942:-	distal	TRUE
HNRNPK	23.0194076985526	0.000125500702951984	0.00190506145184144	0.442786069651741	0.357142857142857	0.0856432125088841	chr9:83968909:-_vs_chr9:83968178:-	0.304904051172708	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83978257:-	distal	TRUE
ARID4B	25.2104972829027	0.000126880042256869	0.00191106916360539	0.313333333333333	0.307975460122699	0.00535787321063397	chr1:235246444:-_vs_chr1:235240334:-	0.381288343558282	chr1:235194191:-;chr1:235220318:-;chr1:235220428:-;chr1:235229237:-;chr1:235240334:-;chr1:235246444:-	distal	TRUE
NOL7	20.4390588934526	0.000137643788327871	0.00205724523631579	0.518518518518518	0.535087719298246	-0.0165692007797271	chr6:13620895:+_vs_chr6:13621201:+	-0.619005847953216	chr6:13618110:+;chr6:13620808:+;chr6:13620895:+;chr6:13621201:+	proximal	TRUE
INA	22.7691130562138	0.000140808989135806	0.00207926709474485	0.42816091954023	0.411347517730496	0.0168134018097335	chr10:103288619:+_vs_chr10:103288687:+	0.344338469063341	chr10:103288619:+;chr10:103288687:+;chr10:103288830:+;chr10:103289828:+;chr10:103290346:+	distal	TRUE
TMED10	14.4853014705882	0.000141257466035162	0.00207926709474485	0.518518518518518	0.075	0.443518518518518	chr14:75134244:-_vs_chr14:75131469:-	0.887037037037037	chr14:75131469:-;chr14:75134244:-	distal	TRUE
RTN4	27.0059746559211	0.000144434825119345	0.00211005161809689	0.309409888357257	0.322193658954584	-0.0127837705973277	chr2:55027115:-_vs_chr2:55026600:-	0.30629389552404	chr2:54972189:-;chr2:55025759:-;chr2:55025982:-;chr2:55026078:-;chr2:55026370:-;chr2:55026600:-;chr2:55027115:-	distal	TRUE
DPP10	14.3388253968254	0.000152683244256042	0.00221390704171261	0.2	1	-0.8	chr2:115836717:+_vs_chr2:115843332:+	-1.6	chr2:115836717:+;chr2:115843332:+	proximal	TRUE
KDM4A	14.2222222222222	0.000162440845186801	0.00233387272823777	0.388888888888889	0.87037037037037	-0.481481481481481	chr1:43704295:+_vs_chr1:43704483:+	-0.962962962962963	chr1:43704295:+;chr1:43704483:+	proximal	TRUE
FNBP1L	30.6317564821388	0.000163359079279638	0.00233387272823777	0.365837696335079	0.490280777537797	-0.124443081202718	chr1:93523489:+_vs_chr1:93554661:+	-0.180498230298644	chr1:93523489:+;chr1:93529692:+;chr1:93530804:+;chr1:93530882:+;chr1:93546874:+;chr1:93550970:+;chr1:93552649:+;chr1:93553107:+;chr1:93554661:+	proximal	FALSE
RAMAC	14.1338538788339	0.000170252044194788	0.00241459651000345	0.45	0.0425531914893617	0.407446808510638	chr15:82990374:+_vs_chr15:82990674:+	0.814893617021277	chr15:82990374:+;chr15:82990674:+	distal	TRUE
SCD5	14.0928651202229	0.000174002562982271	0.00244990565126488	1	0.807017543859649	0.192982456140351	chr4:82629662:-_vs_chr4:82629539:-	0.385964912280702	chr4:82629539:-;chr4:82629662:-	distal	TRUE
EAPP	14.0462334962277	0.000178370718422967	0.00249334033018579	0.888888888888889	0.4	0.488888888888889	chr14:34529447:-_vs_chr14:34516010:-	0.977777777777778	chr14:34516010:-;chr14:34529447:-	distal	TRUE
BRK1	14.0067911714771	0.000182151550740624	0.0025280033077788	0.25	0.06875	0.18125	chr3:10126919:+_vs_chr3:10127190:+	0.3625	chr3:10126919:+;chr3:10127190:+	distal	TRUE
GRIA3	13.9233790106952	0.000190415248296004	0.00262394913077402	1	0.476190476190476	0.523809523809524	chrX:123327585:+_vs_chrX:123488976:+	1.04761904761905	chrX:123327585:+;chrX:123488976:+	distal	TRUE
RUFY3	26.3250603184005	0.000193641004583679	0.00264960895708513	0.5625	0.583333333333333	-0.0208333333333334	chr4:70789591:+_vs_chr4:70791930:+	-0.375	chr4:70784858:+;chr4:70789591:+;chr4:70791547:+;chr4:70791573:+;chr4:70791930:+;chr4:70791955:+;chr4:70793557:+	proximal	TRUE
RTCA	13.7758321730252	0.000205968882067589	0.00279858418082046	0.68	0.0952380952380952	0.584761904761905	chr1:100291772:+_vs_chr1:100292769:+	1.16952380952381	chr1:100291772:+;chr1:100292769:+	distal	TRUE
SLC25A11	13.7187011359775	0.000212329658312873	0.00286497587570773	0	0.303030303030303	-0.303030303030303	chr17:4937312:-_vs_chr17:4937219:-	-0.606060606060606	chr17:4937219:-;chr17:4937312:-	proximal	TRUE
SEPTIN6	16.8613445378151	0.000218074836168476	0.00290433012819016	0.25	0.566666666666667	-0.316666666666667	chrX:119629318:-_vs_chrX:119615724:-	-0.766666666666667	chrX:119615724:-;chrX:119629318:-;chrX:119629455:-	proximal	TRUE
RPL35A	13.6575097521982	0.000219362227661934	0.00290433012819016	0.0373831775700935	0.00468384074941452	0.0326993368206789	chr3:197955851:+_vs_chr3:197956610:+	0.0653986736413579	chr3:197955851:+;chr3:197956610:+	distal	FALSE
ELOVL6	23.9729128856624	0.000219730586126584	0.00290433012819016	0.1125	0.401724137931035	-0.289224137931035	chr4:110051275:-_vs_chr4:110051232:-	-0.754310344827586	chr4:110045871:-;chr4:110049403:-;chr4:110050454:-;chr4:110050867:-;chr4:110051232:-;chr4:110051275:-	proximal	TRUE
TBR1	13.6236260439733	0.000223356881292993	0.00293231365102895	0.835820895522388	1	-0.164179104477612	chr2:161418440:+_vs_chr2:161425870:+	-0.328358208955224	chr2:161418440:+;chr2:161425870:+	proximal	TRUE
LUC7L3	31.665563948837	0.000227442170959174	0.00296590696760856	0.401709401709402	0.403769841269841	-0.0020604395604395	chr17:50744685:+_vs_chr17:50744801:+	-0.184815184815185	chr17:50743777:+;chr17:50744685:+;chr17:50744801:+;chr17:50745898:+;chr17:50746590:+;chr17:50746615:+;chr17:50750555:+;chr17:50751337:+;chr17:50752301:+;chr17:50752644:+	proximal	FALSE
RESF1	16.7217548076923	0.00023383907243225	0.00302899545157241	0.28125	0.596153846153846	-0.314903846153846	chr12:31981659:+_vs_chr12:31982189:+	-1.08653846153846	chr12:31981659:+;chr12:31982189:+;chr12:31982684:+	proximal	TRUE
PPP4R3B	16.6598929021289	0.000241184959730628	0.00310345944871928	0.795454545454545	0.428571428571429	0.366883116883117	chr2:55564928:-_vs_chr2:55564416:-	0.941558441558441	chr2:55564416:-;chr2:55564928:-;chr2:55613997:-	distal	TRUE
MKKS	16.6071428571429	0.000247630850054746	0.00316543908984454	0.642857142857143	0.642857142857143	-1.11022302462516e-16	chr20:10413708:-_vs_chr20:10413545:-	0.803571428571429	chr20:10405184:-;chr20:10413545:-;chr20:10413708:-	distal	TRUE
RUNX1T1	19.0868156473116	0.00026232787447152	0.00331731880131536	0.380952380952381	0.348958333333333	0.0319940476190476	chr8:91958907:-_vs_chr8:91954969:-	-0.542410714285714	chr8:91954969:-;chr8:91958907:-;chr8:91959588:-;chr8:91959998:-	proximal	TRUE
TXNRD1	16.4872685185185	0.000262926966239097	0.00331731880131536	0	0.625	-0.625	chr12:104326386:+_vs_chr12:104350247:+	-1.25	chr12:104326386:+;chr12:104334309:+;chr12:104350247:+	proximal	TRUE
RAE1	13.3043047112462	0.000264797467343412	0.00331936438095645	0.596153846153846	0.246153846153846	0.35	chr20:57378463:+_vs_chr20:57379185:+	0.7	chr20:57378463:+;chr20:57379185:+	distal	TRUE
HSPE1-MOB4	13.277235321313	0.000268648376673813	0.00334604997357191	0.622222222222222	0.893203883495146	-0.270981661272923	chr2:197550913:+_vs_chr2:197552617:+	-0.541963322545847	chr2:197550913:+;chr2:197552617:+	proximal	TRUE
TUBB2B	16.3902136571562	0.00027600079037378	0.00341572952672774	0.0420991926182238	0.0780126849894292	-0.0359134923712054	chr6:3224496:-_vs_chr6:3224264:-	-0.0718269847424108	chr6:3224264:-;chr6:3224403:-;chr6:3224496:-	proximal	FALSE
PAPOLA	21.2802881621535	0.000278613717450481	0.0034262433734575	0.298701298701299	0.384	-0.0852987012987013	chr14:96556333:+_vs_chr14:96556405:+	-0.300779220779221	chr14:96532696:+;chr14:96547917:+;chr14:96556333:+;chr14:96556405:+;chr14:96567111:+	proximal	TRUE
SURF6	13.1625	0.000285607579858702	0.00349016055135508	0	0.8125	-0.8125	chr9:133331167:-_vs_chr9:133331010:-	-1.625	chr9:133331010:-;chr9:133331167:-	proximal	TRUE
YWHAZ	27.1689256058507	0.000310733325105783	0.00375078902348726	0.527829313543599	0.498951507208388	0.0288778063352113	chr8:100919924:-_vs_chr8:100919700:-	0.1978374836173	chr8:100918576:-;chr8:100918727:-;chr8:100918853:-;chr8:100919541:-;chr8:100919700:-;chr8:100919924:-;chr8:100919980:-;chr8:100920359:-	distal	FALSE
JAZF1	13.0041812354312	0.000310796208328074	0.00375078902348726	0	0.846153846153846	-0.846153846153846	chr7:27832517:-_vs_chr7:27830622:-	-1.69230769230769	chr7:27830622:-;chr7:27832517:-	proximal	TRUE
NPEPPS	16.1331348859168	0.000313858772306157	0.00376436786784483	0.709302325581395	0.9	-0.190697674418605	chr17:47592531:+_vs_chr17:47622140:+	-0.381395348837209	chr17:47592531:+;chr17:47618384:+;chr17:47622140:+	proximal	TRUE
PAK2	18.6963266050837	0.000315909400359385	0.0037657175760631	0.311827956989247	0.495098039215686	-0.183270082226439	chr3:196828516:+_vs_chr3:196829347:+	-0.52561669829222	chr3:196782826:+;chr3:196810631:+;chr3:196828516:+;chr3:196829347:+	proximal	TRUE
GLOD4	12.9588688919388	0.000318409496445184	0.00377237592434751	0.130434782608696	0.589041095890411	-0.458606313281715	chr17:771370:-_vs_chr17:759330:-	-0.917212626563431	chr17:759330:-;chr17:771370:-	proximal	TRUE
RPS6	18.6459389882469	0.000323573205752052	0.00381031962894689	0.772290809327846	0.850296176628972	-0.0780053673011252	chr9:19376539:-_vs_chr9:19376255:-	-0.194971313082963	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	proximal	FALSE
DYNC1I1	16.0387164124909	0.000329031125185895	0.00385124985684454	0.708333333333333	0.705882352941176	0.00245098039215685	chr7:95871724:+_vs_chr7:95984834:+	0.558823529411765	chr7:95871724:+;chr7:95984834:+;chr7:96098424:+	distal	TRUE
ANKRD36B	15.9942231681362	0.000336432984223193	0.00389104434247878	0.55	0.5	0.05	chr2:97553191:-_vs_chr2:97540057:-	0.8	chr2:97540057:-;chr2:97553191:-;chr2:97558822:-	distal	TRUE
OPTN	18.5639784946237	0.000336436155191166	0.00389104434247878	0.487179487179487	0.5	-0.0128205128205128	chr10:13122407:+_vs_chr10:13126036:+	-0.784615384615385	chr10:13122407:+;chr10:13126036:+;chr10:13136995:+;chr10:13137312:+	proximal	TRUE
YWHAQ	22.9357135331234	0.000347253213013103	0.00397274062788548	0.887677725118483	0.845643153526971	0.0420345715915124	chr2:9584936:-_vs_chr2:9583977:-	0.0867731214725373	chr2:9583977:-;chr2:9584267:-;chr2:9584498:-;chr2:9584630:-;chr2:9584936:-;chr2:9585010:-	distal	FALSE
KRAS	15.9173126614987	0.000349622579097475	0.00397274062788548	0.5	0.430232558139535	0.0697674418604651	chr12:25209856:-_vs_chr12:25209826:-	1.04651162790698	chr12:25208852:-;chr12:25209826:-;chr12:25209856:-	distal	TRUE
ZNF512	15.9121328963434	0.000350529234082023	0.00397274062788548	0.653846153846154	0.716666666666667	-0.0628205128205128	chr2:27621235:+_vs_chr2:27623094:+	-0.851282051282051	chr2:27615242:+;chr2:27621235:+;chr2:27623094:+	proximal	TRUE
FH	12.7728929191294	0.000351678532164849	0.00397274062788548	0.263157894736842	0.863636363636364	-0.600478468899522	chr1:241497801:-_vs_chr1:241497619:-	-1.20095693779904	chr1:241497619:-;chr1:241497801:-	proximal	TRUE
TSG101	12.7620303230059	0.000353726735080989	0.00397278061423331	0.55	0.841666666666667	-0.291666666666667	chr11:18481835:-_vs_chr11:18480311:-	-0.583333333333333	chr11:18480311:-;chr11:18481835:-	proximal	TRUE
CCT5	15.7837425913868	0.000373769486923272	0.00415755126831508	0.580645161290323	0.698952879581152	-0.118307718290829	chr5:10258499:+_vs_chr5:10264926:+	-0.503124472217531	chr5:10258499:+;chr5:10264926:+;chr5:10265080:+	proximal	TRUE
CUL1	22.7642255892256	0.000374457782786999	0.00415755126831508	0.533333333333333	0.668181818181818	-0.134848484848485	chr7:148759579:+_vs_chr7:148801110:+	-0.355639730639731	chr7:148731567:+;chr7:148759579:+;chr7:148798029:+;chr7:148798646:+;chr7:148801017:+;chr7:148801110:+	proximal	TRUE
VCAN	26.6523106530067	0.000384866378504584	0.00422548202305738	0.309133489461358	0.385826771653543	-0.0766932821921851	chr5:83537169:+_vs_chr5:83581922:+	-0.124144830256874	chr5:83519909:+;chr5:83537169:+;chr5:83538176:+;chr5:83539361:+;chr5:83539490:+;chr5:83580635:+;chr5:83580819:+;chr5:83581922:+	proximal	FALSE
CSRNP2	12.5993620037807	0.000385878448603369	0.00422548202305738	0.222222222222222	0.826086956521739	-0.603864734299517	chr12:51063670:-_vs_chr12:51061208:-	-1.20772946859903	chr12:51061208:-;chr12:51063670:-	proximal	TRUE
RUFY2	20.5596885522717	0.000387100257387655	0.00422548202305738	0.257352941176471	0.462837837837838	-0.205484896661367	chr10:68384084:-_vs_chr10:68377662:-	-0.518282988871224	chr10:68377206:-;chr10:68377662:-;chr10:68378535:-;chr10:68384084:-;chr10:68394076:-	proximal	TRUE
SOGA3	24.685472217929	0.000390400398953156	0.00423769818528481	0.314516129032258	0.233624454148472	0.0808916748837864	chr6:127512981:-_vs_chr6:127476377:-	0.342020002817298	chr6:127443563:-;chr6:127447534:-;chr6:127447618:-;chr6:127450169:-;chr6:127453855:-;chr6:127476377:-;chr6:127512981:-	distal	TRUE
ATP6AP2	12.4210666535109	0.000424517702328548	0.00458243275346871	1	0.777777777777778	0.222222222222222	chrX:40606395:+_vs_chrX:40606637:+	0.444444444444444	chrX:40606395:+;chrX:40606637:+	distal	TRUE
DNAAF2	15.4318181818182	0.000445680116475196	0.0047616337580273	0.568181818181818	0.625	-0.0568181818181819	chr14:49625972:-_vs_chr14:49625765:-	-0.738636363636364	chr14:49625192:-;chr14:49625765:-;chr14:49625972:-	proximal	TRUE
CACYBP	20.2485518961325	0.000446020249079242	0.0047616337580273	0.672619047619048	0.459401709401709	0.213217338217338	chr1:175010264:+_vs_chr1:175010801:+	0.390720390720391	chr1:175008704:+;chr1:175009984:+;chr1:175010264:+;chr1:175010368:+;chr1:175010801:+	distal	TRUE
SNX32	15.4015234740292	0.000452482379001984	0.00478778537250623	0.67741935483871	0.544117647058824	0.133301707779886	chr11:65840212:+_vs_chr11:65853701:+	0.706831119544592	chr11:65837143:+;chr11:65840212:+;chr11:65853701:+	distal	TRUE
UBR5	17.9361109777586	0.00045339810012411	0.00478778537250623	0.432098765432099	0.338164251207729	0.0939345142243693	chr8:102326601:-_vs_chr8:102311326:-	0.619967793880837	chr8:102293955:-;chr8:102305100:-;chr8:102311326:-;chr8:102326601:-	distal	TRUE
SEPTIN7	17.8720994378365	0.000467388625125875	0.00489559120366692	0.258215962441315	0.305232558139535	-0.0470165956982203	chr7:35898297:+_vs_chr7:35905307:+	-0.162285729883175	chr7:35882569:+;chr7:35898297:+;chr7:35903104:+;chr7:35905307:+	proximal	FALSE
