gene_id	chisq	pvalue	adj_pvalue	ExDp	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
GPM6A	24.2481100521684	7.12291638902775e-05	0.00116928667059485	0.598214285714286	0.567423230974633	0.0307910547396528	chr4:175633448:-_vs_chr4:175632943:-	0.120827770360481	chr4:175632943:-;chr4:175633448:-;chr4:175634532:-;chr4:175634820:-;chr4:175640800:-	distal	FALSE
EEF1A1	26.4384615222758	7.33545076198194e-05	0.00119237032974177	0.976065573770492	0.981841596909208	-0.00577602313871595	chr6:73517711:-_vs_chr6:73517595:-	-0.0211045781301131	chr6:73517515:-;chr6:73517595:-;chr6:73517711:-;chr6:73519012:-;chr6:73519090:-;chr6:73519918:-	proximal	FALSE
HNRNPC	18.8469571148234	8.08044469524305e-05	0.00129378117535534	0.445205479452055	0.324074074074074	0.121131405377981	chr14:21210937:-_vs_chr14:21210567:-	0.353373921867073	chr14:21210567:-;chr14:21210937:-;chr14:21211868:-	distal	TRUE
SPAST	18.8383252818035	8.11539458606485e-05	0.00129378117535534	0.685185185185185	0.7	-0.0148148148148148	chr2:32114663:+_vs_chr2:32128476:+	-0.659259259259259	chr2:32114663:+;chr2:32128476:+;chr2:32154424:+	proximal	TRUE
SAFB	23.8969800960879	8.37636960835836e-05	0.00132266864863411	0.620967741935484	0.585106382978723	0.0358613589567605	chr19:5653396:+_vs_chr19:5654436:+	0.361702127659574	chr19:5641950:+;chr19:5653396:+;chr19:5654100:+;chr19:5654436:+;chr19:5668478:+	distal	TRUE
H3-3A	15.3509404290252	8.92764787956034e-05	0.00139641888531236	0.748936170212766	0.862426035502959	-0.113489865290193	chr1:226071846:+_vs_chr1:226072002:+	-0.226979730580385	chr1:226071846:+;chr1:226072002:+	proximal	TRUE
RUNX1T1	18.5902806122449	9.18696065729373e-05	0.00142354960465355	0.571428571428571	0.4625	0.108928571428571	chr8:91959588:-_vs_chr8:91958907:-	0.875	chr8:91958907:-;chr8:91959588:-;chr8:91959998:-	distal	TRUE
MAPT	21.1187676026956	9.94631672935122e-05	0.00152694380900596	0.517647058823529	0.563131313131313	-0.0454842543077837	chr17:46018729:+_vs_chr17:46028334:+	-0.325044563279857	chr17:45988629:+;chr17:46018729:+;chr17:46024431:+;chr17:46028334:+	proximal	TRUE
TUBA1A	18.2475024888342	0.00010904485524046	0.00165868229347415	0.990416759527524	0.994235239423524	-0.00381847989600004	chr12:49186026:-_vs_chr12:49184799:-	-0.00763695979199994	chr12:49184799:-;chr12:49185002:-;chr12:49186026:-	proximal	FALSE
HSBP1	18.1887986127308	0.000112292969100761	0.00169177806308241	0.477272727272727	0.736196319018405	-0.258923591745678	chr16:83811666:+_vs_chr16:83812993:+	-0.517847183491355	chr16:83811666:+;chr16:83811795:+;chr16:83812993:+	proximal	TRUE
RWDD1	18.1716246583507	0.000113261378167761	0.00169177806308241	0.5	0.581395348837209	-0.0813953488372092	chr6:116590362:+_vs_chr6:116593275:+	-0.775193798449612	chr6:116588964:+;chr6:116590362:+;chr6:116593275:+	proximal	TRUE
PGM2L1	23.1654665046492	0.000117343179895455	0.00172753937451236	0.49375	0.596153846153846	-0.102403846153846	chr11:74336424:-_vs_chr11:74334288:-	-0.711538461538461	chr11:74334288:-;chr11:74336424:-;chr11:74346798:-;chr11:74347211:-;chr11:74351528:-	proximal	TRUE
ANKLE2	14.8285517331933	0.000117739414547586	0.00172753937451236	0.705882352941177	0	0.705882352941177	chr12:132750822:-_vs_chr12:132727132:-	1.41176470588235	chr12:132727132:-;chr12:132750822:-	distal	TRUE
EXOC7	14.7546438746439	0.000122445576610596	0.00178083128088042	1	0.166666666666667	0.833333333333333	chr17:76083577:-_vs_chr17:76081016:-	1.66666666666667	chr17:76081016:-;chr17:76083577:-	distal	TRUE
F2R	17.8837912087912	0.000130792873496708	0.0018856920370221	0.642857142857143	0.2375	0.405357142857143	chr5:76735154:+_vs_chr5:76735770:+	0.817857142857143	chr5:76733535:+;chr5:76735154:+;chr5:76735770:+	distal	TRUE
AASDHPPT	14.5996019052964	0.000132942625204529	0.0019001626947337	0.228571428571429	0.666666666666667	-0.438095238095238	chr11:106091462:+_vs_chr11:106098695:+	-0.876190476190476	chr11:106091462:+;chr11:106098695:+	proximal	TRUE
EPRS1	17.8029710170704	0.000136186469980277	0.00192989031818204	0.287878787878788	0.544117647058823	-0.256238859180036	chr1:220007209:-_vs_chr1:219987267:-	-0.673351158645276	chr1:219987267:-;chr1:220007209:-;chr1:220025148:-	proximal	TRUE
DHRS1	14.522738546176	0.000138477962923346	0.00194573273327888	0.125	1	-0.875	chr14:24294993:-_vs_chr14:24290598:-	-1.75	chr14:24290598:-;chr14:24294993:-	proximal	TRUE
RBM25	32.853348086013	0.000141634618673303	0.00197336300638938	0.587172538392051	0.501316482359136	0.0858560560329142	chr14:73099688:+_vs_chr14:73120789:+	0.171348206373059	chr14:73096973:+;chr14:73099688:+;chr14:73101179:+;chr14:73106039:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+;chr14:73111711:+;chr14:73112194:+;chr14:73120789:+	distal	FALSE
ITFG1	14.4468163329161	0.00014417335471977	0.00199199518437816	0.222222222222222	0.666666666666667	-0.444444444444444	chr16:47155394:-_vs_chr16:47154387:-	-0.888888888888889	chr16:47154387:-;chr16:47155394:-	proximal	TRUE
PPCS	14.4201928827751	0.000146225917727502	0.00199411673377777	0.318181818181818	0.947368421052632	-0.629186602870813	chr1:42459851:+_vs_chr1:42460401:+	-1.25837320574163	chr1:42459851:+;chr1:42460401:+	proximal	TRUE
MEG3	24.8835973752007	0.000146732353148907	0.00199411673377777	0.635483870967742	0.55	0.0854838709677419	chr14:100850027:+_vs_chr14:100861026:+	0.341604631927213	chr14:100830604:+;chr14:100846621:+;chr14:100846865:+;chr14:100846977:+;chr14:100850027:+;chr14:100861026:+	distal	TRUE
CBX5	14.3259	0.000153735116298395	0.0020433054176548	0.230769230769231	0.8	-0.569230769230769	chr12:54241769:-_vs_chr12:54240386:-	-1.13846153846154	chr12:54240386:-;chr12:54241769:-	proximal	TRUE
PACS1	14.3253055898305	0.000153783664676321	0.0020433054176548	0.0263157894736842	0.454545454545455	-0.42822966507177	chr11:66241652:+_vs_chr11:66244739:+	-0.856459330143541	chr11:66241652:+;chr11:66244739:+	proximal	TRUE
CLK3	14.3191134085213	0.000154290329370009	0.0020433054176548	0.15	0.710526315789474	-0.560526315789474	chr15:74630118:+_vs_chr15:74630201:+	-1.12105263157895	chr15:74630118:+;chr15:74630201:+	proximal	TRUE
RER1	14.307060634171	0.000155281352608266	0.0020433054176548	0.909090909090909	0.0714285714285714	0.837662337662338	chr1:2403217:+_vs_chr1:2405436:+	1.67532467532468	chr1:2403217:+;chr1:2405436:+	distal	TRUE
SUPT16H	22.4396269363025	0.000163817954700484	0.00213866274719214	0.625	0.452127659574468	0.172872340425532	chr14:21361093:-_vs_chr14:21352683:-	0.691489361702128	chr14:21352683:-;chr14:21361093:-;chr14:21363055:-;chr14:21363439:-;chr14:21370437:-	distal	TRUE
ACIN1	17.4065379926196	0.00016604213171318	0.00215076448734729	0.642857142857143	0.37	0.272857142857143	chr14:23080360:-_vs_chr14:23058564:-	0.545714285714286	chr14:23058564:-;chr14:23061315:-;chr14:23080360:-	distal	TRUE
PARP1	17.3873898397526	0.000167639466072661	0.00215462197479435	0.134146341463415	0.452702702702703	-0.318556361239288	chr1:226388689:-_vs_chr1:226361003:-	-0.637112722478576	chr1:226361003:-;chr1:226379623:-;chr1:226388689:-	proximal	TRUE
SMIM14	19.9937755615067	0.000170247355581787	0.00217130858118925	0.444444444444444	0.66	-0.215555555555556	chr4:39551449:-_vs_chr4:39550907:-	-0.576190476190476	chr4:39550279:-;chr4:39550907:-;chr4:39551449:-;chr4:39551521:-	proximal	TRUE
PSIP1	28.5810742538889	0.000172472955270171	0.00218290198349576	0.464959568733154	0.390037593984962	0.0749219747481912	chr9:15486882:-_vs_chr9:15474208:-	0.228401191658391	chr9:15464066:-;chr9:15468650:-;chr9:15469954:-;chr9:15472631:-;chr9:15474079:-;chr9:15474208:-;chr9:15486882:-;chr9:15490049:-	distal	TRUE
PAICS	17.2832781253834	0.000176597210996364	0.00221175218729641	0.368421052631579	0.636363636363636	-0.267942583732057	chr4:56450674:+_vs_chr4:56459542:+	-1.06459330143541	chr4:56450674:+;chr4:56459542:+;chr4:56459648:+	proximal	TRUE
LAMTOR3	14.0562797202797	0.000177420410681799	0.00221175218729641	0.0769230769230769	0.711111111111111	-0.634188034188034	chr4:99881224:-_vs_chr4:99880956:-	-1.26837606837607	chr4:99880956:-;chr4:99881224:-	proximal	TRUE
METTL9	19.8592617506042	0.000181531731375201	0.0022461164971648	0.503267973856209	0.367424242424242	0.135843731431967	chr16:21655565:+_vs_chr16:21656141:+	0.455213903743315	chr16:21655565:+;chr16:21655936:+;chr16:21656141:+;chr16:21657471:+	distal	TRUE
NREP	24.155441377539	0.000202676822236037	0.0024891716390174	0.579449541284404	0.666939611054248	-0.0874900697698439	chr5:111730035:-_vs_chr5:111729303:-	-0.214506117772999	chr5:111729303:-;chr5:111729731:-;chr5:111729843:-;chr5:111729940:-;chr5:111730035:-;chr5:111734729:-	proximal	TRUE
TSG101	13.7722514220763	0.000206361851145221	0.00251579374410866	0.55	0.884057971014493	-0.334057971014493	chr11:18481835:-_vs_chr11:18480311:-	-0.668115942028985	chr11:18480311:-;chr11:18481835:-	proximal	TRUE
GAP43	16.93258297116	0.000210443892233578	0.00254683192206768	0.561946902654867	0.622641509433962	-0.060694606779095	chr3:115721401:+_vs_chr3:115721483:+	-0.447904491567874	chr3:115721072:+;chr3:115721401:+;chr3:115721483:+	proximal	TRUE
TMEM59	16.8795645362887	0.000216097196403143	0.00257997155353512	0.234848484848485	0.354609929078014	-0.119761444229529	chr1:54032015:-_vs_chr1:54031676:-	-0.57865892972276	chr1:54030397:-;chr1:54031676:-;chr1:54032015:-	proximal	TRUE
CDK8	16.8777406168711	0.000216294358227612	0.00257997155353512	0.62962962962963	0.462962962962963	0.166666666666667	chr13:26382868:+_vs_chr13:26396328:+	0.888888888888889	chr13:26382868:+;chr13:26396328:+;chr13:26405238:+	distal	TRUE
AKAP9	26.0192713376234	0.000220809537288148	0.00261501580588393	0.356481481481481	0.423220973782772	-0.0667394923012901	chr7:92084939:+_vs_chr7:92097678:+	-0.35705368289638	chr7:92000950:+;chr7:92001203:+;chr7:92001737:+;chr7:92002569:+;chr7:92042717:+;chr7:92084939:+;chr7:92097678:+	proximal	TRUE
SHTN1	25.9541177735431	0.00022706694962332	0.0026581180867739	0.446031746031746	0.415074309978769	0.0309574360529774	chr10:116940467:-_vs_chr10:116921454:-	-0.225720351835001	chr10:116901883:-;chr10:116915424:-;chr10:116921454:-;chr10:116929908:-;chr10:116940467:-;chr10:116948938:-;chr10:116960136:-	proximal	TRUE
SEPTIN11	21.7218533955331	0.000227655469434194	0.0026581180867739	0.30188679245283	0.2265625	0.0753242924528302	chr4:77028696:+_vs_chr4:77038615:+	0.149399146451033	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+;chr4:77038615:+	distal	FALSE
WNT7B	16.7399930386356	0.000231716360267699	0.00268661346380312	0.446745562130177	0	0.446745562130177	chr22:45921928:-_vs_chr22:45921762:-	1.57396449704142	chr22:45920366:-;chr22:45921762:-;chr22:45921928:-	distal	TRUE
KLC1	19.3202987663098	0.000234717190137857	0.00269554469943348	0.26797385620915	0.366565961732125	-0.0985921055229745	chr14:103675587:+_vs_chr14:103686225:+	-0.229311059771341	chr14:103675587:+;chr14:103685912:+;chr14:103686225:+;chr14:103701544:+	proximal	TRUE
PDIA3	16.6937258359913	0.000237139278132396	0.00269554469943348	0.664835164835165	0.669934640522876	-0.00509947568771096	chr15:43769565:+_vs_chr15:43771182:+	-0.347051641169288	chr15:43769565:+;chr15:43771182:+;chr15:43771540:+	proximal	TRUE
SRSF6	16.6918313884258	0.000237364008514649	0.00269554469943348	0.111111111111111	0.548076923076923	-0.436965811965812	chr20:43460879:+_vs_chr20:43461551:+	-1.15811965811966	chr20:43460879:+;chr20:43461551:+;chr20:43463605:+	proximal	TRUE
RAD21	19.2731320933165	0.000240051367899646	0.00270751814950757	0.523809523809524	0.551912568306011	-0.0281030444964872	chr8:116847067:-_vs_chr8:116845934:-	0.860655737704918	chr8:116845934:-;chr8:116847067:-;chr8:116857292:-;chr8:116858360:-	distal	TRUE
RAB14	16.6040958605664	0.000248008402758333	0.00276024660995447	0.425	0.527777777777778	-0.102777777777778	chr9:121180677:-_vs_chr9:121179706:-	-0.602777777777778	chr9:121179290:-;chr9:121179706:-;chr9:121180677:-	proximal	TRUE
RBM18	16.6037125631234	0.000248055937806524	0.00276024660995447	0.961538461538462	0.611111111111111	0.350427350427351	chr9:122240712:-_vs_chr9:122239998:-	0.717094017094017	chr9:122239998:-;chr9:122240712:-;chr9:122241551:-	distal	TRUE
CBX1	16.4880933812731	0.0002628185492671	0.00290502103123235	0.87	0.775510204081633	0.0944897959183674	chr17:48070272:-_vs_chr17:48070059:-	0.523673469387755	chr17:48070059:-;chr17:48070272:-;chr17:48076978:-	distal	TRUE
LUC7L2	19.0688108140287	0.000264586635410813	0.0029051963013982	0.565217391304348	0.670498084291188	-0.10528069298684	chr7:139409614:+_vs_chr7:139419147:+	-0.506496751624188	chr7:139405776:+;chr7:139409614:+;chr7:139419147:+;chr7:139423136:+	proximal	TRUE
PLEKHA8	13.2858571060003	0.000267415748197313	0.00291694283231016	0.736842105263158	0	0.736842105263158	chr7:30052786:+_vs_chr7:30130249:+	1.47368421052632	chr7:30052786:+;chr7:30130249:+	distal	TRUE
EIF4G2	18.9880379673497	0.000274960327285839	0.00297963544209098	0.823809523809524	0.767857142857143	0.0559523809523811	chr11:10800495:-_vs_chr11:10799620:-	0.1375	chr11:10797054:-;chr11:10799620:-;chr11:10800495:-;chr11:10801047:-	distal	FALSE
WASH8P	13.1500723738627	0.000287508138000073	0.00309537982340338	0	0.838709677419355	-0.838709677419355	chr12:16557:-_vs_chr12:14519:-	-1.67741935483871	chr12:14519:-;chr12:16557:-	proximal	TRUE
RTN3	21.1402920371355	0.000297017987508097	0.00314548670287807	0.545731707317073	0.467391304347826	0.0783404029692471	chr11:63759054:+_vs_chr11:63759888:+	0.278985507246377	chr11:63758236:+;chr11:63758424:+;chr11:63759054:+;chr11:63759757:+;chr11:63759888:+	distal	TRUE
CXADR	16.2421181512091	0.000297213721896961	0.00314548670287807	0.392857142857143	0.545454545454545	-0.152597402597403	chr21:17559043:+_vs_chr21:17561447:+	-0.568181818181818	chr21:17559043:+;chr21:17561447:+;chr21:17567141:+	proximal	TRUE
ANK2	23.284115920763	0.000297853686581337	0.00314548670287807	0.536170212765957	0.424137931034483	0.112032281731475	chr4:113070213:+_vs_chr4:113238732:+	0.513939838591343	chr4:113070213:+;chr4:113238732:+;chr4:113336669:+;chr4:113341882:+;chr4:113353763:+;chr4:113354864:+	distal	TRUE
PCMTD2	16.0617035045798	0.000325271040544165	0.00340168534510414	0.125	0.546296296296296	-0.421296296296296	chr20:64273284:+_vs_chr20:64275653:+	-0.842592592592593	chr20:64273284:+;chr20:64273968:+;chr20:64275653:+	proximal	TRUE
ZC3H14	16.0498318775242	0.000327207530422413	0.00340168534510414	0.24	0.615384615384615	-0.375384615384615	chr14:88574767:+_vs_chr14:88613509:+	-0.750769230769231	chr14:88574767:+;chr14:88611888:+;chr14:88613509:+	proximal	TRUE
ZSWIM9	12.9017857142857	0.000328268790842378	0.00340168534510414	1	0.333333333333333	0.666666666666667	chr19:48197352:+_vs_chr19:48197622:+	1.33333333333333	chr19:48197352:+;chr19:48197622:+	distal	TRUE
HDAC2	23.0366029687446	0.000332170219769335	0.00342073431290408	0.540127388535032	0.559870550161812	-0.0197431616267805	chr6:113943369:-_vs_chr6:113941015:-	0.217920969637005	chr6:113940717:-;chr6:113940768:-;chr6:113941015:-;chr6:113943369:-;chr6:113945368:-;chr6:113958739:-	distal	TRUE
RPIA	15.9906662665066	0.000337031846103467	0.00344937531382437	0.642857142857143	0.375	0.267857142857143	chr2:88750449:+_vs_chr2:88750929:+	0.897321428571429	chr2:88750266:+;chr2:88750449:+;chr2:88750929:+	distal	TRUE
ZYG11B	12.7835648148148	0.000349677934448425	0.00354425549173104	0.111111111111111	0.833333333333333	-0.722222222222222	chr1:52822191:+_vs_chr1:52822706:+	-1.44444444444444	chr1:52822191:+;chr1:52822706:+	proximal	TRUE
SRRM1	22.9140586886091	0.000350577744658559	0.00354425549173104	0.470731707317073	0.422608695652174	0.0481230116648993	chr1:24655090:+_vs_chr1:24660745:+	-0.28016967126193	chr1:24649024:+;chr1:24650025:+;chr1:24652514:+;chr1:24655090:+;chr1:24660745:+;chr1:24669594:+	proximal	TRUE
PRPSAP2	18.425	0.000359420344967195	0.00361162989064006	0.591666666666667	0.645833333333333	-0.0541666666666667	chr17:18931190:+_vs_chr17:18931268:+	-0.49375	chr17:18930902:+;chr17:18931046:+;chr17:18931190:+;chr17:18931268:+	proximal	TRUE
PJA1	12.7090043577113	0.000363899121598895	0.0036346068892227	1	0.827160493827161	0.172839506172839	chrX:69161103:-_vs_chrX:69160861:-	0.345679012345679	chrX:69160861:-;chrX:69161103:-	distal	TRUE
GTPBP4	18.290581232493	0.000383134583720953	0.00380381520843916	0.694444444444445	0.341269841269841	0.353174603174603	chr10:1010519:+_vs_chr10:1017768:+	0.708333333333333	chr10:1010519:+;chr10:1012622:+;chr10:1017689:+;chr10:1017768:+	distal	TRUE
SUN1	15.7142857142857	0.000386977944643861	0.00381910376321143	0.367647058823529	0.714285714285714	-0.346638655462185	chr7:843812:+_vs_chr7:874899:+	-0.69327731092437	chr7:843812:+;chr7:845517:+;chr7:874899:+	proximal	TRUE
SEPTIN2	20.4556297187876	0.000405893117577769	0.00396049123393769	0.625	0.560810810810811	0.0641891891891891	chr2:241352555:+_vs_chr2:241353736:+	0.608108108108108	chr2:241337788:+;chr2:241351994:+;chr2:241352555:+;chr2:241353736:+;chr2:241354027:+	distal	TRUE
APC	15.614957322856	0.000406682139601702	0.00396049123393769	0.265060240963855	0.221590909090909	0.0434693318729464	chr5:112838760:+_vs_chr5:112844128:+	0.31065169769989	chr5:112775671:+;chr5:112838760:+;chr5:112844128:+	distal	TRUE
CCDC82	20.43704875361	0.00040934263977446	0.00396049123393769	0.558139534883721	0.421875	0.136264534883721	chr11:96384480:-_vs_chr11:96383321:-	0.626937984496124	chr11:96352769:-;chr11:96359009:-;chr11:96383321:-;chr11:96384198:-;chr11:96384480:-	distal	TRUE
TMEM106B	12.4821495098039	0.000410859162989917	0.00396049123393769	0	0.6	-0.6	chr7:12232791:+_vs_chr7:12232874:+	-1.2	chr7:12232791:+;chr7:12232874:+	proximal	TRUE
TMSB4X	12.4589697456841	0.000415989328274618	0.00396685946672186	0.992345790184602	0.998593134496342	-0.00624734431174057	chrX:12977094:+_vs_chrX:12977227:+	-0.0124946886234812	chrX:12977094:+;chrX:12977227:+	proximal	FALSE
UTP4	12.4575532575533	0.000416304913877927	0.00396685946672186	0.243243243243243	0.685714285714286	-0.442471042471042	chr16:69168925:+_vs_chr16:69169021:+	-0.884942084942085	chr16:69168925:+;chr16:69169021:+	proximal	TRUE
YWHAZ	26.3404415377374	0.000437762729131453	0.00414190240262329	0.527829313543599	0.560837844198635	-0.0330085306550356	chr8:100919924:-_vs_chr8:100919700:-	0.173629089197458	chr8:100918576:-;chr8:100918727:-;chr8:100918853:-;chr8:100919541:-;chr8:100919700:-;chr8:100919924:-;chr8:100919980:-;chr8:100920359:-	distal	FALSE
TMSB15B	15.458966839612	0.00043967118387316	0.00414190240262329	0.676470588235294	0.281818181818182	0.394652406417112	chrX:104072887:-_vs_chrX:103973758:+	0.789304812834224	chrX:103965976:+;chrX:103973758:+;chrX:104072887:-	distal	TRUE
CPE	15.348063012046	0.000464740438025011	0.00435333133472016	0.883177570093458	0.727777777777778	0.15539979231568	chr4:165497756:+_vs_chr4:165498177:+	0.461786085150571	chr4:165495647:+;chr4:165497756:+;chr4:165498177:+	distal	TRUE
AMZ2P1	12.2311642640547	0.000469978624191524	0.00437766606128959	0.971428571428571	0.59375	0.377678571428571	chr17:64968111:-_vs_chr17:64968050:-	0.755357142857143	chr17:64968050:-;chr17:64968111:-	distal	TRUE
RPAIN	15.2925342201658	0.000477824470193052	0.00442588252279375	0.85	0.605263157894737	0.244736842105263	chr17:5432713:+_vs_chr17:5432877:+	0.489473684210526	chr17:5432713:+;chr17:5432821:+;chr17:5432877:+	distal	TRUE
PCNP	15.2318295739348	0.000492549897892015	0.00453693183724978	1	0.75	0.25	chr3:101593424:+_vs_chr3:101594437:+	0.526315789473684	chr3:101593007:+;chr3:101593424:+;chr3:101594437:+	distal	TRUE
ITSN1	21.9889647865305	0.000526133441263926	0.00479742909116404	0.311111111111111	0.15304347826087	0.158067632850242	chr21:33774850:+_vs_chr21:33837369:+	0.295866881374128	chr21:33774850:+;chr21:33794454:+;chr21:33797451:+;chr21:33837369:+;chr21:33838494:+;chr21:33899868:+	distal	TRUE
ARL3	17.616320865541	0.00052770815068123	0.00479742909116404	0.246753246753247	0.44	-0.193246753246753	chr10:102676892:-_vs_chr10:102673731:-	-0.342597402597403	chr10:102673731:-;chr10:102676527:-;chr10:102676666:-;chr10:102676892:-	proximal	TRUE
COPS3	12.0087585379737	0.000529511172305802	0.00479742909116404	0.244444444444444	0	0.244444444444444	chr17:17246835:-_vs_chr17:17246629:-	0.488888888888889	chr17:17246629:-;chr17:17246835:-	distal	TRUE
CEP57L1	11.9678267045455	0.000541270349429644	0.00487731651823016	0	0.75	-0.75	chr6:109155256:+_vs_chr6:109160666:+	-1.5	chr6:109155256:+;chr6:109160666:+	proximal	TRUE
TMED4	14.9987935941896	0.000553418092887865	0.00495982269193557	0.40625	0.672413793103448	-0.266163793103448	chr7:44579904:-_vs_chr7:44579380:-	-0.686422413793103	chr7:44578310:-;chr7:44579380:-;chr7:44579904:-	proximal	TRUE
