gene_id	p_value	FDR	sig	tss_id	pas_id
GIGYF2	1.80219786496446e-26	4.358875175092e-25	TRUE	chr2:232697299:+;chr2:232832871:+	chr2:232791139:+;chr2:232819928:+;chr2:232819982:+;chr2:232844559:+;chr2:232845768:+
PAIP1	1.97651426034904e-26	4.74031235213123e-25	TRUE	chr5:43557053:-;chr5:43557419:-	chr5:43526267:-;chr5:43527111:-;chr5:43527190:-;chr5:43527300:-;chr5:43529816:-;chr5:43535573:-
MIR3936HG	2.28950017825894e-26	5.44519459062584e-25	TRUE	chr5:132369648:-;chr5:132369916:-;chr5:132370170:-	chr5:132364814:-;chr5:132348486:-;chr5:132348949:-;chr5:132363780:-;chr5:132365241:-;chr5:132365654:-;chr5:132365827:-
INSIG1	2.69757036315005e-26	6.36269902184317e-25	TRUE	chr7:155297829:+;chr7:155298561:+;chr7:155301607:+	chr7:155303734:+;chr7:155308762:+;chr7:155310235:+
NACA	5.95821947640072e-26	1.39383265456128e-24	TRUE	chr12:56725036:-;chr12:56725256:-;chr12:56725516:-	chr12:56713105:-;chr12:56712431:-
PRDM2	6.70570978871789e-26	1.5559427428456e-24	TRUE	chr1:13700188:+;chr1:13749403:+	chr1:13773119:+;chr1:13780436:+;chr1:13825076:+;chr1:13824042:+
NCL	6.8880940881979e-26	1.58537262320297e-24	TRUE	chr2:231460725:-;chr2:231464180:-;chr2:231464484:-	chr2:231454750:-;chr2:231456700:-;chr2:231459020:-;chr2:231460811:-
CIP2A	7.06450570220353e-26	1.61296794192711e-24	TRUE	chr3:108589375:-;chr3:108589431:-;chr3:108589644:-	chr3:108582527:-;chr3:108554425:-;chr3:108554462:-;chr3:108552279:-;chr3:108552322:-
TRIM27	1.28546613810832e-25	2.91168282393743e-24	TRUE	chr6:28920183:-;chr6:28923913:-;chr6:28923985:-	chr6:28903002:-;chr6:28903842:-;chr6:28921954:-
SETD2	2.74481250365407e-25	6.16826368931395e-24	TRUE	chr3:47163882:-;chr3:47163977:-;chr3:47164113:-	chr3:47123603:-;chr3:47016448:-;chr3:47062233:-;chr3:47122819:-;chr3:47122924:-;chr3:47019783:-
KIF2A	2.94408437193742e-25	6.56438812305422e-24	TRUE	chr5:62306162:+;chr5:62306452:+;chr5:62347147:+;chr5:62361306:+	chr5:62348159:+;chr5:62353324:+;chr5:62358213:+;chr5:62363207:+;chr5:62386368:+
KDM5B	4.9508100084888e-25	1.09531874141295e-23	TRUE	chr1:202733427:-;chr1:202745912:-;chr1:202808416:-	chr1:202729025:-;chr1:202729892:-;chr1:202745858:-;chr1:202762767:-
MAP3K13	5.06213136545034e-25	1.11133253207656e-23	TRUE	chr3:185282941:+;chr3:185363242:+	chr3:185292594:+;chr3:185293079:+;chr3:185482835:+;chr3:185483009:+
ORC2	5.50166587741629e-25	1.19860720718672e-23	TRUE	chr2:200926904:-;chr2:200963660:-	chr2:200910880:-;chr2:200908973:-;chr2:200910171:-;chr2:200910498:-;chr2:200935719:-;chr2:200937915:-;chr2:200957480:-
HMGCL	6.13980739818555e-25	1.32750078139557e-23	TRUE	chr1:23817533:-;chr1:23825402:-	chr1:23806679:-;chr1:23801885:-
GLUD1	7.83472973897764e-25	1.68122696804828e-23	TRUE	chr10:87068157:-;chr10:87094668:-;chr10:87094769:-;chr10:87094843:-	chr10:87050486:-;chr10:87051081:-;chr10:87057754:-
DIS3	1.07852323258665e-24	2.29709351179276e-23	TRUE	chr13:72781854:-;chr13:72782094:-	chr13:72759779:-;chr13:72768801:-;chr13:72773996:-;chr13:72775232:-;chr13:72775928:-;chr13:72778224:-
CDKN1B	1.92675374983284e-24	4.07330014964662e-23	TRUE	chr12:12717270:+;chr12:12717368:+;chr12:12717822:+	chr12:12718845:+;chr12:12722369:+
RNPS1	3.21175187184902e-24	6.73995576636552e-23	TRUE	chr16:2267829:-;chr16:2268054:-	chr16:2253120:-;chr16:2264585:-
PCSK7	3.53262857220078e-24	7.3592130985847e-23	TRUE	chr11:117232033:-;chr11:117232525:-	chr11:117205072:-;chr11:117208341:-;chr11:117216753:-
SLCO1C1	4.69551110066285e-24	9.71086136325491e-23	TRUE	chr12:20695332:+;chr12:20695431:+;chr12:20695561:+;chr12:20695750:+	chr12:20698357:+;chr12:20697719:+;chr12:20753218:+;chr12:20752389:+;chr12:20753382:+
GBF1	4.97979606947774e-24	1.02247035843809e-22	TRUE	chr10:102245498:+;chr10:102376384:+	chr10:102363794:+;chr10:102382896:+
PLEKHA8	5.78276910192703e-24	1.17144296459232e-22	TRUE	chr7:30028361:+;chr7:30028685:+;chr7:30046210:+	chr7:30047923:+;chr7:30052786:+;chr7:30080635:+;chr7:30080850:+;chr7:30130249:+;chr7:30130483:+
C12orf43	5.78743721119541e-24	1.17144296459232e-22	TRUE	chr12:121016429:-;chr12:121016480:-	chr12:121004223:-;chr12:121004371:-;chr12:121002443:-;chr12:121002865:-;chr12:121003015:-;chr12:121003194:-
AP1G1	6.17903041052757e-24	1.24189808391871e-22	TRUE	chr16:71808813:-;chr16:71809084:-;chr16:71809201:-	chr16:71729007:-;chr16:71731880:-;chr16:71746602:-;chr16:71764420:-;chr16:71732199:-;chr16:71803957:-
YWHAZ	6.58585204113461e-24	1.31440711366421e-22	TRUE	chr8:100924988:-;chr8:100948900:-;chr8:100950540:-;chr8:100951276:-;chr8:100951969:-;chr8:100952552:-;chr8:100952883:-;chr8:100952983:-;chr8:100953341:-	chr8:100918727:-;chr8:100919700:-;chr8:100919924:-;chr8:100918576:-;chr8:100919980:-
FAM228B	7.26108304165117e-24	1.43910631950503e-22	TRUE	chr2:24076526:+;chr2:24076833:+;chr2:24123469:+	chr2:24096191:+;chr2:24096588:+;chr2:24135174:+;chr2:24169638:+
SMG5	8.47736104403849e-24	1.66857851170247e-22	TRUE	chr1:156282825:-;chr1:156291498:-	chr1:156249224:-;chr1:156290091:-
MIER1	9.89212854525702e-24	1.93370786768243e-22	TRUE	chr1:66924895:+;chr1:66924957:+;chr1:66930243:+	chr1:66926465:+;chr1:66963159:+;chr1:66984609:+;chr1:66987664:+
NRXN1	1.0200994774061e-23	1.98051966565783e-22	TRUE	chr2:50347754:-;chr2:51028456:-;chr2:51032101:-	chr2:49921794:-;chr2:49921969:-;chr2:50921714:-
CEP170	2.36542539113672e-23	4.56143517993528e-22	TRUE	chr1:243186280:-;chr1:243186409:-;chr1:243254470:-;chr1:243255216:-;chr1:243255406:-	chr1:243164980:-;chr1:243165527:-;chr1:243165893:-;chr1:243172730:-;chr1:243185790:-;chr1:243191027:-
JAK1	2.75697912519317e-23	5.28081773375927e-22	TRUE	chr1:64869408:-;chr1:64966448:-;chr1:64966549:-;chr1:64966919:-	chr1:64864911:-;chr1:64834565:-;chr1:64833229:-;chr1:64838505:-;chr1:64847577:-
CBX1	5.36582792644564e-23	1.02093819347172e-21	TRUE	chr17:48101186:-;chr17:48101287:-;chr17:48101379:-;chr17:48101478:-	chr17:48070059:-;chr17:48076978:-;chr17:48070272:-
CEP192	5.84478394250516e-23	1.1047028723119e-21	TRUE	chr18:12991362:+;chr18:13116404:+	chr18:13019175:+;chr18:13030558:+;chr18:13031017:+;chr18:13040926:+;chr18:13049397:+;chr18:13125036:+
PCMTD1	6.48253169396306e-23	1.21718062201122e-21	TRUE	chr8:51899024:-;chr8:51899098:-;chr8:51899186:-	chr8:51817583:-;chr8:51820332:-;chr8:51820483:-;chr8:51820167:-;chr8:51820430:-;chr8:51843951:-;chr8:51842849:-
MYT1L	7.18550117299237e-23	1.34035427109282e-21	TRUE	chr2:1917339:-;chr2:1979777:-;chr2:2172949:-;chr2:2324938:-;chr2:2326138:-;chr2:2326311:-;chr2:2326371:-;chr2:2331189:-;chr2:2331344:-	chr2:1840789:-;chr2:1943300:-
CEP83	9.09521507709966e-23	1.68556778117159e-21	TRUE	chr12:94459678:-;chr12:94459867:-;chr12:94459946:-	chr12:94331752:-;chr12:94378885:-;chr12:94379019:-;chr12:94400862:-;chr12:94411818:-;chr12:94412525:-;chr12:94375885:-
PAK2	1.22894333840851e-22	2.26284147601154e-21	TRUE	chr3:196739857:+;chr3:196806579:+	chr3:196782826:+;chr3:196810631:+;chr3:196828516:+;chr3:196829347:+
PALLD	1.60987990896865e-22	2.94525465397212e-21	TRUE	chr4:168631578:+;chr4:168832005:+;chr4:168832095:+	chr4:168926656:+;chr4:168924387:+;chr4:168926513:+;chr4:168928414:+
EXOC1	1.69611359512259e-22	3.07187263129217e-21	TRUE	chr4:55853648:+;chr4:55853739:+;chr4:55858339:+	chr4:55858424:+;chr4:55883916:+;chr4:55899821:+;chr4:55904514:+;chr4:55905018:+;chr4:55902499:+
CRACD	1.70061624297184e-22	3.07187263129217e-21	TRUE	chr4:56049098:+;chr4:56216102:+	chr4:56179409:+;chr4:56180532:+;chr4:56272382:+;chr4:56323566:+;chr4:56328831:+
SAP30BP	2.97311074120394e-22	5.33664028641261e-21	TRUE	chr17:75667338:+;chr17:75668516:+	chr17:75702546:+;chr17:75704814:+;chr17:75706757:+;chr17:75707655:+;chr17:75708008:+
TACC2	3.17997090019777e-22	5.67227309322778e-21	TRUE	chr10:122163590:+;chr10:122211686:+	chr10:122210854:+;chr10:122254542:+;chr10:122238033:+
MYO9A	3.31530253986451e-22	5.87694003029398e-21	TRUE	chr15:71897813:-;chr15:72118081:-;chr15:72118150:-	chr15:71875804:-;chr15:71968017:-;chr15:71991106:-;chr15:71878038:-;chr15:71899010:-
QPRT	3.51843516785408e-22	6.19852714139232e-21	TRUE	chr16:29679008:+;chr16:29679180:+	chr16:29696801:+;chr16:29697638:+;chr16:29697998:+;chr16:29698353:+
CSNK1D	4.10025317117082e-22	7.17921628866351e-21	TRUE	chr17:82255516:-;chr17:82273369:-;chr17:82273697:-	chr17:82252473:-;chr17:82239730:-;chr17:82242672:-;chr17:82244362:-
ARID4A	6.32328388906739e-22	1.10040562313404e-20	TRUE	chr14:58298555:+;chr14:58331287:+	chr14:58330153:+;chr14:58351144:+;chr14:58351212:+;chr14:58364329:+
NIN	8.25922298936707e-22	1.42859529767598e-20	TRUE	chr14:50739388:-;chr14:50830674:-;chr14:50831121:-	chr14:50723557:-;chr14:50735546:-;chr14:50754603:-;chr14:50754741:-;chr14:50760235:-;chr14:50754805:-;chr14:50759898:-
PSMD10	8.97441482081515e-22	1.54295059630159e-20	TRUE	chrX:108091520:-;chrX:108091644:-	chrX:108084218:-;chrX:108085038:-
ATF7IP	9.21894036315862e-22	1.5755003470931e-20	TRUE	chr12:14365632:+;chr12:14385281:+	chr12:14424851:+;chr12:14424935:+;chr12:14425192:+;chr12:14425472:+;chr12:14434368:+;chr12:14438156:+;chr12:14447045:+;chr12:14498552:+
CNTRL	9.28638943131376e-22	1.57758068077199e-20	TRUE	chr9:121074955:+;chr9:121121770:+;chr9:121121876:+	chr9:121107898:+;chr9:121157816:+;chr9:121152635:+
MEIS2	1.08407500168764e-21	1.83073967740623e-20	TRUE	chr15:36895278:-;chr15:37098302:-;chr15:37098696:-;chr15:37099482:-;chr15:37100530:-;chr15:37101279:-	chr15:36891031:-;chr15:37036848:-
PMS2P1	1.6410237386188e-21	2.7549892647165e-20	TRUE	chr7:100335864:-;chr7:100336307:-	chr7:100320913:-;chr7:100324678:-;chr7:100325660:-;chr7:100328850:-;chr7:100329994:-;chr7:100328687:-
CEP120	1.75787858036788e-21	2.93390963062569e-20	TRUE	chr5:123423324:-;chr5:123423403:-;chr5:123423531:-	chr5:123344892:-;chr5:123378408:-;chr5:123382134:-;chr5:123389991:-;chr5:123390084:-;chr5:123416014:-
ZFAND3	1.96061994592351e-21	3.25326123585215e-20	TRUE	chr6:37819727:+;chr6:37819798:+;chr6:37819942:+;chr6:38061611:+	chr6:38152627:+;chr6:38154474:+;chr6:38154624:+;chr6:38082442:+;chr6:38154577:+
VLDLR	2.17633736093956e-21	3.59032764631301e-20	TRUE	chr9:2621567:+;chr9:2621787:+;chr9:2622110:+;chr9:2622202:+	chr9:2635675:+;chr9:2640724:+;chr9:2654480:+;chr9:2655688:+
ATP2C1	2.37313918067905e-21	3.89249380555059e-20	TRUE	chr3:130893991:+;chr3:130894084:+;chr3:130894178:+;chr3:130894535:+;chr3:130894641:+	chr3:130964993:+;chr3:131001777:+;chr3:131001993:+;chr3:131016435:+
ATP6V1D	4.86891451857476e-21	7.9405040205785e-20	TRUE	chr14:67350669:-;chr14:67359742:-	chr14:67338071:-;chr14:67338720:-;chr14:67337872:-
SNW1	6.6471329248335e-21	1.07789303224289e-19	TRUE	chr14:77737007:-;chr14:77761155:-;chr14:77761207:-	chr14:77731064:-;chr14:77717599:-;chr14:77738961:-
ZMYM5	7.72453550656447e-21	1.2455267986291e-19	TRUE	chr13:19851796:-;chr13:19863508:-;chr13:19863612:-	chr13:19825187:-;chr13:19838700:-;chr13:19823843:-;chr13:19824006:-;chr13:19824514:-;chr13:19835478:-;chr13:19837458:-;chr13:19851733:-
REST	8.9700266143912e-21	1.43822786277935e-19	TRUE	chr4:56907876:+;chr4:56908913:+	chr4:56930220:+;chr4:56930419:+;chr4:56930492:+;chr4:56931320:+;chr4:56930619:+
BDH1	1.03658554697513e-20	1.65274589445085e-19	TRUE	chr3:197555956:-;chr3:197556048:-	chr3:197511574:-;chr3:197538337:-;chr3:197536253:-
SDCCAG8	1.05306173575538e-20	1.66968788546992e-19	TRUE	chr1:243256005:+;chr1:243487815:+	chr1:243271052:+;chr1:243286299:+;chr1:243500089:+
NFIX	1.18213319869326e-20	1.86398240280142e-19	TRUE	chr19:12995475:+;chr19:12995608:+;chr19:13023972:+;chr19:13024579:+;chr19:13024779:+;chr19:13024888:+;chr19:13024939:+;chr19:13025176:+	chr19:13094675:+;chr19:13098791:+;chr19:13096969:+
MPDZ	1.34539630706555e-20	2.10975882437642e-19	TRUE	chr9:13140045:-;chr9:13219698:-;chr9:13279692:-	chr9:13106561:-;chr9:13196181:-;chr9:13136725:-
SET	1.52315395325915e-20	2.37545430743257e-19	TRUE	chr9:128683793:+;chr9:128689222:+;chr9:128689538:+;chr9:128689974:+	chr9:128694964:+;chr9:128691894:+;chr9:128694053:+;chr9:128695533:+;chr9:128696396:+
FNBP1L	1.69427190086761e-20	2.62796304623704e-19	TRUE	chr1:93448118:+;chr1:93448282:+;chr1:93529710:+	chr1:93523489:+;chr1:93530804:+;chr1:93530882:+;chr1:93550970:+;chr1:93552649:+;chr1:93553107:+;chr1:93554661:+
HOOK3	1.72509828451873e-20	2.66131378595485e-19	TRUE	chr8:42896946:+;chr8:42997590:+	chr8:42959274:+;chr8:42973395:+;chr8:43010359:+;chr8:43013356:+
KDM2A	1.73620528310029e-20	2.6640483214883e-19	TRUE	chr11:67119263:+;chr11:67240014:+	chr11:67180210:+;chr11:67181613:+;chr11:67256374:+
ZNF451	2.57401548885971e-20	3.92847069797091e-19	TRUE	chr6:57090010:+;chr6:57090783:+	chr6:57101921:+;chr6:57102413:+;chr6:57148421:+;chr6:57152321:+
OIP5-AS1	2.62209496651691e-20	3.9805633161911e-19	TRUE	chr15:41283990:+;chr15:41285342:+	chr15:41286078:+;chr15:41298526:+;chr15:41298745:+;chr15:41298999:+;chr15:41299426:+;chr15:41299628:+
FAR2P2	2.99489388034309e-20	4.52244821931173e-19	TRUE	chr2:130427742:-;chr2:130428176:-;chr2:130428546:-	chr2:130416750:-;chr2:130418438:-;chr2:130417660:-;chr2:130417698:-
RNF216	3.25285214295887e-20	4.88612632421296e-19	TRUE	chr7:5761138:-;chr7:5781620:-	chr7:5725325:-;chr7:5620049:-;chr7:5641343:-;chr7:5721133:-;chr7:5725393:-;chr7:5740294:-
SUPT16H	3.39054498978056e-20	5.06629078577682e-19	TRUE	chr14:21358402:-;chr14:21383946:-	chr14:21352683:-;chr14:21351476:-;chr14:21361093:-;chr14:21363055:-;chr14:21363439:-;chr14:21370336:-;chr14:21370437:-
RBM4B	3.97576622739904e-20	5.90290792043739e-19	TRUE	chr11:66677748:-;chr11:66677824:-	chr11:66664998:-;chr11:66666904:-;chr11:66667880:-;chr11:66675560:-
PRKACB	3.99180528607014e-20	5.90290792043739e-19	TRUE	chr1:84077975:+;chr1:84078062:+;chr1:84078144:+;chr1:84164184:+;chr1:84164305:+;chr1:84164382:+;chr1:84164640:+;chr1:84164904:+;chr1:84164966:+	chr1:84236239:+;chr1:84237163:+;chr1:84238498:+;chr1:84205297:+
RUFY3	4.06295997137862e-20	5.97715863830648e-19	TRUE	chr4:70704801:+;chr4:70704937:+;chr4:70721964:+	chr4:70784858:+;chr4:70789522:+;chr4:70791573:+;chr4:70791930:+;chr4:70791955:+;chr4:70793557:+
TRPM7	4.71949527152609e-20	6.90740487432588e-19	TRUE	chr15:50592038:-;chr15:50686771:-	chr15:50560317:-;chr15:50609690:-;chr15:50612796:-
ERC1	4.9524322332979e-20	7.2113477519552e-19	TRUE	chr12:991208:+;chr12:991597:+;chr12:1083141:+;chr12:1408192:+	chr12:1110306:+;chr12:1110332:+;chr12:1141683:+;chr12:1491092:+
ABI2	6.3720412798767e-20	9.23137350901935e-19	TRUE	chr2:203328280:+;chr2:203328391:+;chr2:203328458:+;chr2:203402706:+	chr2:203427456:+;chr2:203427508:+;chr2:203427582:+;chr2:203427639:+;chr2:203428533:+;chr2:203428590:+;chr2:203429607:+;chr2:203432169:+
DHRSX	6.8473267670801e-20	9.86983363295283e-19	TRUE	chrX:2500650:-;chrX:2500960:-;chrY:2500650:-;chrY:2500960:-	chrX:2220760:-;chrY:2219535:-;chrX:2320463:-;chrY:2220760:-;chrX:2408760:-;chrY:2320463:-;chrY:2408760:-
CHD1	6.98330400543058e-20	1.0015251071105e-18	TRUE	chr5:98872180:-;chr5:98929007:-	chr5:98869823:-;chr5:98879604:-;chr5:98899484:-;chr5:98900982:-;chr5:98901189:-
MYO1B	1.0540680396444e-19	1.50415509257255e-18	TRUE	chr2:191245185:+;chr2:191245276:+;chr2:191245404:+;chr2:191276885:+	chr2:191363873:+;chr2:191408191:+;chr2:191409072:+;chr2:191369629:+;chr2:191425161:+
GNB4	1.13960369366462e-19	1.6181238516014e-18	TRUE	chr3:179426200:-;chr3:179451429:-	chr3:179404356:-;chr3:179396090:-;chr3:179399031:-;chr3:179399119:-;chr3:179400512:-
TLE4	1.28289182360878e-19	1.81256102206905e-18	TRUE	chr9:79571941:+;chr9:79573177:+	chr9:79704883:+;chr9:79726740:+;chr9:79725496:+
CCDC112	1.35623892409698e-19	1.90536116618341e-18	TRUE	chr5:115271610:-;chr5:115296623:-	chr5:115267190:-;chr5:115269704:-;chr5:115267355:-;chr5:115271449:-;chr5:115271504:-;chr5:115275542:-;chr5:115276011:-;chr5:115279659:-;chr5:115284798:-
CTIF	1.36192599124532e-19	1.90536116618341e-18	TRUE	chr18:48539031:+;chr18:48539158:+;chr18:48539210:+;chr18:48540095:+	chr18:48860625:+;chr18:48863217:+;chr18:48862069:+;chr18:48712558:+
EMX2	1.49973317753011e-19	2.08792121398582e-18	TRUE	chr10:117542746:+;chr10:117543568:+;chr10:117544866:+	chr10:117548235:+;chr10:117548325:+;chr10:117548788:+;chr10:117549548:+
GNAI1	1.54687894452484e-19	2.14310315906499e-18	TRUE	chr7:80134802:+;chr7:80135079:+;chr7:80135694:+	chr7:80212834:+;chr7:80217369:+;chr7:80218039:+;chr7:80218186:+;chr7:80219408:+
AGPS	1.85951886176985e-19	2.56380040168655e-18	TRUE	chr2:177392746:+;chr2:177393029:+	chr2:177438409:+;chr2:177539437:+;chr2:177539707:+;chr2:177539794:+;chr2:177513859:+
NCBP2	1.9815222754267e-19	2.71887719907105e-18	TRUE	chr3:196942377:-;chr3:196942436:-;chr3:196942508:-	chr3:196935407:-;chr3:196939285:-;chr3:196939409:-;chr3:196936094:-
CDC42BPA	2.19057011928531e-19	2.99133355044989e-18	TRUE	chr1:227317182:-;chr1:227318474:-	chr1:227119821:-;chr1:227101021:-;chr1:227129136:-;chr1:227213171:-
HNRNPM	2.48612493740929e-19	3.378762176841e-18	TRUE	chr19:8444920:+;chr19:8444971:+;chr19:8466249:+;chr19:8485862:+;chr19:8486158:+	chr19:8489114:+;chr19:8473702:+
CDKL3	2.57379713314495e-19	3.48133507961881e-18	TRUE	chr5:134367070:-;chr5:134367171:-;chr5:134371004:-	chr5:134304498:-;chr5:134308618:-;chr5:134302596:-;chr5:134307879:-;chr5:134308001:-;chr5:134316960:-
ZC3H13	2.73212712063597e-19	3.67806169919578e-18	TRUE	chr13:46011555:-;chr13:46020487:-;chr13:46052685:-;chr13:46052746:-	chr13:46003234:-;chr13:46003306:-;chr13:46011452:-;chr13:46020488:-;chr13:45969660:-;chr13:45970362:-
RBFOX2	2.7938699402566e-19	3.74352338473819e-18	TRUE	chr22:35840403:-;chr22:35840587:-;chr22:35961630:-;chr22:36028537:-	chr22:35738736:-;chr22:35743430:-;chr22:35743619:-;chr22:35838256:-
METTL21A	2.94342978780013e-19	3.92549000672036e-18	TRUE	chr2:207624983:-;chr2:207625262:-;chr2:207625331:-	chr2:207581353:-;chr2:207609115:-;chr2:207581611:-;chr2:207612745:-;chr2:207612811:-
GMFB	3.44426448042092e-19	4.57206084982386e-18	TRUE	chr14:54483768:-;chr14:54488957:-	chr14:54477963:-;chr14:54474487:-;chr14:54475647:-;chr14:54477139:-;chr14:54477197:-;chr14:54482865:-;chr14:54482899:-
KIF1A	3.48726153199445e-19	4.60770574644081e-18	TRUE	chr2:240726940:-;chr2:240820211:-	chr2:240720607:-;chr2:240713767:-;chr2:240775886:-
KNOP1	4.9815154932571e-19	6.55172590679989e-18	TRUE	chr16:19718131:-;chr16:19718227:-	chr16:19714824:-;chr16:19714976:-;chr16:19706352:-;chr16:19714164:-;chr16:19714230:-;chr16:19714689:-
ATM	5.33573964946448e-19	6.98541328420717e-18	TRUE	chr11:108222832:+;chr11:108223044:+;chr11:108327713:+	chr11:108235981:+;chr11:108227856:+;chr11:108229229:+;chr11:108229364:+;chr11:108246983:+;chr11:108368877:+
PRKD3	5.88949238319081e-19	7.67516495964684e-18	TRUE	chr2:37317023:-;chr2:37324808:-	chr2:37252944:-;chr2:37267495:-;chr2:37316541:-;chr2:37316654:-
NOL4	5.95760594821245e-19	7.72863971645379e-18	TRUE	chr18:34048594:-;chr18:34222289:-;chr18:34224910:-	chr18:33851262:-;chr18:33852339:-;chr18:34105050:-;chr18:34129887:-
DDX42	6.04812023702093e-19	7.81055889432477e-18	TRUE	chr17:63773863:+;chr17:63774170:+;chr17:63810263:+;chr17:63816968:+	chr17:63798075:+;chr17:63787267:+;chr17:63819224:+;chr17:63819317:+
SNX14	6.91977670748056e-19	8.89596519060789e-18	TRUE	chr6:85593778:-;chr6:85594046:-;chr6:85594156:-	chr6:85505802:-;chr6:85514580:-;chr6:85533613:-;chr6:85590423:-
KIF21A	7.31404002920509e-19	9.36065930195127e-18	TRUE	chr12:39332408:-;chr12:39443059:-;chr12:39443120:-;chr12:39443390:-	chr12:39293231:-;chr12:39356845:-;chr12:39340303:-;chr12:39341587:-;chr12:39342050:-;chr12:39369775:-
CCNG1	7.96279440568054e-19	1.01454532293805e-17	TRUE	chr5:163437569:+;chr5:163437766:+;chr5:163441178:+	chr5:163444279:+;chr5:163444414:+;chr5:163444608:+;chr5:163445016:+
SACS	8.30297069290134e-19	1.05318570477957e-17	TRUE	chr13:23375488:-;chr13:23375600:-;chr13:23433683:-	chr13:23340411:-;chr13:23358410:-;chr13:23411299:-;chr13:23411566:-
BTBD8	8.36384804305114e-19	1.05621337676407e-17	TRUE	chr1:92080305:+;chr1:92166985:+;chr1:92168923:+	chr1:92176926:+;chr1:92177023:+;chr1:92177066:+;chr1:92177110:+;chr1:92178376:+;chr1:92180746:+;chr1:92181657:+;chr1:92177439:+
CADM2	9.47935965350476e-19	1.19181024013668e-17	TRUE	chr3:84958989:+;chr3:85726482:+	chr3:85042551:+;chr3:86068692:+;chr3:86073645:+
FAIM2	1.04227165012374e-18	1.30466810940928e-17	TRUE	chr12:49903869:-;chr12:49904217:-	chr12:49866896:-;chr12:49870399:-
CNOT9	1.45067201081398e-18	1.80795542308432e-17	TRUE	chr2:218568580:+;chr2:218568708:+;chr2:218568815:+;chr2:218568931:+	chr2:218593847:+;chr2:218595133:+;chr2:218596429:+;chr2:218594886:+;chr2:218595869:+
ZNF736	1.47562732809718e-18	1.83106104103885e-17	TRUE	chr7:64313961:+;chr7:64314014:+	chr7:64337366:+;chr7:64349507:+
HSF2	1.50235012853945e-18	1.85615033197038e-17	TRUE	chr6:122399551:+;chr6:122399652:+	chr6:122413648:+;chr6:122413579:+;chr6:122432960:+
FAM204A	1.62362886694974e-18	1.99734344235972e-17	TRUE	chr10:118342240:-;chr10:118342315:-	chr10:118309750:-;chr10:118309922:-;chr10:118310620:-;chr10:118310750:-;chr10:118335555:-
LIN54	1.66466919321361e-18	2.0390411491123e-17	TRUE	chr4:83010709:-;chr4:83010821:-;chr4:83012887:-	chr4:82982968:-;chr4:82927486:-;chr4:82927956:-;chr4:82928024:-;chr4:82970359:-
PFKFB3	1.92341981271185e-18	2.3459145920853e-17	TRUE	chr10:6144921:+;chr10:6202866:+	chr10:6216770:+;chr10:6235532:+
MID1	2.14737034854439e-18	2.60791275521093e-17	TRUE	chrX:10620419:-;chrX:10620521:-	chrX:10448384:-;chrX:10448999:-;chrX:10468548:-;chrX:10469072:-;chrX:10583585:-
RBM25	2.15737009785538e-18	2.60895519460985e-17	TRUE	chr14:73058532:+;chr14:73097036:+;chr14:73106280:+	chr14:73099688:+;chr14:73106039:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+;chr14:73111711:+
EPB41L1	2.19778325797065e-18	2.64661325664482e-17	TRUE	chr20:36091842:+;chr20:36092680:+;chr20:36214373:+	chr20:36232799:+;chr20:36229914:+;chr20:36230168:+;chr20:36230336:+
ZFP30	2.75692710289718e-18	3.305995778012e-17	TRUE	chr19:37655409:-;chr19:37655465:-;chr19:37655830:-	chr19:37634201:-;chr19:37634512:-;chr19:37636219:-;chr19:37633834:-;chr19:37634020:-
SINHCAF	3.7169012125371e-18	4.43850881195853e-17	TRUE	chr12:31324162:-;chr12:31326116:-	chr12:31281389:-;chr12:31280584:-;chr12:31281643:-;chr12:31282657:-;chr12:31293847:-
SHTN1	3.73431140047041e-18	4.44071864039273e-17	TRUE	chr10:116974170:-;chr10:117005187:-;chr10:117005365:-;chr10:117005577:-	chr10:116960136:-;chr10:116884799:-;chr10:116915424:-;chr10:116921454:-;chr10:116929908:-;chr10:116940467:-;chr10:116948938:-
