SE_id	p_value	FDR	exon	pas_id	sig	gene_id
CEP70:SE01	2.59338297562232e-49	3.22400995385594e-47	chr3:138498031-138498110:-	chr3:138494344:-;chr3:138495008:-;chr3:138496910:-	TRUE	CEP70
SLC35F5:SE01	3.18424239384255e-49	3.93411182177523e-47	chr2:113719154-113719308:-	chr2:113706779:-;chr2:113713779:-;chr2:113714213:-;chr2:113714353:-	TRUE	SLC35F5
ANKRD36B:SE16	3.26616720248403e-49	4.01057279495202e-47	chr2:97542079-97542107:-	chr2:97513328:-;chr2:97515785:-;chr2:97515850:-;chr2:97540057:-;chr2:97541934:-	TRUE	ANKRD36B
ZC3H13:SE08	7.79386346154617e-49	9.51184007212479e-47	chr13:45988787-45989097:-	chr13:45956439:-;chr13:45969540:-;chr13:45969660:-;chr13:45970362:-	TRUE	ZC3H13
SLC37A1:SE14	5.12251873770875e-48	6.21377045668125e-46	chr21:42574818-42574915:+	chr21:42576646:+;chr21:42576863:+;chr21:42581431:+	TRUE	SLC37A1
SYNRG:SE10	1.05948444500341e-47	1.277444648599e-45	chr17:37577380-37577613:-	chr17:37514910:-;chr17:37518461:-;chr17:37550500:-	TRUE	SYNRG
FAM228B:SE02	1.51393968350747e-47	1.81446124343725e-45	chr2:24095141-24095229:+	chr2:24096588:+;chr2:24169638:+	TRUE	FAM228B
MESD:SE03	2.44629352494137e-47	2.91443838700604e-45	chr15:80981950-80982182:-	chr15:80947326:-;chr15:80975752:-;chr15:80978205:-;chr15:80978245:-	TRUE	MESD
LRIG2:SE10	5.7116211633863e-47	6.76438447249567e-45	chr1:113112479-113112760:+	chr1:113124738:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
PRMT2:SE01	9.89699290257945e-47	1.16522537026546e-44	chr21:46636439-46636547:+	chr21:46659537:+;chr21:46660144:+;chr21:46661270:+;chr21:46664941:+	TRUE	PRMT2
NFRKB:SE15	1.54712587181939e-46	1.81086107160615e-44	chr11:129884070-129884143:-	chr11:129863780:-;chr11:129882560:-	TRUE	NFRKB
UROS:SE02	1.60104708535306e-46	1.86307891938032e-44	chr10:125794880-125794978:-	chr10:125788582:-;chr10:125793528:-	TRUE	UROS
MAP1B:SE01	2.47918509042024e-46	2.86825951357001e-44	chr5:72115698-72115799:+	chr5:72195305:+;chr5:72195449:+;chr5:72207044:+	TRUE	MAP1B
LRRTM3:SE01	3.64808196886215e-46	4.19634256360781e-44	chr10:66926921-66928452:+	chr10:66930184:+;chr10:67098207:+;chr10:67098573:+;chr10:67099780:+;chr10:67099939:+;chr10:67100112:+;chr10:67101099:+	TRUE	LRRTM3
PCNT:SE02	6.52361695131106e-46	7.46115390174234e-44	chr21:46347457-46347512:+	chr21:46357133:+;chr21:46363573:+;chr21:46381735:+;chr21:46445767:+	TRUE	PCNT
TOP2A:SE27	8.06394381896036e-46	9.17044520093702e-44	chr17:40416422-40416512:-	chr17:40388525:-;chr17:40395446:-;chr17:40396288:-;chr17:40398773:-	TRUE	TOP2A
NFRKB:SE14	2.75523715828646e-45	3.11559727249173e-43	chr11:129883122-129883206:-	chr11:129863780:-;chr11:129882560:-	TRUE	NFRKB
UNK:SE02	4.09230410784849e-45	4.60154307407795e-43	chr17:75792313-75792478:+	chr17:75794117:+;chr17:75794193:+;chr17:75797170:+;chr17:75825799:+	TRUE	UNK
SIK2:SE09	5.28904801466306e-45	5.91398301751291e-43	chr11:111720899-111721062:+	chr11:111725436:+;chr11:111726052:+;chr11:111726578:+;chr11:111730853:+	TRUE	SIK2
MCTP1:SE08	9.54687288282973e-45	1.06155922638798e-42	chr5:94873139-94873241:-	chr5:94705553:-;chr5:94706039:-;chr5:94707137:-;chr5:94707509:-;chr5:94871243:-	TRUE	MCTP1
ZC3H13:SE07	1.52455589681225e-44	1.68585559528714e-42	chr13:45985297-45985761:-	chr13:45956439:-;chr13:45969540:-;chr13:45969660:-;chr13:45970362:-	TRUE	ZC3H13
SYNRG:SE01	2.05697730617369e-44	2.26210993313552e-42	chr17:37520179-37520214:-	chr17:37514910:-;chr17:37518461:-	TRUE	SYNRG
ZNF706:SE02	2.19327641490725e-44	2.39882117182342e-42	chr8:101204650-101204693:-	chr8:101197052:-;chr8:101198931:-	TRUE	ZNF706
ANKHD1:SE01	2.61066890360295e-44	2.83981185356592e-42	chr5:140464667-140464776:+	chr5:140472477:+;chr5:140496774:+;chr5:140510048:+;chr5:140524153:+;chr5:140539853:+	TRUE	ANKHD1
MAP2:SE08	3.56851955121557e-44	3.86075236851782e-42	chr2:209696542-209696748:+	chr2:209730518:+;chr2:209733900:+;chr2:209734112:+	TRUE	MAP2
UNK:SE01	4.264426594231e-44	4.58884399373836e-42	chr17:75791760-75792019:+	chr17:75794117:+;chr17:75794193:+;chr17:75797170:+;chr17:75825799:+	TRUE	UNK
UTP6:SE04	5.07796042449636e-44	5.43504694632592e-42	chr17:31878702-31878781:-	chr17:31860904:-;chr17:31863173:-	TRUE	UTP6
POGLUT2:SE02	7.53506800267922e-44	8.02204181242684e-42	chr13:102787834-102787923:-	chr13:102784284:-;chr13:102787030:-	TRUE	POGLUT2
RALGPS1:SE13	1.06183610698156e-43	1.12447881911302e-41	chr9:127214751-127214842:+	chr9:127217344:+;chr9:127219470:+;chr9:127223162:+	TRUE	RALGPS1
TOP2A:SE26	5.15714294100127e-43	5.43264294548107e-41	chr17:40416005-40416068:-	chr17:40388525:-;chr17:40395446:-;chr17:40396288:-;chr17:40398773:-	TRUE	TOP2A
ELP2:SE09	5.20559912500608e-43	5.45497730298412e-41	chr18:36156466-36156654:+	chr18:36174650:+;chr18:36175866:+;chr18:36176069:+;chr18:36177931:+;chr18:36180557:+	TRUE	ELP2
RNASEH2B:SE03	6.45549534115698e-43	6.72951766944047e-41	chr13:50953905-50953985:+	chr13:50956501:+;chr13:50956760:+;chr13:50970457:+	TRUE	RNASEH2B
SMARCA4:SE05	1.21007153572102e-42	1.25490061074903e-40	chr19:10985273-10985405:+	chr19:10996376:+;chr19:11062273:+	TRUE	SMARCA4
SRSF11:SE02	2.3342107446772e-42	2.4082076316863e-40	chr1:70231095-70231203:+	chr1:70250047:+;chr1:70250436:+;chr1:70252001:+;chr1:70253052:+	TRUE	SRSF11
PDCD2:SE01	3.92281608042986e-42	4.02641865896429e-40	chr6:170578857-170578970:-	chr6:170575582:-;chr6:170577119:-;chr6:170577362:-;chr6:170578489:-	TRUE	PDCD2
ELP2:SE10	4.33931915366081e-42	4.43119759492455e-40	chr18:36158835-36158904:+	chr18:36174650:+;chr18:36175866:+;chr18:36176069:+;chr18:36177931:+;chr18:36180557:+	TRUE	ELP2
MAP2:SE09	6.54591669108985e-42	6.65058490214027e-40	chr2:209696917-209697051:+	chr2:209730518:+;chr2:209733900:+;chr2:209734112:+	TRUE	MAP2
TOP2A:SE19	7.03884082192795e-42	7.11527267933777e-40	chr17:40407967-40408124:-	chr17:40388525:-;chr17:40395446:-;chr17:40396288:-;chr17:40398773:-	TRUE	TOP2A
SDHAP3:SE02	7.99805237261529e-42	8.04427227326105e-40	chr5:1579277-1579484:-	chr5:1571957:-;chr5:1577636:-	TRUE	SDHAP3
EXD3:SE16	9.11449701688663e-42	9.12133288964929e-40	chr9:137367936-137367989:-	chr9:137306916:-;chr9:137366145:-	TRUE	EXD3
SMARCA4:SE06	1.00752031545578e-41	1.00325965740535e-39	chr19:10986905-10987003:+	chr19:10996376:+;chr19:11062273:+	TRUE	SMARCA4
SVOP:SE03	1.7963730588733e-41	1.77992112739352e-39	chr12:108919675-108919786:-	chr12:108908364:-;chr12:108910885:-	TRUE	SVOP
VCAN:SE05	2.85295058933149e-41	2.81289684953053e-39	chr5:83537007-83542268:+	chr5:83539490:+;chr5:83580635:+;chr5:83581446:+	TRUE	VCAN
CCDC174:SE05	3.57299198193748e-41	3.5055605156117e-39	chr3:14667424-14667518:+	chr3:14668069:+;chr3:14672655:+	TRUE	CCDC174
SPC25:SE01	9.3703672689046e-41	9.1486780920549e-39	chr2:168873585-168873683:-	chr2:168870891:-;chr2:168871388:-;chr2:168871980:-	TRUE	SPC25
SLC4A8:SE21	1.80144370726228e-40	1.75028620392498e-38	chr12:51494945-51495118:+	chr12:51509191:+;chr12:51515763:+	TRUE	SLC4A8
LRIG2:SE09	1.81958596982392e-40	1.7593726176824e-38	chr1:113110242-113110562:+	chr1:113124738:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
PCNT:SE01	6.27677058230398e-40	6.0398828463853e-38	chr21:46346128-46346208:+	chr21:46357133:+;chr21:46363573:+;chr21:46381735:+;chr21:46445767:+	TRUE	PCNT
ICA1L:SE05	1.32235735315452e-39	1.2603324963518e-37	chr2:202814702-202814784:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-;chr2:202787572:-	TRUE	ICA1L
ICA1L:SE06	1.32235735315452e-39	1.2603324963518e-37	chr2:202815911-202816009:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-;chr2:202787572:-	TRUE	ICA1L
ZC3H13:SE09	1.9261486267256e-39	1.82056737795477e-37	chr13:46003139-46003336:-	chr13:45956439:-;chr13:45969540:-;chr13:45969660:-;chr13:45970362:-	TRUE	ZC3H13
MAPT:SE08	1.92835515426635e-39	1.82056737795477e-37	chr17:45996399-45996664:+	chr17:45999928:+;chr17:46024431:+;chr17:46028334:+	TRUE	MAPT
TMEM161B-AS1:SE01	3.33083033023245e-39	3.12988587134284e-37	chr5:88270526-88270585:+	chr5:88273010:+;chr5:88283128:+;chr5:88287657:+;chr5:88436669:+	TRUE	TMEM161B-AS1
SUN1:SE04	6.22507401886209e-39	5.82218955549181e-37	chr7:843206-843232:+	chr7:845517:+;chr7:874899:+	TRUE	SUN1
SULF1:SE12	6.32025375452232e-39	5.88371529752392e-37	chr8:69601654-69601829:+	chr8:69604195:+;chr8:69660055:+;chr8:69660912:+	TRUE	SULF1
POLR1A:SE01	7.91570011537545e-39	7.33484897264998e-37	chr2:86030196-86030396:-	chr2:86020889:-;chr2:86026328:-	TRUE	POLR1A
ICA1L:SE07	1.05167791633442e-38	9.70015368453152e-37	chr2:202817418-202817543:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-;chr2:202787572:-	TRUE	ICA1L
ICA1L:SE04	1.15361484469038e-38	1.05915601451733e-36	chr2:202811746-202811789:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-;chr2:202787572:-	TRUE	ICA1L
ICA1L:SE01	1.95723228581275e-38	1.78876731509325e-36	chr2:202785918-202786007:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-	TRUE	ICA1L
SLC4A8:SE16	7.5058356029107e-38	6.8286045269208e-36	chr12:51475045-51475206:+	chr12:51480607:+;chr12:51509191:+;chr12:51515763:+	TRUE	SLC4A8
GSTK1:SE03	7.99896258965807e-38	7.24430933176499e-36	chr7:143267617-143267733:+	chr7:143268486:+;chr7:143269113:+	TRUE	GSTK1
SLC4A8:SE20	8.07785424044124e-38	7.28280417218159e-36	chr12:51493704-51493772:+	chr12:51509191:+;chr12:51515763:+	TRUE	SLC4A8
SMARCC1:SE10	9.20913798009994e-38	8.26551106151123e-36	chr3:47686049-47686170:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
OXNAD1:SE02	1.01347792490717e-37	9.05569672634689e-36	chr3:16271659-16271722:+	chr3:16274189:+;chr3:16303602:+;chr3:16304014:+;chr3:16306087:+;chr3:16337766:+	TRUE	OXNAD1
CASTOR3:SE01	1.78132065215733e-37	1.5845836823524e-35	chr7:100213047-100213133:-	chr7:100200653:-;chr7:100208936:-	TRUE	CASTOR3
ANKHD1:SE03	3.54915378680102e-37	3.14319969216029e-35	chr5:140485121-140485248:+	chr5:140496774:+;chr5:140510048:+;chr5:140524153:+;chr5:140539853:+	TRUE	ANKHD1
ZDHHC15:SE05	3.79832810458203e-37	3.34905449397398e-35	chrX:75429948-75429980:-	chrX:75370699:-;chrX:75372163:-;chrX:75376947:-;chrX:75428338:-	TRUE	ZDHHC15
ICA1L:SE03	5.08462590005711e-37	4.46354330656329e-35	chr2:202796890-202796964:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-;chr2:202787572:-	TRUE	ICA1L
FAM185A:SE01	5.20085854064122e-37	4.54564120921109e-35	chr7:102751692-102751801:+	chr7:102753759:+;chr7:102809225:+;chr7:102809552:+;chr7:102834142:+;chr7:102850028:+	TRUE	FAM185A
NXPE3:SE02	5.5972828033524e-37	4.87085283952601e-35	chr3:101807053-101807126:+	chr3:101822620:+;chr3:101822826:+;chr3:101822934:+;chr3:101827392:+	TRUE	NXPE3
SMARCC1:SE06	7.96895643858987e-37	6.90470403109854e-35	chr3:47661294-47661455:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
ICA1L:SE02	1.08261863827285e-36	9.33991898492721e-35	chr2:202788830-202789087:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-	TRUE	ICA1L
PRRC2B:SE06	1.33762274634539e-36	1.14903516172116e-34	chr9:131464763-131465078:+	chr9:131473602:+;chr9:131474636:+;chr9:131496344:+;chr9:131498152:+	TRUE	PRRC2B
LRIG2:SE08	1.51609414539279e-36	1.29677881709559e-34	chr1:113096222-113096365:+	chr1:113124738:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
CLEC16A:SE02	2.10093275336024e-36	1.7893688961066e-34	chr16:10962455-10962588:+	chr16:10966212:+;chr16:11048523:+;chr16:11126344:+;chr16:11127283:+;chr16:11181919:+;chr16:11182186:+	TRUE	CLEC16A
P3H1:SE05	2.62831626582537e-36	2.22905720595317e-34	chr1:42758852-42758983:-	chr1:42746374:-;chr1:42756200:-	TRUE	P3H1
SEPTIN11:SE08	3.13341147555526e-36	2.64621226511555e-34	chr4:77019165-77019261:+	chr4:77028696:+;chr4:77030836:+;chr4:77032160:+;chr4:77032802:+;chr4:77035654:+;chr4:77038615:+	TRUE	SEPTIN11
ZC3H13:SE06	3.49241935881235e-36	2.93700728851383e-34	chr13:45979813-45980004:-	chr13:45956439:-;chr13:45969540:-;chr13:45969660:-;chr13:45970362:-	TRUE	ZC3H13
POLR1A:SE02	8.85240451521809e-36	7.38253651550375e-34	chr2:86032272-86032382:-	chr2:86020889:-;chr2:86026328:-	TRUE	POLR1A
POLR1A:SE03	8.85240451521809e-36	7.38253651550375e-34	chr2:86033661-86033787:-	chr2:86020889:-;chr2:86026328:-	TRUE	POLR1A
RBM33:SE04	1.18538362946856e-35	9.84458644971502e-34	chr7:155774559-155774647:+	chr7:155777487:+;chr7:155777826:+;chr7:155778099:+;chr7:155781480:+	TRUE	RBM33
LRIG2:SE06	2.00016255877378e-35	1.65426667825856e-33	chr1:113094612-113094755:+	chr1:113124738:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
SRSF3:SE01	2.58169891988638e-35	2.12644871940436e-33	chr6:36599821-36600276:+	chr6:36602784:+;chr6:36602923:+;chr6:36603429:+	TRUE	SRSF3
SMARCC1:SE14	3.84030354133637e-35	3.13729287264683e-33	chr3:47710683-47710808:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
SMARCC1:SE15	3.84030354133637e-35	3.13729287264683e-33	chr3:47714415-47714490:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
LRIG2:SE07	4.2051515533953e-35	3.42138651793524e-33	chr1:113095874-113096017:+	chr1:113124738:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
ZNF33B:SE01	4.34554709335159e-35	3.52130061026041e-33	chr10:42613888-42613968:-	chr10:42581587:-;chr10:42589109:-;chr10:42589784:-;chr10:42592118:-;chr10:42592230:-;chr10:42608087:-	TRUE	ZNF33B
LCORL:SE02	1.21488046820215e-34	9.80477119801047e-33	chr4:17886068-17886161:-	chr4:17841201:-;chr4:17843220:-;chr4:17881143:-	TRUE	LCORL
SMARCC1:SE05	1.39217649674043e-34	1.11905271414697e-32	chr3:47638725-47638780:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
MYO6:SE21	3.00330469827792e-34	2.4044457414413e-32	chr6:75886844-75886994:+	chr6:75890213:+;chr6:75891280:+;chr6:75916231:+	TRUE	MYO6
DLGAP4:SE08	3.86588205440187e-34	3.08269439517344e-32	chr20:36497447-36497602:+	chr20:36527249:+;chr20:36528633:+	TRUE	DLGAP4
SMARCC1:SE16	5.47879572212789e-34	4.35151176104721e-32	chr3:47720666-47720735:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
SLCO4A1:SE03	1.20513459446503e-33	9.53390075423616e-32	chr20:62661064-62661175:+	chr20:62663038:+;chr20:62672110:+;chr20:62672288:+	TRUE	SLCO4A1
LDLR:SE07	1.42181772243612e-33	1.12038116986453e-31	chr19:11120370-11120522:+	chr19:11121376:+;chr19:11133039:+;chr19:11133225:+;chr19:11133562:+;chr19:11133820:+	TRUE	LDLR
SMARCC1:SE11	1.89740734558028e-33	1.48346125085114e-31	chr3:47689387-47689424:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
SMARCC1:SE12	1.89740734558028e-33	1.48346125085114e-31	chr3:47693241-47693300:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
NUP155:SE02	4.13205168108099e-33	3.21801612439051e-31	chr5:37298868-37298978:-	chr5:37288137:-;chr5:37289835:-;chr5:37291633:-;chr5:37291838:-	TRUE	NUP155
SMARCC1:SE17	4.74310886955657e-33	3.67958620248739e-31	chr3:47738029-47738110:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
SMARCC1:SE13	6.78008613397709e-33	5.23951443905604e-31	chr3:47706409-47706530:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
POLR1A:SE05	8.96411687348801e-33	6.90064612395625e-31	chr2:86041889-86042103:-	chr2:86020889:-;chr2:86026328:-	TRUE	POLR1A
UPF3A:SE04	9.27452937668914e-33	7.11224925189399e-31	chr13:114286519-114286629:+	chr13:114287620:+;chr13:114305805:+	TRUE	UPF3A
FANCD2:SE15	9.56656897801615e-33	7.28041361577921e-31	chr3:10065394-10065494:+	chr3:10072978:+;chr3:10101930:+	TRUE	FANCD2
FANCD2:SE16	9.56656897801615e-33	7.28041361577921e-31	chr3:10065864-10065979:+	chr3:10072978:+;chr3:10101930:+	TRUE	FANCD2
ZDHHC15:SE06	9.71112218571285e-33	7.36242842981222e-31	chrX:75431451-75431520:-	chrX:75370699:-;chrX:75372163:-;chrX:75376947:-;chrX:75428338:-	TRUE	ZDHHC15
NUP155:SE05	1.14133151479683e-32	8.62028312024851e-31	chr5:37304739-37304843:-	chr5:37288137:-;chr5:37289835:-;chr5:37291633:-;chr5:37291838:-	TRUE	NUP155
EXD3:SE15	1.32070151213275e-32	9.93753412230714e-31	chr9:137366493-137366632:-	chr9:137306916:-;chr9:137366145:-	TRUE	EXD3
SULF1:SE13	1.56477273432088e-32	1.1729934935368e-30	chr8:69603192-69603320:+	chr8:69604195:+;chr8:69660055:+;chr8:69660912:+	TRUE	SULF1
SLC35F5:SE06	1.72983210449288e-32	1.29188767057556e-30	chr2:113733365-113733403:-	chr2:113713779:-;chr2:113714213:-;chr2:113714353:-	TRUE	SLC35F5
BNIP2:SE03	1.75387855597649e-32	1.30497692557136e-30	chr15:59668892-59668990:-	chr15:59659146:-;chr15:59662856:-	TRUE	BNIP2
C18orf54:SE02	2.6858177890102e-32	1.99098677951997e-30	chr18:54362771-54362921:+	chr18:54364268:+;chr18:54378777:+;chr18:54379302:+;chr18:54379454:+;chr18:54381085:+;chr18:54382032:+	TRUE	C18orf54
HNRNPA3:SE03	4.47710444529337e-32	3.30661422407922e-30	chr2:177217705-177217845:+	chr2:177219778:+;chr2:177220534:+;chr2:177221013:+;chr2:177221336:+;chr2:177221377:+;chr2:177223853:+	TRUE	HNRNPA3
SRSF11:SE03	6.01897708104399e-32	4.42903773077557e-30	chr1:70231859-70231975:+	chr1:70250047:+;chr1:70250436:+;chr1:70252001:+;chr1:70253052:+	TRUE	SRSF11
NUP155:SE04	1.30385183474445e-31	9.55919211443598e-30	chr5:37302779-37302908:-	chr5:37288137:-;chr5:37289835:-;chr5:37291633:-;chr5:37291838:-	TRUE	NUP155
GMPS:SE02	2.50498977752131e-31	1.82983103639011e-29	chr3:155897927-155898041:+	chr3:155937713:+;chr3:155944020:+	TRUE	GMPS
ZNF37A:SE02	2.70711246701136e-31	1.97028567371754e-29	chr10:38095744-38095804:+	chr10:38106793:+;chr10:38115691:+;chr10:38119560:+;chr10:38120445:+	TRUE	ZNF37A
SAYSD1:SE01	4.81110539563884e-31	3.48892298890259e-29	chr6:39109314-39113720:-	chr6:39104065:-;chr6:39104895:-;chr6:39105193:-	TRUE	SAYSD1
NAA16:SE07	7.501549375171e-31	5.42034334816056e-29	chr13:41331274-41331369:+	chr13:41333524:+;chr13:41367647:+;chr13:41369150:+;chr13:41377027:+	TRUE	NAA16
FANCD2:SE10	8.04227252873693e-31	5.76939371550787e-29	chr3:10060294-10060403:+	chr3:10072978:+;chr3:10101930:+	TRUE	FANCD2
FANCD2:SE11	8.04227252873693e-31	5.76939371550787e-29	chr3:10062151-10062211:+	chr3:10072978:+;chr3:10101930:+	TRUE	FANCD2
KMT2C:SE04	1.33284907913769e-30	9.49358516688288e-29	chr7:152229923-152230027:-	chr7:152177046:-;chr7:152202968:-	TRUE	KMT2C
KMT2C:SE05	1.33284907913769e-30	9.49358516688288e-29	chr7:152230220-152230321:-	chr7:152177046:-;chr7:152202968:-	TRUE	KMT2C
TIMM23:SE01	1.38276046069764e-30	9.81416688683092e-29	chr10:45975454-45975512:+	chr10:45976993:+;chr10:46003713:+	TRUE	TIMM23
SMIM8:SE02	2.07567011452206e-30	1.46800485307982e-28	chr6:87337009-87337166:+	chr6:87340582:+;chr6:87341759:+;chr6:87341828:+;chr6:87342329:+	TRUE	SMIM8
NUP155:SE03	5.10999951934077e-30	3.60129015421146e-28	chr5:37299448-37299568:-	chr5:37288137:-;chr5:37289835:-;chr5:37291633:-;chr5:37291838:-	TRUE	NUP155
FASTKD1:SE08	7.83886347416438e-30	5.50508254159298e-28	chr2:169571653-169572171:-	chr2:169528512:-;chr2:169529735:-;chr2:169570313:-	TRUE	FASTKD1
POLR1A:SE06	8.09605975531659e-30	5.66582643365949e-28	chr2:86042974-86043195:-	chr2:86020889:-;chr2:86026328:-	TRUE	POLR1A
SMARCC1:SE07	9.88940563883002e-30	6.89674055265446e-28	chr3:47662334-47662592:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
CD47:SE01	1.03380883362e-29	7.18461243225843e-28	chr3:108049619-108049651:-	chr3:108043299:-;chr3:108047065:-	TRUE	CD47
SLC35F5:SE08	1.61939059576442e-29	1.11765871635258e-27	chr2:113735777-113735858:-	chr2:113706779:-;chr2:113713779:-;chr2:113714213:-;chr2:113714353:-	TRUE	SLC35F5
SLC35F5:SE09	1.61939059576442e-29	1.11765871635258e-27	chr2:113746277-113746339:-	chr2:113706779:-;chr2:113713779:-;chr2:113714213:-;chr2:113714353:-	TRUE	SLC35F5
PHIP:SE07	1.6765062257569e-29	1.14523112998377e-27	chr6:79003730-79003858:-	chr6:78946763:-;chr6:78982887:-;chr6:78983012:-;chr6:78990885:-	TRUE	PHIP
PHIP:SE08	1.6765062257569e-29	1.14523112998377e-27	chr6:79015082-79015216:-	chr6:78946763:-;chr6:78982887:-;chr6:78983012:-;chr6:78990885:-	TRUE	PHIP
PHIP:SE09	1.6765062257569e-29	1.14523112998377e-27	chr6:79015630-79015783:-	chr6:78946763:-;chr6:78982887:-;chr6:78983012:-;chr6:78990885:-	TRUE	PHIP
ILF3:SE03	1.75892152364981e-29	1.19744266312418e-27	chr19:10687346-10687708:+	chr19:10689844:+;chr19:10692394:+	TRUE	ILF3
MOK:SE02	1.98265619072263e-29	1.34518181889198e-27	chr14:102229457-102229657:-	chr14:102224500:-;chr14:102228839:-	TRUE	MOK
TPM1:SE04	2.32322759856625e-29	1.57092568869269e-27	chr15:63061198-63061273:+	chr15:63066093:+;chr15:63070637:+;chr15:63071915:+	TRUE	TPM1
FANCD2:SE14	3.04900457426842e-29	2.05474163481422e-27	chr3:10064729-10064875:+	chr3:10072978:+;chr3:10101930:+	TRUE	FANCD2
ANKRD36B:SE19	5.955650409637e-29	4.00007862244579e-27	chr2:97545666-97545738:-	chr2:97513328:-;chr2:97515785:-;chr2:97515850:-;chr2:97540057:-;chr2:97541934:-	TRUE	ANKRD36B
LGALS8:SE03	8.80471314913926e-29	5.89385731371312e-27	chr1:236542915-236543040:+	chr1:236549269:+;chr1:236550659:+;chr1:236550849:+	TRUE	LGALS8
SMARCC1:SE09	9.36639824248207e-29	6.24894869410929e-27	chr3:47676629-47676782:-	chr3:47585893:-;chr3:47587588:-;chr3:47635294:-;chr3:47636089:-	TRUE	SMARCC1
AFF3:SE06	1.17689510451549e-28	7.82576595245102e-27	chr2:99727077-99727128:-	chr2:99547253:-;chr2:99725348:-	TRUE	AFF3
CEP126:SE02	1.84131980922883e-28	1.22033165502368e-26	chr11:101948031-101948142:+	chr11:101951124:+;chr11:101951521:+;chr11:101962652:+;chr11:101962909:+;chr11:101998030:+	TRUE	CEP126
DNPEP:SE02	9.15960729649228e-28	6.0504798692836e-26	chr2:219385631-219385706:-	chr2:219373063:-;chr2:219374053:-;chr2:219374196:-;chr2:219384566:-	TRUE	DNPEP
IFNAR1:SE03	1.19361167786621e-27	7.85859793831982e-26	chr21:33353638-33353783:+	chr21:33355724:+;chr21:33355866:+;chr21:33356041:+;chr21:33356552:+;chr21:33359823:+	TRUE	IFNAR1
PHKG2:SE01	1.32199723432458e-27	8.67533594918243e-26	chr16:30756182-30756272:+	chr16:30757362:+;chr16:30761170:+	TRUE	PHKG2
CD47:SE02	1.35308983640892e-27	8.85035721428908e-26	chr3:108050578-108050602:-	chr3:108043299:-;chr3:108047065:-	TRUE	CD47
SLC30A4:SE03	2.09387032982471e-27	1.36510796910233e-25	chr15:45488841-45489042:-	chr15:45482788:-;chr15:45486898:-	TRUE	SLC30A4
CEP170:SE03	2.39309644862122e-27	1.55512420192058e-25	chr1:243199060-243199194:-	chr1:243124428:-;chr1:243164980:-;chr1:243165096:-;chr1:243165893:-	TRUE	CEP170
NUCKS1:SE01	3.05467000370718e-27	1.97861553799997e-25	chr1:205720501-205720653:-	chr1:205713193:-;chr1:205719554:-;chr1:205719595:-	TRUE	NUCKS1
MYO6:SE20	3.20779944594798e-27	2.07110019066609e-25	chr6:75886004-75886094:+	chr6:75890213:+;chr6:75891280:+;chr6:75916231:+	TRUE	MYO6
HNRNPDL:SE01	4.9443247673163e-27	3.18201479800115e-25	chr4:82425563-82425667:-	chr4:82423207:-;chr4:82424628:-	TRUE	HNRNPDL
RB1CC1:SE09	7.98081484371742e-27	5.11974388131424e-25	chr8:52668021-52668191:-	chr8:52622458:-;chr8:52622887:-;chr8:52642766:-;chr8:52656706:-;chr8:52657181:-;chr8:52657243:-	TRUE	RB1CC1
PRRC2B:SE04	1.02706666137324e-26	6.56764831545857e-25	chr9:131447085-131447206:+	chr9:131473602:+;chr9:131474636:+;chr9:131496344:+;chr9:131498152:+	TRUE	PRRC2B
