gene_id	p_value	FDR	sig	tss_id	pas_id
DMD	8.48659228625789e-38	2.54037333248078e-36	TRUE	chrX:31266954:-;chrX:32155469:-	chrX:31120269:-;chrX:31121459:-;chrX:31679389:-
SETD2	2.31887615831222e-37	6.87644303768662e-36	TRUE	chr3:47083946:-;chr3:47163882:-;chr3:47163977:-;chr3:47164113:-	chr3:47016436:-;chr3:47120183:-;chr3:47120475:-;chr3:47062233:-
RIMKLB	3.75627786585915e-37	1.10358052484917e-35	TRUE	chr12:8697177:+;chr12:8697900:+;chr12:8697991:+;chr12:8777590:+;chr12:8779031:+	chr12:8775720:+;chr12:8777189:+;chr12:8775620:+;chr12:8783088:+
TIAM1	4.19552494752779e-37	1.22132116133079e-35	TRUE	chr21:31130221:-;chr21:31130306:-;chr21:31160909:-;chr21:31558977:-;chr21:31559087:-	chr21:31118421:-;chr21:31225740:-
ACIN1	4.78582239269428e-37	1.38049222291081e-35	TRUE	chr14:23064419:-;chr14:23064629:-;chr14:23066323:-;chr14:23066496:-;chr14:23069525:-;chr14:23071201:-;chr14:23071538:-;chr14:23079593:-;chr14:23095136:-	chr14:23058564:-;chr14:23061315:-
ARHGAP21	2.05516139751386e-36	5.87479920208243e-35	TRUE	chr10:24595036:-;chr10:24595960:-;chr10:24596043:-;chr10:24602103:-;chr10:24607871:-;chr10:24621369:-;chr10:24622834:-;chr10:24721866:-;chr10:24722748:-;chr10:24723221:-	chr10:24583614:-;chr10:24585828:-;chr10:24585952:-
TBC1D16	7.73533285224986e-36	2.19144742323114e-34	TRUE	chr17:79950828:-;chr17:80035872:-	chr17:79935630:-;chr17:79940269:-
MATR3	1.11609323194656e-35	3.13395028758092e-34	TRUE	chr5:139273752:+;chr5:139293674:+;chr5:139293952:+;chr5:139294530:+;chr5:139308095:+;chr5:139308243:+;chr5:139315347:+;chr5:139315751:+;chr5:139322746:+	chr5:139330411:+;chr5:139329774:+;chr5:139331362:+
TOP2A	1.23277195059456e-35	3.43121526248819e-34	TRUE	chr17:40392101:-;chr17:40417896:-	chr17:40388525:-;chr17:40395446:-;chr17:40396288:-;chr17:40398773:-
MPRIP	6.94758025622462e-35	1.91692801330441e-33	TRUE	chr17:17042457:+;chr17:17042545:+;chr17:17042760:+;chr17:17042849:+;chr17:17131617:+;chr17:17136338:+;chr17:17154352:+;chr17:17158497:+;chr17:17165556:+;chr17:17171720:+;chr17:17172721:+;chr17:17175364:+;chr17:17186465:+	chr17:17185560:+;chr17:17192641:+
NAV3	7.54809379300159e-35	2.06466393148224e-33	TRUE	chr12:77940319:+;chr12:78007178:+;chr12:78036257:+;chr12:78118044:+;chr12:78180877:+	chr12:78175423:+;chr12:78213010:+
DNMT3A	1.34730036877534e-34	3.65383253856764e-33	TRUE	chr2:25244324:-;chr2:25247710:-;chr2:25252131:-;chr2:25252263:-;chr2:25341915:-;chr2:25342483:-;chr2:25342590:-	chr2:25232976:-;chr2:25234207:-;chr2:25233434:-
PTPRO	1.38807963278513e-34	3.73252260578577e-33	TRUE	chr12:15322257:+;chr12:15322364:+;chr12:15322427:+;chr12:15322502:+;chr12:15322777:+;chr12:15546611:+;chr12:15551590:+;chr12:15580763:+	chr12:15524961:+;chr12:15597393:+
COX20	2.36726165845647e-34	6.31203465738016e-33	TRUE	chr1:244835306:+;chr1:244835616:+	chr1:244843284:+;chr1:244845057:+
TUT4	8.2978134316802e-34	2.19408016822677e-32	TRUE	chr1:52437255:-;chr1:52446628:-;chr1:52461716:-;chr1:52462090:-;chr1:52552994:-;chr1:52553069:-;chr1:52553458:-	chr1:52423404:-;chr1:52423283:-;chr1:52475386:-;chr1:52509603:-;chr1:52477737:-
SCN2A	1.7048827678001e-33	4.47073803490058e-32	TRUE	chr2:165239372:+;chr2:165239545:+;chr2:165294031:+;chr2:165331330:+;chr2:165344555:+	chr2:165315614:+;chr2:165354333:+;chr2:165389761:+
ZNF638	4.76321293142081e-33	1.23882578945887e-31	TRUE	chr2:71276561:+;chr2:71331728:+;chr2:71365429:+;chr2:71403850:+;chr2:71426846:+;chr2:71431183:+	chr2:71369967:+;chr2:71426617:+;chr2:71435056:+
SLF1	1.76450376693499e-32	4.55184589632904e-31	TRUE	chr5:94618669:+;chr5:94691195:+;chr5:94692186:+	chr5:94695650:+;chr5:94695868:+;chr5:94696909:+
CAMSAP2	1.8791525640518e-32	4.80850894010996e-31	TRUE	chr1:200738893:+;chr1:200739572:+;chr1:200739779:+;chr1:200832716:+;chr1:200856094:+	chr1:200849231:+;chr1:200860704:+
LOC100507557	3.2632478610144e-32	8.28342837039895e-31	TRUE	chr6:145734869:+;chr6:145814836:+	chr6:145806882:+;chr6:145884705:+;chr6:145884876:+
RGS12	6.83487441991334e-32	1.72119496304643e-30	TRUE	chr4:3293021:+;chr4:3316068:+;chr4:3342415:+;chr4:3370186:+;chr4:3422930:+	chr4:3428602:+;chr4:3432169:+;chr4:3439908:+
ITSN1	9.73680762630341e-32	2.43266855104415e-30	TRUE	chr21:33642400:+;chr21:33642452:+;chr21:33718797:+;chr21:33735041:+;chr21:33750107:+;chr21:33811204:+;chr21:33818383:+	chr21:33794454:+;chr21:33838494:+
PHC2	1.57500297019555e-31	3.89250490364066e-30	TRUE	chr1:33349650:-;chr1:33375593:-;chr1:33392765:-;chr1:33431020:-;chr1:33431095:-	chr1:33323630:-;chr1:33353213:-
EIF5	1.58251853945681e-31	3.89250490364066e-30	TRUE	chr14:103334189:+;chr14:103334387:+;chr14:103334803:+;chr14:103336685:+;chr14:103336764:+;chr14:103338735:+;chr14:103340404:+	chr14:103338372:+;chr14:103341360:+;chr14:103343171:+
RBM25	2.33699223037398e-31	5.70405872844357e-30	TRUE	chr14:73058532:+;chr14:73097036:+;chr14:73106280:+	chr14:73101179:+;chr14:73106259:+;chr14:73110926:+;chr14:73120129:+;chr14:73120789:+;chr14:73121313:+;chr14:73121368:+
ERC1	3.3872595985634e-31	8.20440817270356e-30	TRUE	chr12:990509:+;chr12:991208:+;chr12:991597:+;chr12:1027748:+;chr12:1083141:+;chr12:1083484:+;chr12:1115912:+;chr12:1408192:+	chr12:1491092:+;chr12:1141683:+;chr12:1493393:+
AP2A2	9.33626998525775e-31	2.24424126236537e-29	TRUE	chr11:925809:+;chr11:925870:+;chr11:940735:+;chr11:985538:+;chr11:1000563:+;chr11:1003732:+;chr11:1006544:+;chr11:1008081:+;chr11:1009284:+	chr11:1010921:+;chr11:1012240:+
LIMCH1	6.28232380537943e-30	1.49878296499766e-28	TRUE	chr4:41359607:+;chr4:41360785:+;chr4:41612709:+;chr4:41612902:+;chr4:41613476:+	chr4:41697814:+;chr4:41699020:+;chr4:41622143:+
UBR4	6.43105983770614e-30	1.52281737798818e-28	TRUE	chr1:19093440:-;chr1:19112687:-;chr1:19151700:-;chr1:19155039:-;chr1:19210266:-	chr1:19074510:-;chr1:19121200:-
DDX59	8.0040478559933e-30	1.88124769237531e-28	TRUE	chr1:200669907:-;chr1:200669998:-	chr1:200640811:-;chr1:200644037:-;chr1:200644123:-
CNTRL	1.49144942782709e-29	3.47968311359953e-28	TRUE	chr9:121074955:+;chr9:121121770:+;chr9:121121876:+;chr9:121160148:+	chr9:121108792:+;chr9:121160242:+;chr9:121177610:+
DMXL2	2.41078484152686e-29	5.58351846873337e-28	TRUE	chr15:51455213:-;chr15:51456318:-;chr15:51471236:-;chr15:51471350:-;chr15:51622635:-;chr15:51622770:-;chr15:51622833:-	chr15:51447791:-;chr15:51514474:-
BRD4	3.17528479916625e-29	7.30085410706849e-28	TRUE	chr19:15255366:-;chr19:15272981:-;chr19:15331906:-;chr19:15332539:-	chr19:15247047:-;chr19:15256166:-;chr19:15256199:-
NIN	3.21219660481474e-29	7.33258980365265e-28	TRUE	chr14:50739388:-;chr14:50830674:-;chr14:50831121:-	chr14:50719819:-;chr14:50727235:-;chr14:50754741:-;chr14:50819768:-
MACF1	9.82445812038555e-28	2.22664325828453e-26	TRUE	chr1:39434485:+;chr1:39435626:+;chr1:39437807:+;chr1:39453837:+;chr1:39459123:+;chr1:39460747:+;chr1:39462020:+;chr1:39467904:+;chr1:39468593:+	chr1:39486038:+;chr1:39486985:+;chr1:39486222:+
ZBTB38	1.19617361455325e-27	2.69181480778543e-26	TRUE	chr3:141368444:+;chr3:141386425:+;chr3:141386870:+;chr3:141387647:+;chr3:141387812:+;chr3:141402349:+	chr3:141444705:+;chr3:141389845:+;chr3:141390087:+;chr3:141448624:+;chr3:141448700:+
MAP2	3.71900001366206e-27	8.31013172066881e-26	TRUE	chr2:209424047:+;chr2:209579315:+;chr2:209579421:+;chr2:209579607:+;chr2:209580041:+;chr2:209653171:+;chr2:209653393:+;chr2:209661465:+;chr2:209696314:+;chr2:209705580:+;chr2:209709954:+	chr2:209696647:+;chr2:209730518:+;chr2:209733900:+;chr2:209734112:+
GRIA4	3.80554066268515e-27	8.44404232356643e-26	TRUE	chr11:105609994:+;chr11:105610266:+;chr11:105610672:+;chr11:105610998:+;chr11:105933808:+	chr11:105614419:+;chr11:105980253:+;chr11:105980709:+;chr11:105982090:+
AHCTF1	5.35272806310252e-27	1.17945876001558e-25	TRUE	chr1:246849849:-;chr1:246877068:-;chr1:246931948:-	chr1:246839369:-;chr1:246842705:-;chr1:246840542:-;chr1:246849773:-;chr1:246889261:-
KIF5C	6.88746274008452e-27	1.50716684650263e-25	TRUE	chr2:148875227:+;chr2:148949875:+;chr2:148978930:+	chr2:148962060:+;chr2:149026754:+
CCDC88C	3.52040664476464e-26	7.65085635879328e-25	TRUE	chr14:91289331:-;chr14:91291071:-;chr14:91408758:-;chr14:91416775:-;chr14:91417678:-;chr14:91417820:-	chr14:91271323:-;chr14:91308424:-
HECW1	2.04197459290546e-25	4.40760910427824e-24	TRUE	chr7:43112629:+;chr7:43113741:+;chr7:43479608:+	chr7:43447983:+;chr7:43556725:+;chr7:43562179:+;chr7:43563892:+
WAPL	2.77019980038145e-25	5.93908376122319e-24	TRUE	chr10:86467506:-;chr10:86472287:-;chr10:86521784:-	chr10:86435256:-;chr10:86437010:-;chr10:86467360:-;chr10:86497255:-;chr10:86499978:-
SHPRH	3.90323967735275e-25	8.31206677600018e-24	TRUE	chr6:145893354:-;chr6:145964097:-;chr6:145964358:-	chr6:145884807:-;chr6:145943787:-;chr6:145946246:-
MYCBP	6.25400427305734e-25	1.32293037056073e-23	TRUE	chr1:38873278:-;chr1:38873348:-	chr1:38862964:-;chr1:38862493:-
SCP2	6.63446932772533e-25	1.39411729648162e-23	TRUE	chr1:52927229:+;chr1:52927380:+;chr1:52941803:+;chr1:53014928:+	chr1:52994227:+;chr1:53051262:+;chr1:53051596:+
CTNNA1	1.56970963161095e-24	3.27676885598786e-23	TRUE	chr5:138610967:+;chr5:138753386:+;chr5:138753661:+;chr5:138781923:+;chr5:138824677:+;chr5:138824768:+;chr5:138827627:+;chr5:138875230:+;chr5:138875399:+;chr5:138875653:+;chr5:138886229:+;chr5:138904399:+;chr5:138924530:+;chr5:138924589:+;chr5:138930638:+	chr5:138934712:+;chr5:138935032:+
ATP2C1	2.12029406346232e-24	4.39718500873592e-23	TRUE	chr3:130893991:+;chr3:130894084:+;chr3:130894178:+;chr3:130894448:+;chr3:130894535:+;chr3:130894641:+;chr3:130932044:+;chr3:130953839:+;chr3:130964011:+;chr3:130967388:+;chr3:130994070:+	chr3:131001777:+;chr3:131001993:+;chr3:131003108:+;chr3:131016712:+
CLASP1	3.07200867152399e-24	6.32953474983483e-23	TRUE	chr2:121490328:-;chr2:121649438:-	chr2:121337776:-;chr2:121459403:-;chr2:121526559:-
GPM6A	4.29566290554114e-24	8.79363767695615e-23	TRUE	chr4:175787387:-;chr4:175787676:-;chr4:175788055:-;chr4:175807617:-;chr4:175812264:-;chr4:175813114:-;chr4:175872730:-;chr4:175891754:-;chr4:175907168:-;chr4:176002332:-	chr4:175632943:-;chr4:175633448:-
SLCO1C1	1.0019865003851e-23	2.03801484982174e-22	TRUE	chr12:20695332:+;chr12:20695431:+;chr12:20695561:+;chr12:20695750:+	chr12:20698357:+;chr12:20753386:+;chr12:20698324:+;chr12:20753218:+
FAM228B	1.1193918426457e-23	2.26231230363999e-22	TRUE	chr2:24076526:+;chr2:24076833:+;chr2:24123469:+	chr2:24096588:+;chr2:24169638:+
PSIP1	1.25745885892917e-23	2.5252638983432e-22	TRUE	chr9:15472750:-;chr9:15474201:-;chr9:15510289:-;chr9:15510946:-	chr9:15464066:-;chr9:15464573:-;chr9:15471191:-;chr9:15474079:-
DLX6-AS1	1.29938685679605e-23	2.59305314252445e-22	TRUE	chr7:97004257:-;chr7:97011882:-;chr7:97012049:-;chr7:97014025:-	chr7:96968530:-;chr7:96978267:-;chr7:96968687:-;chr7:96978424:-;chr7:96978961:-;chr7:97010548:-
HUWE1	1.46535555581425e-23	2.90598323662413e-22	TRUE	chrX:53547809:-;chrX:53548052:-;chrX:53549505:-;chrX:53686719:-	chrX:53532794:-;chrX:53533194:-;chrX:53584219:-
STRBP	1.79547536630661e-23	3.53853623434216e-22	TRUE	chr9:123184310:-;chr9:123268564:-	chr9:123124710:-;chr9:123136057:-;chr9:123121606:-;chr9:123125039:-;chr9:123125220:-
OGA	1.9775330549387e-23	3.87327924896326e-22	TRUE	chr10:101787965:-;chr10:101791453:-;chr10:101792946:-;chr10:101794095:-;chr10:101798017:-;chr10:101799332:-;chr10:101817866:-;chr10:101818418:-	chr10:101784450:-;chr10:101799277:-
TAF2	5.11223915585295e-23	9.95161646719104e-22	TRUE	chr8:119762534:-;chr8:119783442:-;chr8:119832640:-;chr8:119832768:-;chr8:119832832:-	chr8:119730774:-;chr8:119732054:-
ITGB1BP1	5.79041437621389e-23	1.12030395217846e-21	TRUE	chr2:9423176:-;chr2:9423340:-;chr2:9423430:-	chr2:9405684:-;chr2:9406660:-
ACACA	7.23804659729952e-23	1.39189829413523e-21	TRUE	chr17:37088983:-;chr17:37161835:-;chr17:37188294:-;chr17:37193458:-;chr17:37205812:-;chr17:37359096:-;chr17:37406780:-	chr17:37084992:-;chr17:37219916:-
ANKS1B	7.96207215421926e-23	1.52190692441793e-21	TRUE	chr12:98894896:-;chr12:99154766:-;chr12:99154929:-;chr12:99984654:-	chr12:98744673:-;chr12:99653671:-
NFASC	1.36936872379858e-22	2.6018005752173e-21	TRUE	chr1:204828651:+;chr1:204929409:+;chr1:204981856:+;chr1:204987470:+	chr1:204977142:+;chr1:205018371:+;chr1:205018732:+;chr1:205022822:+
CPLANE1	2.84917015188466e-22	5.38120053091074e-21	TRUE	chr5:37142490:-;chr5:37153844:-;chr5:37158277:-;chr5:37162499:-;chr5:37169143:-;chr5:37249365:-	chr5:37106237:-;chr5:37107275:-;chr5:37168839:-;chr5:37183622:-
RTN4	2.96435115362633e-22	5.56561314228187e-21	TRUE	chr2:54974019:-;chr2:54974191:-;chr2:54987633:-;chr2:55050451:-;chr2:55050544:-;chr2:55050598:-	chr2:54972189:-;chr2:55026600:-
GNAO1	3.12831126160064e-22	5.83890096062285e-21	TRUE	chr16:56191390:+;chr16:56191489:+;chr16:56191547:+;chr16:56191734:+;chr16:56191965:+;chr16:56192143:+;chr16:56192221:+;chr16:56192546:+;chr16:56276006:+;chr16:56328661:+;chr16:56334740:+;chr16:56336746:+;chr16:56336834:+	chr16:56348132:+;chr16:56348199:+;chr16:56357127:+;chr16:56357444:+
CAMSAP1	3.52301688053223e-22	6.53715354498758e-21	TRUE	chr9:135818647:-;chr9:135819066:-;chr9:135862561:-;chr9:135907228:-	chr9:135808487:-;chr9:135809581:-;chr9:135810426:-
UBE2D3	6.18390816894201e-22	1.14078724535192e-20	TRUE	chr4:102825540:-;chr4:102825780:-;chr4:102826867:-;chr4:102827122:-;chr4:102827183:-;chr4:102827500:-;chr4:102827835:-;chr4:102827948:-;chr4:102828010:-;chr4:102828159:-;chr4:102868861:-	chr4:102794383:-;chr4:102795976:-;chr4:102796133:-;chr4:102795688:-;chr4:102796590:-
WDR26	6.25444928700455e-22	1.14713107443153e-20	TRUE	chr1:224401019:-;chr1:224411484:-;chr1:224433838:-;chr1:224433995:-;chr1:224434081:-;chr1:224434299:-;chr1:224434797:-	chr1:224385146:-;chr1:224387843:-;chr1:224389136:-
ANKRD11	7.97117189888467e-22	1.45359358822765e-20	TRUE	chr16:89279716:-;chr16:89288678:-;chr16:89290656:-;chr16:89305239:-;chr16:89316998:-;chr16:89490274:-;chr16:89490479:-	chr16:89267630:-;chr16:89284435:-;chr16:89286661:-
ELP2	1.41837131445701e-21	2.57170981758405e-20	TRUE	chr18:36129444:+;chr18:36129880:+;chr18:36154931:+;chr18:36159758:+	chr18:36174650:+;chr18:36175866:+;chr18:36176069:+;chr18:36177931:+;chr18:36180557:+
RASA4	4.35786211760498e-21	7.85653210179579e-20	TRUE	chr7:102593991:-;chr7:102602396:-;chr7:102611591:-;chr7:102616692:-	chr7:102579648:-;chr7:102580380:-;chr7:102582321:-
ECPAS	4.75374005908761e-21	8.52181763134746e-20	TRUE	chr9:111370604:-;chr9:111371788:-;chr9:111483562:-;chr9:111483679:-;chr9:111484057:-;chr9:111484357:-	chr9:111360688:-;chr9:111361886:-
TRIOBP	4.87753910636576e-21	8.69462448567335e-20	TRUE	chr22:37697048:+;chr22:37746322:+	chr22:37732921:+;chr22:37759954:+;chr22:37774507:+;chr22:37776540:+;chr22:37760999:+
TMEM91	5.97304381865308e-21	1.05879709701599e-19	TRUE	chr19:41363947:+;chr19:41376533:+;chr19:41376733:+	chr19:41367166:+;chr19:41384083:+
SLMAP	6.30327097657699e-21	1.11112660048215e-19	TRUE	chr3:57756230:+;chr3:57756282:+;chr3:57860760:+;chr3:57862000:+;chr3:57864557:+;chr3:57889991:+;chr3:57916965:+	chr3:57864617:+;chr3:57929168:+
NUP98	1.32505093404459e-20	2.32286553244391e-19	TRUE	chr11:3695558:-;chr11:3702651:-;chr11:3706535:-;chr11:3797541:-	chr11:3675019:-;chr11:3675869:-;chr11:3711835:-;chr11:3712215:-
OBSL1	2.01174322324544e-20	3.50728639964713e-19	TRUE	chr2:219559431:-;chr2:219562512:-;chr2:219565379:-;chr2:219570739:-;chr2:219571241:-;chr2:219571464:-	chr2:219555149:-;chr2:219555759:-;chr2:219561726:-;chr2:219555446:-
HP1BP3	2.14229661909285e-20	3.71448479365115e-19	TRUE	chr1:20749747:-;chr1:20776604:-;chr1:20786640:-;chr1:20787307:-	chr1:20742682:-;chr1:20743210:-;chr1:20754050:-;chr1:20773587:-
DDHD2	2.20601928701355e-20	3.80418434657282e-19	TRUE	chr8:38231585:+;chr8:38231671:+;chr8:38231817:+;chr8:38232999:+;chr8:38246184:+;chr8:38249775:+;chr8:38252098:+;chr8:38252166:+;chr8:38253561:+;chr8:38260061:+	chr8:38260814:+;chr8:38261471:+;chr8:38262767:+
KCNQ2	2.23110172526419e-20	3.82664095906122e-19	TRUE	chr20:63408455:-;chr20:63472505:-;chr20:63472655:-	chr20:63400214:-;chr20:63433681:-
TARDBP	3.1049840369668e-20	5.29683567166433e-19	TRUE	chr1:11012344:+;chr1:11012424:+;chr1:11012622:+;chr1:11013716:+;chr1:11016859:+;chr1:11016966:+;chr1:11018780:+;chr1:11018853:+;chr1:11020433:+;chr1:11020506:+;chr1:11020587:+;chr1:11022308:+	chr1:11024040:+;chr1:11025492:+
LUC7L	3.2452319553335e-20	5.50648181511936e-19	TRUE	chr16:190549:-;chr16:206087:-;chr16:227614:-;chr16:228722:-;chr16:228990:-;chr16:229142:-;chr16:229340:-	chr16:188990:-;chr16:189098:-;chr16:189523:-
ZNF83	3.79038525026638e-20	6.39728319100811e-19	TRUE	chr19:52638350:-;chr19:52690474:-	chr19:52612377:-;chr19:52650253:-
EPB41L1	5.71673193749582e-20	9.59745525802869e-19	TRUE	chr20:36091842:+;chr20:36092680:+;chr20:36154740:+;chr20:36173769:+;chr20:36197880:+;chr20:36214373:+	chr20:36230168:+;chr20:36229914:+;chr20:36230336:+;chr20:36232799:+
GGNBP2	7.78117356904068e-20	1.29945598602979e-18	TRUE	chr17:36544912:+;chr17:36545504:+;chr17:36585893:+	chr17:36547763:+;chr17:36581451:+;chr17:36586172:+;chr17:36589848:+
ZHX1	1.0818325392043e-19	1.79720138580902e-18	TRUE	chr8:123253442:-;chr8:123273997:-;chr8:123274266:-;chr8:123274484:-;chr8:123275541:-	chr8:123248745:-;chr8:123252429:-;chr8:123254070:-
ORMDL1	1.13328710710253e-19	1.87287499522726e-18	TRUE	chr2:189783382:-;chr2:189783573:-;chr2:189783993:-;chr2:189784318:-	chr2:189771311:-;chr2:189770323:-
U2SURP	1.27249075671028e-19	2.09202754976255e-18	TRUE	chr3:143001524:+;chr3:143012253:+;chr3:143016892:+;chr3:143025782:+;chr3:143026562:+;chr3:143036083:+	chr3:143038954:+;chr3:143053732:+;chr3:143056840:+;chr3:143057653:+
OPA1	1.48620538895471e-19	2.43078850471819e-18	TRUE	chr3:193593144:+;chr3:193615703:+;chr3:193637216:+;chr3:193638019:+;chr3:193662891:+;chr3:193667176:+	chr3:193695057:+;chr3:193695773:+;chr3:193696630:+;chr3:193697527:+;chr3:193697811:+
CHD1	1.85951886176985e-19	3.02577094789525e-18	TRUE	chr5:98868539:-;chr5:98870790:-;chr5:98872180:-;chr5:98872557:-;chr5:98929007:-	chr5:98855207:-;chr5:98879604:-
ATP2A2	3.44694517446029e-19	5.58018216253189e-18	TRUE	chr12:110281247:+;chr12:110292049:+;chr12:110327687:+;chr12:110343256:+;chr12:110346201:+	chr12:110347323:+;chr12:110351093:+;chr12:110350975:+
ACTN2	4.79377374163148e-19	7.72113912801862e-18	TRUE	chr1:236686454:+;chr1:236686606:+;chr1:236747700:+	chr1:236762691:+;chr1:236763193:+;chr1:236763946:+;chr1:236764539:+
SYT5	5.15839652327869e-19	8.26646069109257e-18	TRUE	chr19:55174566:-;chr19:55179348:-;chr19:55180034:-;chr19:55180104:-;chr19:55180276:-	chr19:55171192:-;chr19:55173096:-
GNAI1	8.81323784559004e-19	1.40524641628428e-17	TRUE	chr7:80133830:+;chr7:80134377:+;chr7:80134802:+;chr7:80135015:+;chr7:80135079:+;chr7:80135289:+;chr7:80135694:+;chr7:80135784:+;chr7:80199313:+	chr7:80218039:+;chr7:80219408:+;chr7:80218199:+
SRPK2	1.03700961997036e-18	1.64521576208298e-17	TRUE	chr7:105132793:-;chr7:105133068:-;chr7:105142336:-;chr7:105203656:-;chr7:105269015:-;chr7:105269077:-;chr7:105388894:-;chr7:105389390:-	chr7:105116376:-;chr7:105143286:-
MIS18BP1	1.51153527540843e-18	2.38612011386614e-17	TRUE	chr14:45224124:-;chr14:45253177:-;chr14:45253402:-;chr14:45253540:-	chr14:45203195:-;chr14:45224248:-;chr14:45224337:-;chr14:45226809:-;chr14:45231255:-
SLTM	2.91480425902885e-18	4.57855144252404e-17	TRUE	chr15:58887124:-;chr15:58888422:-;chr15:58889490:-;chr15:58893292:-;chr15:58933449:-;chr15:58933558:-;chr15:58933679:-	chr15:58879050:-;chr15:58879430:-;chr15:58894153:-
LMO7	3.6808780686183e-18	5.75341187769748e-17	TRUE	chr13:75636323:+;chr13:75760320:+;chr13:75760421:+;chr13:75760659:+;chr13:75804174:+;chr13:75804320:+;chr13:75823626:+;chr13:75823710:+;chr13:75833085:+;chr13:75834299:+	chr13:75845377:+;chr13:75858677:+;chr13:75817242:+
NPEPPS	4.46703604469951e-18	6.94799282834879e-17	TRUE	chr17:47531108:+;chr17:47531216:+;chr17:47531388:+;chr17:47569429:+;chr17:47582798:+;chr17:47586148:+;chr17:47586291:+;chr17:47590815:+;chr17:47601716:+;chr17:47618350:+	chr17:47622140:+;chr17:47623272:+
PPIE	6.55657933680438e-18	1.01483054808197e-16	TRUE	chr1:39692182:+;chr1:39738845:+;chr1:39738990:+	chr1:39763911:+;chr1:39753699:+;chr1:39756763:+
ITPR1	7.20868847050306e-18	1.11034798625758e-16	TRUE	chr3:4493345:+;chr3:4710433:+;chr3:4814528:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+;chr3:4847500:+
ZNF331	9.57804355766641e-18	1.4681706380906e-16	TRUE	chr19:53520948:+;chr19:53538143:+;chr19:53554499:+;chr19:53554601:+	chr19:53578081:+;chr19:53579579:+;chr19:53580267:+
EPRS1	1.33859734565557e-17	2.04200450854092e-16	TRUE	chr1:219984258:-;chr1:220046451:-;chr1:220046505:-	chr1:219968600:-;chr1:219987267:-;chr1:220007209:-
SRSF12	1.42676571868139e-17	2.1660897729072e-16	TRUE	chr6:89117975:-;chr6:89118071:-	chr6:89095959:-;chr6:89096166:-;chr6:89096926:-;chr6:89097509:-;chr6:89098488:-
CNTN2	1.48606513639181e-17	2.24537365608153e-16	TRUE	chr1:205042937:+;chr1:205043193:+;chr1:205061393:+;chr1:205062448:+;chr1:205065156:+;chr1:205065857:+;chr1:205066466:+;chr1:205070004:+	chr1:205074957:+;chr1:205078010:+
DNAH5	2.70154954926425e-17	4.06256716578933e-16	TRUE	chr5:13932131:-;chr5:14011818:-	chr5:13911356:-;chr5:13885130:-;chr5:13885964:-
DPYSL3	2.73613203944231e-17	4.09516366092002e-16	TRUE	chr5:147401602:-;chr5:147405640:-;chr5:147453665:-;chr5:147453959:-;chr5:147454266:-;chr5:147509535:-;chr5:147510068:-	chr5:147390808:-;chr5:147393372:-
PPP4R3B	2.89455694861751e-17	4.31193859059312e-16	TRUE	chr2:55573718:-;chr2:55617608:-;chr2:55618880:-	chr2:55547294:-;chr2:55548378:-;chr2:55564410:-;chr2:55613997:-
KHDC1	3.83025572393254e-17	5.67915953833549e-16	TRUE	chr6:73263172:-;chr6:73310143:-;chr6:73310215:-;chr6:73310365:-	chr6:73241314:-;chr6:73274134:-;chr6:73274777:-
LOC441242	7.88228696026854e-17	1.16327890813638e-15	TRUE	chr7:65750924:-;chr7:65770810:-	chr7:65697090:-;chr7:65697857:-;chr7:65703898:-;chr7:65714611:-;chr7:65714691:-;chr7:65720436:-;chr7:65762074:-
IVNS1ABP	9.84194056083605e-17	1.44576284257096e-15	TRUE	chr1:185301249:-;chr1:185301638:-;chr1:185301714:-;chr1:185306500:-;chr1:185307662:-;chr1:185311127:-;chr1:185317243:-	chr1:185296388:-;chr1:185297765:-;chr1:185296909:-;chr1:185297532:-;chr1:185304994:-
ABLIM2	1.57219152261058e-16	2.29887728167897e-15	TRUE	chr4:8010728:-;chr4:8158754:-	chr4:7965327:-;chr4:8007025:-;chr4:7966284:-
