SE_id	p_value	FDR	exon	pas_id	sig	gene_id
SLC5A11:SE03	1.05300713990649e-06	6.38677204797175e-05	chr16:24861983-24862074:+	chr16:24876225:+;chr16:24911626:+	TRUE	SLC5A11
DTNB:SE13	1.12900583158835e-06	6.80696432628474e-05	chr2:25607236-25607321:-	chr2:25377243:-;chr2:25576217:-	TRUE	DTNB
ZNF254:SE03	1.51142145093544e-06	9.05869105119825e-05	chr19:24091901-24092015:+	chr19:24128383:+;chr19:24129852:+	TRUE	ZNF254
HINFP:SE06	1.61382012100956e-06	9.61552000335638e-05	chr11:119132661-119132781:+	chr11:119133610:+;chr11:119133960:+;chr11:119135055:+;chr11:119136059:+	TRUE	HINFP
MAPKAP1:SE05	1.91378303793621e-06	0.000113360867785122	chr9:125506310-125506417:-	chr9:125437396:-;chr9:125438472:-	TRUE	MAPKAP1
PSMB2:SE01	1.94540746498586e-06	0.000114564140772336	chr1:35636310-35636432:-	chr1:35601823:-;chr1:35603138:-	TRUE	PSMB2
AP2A2:SE07	2.221489577237e-06	0.000130066288600194	chr11:1000432-1000598:+	chr11:1010921:+;chr11:1012240:+	TRUE	AP2A2
RUNDC3A:SE01	2.272921629835e-06	0.000132312776945969	chr17:44312580-44312695:+	chr17:44317856:+;chr17:44318670:+	TRUE	RUNDC3A
FAIM2:SE02	2.50339972300342e-06	0.000144896775967438	chr12:49890117-49890154:-	chr12:49866896:-;chr12:49870399:-	TRUE	FAIM2
SLC2A11:SE01	2.9479202586946e-06	0.000169656160797259	chr22:23877721-23877869:+	chr22:23882952:+;chr22:23886312:+	TRUE	SLC2A11
GUF1:SE05	3.00616989380114e-06	0.000171539816592212	chr4:44695615-44695734:+	chr4:44697689:+;chr4:44698955:+;chr4:44700680:+	TRUE	GUF1
PLPP5:SE02	3.01452140916317e-06	0.000171539816592212	chr8:38267606-38267732:-	chr8:38263130:-;chr8:38264739:-;chr8:38266982:-	TRUE	PLPP5
PPM1K-DT:SE02	3.28536996636849e-06	0.000185907890443276	chr4:88319331-88319425:+	chr4:88331421:+;chr4:88341657:+	TRUE	PPM1K-DT
MAP4K4:SE06	3.83863033514887e-06	0.000216008259248461	chr2:101844101-101844311:+	chr2:101891494:+;chr2:101892039:+;chr2:101892804:+;chr2:101894690:+	TRUE	MAP4K4
PTCD3:SE05	4.16896573669722e-06	0.000233300850535945	chr2:86125795-86125880:+	chr2:86136865:+;chr2:86137791:+;chr2:86138137:+;chr2:86138194:+	TRUE	PTCD3
NEFL:SE02	4.38015873518506e-06	0.000243772680377414	chr8:24954181-24954305:-	chr8:24950955:-;chr8:24952375:-	TRUE	NEFL
TPMT:SE01	4.44380416769563e-06	0.000245963346527809	chr6:18132133-18132177:-	chr6:18128311:-;chr6:18129708:-;chr6:18130313:-	TRUE	TPMT
MRTO4:SE04	6.71012348591839e-06	0.000369385004287323	chr1:19258477-19258553:+	chr1:19258988:+;chr1:19259447:+;chr1:19260128:+	TRUE	MRTO4
MAP4K4:SE05	7.30384483264338e-06	0.00039989537464781	chr2:101842609-101842681:+	chr2:101891494:+;chr2:101892039:+;chr2:101892804:+;chr2:101894690:+	TRUE	MAP4K4
MRTO4:SE02	7.65644737909359e-06	0.000416947072595909	chr1:19257064-19257145:+	chr1:19258988:+;chr1:19259447:+;chr1:19260128:+	TRUE	MRTO4
SYNRG:SE04	8.36196053825227e-06	0.000450522863255092	chr17:37538324-37538420:-	chr17:37514911:-;chr17:37518461:-	TRUE	SYNRG
SYNRG:SE05	8.36196053825227e-06	0.000450522863255092	chr17:37539192-37539245:-	chr17:37514911:-;chr17:37518461:-	TRUE	SYNRG
CAMKK1:SE03	9.18769700418326e-06	0.000490747095522986	chr17:3872554-3872627:-	chr17:3865157:-;chr17:3871307:-	TRUE	CAMKK1
NDUFV3:SE03	9.20544457985658e-06	0.000490747095522986	chr21:42896927-42897047:+	chr21:42909100:+;chr21:42909670:+	TRUE	NDUFV3
CCDC102B:SE01	1.1600101416584e-05	0.00061516977617057	chr18:68716528-68716594:+	chr18:68718133:+;chr18:68755005:+	TRUE	CCDC102B
TMEM69:SE01	1.20529136156985e-05	0.000635853968819843	chr1:45690974-45691110:+	chr1:45694132:+;chr1:45694435:+	TRUE	TMEM69
KALRN:SE18	1.22514100487279e-05	0.000642976851728315	chr3:124398697-124398871:+	chr3:124408540:+;chr3:124408582:+;chr3:124519850:+	TRUE	KALRN
RPAIN:SE02	1.40753642859188e-05	0.000734893633258099	chr17:5426236-5426299:+	chr17:5432713:+;chr17:5432877:+	TRUE	RPAIN
MAPK9:SE01	1.58881885516344e-05	0.000825289547894896	chr5:180238332-180238403:-	chr5:180233594:-;chr5:180234856:-;chr5:180235795:-	TRUE	MAPK9
PHOSPHO2:SE01	1.73773421129222e-05	0.000898036215621371	chr2:169697361-169697531:+	chr2:169698304:+;chr2:169701708:+	TRUE	PHOSPHO2
TTC13:SE01	1.78199854747518e-05	0.000916236715095236	chr1:230908712-230908791:-	chr1:230906243:-;chr1:230907090:-	TRUE	TTC13
FAIM2:SE03	1.85126856257915e-05	0.000944564558131284	chr12:49890683-49890722:-	chr12:49866896:-;chr12:49870399:-	TRUE	FAIM2
ATL2:SE01	1.8557443683298e-05	0.000944564558131284	chr2:38296686-38296700:-	chr2:38293949:-;chr2:38294885:-	TRUE	ATL2
SERINC3:SE02	1.92855561964182e-05	0.000976716993567601	chr20:44503815-44503995:-	chr20:44497444:-;chr20:44499205:-;chr20:44499528:-;chr20:44499593:-	TRUE	SERINC3
STT3A:SE09	2.00688528711696e-05	0.00101133040165212	chr11:125612592-125612747:+	chr11:125621014:+;chr11:125621329:+;chr11:125622759:+	TRUE	STT3A
RUNDC3A:SE02	2.02878867943337e-05	0.00101229559280692	chr17:44314929-44315009:+	chr17:44317856:+;chr17:44318670:+	TRUE	RUNDC3A
RUNDC3A:SE03	2.02878867943337e-05	0.00101229559280692	chr17:44315155-44315320:+	chr17:44317856:+;chr17:44318670:+	TRUE	RUNDC3A
BCAP29:SE01	2.25090942233977e-05	0.00111762066367057	chr7:107580759-107580864:+	chr7:107618659:+;chr7:107619446:+;chr7:107620474:+	TRUE	BCAP29
PISD:SE01	2.55362584115519e-05	0.00125726432193375	chr22:31623684-31623849:-	chr22:31618491:-;chr22:31619362:-	TRUE	PISD
RFC5:SE02	2.55697946804573e-05	0.00125726432193375	chr12:118025747-118025828:+	chr12:118027868:+;chr12:118032118:+;chr12:118032239:+	TRUE	RFC5
SLC5A11:SE02	2.63083528816996e-05	0.00128732998231273	chr16:24859187-24859295:+	chr16:24876225:+;chr16:24911626:+	TRUE	SLC5A11
SPCS2:SE02	2.89648171648716e-05	0.00141050304357204	chr11:74965763-74965923:+	chr11:74977058:+;chr11:74977636:+	TRUE	SPCS2
CADM1:SE02	2.91332400207865e-05	0.00141191668981123	chr11:115198406-115198438:-	chr11:115173629:-;chr11:115176403:-	TRUE	CADM1
PRKACB:SE02	3.00171077406464e-05	0.00144782516335718	chr1:84173329-84173352:+	chr1:84205297:+;chr1:84238498:+	TRUE	PRKACB
ZNRD1ASP:SE03	3.07911743698615e-05	0.0014781222994897	chr6:30007524-30007642:-	chr6:30001009:-;chr6:30005390:-	TRUE	ZNRD1ASP
OGFOD2:SE03	3.30201488189459e-05	0.00157764663861841	chr12:122977981-122978091:+	chr12:122979451:+;chr12:122980042:+	TRUE	OGFOD2
CADM1:SE04	3.3535842569092e-05	0.00159476314264006	chr11:115209574-115209657:-	chr11:115173629:-;chr11:115176403:-	TRUE	CADM1
ZNF271P:SE01	3.45137784318885e-05	0.0016335984193299	chr18:35291010-35291232:+	chr18:35306151:+;chr18:35306319:+;chr18:35306987:+;chr18:35307963:+;chr18:35308925:+	TRUE	ZNF271P
MAP4K5:SE14	3.55579134442152e-05	0.00167519118733235	chr14:50485578-50485642:-	chr14:50418521:-;chr14:50418830:-;chr14:50483839:-	TRUE	MAP4K5
ODF2L:SE04	3.78517823785772e-05	0.00177384140213797	chr1:86385458-86385590:-	chr1:86348106:-;chr1:86348737:-;chr1:86384406:-	TRUE	ODF2L
THUMPD3-AS1:SE03	3.80021309373027e-05	0.00177384140213797	chr3:9391679-9391826:-	chr3:9385795:-;chr3:9388848:-;chr3:9389147:-;chr3:9389906:-;chr3:9390014:-	TRUE	THUMPD3-AS1
ADAMTS10:SE02	4.39285982050446e-05	0.00204106775788485	chr19:8595762-8595903:-	chr19:8580240:-;chr19:8593187:-	TRUE	ADAMTS10
ARIH2:SE03	4.71841592736313e-05	0.00218232122960097	chr3:48922748-48922811:+	chr3:48928671:+;chr3:48983680:+;chr3:48985541:+	TRUE	ARIH2
ATAT1:SE06	4.78278573055587e-05	0.0022020380302182	chr6:30640535-30640603:+	chr6:30644640:+;chr6:30646821:+	TRUE	ATAT1
MAP4K4:SE03	5.09245737759927e-05	0.00232377763372772	chr2:101834409-101834463:+	chr2:101891494:+;chr2:101892039:+;chr2:101892804:+;chr2:101894690:+	TRUE	MAP4K4
MAPK9:SE04	5.09308554336611e-05	0.00232377763372772	chr5:180242573-180242755:-	chr5:180233594:-;chr5:180234856:-;chr5:180235795:-	TRUE	MAPK9
FAM149A:SE03	5.41613579283174e-05	0.00246009145495931	chr4:186157565-186157719:+	chr4:186158920:+;chr4:186168105:+;chr4:186172142:+	TRUE	FAM149A
MRTO4:SE03	5.57036460426101e-05	0.00251884924448927	chr1:19257454-19257521:+	chr1:19258988:+;chr1:19259447:+;chr1:19260128:+	TRUE	MRTO4
VWA5A:SE01	5.69280427803697e-05	0.00256277397921051	chr11:124116566-124116680:+	chr11:124124836:+;chr11:124146080:+;chr11:124146901:+	TRUE	VWA5A
EWSR1:SE02	6.17849636166731e-05	0.00276472350570221	chr22:29274265-29274282:+	chr22:29300336:+;chr22:29300519:+	TRUE	EWSR1
MFSD13A:SE01	6.29026562233572e-05	0.00276472350570221	chr10:102468753-102468842:+	chr10:102472250:+;chr10:102477045:+	TRUE	MFSD13A
PPP6R2:SE11	6.35976480233602e-05	0.00276472350570221	chr22:50434966-50435081:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
PPP6R2:SE12	6.35976480233602e-05	0.00276472350570221	chr22:50436367-50436452:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
PPP6R2:SE14	6.35976480233602e-05	0.00276472350570221	chr22:50437506-50437603:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
PPP6R2:SE15	6.35976480233602e-05	0.00276472350570221	chr22:50437843-50437900:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
PPP6R2:SE16	6.35976480233602e-05	0.00276472350570221	chr22:50438174-50438298:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
PPP6R2:SE17	6.35976480233602e-05	0.00276472350570221	chr22:50438599-50438762:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
SEMA4D:SE03	6.56880746358104e-05	0.00284339533327403	chr9:89381055-89381098:-	chr9:89361533:-;chr9:89361599:-;chr9:89377235:-;chr9:89377391:-	TRUE	SEMA4D
TTLL7:SE14	7.03996319829662e-05	0.00303437392491687	chr1:83952187-83952387:-	chr1:83865723:-;chr1:83867452:-;chr1:83869594:-;chr1:83869698:-;chr1:83911221:-;chr1:83951892:-	TRUE	TTLL7
LINC00271:SE02	7.19990356202541e-05	0.00308518375689435	chr6:135518593-135518830:+	chr6:135528351:+;chr6:135690838:+	TRUE	LINC00271
CADM1:SE01	7.21876345526668e-05	0.00308518375689435	chr11:115190888-115190941:-	chr11:115173629:-;chr11:115176403:-	TRUE	CADM1
WDR33:SE15	8.18442669752879e-05	0.00348319571509534	chr2:127765174-127765269:-	chr2:127705928:-;chr2:127762504:-;chr2:127763121:-;chr2:127764473:-	TRUE	WDR33
MAP4K4:SE02	8.25788679876104e-05	0.00349975461860463	chr2:101831721-101831851:+	chr2:101891494:+;chr2:101892039:+;chr2:101892804:+;chr2:101894690:+	TRUE	MAP4K4
TPM3:SE07	9.75023580911019e-05	0.00410206160253803	chr1:154176115-154176248:-	chr1:154156364:-;chr1:154158612:-	TRUE	TPM3
RPAIN:SE01	9.76006364114588e-05	0.00410206160253803	chr17:5425971-5426082:+	chr17:5432713:+;chr17:5432877:+	TRUE	RPAIN
FNIP1:SE11	0.000104437532123426	0.0043712717474305	chr5:131716565-131716656:-	chr5:131641714:-;chr5:131715589:-	TRUE	FNIP1
HMGN3:SE01	0.000105675942020832	0.00440490377254734	chr6:79202063-79202155:-	chr6:79201245:-;chr6:79201475:-;chr6:79201547:-	TRUE	HMGN3
LAS1L:SE05	0.000110553833799197	0.00458934337111504	chrX:65533610-65533735:-	chrX:65512582:-;chrX:65520429:-;chrX:65521316:-	TRUE	LAS1L
TTLL7:SE12	0.000128629849083154	0.00531792547495209	chr1:83942463-83942679:-	chr1:83865723:-;chr1:83867452:-;chr1:83869594:-;chr1:83869698:-;chr1:83911221:-	TRUE	TTLL7
OGG1:SE04	0.000141930865820731	0.00584397455243164	chr3:9756471-9756621:+	chr3:9757407:+;chr3:9766650:+	TRUE	OGG1
DTNA:SE04	0.000146049846182055	0.00598922628331187	chr18:34656922-34657019:+	chr18:34867338:+;chr18:34891402:+	TRUE	DTNA
DGKZ:SE02	0.000147061880460134	0.00600641043218021	chr11:46369941-46370009:+	chr11:46378113:+;chr11:46380551:+	TRUE	DGKZ
SETD4:SE05	0.000153208852906485	0.00622123761759082	chr21:36057384-36057477:-	chr21:36034541:-;chr21:36034943:-;chr21:36043684:-	TRUE	SETD4
GTPBP4:SE03	0.000153550143587492	0.00622123761759082	chr10:999003-999095:+	chr10:1017692:+;chr10:1017768:+;chr10:1019932:+	TRUE	GTPBP4
TRAF7:SE03	0.000156210602375988	0.00622935902152121	chr16:2173788-2173836:+	chr16:2176938:+;chr16:2178060:+;chr16:2178122:+	TRUE	TRAF7
TRAF7:SE04	0.000156210602375988	0.00622935902152121	chr16:2173921-2174048:+	chr16:2176938:+;chr16:2178060:+;chr16:2178122:+	TRUE	TRAF7
TRAF7:SE06	0.000156210602375988	0.00622935902152121	chr16:2175301-2175417:+	chr16:2176938:+;chr16:2178060:+;chr16:2178122:+	TRUE	TRAF7
TRAF7:SE07	0.000156210602375988	0.00622935902152121	chr16:2175500-2175622:+	chr16:2176938:+;chr16:2178060:+;chr16:2178122:+	TRUE	TRAF7
TRAF7:SE02	0.000170805218582669	0.00678465121185826	chr16:2173182-2173399:+	chr16:2176938:+;chr16:2178060:+;chr16:2178122:+	TRUE	TRAF7
TMEM70:SE02	0.000172487836728545	0.0068247238211853	chr8:73979079-73979171:+	chr8:73981799:+;chr8:73981858:+;chr8:73982783:+	TRUE	TMEM70
CCDC82:SE01	0.000191859565572495	0.00747440592186077	chr11:96358993-96359178:-	chr11:96352769:-;chr11:96353226:-;chr11:96353448:-	TRUE	CCDC82
CCDC82:SE02	0.000191859565572495	0.00747440592186077	chr11:96364980-96365150:-	chr11:96352769:-;chr11:96353226:-;chr11:96353448:-	TRUE	CCDC82
CCDC82:SE03	0.000191859565572495	0.00747440592186077	chr11:96371013-96371137:-	chr11:96352769:-;chr11:96353226:-;chr11:96353448:-	TRUE	CCDC82
CCDC82:SE04	0.000191859565572495	0.00747440592186077	chr11:96373375-96373467:-	chr11:96352769:-;chr11:96353226:-;chr11:96353448:-	TRUE	CCDC82
TBC1D9B:SE01	0.000194932618031375	0.00756502868980766	chr5:179867445-179867495:-	chr5:179862071:-;chr5:179862738:-	TRUE	TBC1D9B
PGM2L1:SE01	0.000204794851763878	0.00782780020194839	chr11:74338468-74338601:-	chr11:74330318:-;chr11:74336409:-	TRUE	PGM2L1
PGM2L1:SE02	0.000204794851763878	0.00782780020194839	chr11:74342461-74342650:-	chr11:74330318:-;chr11:74336409:-	TRUE	PGM2L1
PGM2L1:SE03	0.000204794851763878	0.00782780020194839	chr11:74342885-74343014:-	chr11:74330318:-;chr11:74336409:-	TRUE	PGM2L1
PGM2L1:SE04	0.000204794851763878	0.00782780020194839	chr11:74343323-74343416:-	chr11:74330318:-;chr11:74336409:-	TRUE	PGM2L1
NENF:SE01	0.000212055846215183	0.00807486340719396	chr1:212442565-212442625:+	chr1:212446138:+;chr1:212446376:+	TRUE	NENF
NME5:SE01	0.000223904208399365	0.00849410384598192	chr5:138118818-138118936:-	chr5:138115175:-;chr5:138115556:-;chr5:138115657:-	TRUE	NME5
DDRGK1:SE01	0.000229480574903398	0.0086731669522258	chr20:3194830-3194868:-	chr20:3190368:-;chr20:3190520:-	TRUE	DDRGK1
PHF20L1:SE03	0.000235866097608447	0.00888136692444594	chr8:132794733-132794817:+	chr8:132799956:+;chr8:132813190:+;chr8:132825358:+	TRUE	PHF20L1
SYNRG:SE02	0.000243802638668994	0.00914621084103051	chr17:37520538-37520648:-	chr17:37514911:-;chr17:37518461:-	TRUE	SYNRG
BBIP1:SE01	0.000249437076329248	0.00932305588981162	chr10:110901538-110901612:-	chr10:110898730:-;chr10:110899891:-;chr10:110900091:-;chr10:110900229:-	TRUE	BBIP1
MED21:SE01	0.000264019150312955	0.009831801373235	chr12:27026420-27026534:+	chr12:27029750:+;chr12:27030673:+	TRUE	MED21
RAB6A:SE03	0.000266353779700461	0.0098824081852966	chr11:73718613-73718718:-	chr11:73675638:-;chr11:73675893:-	TRUE	RAB6A
FNBP1:SE02	0.000287078568679605	0.0106124774531231	chr9:129929567-129929695:-	chr9:129887187:-;chr9:129895261:-;chr9:129895355:-;chr9:129918994:-	TRUE	FNBP1
BID:SE02	0.000291225245985787	0.0107266200603274	chr22:17750105-17750174:-	chr22:17734141:-;chr22:17735372:-	TRUE	BID
EXD3:SE16	0.000315291042386488	0.0115709527838143	chr9:137367936-137367989:-	chr9:137306916:-;chr9:137366145:-	TRUE	EXD3
METTL21A:SE01	0.000318175085087026	0.0116346405662328	chr2:207620641-207620694:-	chr2:207581353:-;chr2:207581427:-;chr2:207612745:-;chr2:207612811:-	TRUE	METTL21A
RAB6A:SE04	0.000321265173538069	0.011705377491968	chr11:73718785-73718890:-	chr11:73675638:-;chr11:73675893:-	TRUE	RAB6A
TPM3:SE05	0.000324951927423942	0.0117972690784126	chr1:154172908-154172978:-	chr1:154156364:-;chr1:154158612:-	TRUE	TPM3
ZNF706:SE02	0.000335681790983219	0.012143288788818	chr8:101204650-101204693:-	chr8:101197052:-;chr8:101198936:-	TRUE	ZNF706
MECR:SE02	0.000337852176570516	0.0121783085284084	chr1:29203131-29203233:-	chr1:29192880:-;chr1:29193817:-	TRUE	MECR
ZNF286A:SE02	0.000350728802113586	0.0125976313354912	chr17:15708155-15708247:+	chr17:15709814:+;chr17:15719164:+	TRUE	ZNF286A
PPFIA2:SE01	0.000357783272896381	0.012805606965256	chr12:81283010-81283039:-	chr12:81258266:-;chr12:81259267:-	TRUE	PPFIA2
GLCE:SE02	0.000365604057832536	0.0130394489499498	chr15:69194436-69194525:+	chr15:69197406:+;chr15:69197459:+;chr15:69272207:+	TRUE	GLCE
NEFL:SE01	0.00036977674322354	0.0131419952003903	chr8:24953476-24953795:-	chr8:24950955:-;chr8:24952375:-	TRUE	NEFL
CTNNA1:SE09	0.00038656267302098	0.0136905360665367	chr5:138886212-138886292:+	chr5:138934712:+;chr5:138935032:+	TRUE	CTNNA1
SKA2:SE01	0.000411869980300328	0.0145002006720238	chr17:59131281-59131367:-	chr17:59109951:-;chr17:59110004:-;chr17:59110080:-;chr17:59111269:-;chr17:59111305:-;chr17:59111856:-;chr17:59112073:-	TRUE	SKA2
SEMA4D:SE04	0.000412287273525801	0.0145002006720238	chr9:89381174-89381346:-	chr9:89361533:-;chr9:89361599:-;chr9:89377235:-;chr9:89377391:-	TRUE	SEMA4D
C8orf44:SE01	0.000422691025386512	0.0147892733546964	chr8:66676745-66676902:+	chr8:66678295:+;chr8:66681481:+	TRUE	C8orf44
DNAJC19:SE01	0.000423426722565105	0.0147892733546964	chr3:180988023-180988096:-	chr3:180983709:-;chr3:180984040:-;chr3:180984519:-	TRUE	DNAJC19
LINC00665:SE04	0.00045268087585588	0.0157567168094303	chr19:36322130-36322225:-	chr19:36313061:-;chr19:36315530:-;chr19:36319711:-	TRUE	LINC00665
SUPT16H:SE14	0.000473687150773477	0.0164314285965224	chr14:21366439-21366529:-	chr14:21351476:-;chr14:21352401:-	TRUE	SUPT16H
IKBIP:SE01	0.000496835407488259	0.0171755830800293	chr12:98634296-98634413:-	chr12:98613404:-;chr12:98624249:-	TRUE	IKBIP
STAU2:SE12	0.000507899478513574	0.0174862042503871	chr8:73742224-73742363:-	chr8:73420369:-;chr8:73526835:-;chr8:73549601:-;chr8:73549780:-;chr8:73550547:-	TRUE	STAU2
EIF2D:SE02	0.000509273398545185	0.0174862042503871	chr1:206602336-206602453:-	chr1:206591642:-;chr1:206594039:-	TRUE	EIF2D
CGREF1:SE01	0.000519599507344367	0.0177804844928753	chr2:27102360-27102430:-	chr2:27100594:-;chr2:27101078:-	TRUE	CGREF1
SVOP:SE02	0.0005361663102368	0.0182856180349783	chr12:108918043-108918124:-	chr12:108908364:-;chr12:108910885:-	TRUE	SVOP
KIF1A:SE01	0.000561683234402703	0.0190915754404865	chr2:240718050-240718168:-	chr2:240713767:-;chr2:240717017:-	TRUE	KIF1A
SPOCK2:SE01	0.000566405990760349	0.0191877133124133	chr10:72063025-72063162:-	chr10:72059034:-;chr10:72062401:-	TRUE	SPOCK2
ELMOD3:SE01	0.000588781761459403	0.0198245945672643	chr2:85355076-85355170:+	chr2:85358955:+;chr2:85391748:+	TRUE	ELMOD3
TPM3:SE06	0.00058912064021587	0.0198245945672643	chr1:154173084-154173201:-	chr1:154156364:-;chr1:154158612:-	TRUE	TPM3
FXR1:SE02	0.000618859694429858	0.0207563902148345	chr3:180948347-180948495:+	chr3:180971900:+;chr3:180976546:+;chr3:180977153:+	TRUE	FXR1
IQCB1:SE07	0.000631870458029127	0.0211228246514093	chr3:121828861-121828972:-	chr3:121769761:-;chr3:121769994:-;chr3:121825051:-	TRUE	IQCB1
EIF3A:SE02	0.000646210648065292	0.0215311435995176	chr10:119038238-119038439:-	chr10:119033670:-;chr10:119035045:-;chr10:119035748:-	TRUE	EIF3A
MRPS30-DT:SE04	0.000651902697641088	0.0216495817193658	chr5:44786826-44786952:-	chr5:44744326:-;chr5:44744415:-;chr5:44775028:-;chr5:44777204:-	TRUE	MRPS30-DT
STAU2:SE05	0.000694479848948989	0.0229881908170075	chr8:73617292-73617451:-	chr8:73420369:-;chr8:73526835:-;chr8:73549601:-;chr8:73549780:-;chr8:73550547:-	TRUE	STAU2
ZNF529:SE01	0.000723167204369704	0.0238598065572011	chr19:36549235-36549357:-	chr19:36543615:-;chr19:36544388:-	TRUE	ZNF529
KIF1A:SE13	0.000743845167101555	0.0240715900880883	chr2:240761229-240761377:-	chr2:240713767:-;chr2:240717017:-	TRUE	KIF1A
KIF1A:SE14	0.000743845167101555	0.0240715900880883	chr2:240762719-240762812:-	chr2:240713767:-;chr2:240717017:-	TRUE	KIF1A
KIF1A:SE15	0.000743845167101555	0.0240715900880883	chr2:240763019-240763091:-	chr2:240713767:-;chr2:240717017:-	TRUE	KIF1A
KIF1A:SE16	0.000743845167101555	0.0240715900880883	chr2:240763166-240763346:-	chr2:240713767:-;chr2:240717017:-	TRUE	KIF1A
KIF1A:SE17	0.000743845167101555	0.0240715900880883	chr2:240765710-240765793:-	chr2:240713767:-;chr2:240717017:-	TRUE	KIF1A
KIF1A:SE18	0.000743845167101555	0.0240715900880883	chr2:240766915-240767021:-	chr2:240713767:-;chr2:240717017:-	TRUE	KIF1A
USP19:SE01	0.000754106698533381	0.0241719833843184	chr3:49110950-49111166:-	chr3:49108050:-;chr3:49108126:-;chr3:49108673:-	TRUE	USP19
USP19:SE02	0.000754106698533381	0.0241719833843184	chr3:49111255-49111365:-	chr3:49108050:-;chr3:49108126:-;chr3:49108673:-	TRUE	USP19
USP19:SE03	0.000754106698533381	0.0241719833843184	chr3:49111500-49111813:-	chr3:49108050:-;chr3:49108126:-;chr3:49108673:-	TRUE	USP19
ZNF426:SE01	0.000778002537620703	0.0248592672036596	chr19:9530985-9531067:-	chr19:9526909:-;chr19:9527986:-	TRUE	ZNF426
IFNAR1:SE03	0.000781337208523744	0.0248873100161541	chr21:33353638-33353783:+	chr21:33356041:+;chr21:33356550:+;chr21:33359143:+;chr21:33359823:+	TRUE	IFNAR1
MECR:SE04	0.000801819517809975	0.0254265884577023	chr1:29223140-29223260:-	chr1:29192880:-;chr1:29193817:-	TRUE	MECR
DCAF8:SE04	0.000806241367552153	0.0254265884577023	chr1:160224442-160224549:-	chr1:160215720:-;chr1:160216659:-;chr1:160216742:-	TRUE	DCAF8
CSTF2:SE02	0.000807562312898313	0.0254265884577023	chrX:100830808-100830867:+	chrX:100838796:+;chrX:100840935:+;chrX:100841525:+	TRUE	CSTF2
PEX19:SE03	0.00080830896271894	0.0254265884577023	chr1:160283530-160283639:-	chr1:160276874:-;chr1:160278204:-;chr1:160278483:-	TRUE	PEX19
SYNRG:SE07	0.000862477773233916	0.0268801149694964	chr17:37561195-37561257:-	chr17:37514911:-;chr17:37518461:-;chr17:37550500:-	TRUE	SYNRG
SYNRG:SE08	0.000862477773233916	0.0268801149694964	chr17:37561471-37561589:-	chr17:37514911:-;chr17:37518461:-;chr17:37550500:-	TRUE	SYNRG
SYNRG:SE09	0.000862477773233916	0.0268801149694964	chr17:37570637-37570885:-	chr17:37514911:-;chr17:37518461:-;chr17:37550500:-	TRUE	SYNRG
ERCC1:SE01	0.000892716133149305	0.0277371831676973	chr19:45413963-45414034:-	chr19:45407334:-;chr19:45409619:-;chr19:45413434:-	TRUE	ERCC1
MAP4K4:SE11	0.000901642083380681	0.0279288460628836	chr2:101871494-101871685:+	chr2:101891494:+;chr2:101892039:+;chr2:101892804:+;chr2:101894690:+	TRUE	MAP4K4
MFF:SE01	0.000940572972606925	0.0290459257302913	chr2:227329606-227329783:+	chr2:227357177:+;chr2:227357830:+	TRUE	MFF
EIF2D:SE03	0.000995544314527008	0.0306500558110762	chr1:206602951-206603204:-	chr1:206591642:-;chr1:206594039:-	TRUE	EIF2D
KTN1:SE01	0.00103636194149826	0.0318026939355847	chr14:55601757-55601880:+	chr14:55612247:+;chr14:55612413:+;chr14:55684579:+	TRUE	KTN1
PER3:SE01	0.00103926268068699	0.0318026939355847	chr1:7786721-7786836:+	chr1:7788570:+;chr1:7810953:+;chr1:7845181:+	TRUE	PER3
PPP6R2:SE10	0.00111965627424755	0.0341011445545733	chr22:50432265-50432329:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
TMEM245:SE05	0.00112110584822519	0.0341011445545733	chr9:109106508-109106609:-	chr9:109015152:-;chr9:109019904:-;chr9:109020107:-	TRUE	TMEM245
ATP6V1C1:SE07	0.00116412995988526	0.0352171015081851	chr8:103062955-103063047:+	chr8:103069279:+;chr8:103069563:+;chr8:103072490:+;chr8:103073051:+	TRUE	ATP6V1C1
