gene_id	p_value	dominant_pair	dominant_pair_coor	contribution	PA1	PA2	annotation	FDR	sig	tss	pas
GIGYF2	1.07344828552284e-63	TSS13-PA06	chr2:232832871:+|chr2:232858612:+	115.668994130199	chr2:232844559:+	chr2:232858612:+	ALE	4.80330310296629e-62	TRUE	chr2:232697299:+;chr2:232806614:+;chr2:232832871:+;chr2:232839853:+	chr2:232791139:+;chr2:232819904:+;chr2:232844559:+;chr2:232845768:+;chr2:232857832:+;chr2:232858612:+
KDM5B	1.64603678582812e-62	TSS04-PA01	chr1:202733427:-|chr1:202727404:-	124.475308762372	chr1:202729892:-	chr1:202728430:-	ALE	7.26313731746657e-61	TRUE	chr1:202729715:-;chr1:202733427:-;chr1:202736240:-;chr1:202745912:-;chr1:202750702:-;chr1:202755370:-;chr1:202760523:-;chr1:202808049:-;chr1:202808114:-;chr1:202808216:-;chr1:202808416:-	chr1:202727404:-;chr1:202728202:-;chr1:202728430:-;chr1:202729892:-
MYO6	6.24571972364053e-61	TSS04-PA03	chr6:75890210:+|chr6:75916231:+	276.614485934991	chr6:75890213:+	chr6:75891280:+	ALE	2.71817144685013e-59	TRUE	chr6:75749201:+;chr6:75749315:+;chr6:75817516:+;chr6:75890210:+	chr6:75890213:+;chr6:75891280:+;chr6:75916231:+
CCNI	1.56529033589606e-59	TSS01-PA01	chr4:77056049:-|chr4:77047155:-	161.236317935964	chr4:77048082:-	chr4:77047155:-	TUTR	6.72017215829971e-58	TRUE	chr4:77056049:-;chr4:77075620:-;chr4:77075693:-;chr4:77075972:-;chr4:77076309:-	chr4:77047155:-;chr4:77048082:-
GNAS	3.27529855332576e-59	TSS19-PA01	chr20:58891691:+|chr20:58911126:+	50.7961879236865	chr20:58911189:+	chr20:58911126:+	TUTR	1.38741646718879e-57	TRUE	chr20:58889100:+;chr20:58891302:+;chr20:58891364:+;chr20:58891421:+;chr20:58891691:+;chr20:58892037:+;chr20:58892163:+;chr20:58892333:+;chr20:58894975:+;chr20:58903531:+;chr20:58903741:+	chr20:58911126:+;chr20:58911189:+
PCM1	3.85521080191386e-59	TSS10-PA05	chr8:17972673:+|chr8:18027972:+	110.062893081761	chr8:17960387:+	chr8:17972639:+	ALE	1.61157956811584e-57	TRUE	chr8:17922968:+;chr8:17937176:+;chr8:17957658:+;chr8:17960094:+;chr8:17972583:+;chr8:17972673:+	chr8:17953606:+;chr8:17960387:+;chr8:17972639:+;chr8:18027758:+;chr8:18027972:+
BAZ1A	3.12936734091319e-58	TSS04-PA01	chr14:34773726:-|chr14:34752734:-	95.431316267354	chr14:34800309:-	chr14:34783166:-	ALE	1.29116883663392e-56	TRUE	chr14:34771659:-;chr14:34773726:-;chr14:34785974:-;chr14:34874932:-;chr14:34875360:-	chr14:34752734:-;chr14:34783166:-;chr14:34800251:-;chr14:34800309:-;chr14:34801106:-
DIXDC1	1.08462465659105e-57	TSS05-PA02	chr11:111977309:+|chr11:112022584:+	227.055681818182	chr11:111975995:+	chr11:112022584:+	ALE	4.41775965896122e-56	TRUE	chr11:111927144:+;chr11:111937343:+;chr11:111937420:+;chr11:111977309:+	chr11:111975995:+;chr11:112022584:+
WASHC4	7.02331236844453e-57	TSS09-PA03	chr12:105162749:+|chr12:105169130:+	141.077835353164	chr12:105162809:+	chr12:105164730:+	ALE	2.8244384043732e-55	TRUE	chr12:105107714:+;chr12:105152346:+;chr12:105162749:+	chr12:105162809:+;chr12:105164730:+;chr12:105169130:+
CLIP1	9.44429288194524e-57	TSS03-PA01	chr12:122279145:-|chr12:122271470:-	89.2946728206013	chr12:122328288:-	chr12:122341217:-	ALE	3.7505648107425e-55	TRUE	chr12:122279145:-;chr12:122328162:-;chr12:122341256:-;chr12:122380559:-;chr12:122422569:-	chr12:122271470:-;chr12:122328288:-;chr12:122341217:-;chr12:122341087:-
SEPTIN11	5.42323355300924e-55	TSS09-PA06	chr4:77030897:+|chr4:77038615:+	132.338920253974	chr4:77035654:+	chr4:77030836:+	ALE	2.1271127157914e-53	TRUE	chr4:76949751:+;chr4:77014871:+;chr4:77020532:+;chr4:77028717:+;chr4:77030897:+	chr4:77028696:+;chr4:77030836:+;chr4:77032160:+;chr4:77032802:+;chr4:77035654:+;chr4:77038615:+
ARID4A	2.37115891573822e-54	TSS02-PA02	chr14:58298555:+|chr14:58351212:+	31.5761547354888	chr14:58351212:+	chr14:58351113:+	ALE	9.18679496987843e-53	TRUE	chr14:58298504:+;chr14:58298555:+;chr14:58331287:+	chr14:58351113:+;chr14:58351212:+;chr14:58364441:+;chr14:58372932:+;chr14:58373633:+;chr14:58373731:+
TMEM161B-AS1	4.19266018535057e-54	TSS02-PA06	chr5:88392181:+|chr5:88436669:+	72.9553614136005	chr5:88436669:+	chr5:88273010:+	ALE	1.60482908540467e-52	TRUE	chr5:88268868:+;chr5:88392181:+	chr5:88271225:+;chr5:88273010:+;chr5:88283128:+;chr5:88287657:+;chr5:88436669:+;chr5:88428760:+
ZNF568	2.1589394449374e-51	TSS05-PA07	chr19:36973538:+|chr19:36981515:+	34.6406344181319	chr19:36981515:+	chr19:36953048:+	ALE	8.16541740067394e-50	TRUE	chr19:36916329:+;chr19:36916449:+;chr19:36973213:+;chr19:36973538:+	chr19:36950356:+;chr19:36950935:+;chr19:36952731:+;chr19:36953048:+;chr19:36979907:+;chr19:36981515:+;chr19:36980312:+
SEMA3C	1.09019038883001e-49	TSS06-PA02	chr7:80919351:-|chr7:80744049:-	160.028251789486	chr7:80742538:-	chr7:80744049:-	TUTR	4.07474690036815e-48	TRUE	chr7:80798238:-;chr7:80818409:-;chr7:80918429:-;chr7:80919051:-;chr7:80919182:-;chr7:80919351:-	chr7:80742538:-;chr7:80744049:-
MYO5A	2.96901305205966e-49	TSS08-PA02	chr15:52346461:-|chr15:52312525:-	124.201622596154	chr15:52367077:-	chr15:52312525:-	ALE	1.09680865888297e-47	TRUE	chr15:52346461:-;chr15:52396385:-;chr15:52410476:-;chr15:52425967:-;chr15:52433285:-;chr15:52528806:-	chr15:52312525:-;chr15:52313171:-;chr15:52367077:-
MYH10	4.16959313440914e-49	TSS03-PA01	chr17:8493898:-|chr17:8474227:-	59.1149561109841	chr17:8512497:-	chr17:8474296:-	ALE	1.52262038942734e-47	TRUE	chr17:8481445:-;chr17:8493898:-;chr17:8545533:-;chr17:8630721:-;chr17:8631322:-	chr17:8474227:-;chr17:8474296:-;chr17:8512497:-
MTDH	6.1853209766278e-49	TSS04-PA03	chr8:97691019:+|chr8:97726314:+	94.5818181818182	chr8:97713735:+	chr8:97726314:+	ALE	2.23304144803938e-47	TRUE	chr8:97644184:+;chr8:97644546:+;chr8:97644793:+;chr8:97691019:+;chr8:97691131:+	chr8:97661166:+;chr8:97713735:+;chr8:97726314:+
HNRNPU	3.68116153641996e-47	TSS09-PA01	chr1:244859374:-|chr1:244853388:-	32.2668701007924	chr1:244853658:-	chr1:244853388:-	TUTR	1.31405058440519e-45	TRUE	chr1:244855597:-;chr1:244856057:-;chr1:244856850:-;chr1:244858080:-;chr1:244859374:-;chr1:244860461:-;chr1:244860536:-;chr1:244861034:-;chr1:244861665:-;chr1:244862375:-;chr1:244862950:-;chr1:244863106:-;chr1:244863653:-;chr1:244864007:-;chr1:244864091:-;chr1:244864488:-	chr1:244853388:-;chr1:244853658:-;chr1:244854133:-;chr1:244855993:-
AHCYL1	5.43310912092443e-47	TSS06-PA02	chr1:110017495:+|chr1:110023742:+	206.165137614679	chr1:110022400:+	chr1:110023742:+	TUTR	1.91788751968632e-45	TRUE	chr1:109984765:+;chr1:109985015:+;chr1:110017495:+;chr1:110018432:+	chr1:110022400:+;chr1:110023742:+
RBBP4	8.46836485775138e-47	TSS06-PA03	chr1:32669093:+|chr1:32682452:+	93.0152061653848	chr1:32680650:+	chr1:32682452:+	TUTR	2.95648298385452e-45	TRUE	chr1:32651142:+;chr1:32651356:+;chr1:32651485:+;chr1:32668319:+;chr1:32669093:+;chr1:32669256:+	chr1:32680502:+;chr1:32680650:+;chr1:32682452:+
RALGAPA2	1.39015886095063e-46	TSS01-PA01	chr20:20512600:-|chr20:20389552:-	192.002063983488	chr20:20605198:-	chr20:20392980:-	ALE	4.80058119700016e-45	TRUE	chr20:20512600:-;chr20:20712644:-	chr20:20389552:-;chr20:20392980:-;chr20:20605198:-
EMC3	4.40990469535026e-46	TSS04-PA02	chr3:10011095:-|chr3:10006421:-	66.580442241708	chr3:9963960:-	chr3:10006421:-	ALE	1.50648034592772e-44	TRUE	chr3:9986838:-;chr3:10011095:-;chr3:10011176:-	chr3:9963960:-;chr3:10006421:-
PLCB1	1.89860299769476e-45	TSS15-PA01	chr20:8628288:+|chr20:8765203:+	21.6167538322711	chr20:8765203:+	chr20:8883408:+	ALE	6.41687417412368e-44	TRUE	chr20:8628288:+;chr20:8649391:+;chr20:8737028:+;chr20:8765169:+;chr20:8765260:+;chr20:8789546:+;chr20:8790196:+	chr20:8765203:+;chr20:8788525:+;chr20:8883408:+;chr20:8884900:+
MPDZ	4.0818974316877e-45	TSS04-PA01	chr9:13140045:-|chr9:13105707:-	84.8040245983451	chr9:13196181:-	chr9:13106561:-	ALE	1.36507243583914e-43	TRUE	chr9:13136181:-;chr9:13140045:-;chr9:13165458:-;chr9:13279407:-;chr9:13279564:-;chr9:13279692:-	chr9:13106561:-;chr9:13105707:-;chr9:13196181:-
TCF4	4.95149225088087e-45	TSS10-PA01	chr18:55321810:-|chr18:55229471:-	212.160714285714	chr18:55582194:-	chr18:55459448:-	ALE	1.63863446677589e-43	TRUE	chr18:55321810:-;chr18:55585852:-;chr18:55586104:-;chr18:55588150:-;chr18:55588617:-;chr18:55589746:-	chr18:55229471:-;chr18:55582194:-;chr18:55459448:-
CYHR1	8.72991020157958e-45	TSS04-PA01	chr8:144462851:-|chr8:144449587:-	72.1009511731135	chr8:144463829:-	chr8:144451125:-	ALE	2.85927058870292e-43	TRUE	chr8:144462851:-;chr8:144465428:-;chr8:144465489:-;chr8:144465648:-	chr8:144449587:-;chr8:144449931:-;chr8:144451125:-;chr8:144463829:-
TCERG1	1.133376351739e-42	TSS11-PA06	chr5:146503471:+|chr5:146511961:+	56.1017554167144	chr5:146511506:+	chr5:146469743:+	ALE	3.67422109130082e-41	TRUE	chr5:146447311:+;chr5:146459215:+;chr5:146478525:+;chr5:146492869:+;chr5:146503419:+;chr5:146503471:+;chr5:146503828:+	chr5:146469743:+;chr5:146492980:+;chr5:146503846:+;chr5:146503935:+;chr5:146511506:+;chr5:146511961:+
IPO5	5.28223991336948e-42	TSS14-PA04	chr13:98018586:+|chr13:98024283:+	96.635365246056	chr13:98022484:+	chr13:98023078:+	TUTR	1.69511880856312e-40	TRUE	chr13:97975631:+;chr13:97976465:+;chr13:97976632:+;chr13:97993150:+;chr13:98002476:+;chr13:98003009:+;chr13:98018586:+;chr13:98019579:+	chr13:98022484:+;chr13:98021882:+;chr13:98023078:+;chr13:98024283:+
AFDN	7.77885478556975e-42	TSS13-PA04	chr6:167962439:+|chr6:167972023:+	19.2963628891932	chr6:167972023:+	chr6:167965036:+	ALE	2.47134216537551e-40	TRUE	chr6:167915401:+;chr6:167922954:+;chr6:167932602:+;chr6:167951904:+;chr6:167962439:+;chr6:167968449:+;chr6:167968803:+	chr6:167964297:+;chr6:167965036:+;chr6:167972023:+;chr6:167971910:+
UBE3A	8.20167693989356e-42	TSS02-PA01	chr15:25355982:-|chr15:25337247:-	73.9848633847213	chr15:25354554:-	chr15:25354033:-	ALE	2.5798740235685e-40	TRUE	chr15:25355982:-;chr15:25356765:-;chr15:25438925:-	chr15:25337247:-;chr15:25337773:-;chr15:25337488:-;chr15:25354033:-;chr15:25354554:-;chr15:25373846:-
APBB2	1.25189205645238e-41	TSS13-PA05	chr4:41214458:-|chr4:40815392:-	62.340276665439	chr4:40812779:-	chr4:40812303:-	TUTR	3.89927555230315e-40	TRUE	chr4:40857155:-;chr4:41214458:-;chr4:41216714:-	chr4:40812303:-;chr4:40812779:-;chr4:40813254:-;chr4:40815313:-;chr4:40815392:-
RGS5	4.96991988252254e-40	TSS05-PA03	chr1:163321704:-|chr1:163316707:-	94.8121546961326	chr1:163145892:-	chr1:163316707:-	ALE	1.53295489968681e-38	TRUE	chr1:163202898:-;chr1:163321704:-	chr1:163144890:-;chr1:163145892:-;chr1:163316707:-
CBX5	6.20370860383537e-40	TSS03-PA02	chr12:54259545:-|chr12:54237265:-	125.89799924571	chr12:54230946:-	chr12:54237265:-	TUTR	1.89511367638317e-38	TRUE	chr12:54259545:-;chr12:54280122:-	chr12:54230946:-;chr12:54237265:-;chr12:54271854:-
CIRBP	1.76289034649356e-39	TSS02-PA01	chr19:1261156:+|chr19:1273172:+	83.3591779310878	chr19:1274810:+	chr19:1273172:+	TUTR	5.33400250553336e-38	TRUE	chr19:1261156:+;chr19:1261342:+;chr19:1266653:+;chr19:1266798:+;chr19:1269266:+;chr19:1269327:+;chr19:1270943:+;chr19:1271030:+;chr19:1271982:+;chr19:1272917:+;chr19:1273504:+	chr19:1273172:+;chr19:1274810:+
DMD	8.48659228625789e-38	TSS01-PA01	chrX:31266954:-|chrX:31120269:-	51.2801753112312	chrX:31679389:-	chrX:31120269:-	ALE	2.54357582013597e-36	TRUE	chrX:31266954:-;chrX:32155469:-	chrX:31120269:-;chrX:31121459:-;chrX:31679389:-
SETD2	2.31887615831222e-37	TSS04-PA01	chr3:47083946:-|chr3:47016436:-	153.044135256885	chr3:47120475:-	chr3:47120183:-	ALE	6.88511173360555e-36	TRUE	chr3:47083946:-;chr3:47163882:-;chr3:47163977:-;chr3:47164113:-	chr3:47016436:-;chr3:47120183:-;chr3:47120475:-;chr3:47062233:-
RIMKLB	3.75627786585915e-37	TSS09-PA04	chr12:8777590:+|chr12:8783088:+	112.010148396333	chr12:8775720:+	chr12:8783088:+	ALE	1.10497173887357e-35	TRUE	chr12:8697177:+;chr12:8697900:+;chr12:8697991:+;chr12:8777590:+;chr12:8779031:+	chr12:8775720:+;chr12:8777189:+;chr12:8775620:+;chr12:8783088:+
TIAM1	4.19552494752779e-37	TSS03-PA01	chr21:31160909:-|chr21:31118421:-	71.4965999425342	chr21:31225740:-	chr21:31118421:-	ALE	1.22286080351337e-35	TRUE	chr21:31130221:-;chr21:31130306:-;chr21:31160909:-;chr21:31558977:-;chr21:31559087:-	chr21:31118421:-;chr21:31225740:-
ACIN1	4.78582239269428e-37	TSS12-PA02	chr14:23095136:-|chr14:23061315:-	79.4818468887908	chr14:23058564:-	chr14:23061315:-	ALE	1.3822325219627e-35	TRUE	chr14:23064419:-;chr14:23064629:-;chr14:23066323:-;chr14:23066496:-;chr14:23069525:-;chr14:23071201:-;chr14:23071538:-;chr14:23079593:-;chr14:23095136:-	chr14:23058564:-;chr14:23061315:-
ARHGAP21	2.05516139751386e-36	TSS08-PA04	chr10:24622834:-|chr10:24585952:-	33.392365456821	chr10:24585828:-	chr10:24583614:-	ALE	5.88220518910049e-35	TRUE	chr10:24595036:-;chr10:24595960:-;chr10:24596043:-;chr10:24602103:-;chr10:24607871:-;chr10:24621369:-;chr10:24622834:-;chr10:24721866:-;chr10:24722748:-;chr10:24723221:-	chr10:24583614:-;chr10:24585828:-;chr10:24585952:-
TBC1D1	7.73533285224986e-36	TSS10-PA03	chr4:38103048:+|chr4:38139171:+	46.8166666666667	chr4:38137619:+	chr4:38139171:+	TUTR	2.19421004210695e-34	TRUE	chr4:37891084:+;chr4:38014883:+;chr4:38027788:+;chr4:38044474:+;chr4:38049757:+;chr4:38103048:+;chr4:38115900:+	chr4:37952817:+;chr4:38137619:+;chr4:38139171:+
MATR3	1.11609323194656e-35	TSS14-PA03	chr5:139322746:+|chr5:139331362:+	86.3152805429949	chr5:139330411:+	chr5:139329774:+	TUTR	3.13790106008338e-34	TRUE	chr5:139273752:+;chr5:139293674:+;chr5:139293952:+;chr5:139294530:+;chr5:139308095:+;chr5:139308243:+;chr5:139315347:+;chr5:139315751:+;chr5:139322746:+	chr5:139330411:+;chr5:139329774:+;chr5:139331362:+
TOP2A	1.23277195059456e-35	TSS02-PA01	chr17:40392101:-|chr17:40388525:-	157.59504965165	chr17:40396288:-	chr17:40395446:-	ALE	3.43554077810431e-34	TRUE	chr17:40392101:-;chr17:40417896:-	chr17:40388525:-;chr17:40395446:-;chr17:40396288:-;chr17:40398773:-
MPRIP	6.94758025622462e-35	TSS18-PA02	chr17:17186465:+|chr17:17192641:+	126.260869565217	chr17:17185560:+	chr17:17192641:+	TUTR	1.91934456295875e-33	TRUE	chr17:17042457:+;chr17:17042545:+;chr17:17042760:+;chr17:17042849:+;chr17:17131617:+;chr17:17136338:+;chr17:17154352:+;chr17:17158497:+;chr17:17165556:+;chr17:17171720:+;chr17:17172721:+;chr17:17175364:+;chr17:17186465:+	chr17:17185560:+;chr17:17192641:+
NAV3	7.54809379300159e-35	TSS12-PA02	chr12:78180877:+|chr12:78213010:+	114.722891566265	chr12:78175423:+	chr12:78213010:+	ALE	2.06726672244535e-33	TRUE	chr12:77940319:+;chr12:78007178:+;chr12:78036257:+;chr12:78118044:+;chr12:78180877:+	chr12:78175423:+;chr12:78213010:+
DNMT3A	1.34730036877534e-34	TSS11-PA03	chr2:25341915:-|chr2:25234207:-	67.8153638666881	chr2:25232976:-	chr2:25234207:-	TUTR	3.65843869367456e-33	TRUE	chr2:25244324:-;chr2:25247710:-;chr2:25252131:-;chr2:25252263:-;chr2:25341915:-;chr2:25342483:-;chr2:25342590:-	chr2:25232976:-;chr2:25234207:-;chr2:25233434:-
PTPRO	1.38807963278513e-34	TSS09-PA02	chr12:15551590:+|chr12:15597393:+	20.0043561146653	chr12:15597393:+	chr12:15524961:+	ALE	3.73722796047318e-33	TRUE	chr12:15322257:+;chr12:15322364:+;chr12:15322427:+;chr12:15322502:+;chr12:15322777:+;chr12:15546611:+;chr12:15551590:+;chr12:15580763:+	chr12:15524961:+;chr12:15597393:+
COX20	2.36726165845647e-34	TSS01-PA01	chr1:244835306:+|chr1:244843284:+	132.347804718218	chr1:244845057:+	chr1:244843284:+	TUTR	6.3199918394254e-33	TRUE	chr1:244835306:+;chr1:244835616:+	chr1:244843284:+;chr1:244845057:+
TUT4	8.2978134316802e-34	TSS05-PA02	chr1:52437255:-|chr1:52423404:-	39.2797218946641	chr1:52475386:-	chr1:52509603:-	ALE	2.19684610603733e-32	TRUE	chr1:52437255:-;chr1:52446628:-;chr1:52461716:-;chr1:52462090:-;chr1:52552994:-;chr1:52553069:-;chr1:52553458:-	chr1:52423404:-;chr1:52423283:-;chr1:52475386:-;chr1:52509603:-;chr1:52477737:-
SCN2A	1.7048827678001e-33	TSS08-PA03	chr2:165331330:+|chr2:165389761:+	73.8094237159458	chr2:165315614:+	chr2:165389761:+	ALE	4.47637401099248e-32	TRUE	chr2:165239372:+;chr2:165239545:+;chr2:165294031:+;chr2:165331330:+;chr2:165344555:+	chr2:165315614:+;chr2:165354333:+;chr2:165389761:+
ZNF638	4.76321293142081e-33	TSS11-PA03	chr2:71426846:+|chr2:71435056:+	49.7542011859654	chr2:71369967:+	chr2:71435056:+	ALE	1.24038749861672e-31	TRUE	chr2:71276561:+;chr2:71331728:+;chr2:71365429:+;chr2:71403850:+;chr2:71426846:+;chr2:71431183:+	chr2:71369967:+;chr2:71426617:+;chr2:71435056:+
SLF1	1.76450376693499e-32	TSS05-PA03	chr5:94692186:+|chr5:94696909:+	47.1374925032517	chr5:94695868:+	chr5:94696909:+	TUTR	4.55758411996135e-31	TRUE	chr5:94618669:+;chr5:94691195:+;chr5:94692186:+	chr5:94695650:+;chr5:94695868:+;chr5:94696909:+
CAMSAP2	1.8791525640518e-32	TSS06-PA03	chr1:200856094:+|chr1:200860704:+	75.7402912621359	chr1:200849231:+	chr1:200860704:+	ALE	4.81457072257464e-31	TRUE	chr1:200738893:+;chr1:200739572:+;chr1:200739779:+;chr1:200832716:+;chr1:200856094:+	chr1:200849231:+;chr1:200860704:+
LOC100507557	3.2632478610144e-32	TSS01-PA01	chr6:145734869:+|chr6:145806882:+	112.993103448276	chr6:145884705:+	chr6:145884876:+	ALE	8.2938707635542e-31	TRUE	chr6:145734869:+;chr6:145814836:+	chr6:145806882:+;chr6:145884705:+;chr6:145884876:+
RGS12	6.83487441991334e-32	TSS07-PA02	chr4:3370186:+|chr4:3432169:+	59.6579475909261	chr4:3428602:+	chr4:3439908:+	ALE	1.72336476444958e-30	TRUE	chr4:3293021:+;chr4:3316068:+;chr4:3342415:+;chr4:3370186:+;chr4:3422930:+	chr4:3428602:+;chr4:3432169:+;chr4:3439908:+
ITSN1	9.73680762630341e-32	TSS10-PA02	chr21:33811204:+|chr21:33838494:+	69.2731538653653	chr21:33794454:+	chr21:33838494:+	ALE	2.43573526210755e-30	TRUE	chr21:33642400:+;chr21:33642452:+;chr21:33718797:+;chr21:33735041:+;chr21:33750107:+;chr21:33811204:+;chr21:33818383:+	chr21:33794454:+;chr21:33838494:+
PHC2	1.57500297019555e-31	TSS07-PA02	chr1:33392765:-|chr1:33353213:-	70.5249978412918	chr1:33323630:-	chr1:33353213:-	ALE	3.89741193787153e-30	TRUE	chr1:33349650:-;chr1:33375593:-;chr1:33392765:-;chr1:33431020:-;chr1:33431095:-	chr1:33323630:-;chr1:33353213:-
EIF5	1.58251853945681e-31	TSS12-PA03	chr14:103338735:+|chr14:103343171:+	22.0290514384541	chr14:103343171:+	chr14:103338372:+	ALE	3.89741193787153e-30	TRUE	chr14:103334189:+;chr14:103334387:+;chr14:103334803:+;chr14:103336685:+;chr14:103336764:+;chr14:103338735:+;chr14:103340404:+	chr14:103338372:+;chr14:103341360:+;chr14:103343171:+
RBM25	2.33699223037398e-31	TSS04-PA05	chr14:73097036:+|chr14:73120789:+	87.9614457831325	chr14:73110926:+	chr14:73101179:+	ALE	5.7112494737678e-30	TRUE	chr14:73058532:+;chr14:73097036:+;chr14:73106280:+	chr14:73101179:+;chr14:73106259:+;chr14:73110926:+;chr14:73120129:+;chr14:73120789:+;chr14:73121313:+;chr14:73121368:+
ERC1	3.3872595985634e-31	TSS13-PA03	chr12:1408192:+|chr12:1493393:+	117.67049614456	chr12:1491092:+	chr12:1141683:+	ALE	8.21475095010376e-30	TRUE	chr12:990509:+;chr12:991208:+;chr12:991597:+;chr12:1027748:+;chr12:1083141:+;chr12:1083484:+;chr12:1115912:+;chr12:1408192:+	chr12:1491092:+;chr12:1141683:+;chr12:1493393:+
AP2A2	9.33626998525775e-31	TSS27-PA02	chr11:1008081:+|chr11:1012240:+	35.7016814610207	chr11:1010921:+	chr11:1012240:+	TUTR	2.24707043508817e-29	TRUE	chr11:925809:+;chr11:925870:+;chr11:940735:+;chr11:985538:+;chr11:1000563:+;chr11:1003732:+;chr11:1006544:+;chr11:1008081:+;chr11:1009284:+	chr11:1010921:+;chr11:1012240:+
LIMCH1	6.28232380537943e-30	TSS10-PA01	chr4:41612902:+|chr4:41622143:+	44.1124395589711	chr4:41699020:+	chr4:41697814:+	TUTR	1.50067238569101e-28	TRUE	chr4:41359607:+;chr4:41360785:+;chr4:41612709:+;chr4:41612902:+;chr4:41613476:+	chr4:41697814:+;chr4:41699020:+;chr4:41622143:+
UBR4	6.43105983770614e-30	TSS17-PA02	chr1:19210266:-|chr1:19121200:-	17.7600177600178	chr1:19074510:-	chr1:19121200:-	ALE	1.52473709734272e-28	TRUE	chr1:19093440:-;chr1:19112687:-;chr1:19151700:-;chr1:19155039:-;chr1:19210266:-	chr1:19074510:-;chr1:19121200:-
DDX5	8.0040478559933e-30	TSS04-PA01	chr17:64503561:-|chr17:64498254:-	49.7280741376332	chr17:64499620:-	chr17:64498254:-	TUTR	1.88361926211042e-28	TRUE	chr17:64501697:-;chr17:64502350:-;chr17:64503435:-;chr17:64503561:-;chr17:64503823:-;chr17:64504021:-;chr17:64505370:-;chr17:64505937:-;chr17:64506289:-;chr17:64506499:-;chr17:64506626:-;chr17:64506686:-;chr17:64506866:-;chr17:64507536:-	chr17:64498254:-;chr17:64499620:-
CNTRL	1.49144942782709e-29	TSS03-PA01	chr9:121074955:+|chr9:121108792:+	55.9106661532538	chr9:121160242:+	chr9:121108792:+	ALE	3.48406972956373e-28	TRUE	chr9:121074955:+;chr9:121121770:+;chr9:121121876:+;chr9:121160148:+	chr9:121108792:+;chr9:121160242:+;chr9:121177610:+
DMXL2	2.41078484152686e-29	TSS11-PA02	chr15:51622770:-|chr15:51514474:-	35.5509023281444	chr15:51447791:-	chr15:51514474:-	ALE	5.59055725659184e-28	TRUE	chr15:51455213:-;chr15:51456318:-;chr15:51471236:-;chr15:51471350:-;chr15:51622635:-;chr15:51622770:-;chr15:51622833:-	chr15:51447791:-;chr15:51514474:-
BRD4	3.17528479916625e-29	TSS02-PA01	chr19:15255366:-|chr19:15247047:-	132.335616438356	chr19:15256166:-	chr19:15256199:-	ALE	7.31005783112404e-28	TRUE	chr19:15255366:-;chr19:15272981:-;chr19:15331906:-;chr19:15332539:-	chr19:15247047:-;chr19:15256166:-;chr19:15256199:-
NIN	3.21219660481474e-29	TSS02-PA01	chr14:50739388:-|chr14:50719819:-	120.006256109482	chr14:50754741:-	chr14:50727235:-	ALE	7.34183353488953e-28	TRUE	chr14:50739388:-;chr14:50830674:-;chr14:50831121:-	chr14:50719819:-;chr14:50727235:-;chr14:50754741:-;chr14:50819768:-
MACF1	9.82445812038555e-28	TSS32-PA02	chr1:39435626:+|chr1:39486222:+	55.9126373626374	chr1:39486985:+	chr1:39486038:+	TUTR	2.22945024631892e-26	TRUE	chr1:39434485:+;chr1:39435626:+;chr1:39437807:+;chr1:39453837:+;chr1:39459123:+;chr1:39460747:+;chr1:39462020:+;chr1:39467904:+;chr1:39468593:+	chr1:39486038:+;chr1:39486985:+;chr1:39486222:+
ZBTB38	1.19617361455325e-27	TSS08-PA01	chr3:141386425:+|chr3:141389845:+	46.7112328767123	chr3:141444705:+	chr3:141448700:+	ALE	2.6952082081104e-26	TRUE	chr3:141368444:+;chr3:141386425:+;chr3:141386870:+;chr3:141387647:+;chr3:141387812:+;chr3:141402349:+	chr3:141444705:+;chr3:141389845:+;chr3:141390087:+;chr3:141448624:+;chr3:141448700:+
MAP2	3.71900001366206e-27	TSS08-PA01	chr2:209661465:+|chr2:209696647:+	52.6963286636893	chr2:209734112:+	chr2:209733900:+	TUTR	8.32060777704532e-26	TRUE	chr2:209424047:+;chr2:209579315:+;chr2:209579421:+;chr2:209579607:+;chr2:209580041:+;chr2:209653171:+;chr2:209653393:+;chr2:209661465:+;chr2:209696314:+;chr2:209705580:+;chr2:209709954:+	chr2:209696647:+;chr2:209730518:+;chr2:209733900:+;chr2:209734112:+
GRIA4	3.80554066268515e-27	TSS03-PA03	chr11:105610672:+|chr11:105980709:+	22.0266789642686	chr11:105614419:+	chr11:105982090:+	ALE	8.45468719255296e-26	TRUE	chr11:105609994:+;chr11:105610266:+;chr11:105610672:+;chr11:105610998:+;chr11:105933808:+	chr11:105614419:+;chr11:105980253:+;chr11:105980709:+;chr11:105982090:+
