SE_id	p_value	max_contrib_value	max_contrib_pas_id	min_contrib_value	min_contrib_pas_id	FDR	exon	pas_id	sig	gene_id
CBX5:SE01	1.19818322649246e-56	195.957990430622	chr12:54230946:-	0.208445288644178	chr12:54240077:-	1.71687043901354e-54	chr12:54246115-54246215:-	chr12:54230946:-;chr12:54240077:-;chr12:54241001:-;chr12:54241623:-	TRUE	CBX5
TCOF1:SE08	1.45940124547696e-55	185.815636950875	chr5:150400288:+	0.19208161306041	chr5:150398441:+	2.07298429085793e-53	chr5:150389887-150390023:+	chr5:150396840:+;chr5:150398441:+;chr5:150400288:+	TRUE	TCOF1
NCOR1:SE29	2.08997893180213e-55	117.132747479444	chr17:16149462:-	4.27315634456172	chr17:16126117:-	2.94308671129205e-53	chr17:16151590-16151616:-	chr17:16126117:-;chr17:16126177:-;chr17:16137369:-;chr17:16149462:-	TRUE	NCOR1
MAP2:SE14	7.35515521820962e-55	226.028324154209	chr2:209734112:+	0.948092557848657	chr2:209730518:+	1.01819034313097e-52	chr2:209725709-209725790:+	chr2:209730518:+;chr2:209734112:+	TRUE	MAP2
MAP2:SE15	7.35515521820962e-55	226.028324154209	chr2:209734112:+	0.948092557848657	chr2:209730518:+	1.01819034313097e-52	chr2:209729850-209729962:+	chr2:209730518:+;chr2:209734112:+	TRUE	MAP2
PCMTD1:SE04	2.31152702794094e-54	148.905061905372	chr8:51842849:-	4.13277166798755	chr8:51817583:-	3.1730078992786e-52	chr8:51845661-51845763:-	chr8:51817583:-;chr8:51820172:-;chr8:51842849:-	TRUE	PCMTD1
MEAF6:SE03	6.54964704919677e-54	112.391221656708	chr1:37493311:-	0.612583343379232	chr1:37492578:-	8.9157070457191e-52	chr1:37496707-37496736:-	chr1:37492578:-;chr1:37493178:-;chr1:37493311:-	TRUE	MEAF6
PPCDC:SE02	7.21771809306149e-53	170.369823184941	chr15:75045464:+	0.578053399815114	chr15:75050726:+	9.74391942563301e-51	chr15:75044386-75044514:+	chr15:75045464:+;chr15:75049738:+;chr15:75050726:+	TRUE	PPCDC
KIF1B:SE01	2.80943753261028e-52	232.878074029188	chr1:10381600:+	0.334490457919899	chr1:10273030:+	3.76165263075319e-50	chr1:10258493-10258672:+	chr1:10273030:+;chr1:10381600:+	TRUE	KIF1B
WDR33:SE15	1.30849544170605e-50	226.134217040125	chr2:127705928:-	0.00473336807364941	chr2:127763113:-	1.73774577563157e-48	chr2:127765174-127765269:-	chr2:127705928:-;chr2:127721911:-;chr2:127763113:-;chr2:127764473:-	TRUE	WDR33
UPF3A:SE04	4.25807254515771e-50	73.2292419849635	chr13:114305808:+	12.8983080325916	chr13:114287780:+	5.6093237923509e-48	chr13:114286519-114286629:+	chr13:114287620:+;chr13:114287780:+;chr13:114305808:+	TRUE	UPF3A
AP2B1:SE03	5.08788897017426e-50	93.1296352777642	chr17:35724089:+	25.1952337508591	chr17:35726413:+	6.64885330622372e-48	chr17:35670857-35670898:+	chr17:35724089:+;chr17:35726413:+	TRUE	AP2B1
SLC25A26:SE02	8.29745796908358e-50	133.988220936092	chr3:66378923:+	10.0994490402607	chr3:66378080:+	1.07570615813476e-47	chr3:66236544-66236700:+	chr3:66378080:+;chr3:66378923:+	TRUE	SLC25A26
C8orf44:SE01	2.96644912834687e-49	75.5714285714286	chr8:66678295:+	3.71560846560847	chr8:66680241:+	3.81550759933435e-47	chr8:66676745-66676902:+	chr8:66678295:+;chr8:66680241:+;chr8:66680484:+;chr8:66681531:+	TRUE	C8orf44
BID:SE02	8.72928903949648e-48	107.443351593821	chr22:17734141:-	0.00846288180861583	chr22:17735243:-	1.11400731609512e-45	chr22:17750105-17750174:-	chr22:17734141:-;chr22:17735243:-;chr22:17735372:-	TRUE	BID
STK4:SE06	2.02278553527999e-47	234.023195380919	chr20:45079953:+	0.0273036613602163	chr20:45025031:+	2.56141098595338e-45	chr20:44997169-44997306:+	chr20:45025031:+;chr20:45079953:+	TRUE	STK4
PPFIBP1:SE03	3.82532865660623e-46	163.489252776209	chr12:27637342:+	0.0425359896513742	chr12:27693346:+	4.80667258505098e-44	chr12:27634910-27635115:+	chr12:27637342:+;chr12:27656645:+;chr12:27658831:+;chr12:27693346:+	TRUE	PPFIBP1
AP3M1:SE01	4.2565440547781e-46	186.674553821389	chr10:74120257:-	0.0788820561077161	chr10:74122958:-	5.30768298738934e-44	chr10:74124380-74124524:-	chr10:74120257:-;chr10:74121766:-;chr10:74122958:-	TRUE	AP3M1
TMOD3:SE06	5.51325026507341e-46	205.347407760814	chr15:51915725:+	0.0051425408194328	chr15:51912071:+	6.77134910375746e-44	chr15:51900155-51900298:+	chr15:51909214:+;chr15:51909706:+;chr15:51909991:+;chr15:51911937:+;chr15:51912071:+;chr15:51915725:+	TRUE	TMOD3
TMOD3:SE07	5.51325026507341e-46	205.347407760814	chr15:51915725:+	0.0051425408194328	chr15:51912071:+	6.77134910375746e-44	chr15:51901892-51902036:+	chr15:51909214:+;chr15:51909706:+;chr15:51909991:+;chr15:51911937:+;chr15:51912071:+;chr15:51915725:+	TRUE	TMOD3
GFPT1:SE15	6.47816924772345e-45	192.188836183434	chr2:69319780:-	0.0197944393633032	chr2:69324953:-	7.89708169116138e-43	chr2:69359268-69359326:-	chr2:69319780:-;chr2:69324953:-;chr2:69325276:-;chr2:69326058:-	TRUE	GFPT1
GTF2IRD2B:SE01	7.93349818473012e-45	167.318391785255	chr7:75112697:+	0.105784695841691	chr7:75127132:+	9.59953280352344e-43	chr7:75093851-75095029:+	chr7:75112697:+;chr7:75127132:+;chr7:75149817:+	TRUE	GTF2IRD2B
PHC3:SE01	1.77892396729241e-44	57.5283636803094	chr3:170096891:-	12.4713045904165	chr3:170095221:-	2.12107467195048e-42	chr3:170106832-170106946:-	chr3:170087584:-;chr3:170095221:-;chr3:170096891:-	TRUE	PHC3
PHC3:SE02	1.77892396729241e-44	57.5283636803094	chr3:170096891:-	12.4713045904165	chr3:170095221:-	2.12107467195048e-42	chr3:170113360-170113519:-	chr3:170087584:-;chr3:170095221:-;chr3:170096891:-	TRUE	PHC3
KIF3A:SE01	1.82350539040102e-44	74.794537548441	chr5:132696590:-	29.7958542784595	chr5:132692631:-	2.15847540233338e-42	chr5:132700216-132700284:-	chr5:132692631:-;chr5:132696590:-	TRUE	KIF3A
PHC3:SE03	1.40732182529993e-43	55.8765139493426	chr3:170096891:-	12.5782668894006	chr3:170095221:-	1.65385626016362e-41	chr3:170122591-170122744:-	chr3:170087584:-;chr3:170095221:-;chr3:170096891:-	TRUE	PHC3
PIAS4:SE05	1.22913667990393e-42	187.865561559961	chr19:4039386:+	0.0856515321320266	chr19:4038094:+	1.43413911901648e-40	chr19:4033420-4033580:+	chr19:4038094:+;chr19:4039386:+	TRUE	PIAS4
ZNF33B:SE01	2.73813670291649e-42	162.509802852515	chr10:42608087:-	0.0307347412777749	chr10:42592934:-	3.17216049944261e-40	chr10:42613888-42613968:-	chr10:42581587:-;chr10:42589109:-;chr10:42592118:-;chr10:42592230:-;chr10:42592934:-;chr10:42593955:-;chr10:42608087:-	TRUE	ZNF33B
SMARCC1:SE05	2.87754143625764e-42	143.111189241452	chr3:47585893:-	0.147193548387097	chr3:47587588:-	3.31018587051187e-40	chr3:47638725-47638780:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
KIF3A:SE02	3.37747701989906e-42	67.1183499190799	chr5:132696590:-	30.373684084887	chr5:132692631:-	3.83132549444799e-40	chr5:132702087-132702212:-	chr5:132692631:-;chr5:132696590:-	TRUE	KIF3A
KIF3A:SE03	3.37747701989906e-42	67.1183499190799	chr5:132696590:-	30.373684084887	chr5:132692631:-	3.83132549444799e-40	chr5:132702558-132702668:-	chr5:132692631:-;chr5:132696590:-	TRUE	KIF3A
PDCD2:SE01	8.80429308594458e-42	144.63755230029	chr6:170578489:-	0.403530154288039	chr6:170577362:-	9.91849155578653e-40	chr6:170578857-170578970:-	chr6:170577129:-;chr6:170577362:-;chr6:170578489:-	TRUE	PDCD2
NXPE3:SE01	1.60796898561389e-41	177.352967569113	chr3:101827392:+	0.0488596151958946	chr3:101806236:+	1.79620212077344e-39	chr3:101782660-101782780:+	chr3:101806236:+;chr3:101822620:+;chr3:101822826:+;chr3:101822934:+;chr3:101827392:+	TRUE	NXPE3
BID:SE01	1.61641696818913e-41	108.507005840667	chr22:17734141:-	0.156794425087109	chr22:17735243:-	1.79620212077344e-39	chr22:17743803-17744013:-	chr22:17734141:-;chr22:17735243:-;chr22:17735372:-	TRUE	BID
MTERF4:SE03	2.0352258714279e-41	96.3867863893036	chr2:241087152:-	1.48457155352522	chr2:241087806:-	2.24631179795776e-39	chr2:241097243-241097427:-	chr2:241087152:-;chr2:241087806:-;chr2:241095571:-	TRUE	MTERF4
UGGT2:SE24	2.92825869749943e-41	130.992772909821	chr13:95801580:-	1.12411065055371	chr13:95867339:-	3.21027555863444e-39	chr13:95996063-95996135:-	chr13:95801580:-;chr13:95867339:-;chr13:95984909:-	TRUE	UGGT2
TBRG1:SE02	2.02142817574165e-39	84.6744385241103	chr11:124634713:+	15.8769273218598	chr11:124632437:+	2.20133528338266e-37	chr11:124626473-124626609:+	chr11:124632437:+;chr11:124634713:+	TRUE	TBRG1
PIAS4:SE04	2.50717685821029e-39	173.662890525118	chr19:4039386:+	0.0744881040304915	chr19:4038094:+	2.71223403833544e-37	chr19:4033100-4033173:+	chr19:4038094:+;chr19:4039386:+	TRUE	PIAS4
DHX36:SE09	4.47405771395725e-39	684.910546705809	chr3:154275668:-	0.000132169980580021	chr3:154301049:-	4.80814031299287e-37	chr3:154306216-154306295:-	chr3:154275668:-;chr3:154301049:-	TRUE	DHX36
TMOD3:SE05	4.75844907577747e-39	175.377168381458	chr15:51915725:+	0.0153273535856666	chr15:51912071:+	5.08034416031535e-37	chr15:51896419-51896526:+	chr15:51909214:+;chr15:51909706:+;chr15:51909991:+;chr15:51911937:+;chr15:51912071:+;chr15:51915725:+	TRUE	TMOD3
RSBN1L:SE01	6.23586774752993e-39	156.682777678731	chr7:77738046:+	0.026028788052467	chr7:77779241:+	6.61447400362996e-37	chr7:77736410-77736526:+	chr7:77738046:+;chr7:77749465:+;chr7:77779241:+	TRUE	RSBN1L
GNPNAT1:SE01	8.6206808099302e-39	166.839434908097	chr14:52775193:-	0.01022060733169	chr14:52777895:-	9.08508522775547e-37	chr14:52780679-52780740:-	chr14:52775193:-;chr14:52777301:-;chr14:52777895:-;chr14:52778063:-	TRUE	GNPNAT1
SMARCC1:SE10	1.35116793500818e-38	122.704204768891	chr3:47585893:-	0.290364516661553	chr3:47635298:-	1.41482873194607e-36	chr3:47686049-47686170:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
AKR1A1:SE03	3.19685520979085e-38	160.597786847887	chr1:45567847:+	0.042718003296578	chr1:45570049:+	3.31464462342685e-36	chr1:45566569-45566688:+	chr1:45567847:+;chr1:45570049:+	TRUE	AKR1A1
SMARCC1:SE11	3.20608417815391e-38	116.168412047743	chr3:47585893:-	0.325004736852609	chr3:47635298:-	3.31464462342685e-36	chr3:47689387-47689424:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
CHRNB3:SE04	3.78381317587037e-38	63.0040460835621	chr8:42737404:+	25.4092454034729	chr8:42732646:+	3.88733259294607e-36	chr8:42731667-42732549:+	chr8:42732646:+;chr8:42737404:+	TRUE	CHRNB3
SMARCC1:SE12	3.95821034321918e-38	119.281301927112	chr3:47585893:-	0.29060015136158	chr3:47635298:-	4.04108537228034e-36	chr3:47693241-47693300:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
ZMYM6:SE03	7.10318847905129e-38	150.624100946372	chr1:34986165:-	0.275478651966143	chr1:34988178:-	7.20686855933558e-36	chr1:35006951-35007098:-	chr1:34986165:-;chr1:34986982:-;chr1:34988178:-	TRUE	ZMYM6
NOL9:SE03	7.82285757629692e-38	107.523934709469	chr1:6521351:-	0.665593885932869	chr1:6525145:-	7.88804805609939e-36	chr1:6541830-6541927:-	chr1:6521351:-;chr1:6525145:-;chr1:6525571:-;chr1:6525667:-	TRUE	NOL9
SMARCC1:SE06	1.48774696543678e-37	126.296763646824	chr3:47585893:-	0.143302605945923	chr3:47587588:-	1.49094151413557e-35	chr3:47661294-47661455:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
OGG1:SE04	2.28758573000052e-37	68.9892026348253	chr3:9766650:+	14.6630036744789	chr3:9757407:+	2.27851907924137e-35	chr3:9756471-9756621:+	chr3:9757407:+;chr3:9766650:+	TRUE	OGG1
ANKRD11:SE05	9.55546930233467e-37	150.795689565579	chr16:89267630:-	0.138907637537884	chr16:89284175:-	9.45991460931133e-35	chr16:89286039-89286186:-	chr16:89267630:-;chr16:89284175:-;chr16:89284256:-;chr16:89284435:-	TRUE	ANKRD11
NOL9:SE04	1.76732567199218e-36	100.917324806722	chr1:6521351:-	0.0738774035172253	chr1:6525145:-	1.73911234048146e-34	chr1:6545045-6545180:-	chr1:6521351:-;chr1:6525145:-;chr1:6525571:-;chr1:6525667:-	TRUE	NOL9
FLRT2:SE04	1.8758437814547e-36	117.795598432318	chr14:85625797:+	4.03573057808274	chr14:85563052:+	1.83484480060254e-34	chr14:85561190-85561289:+	chr14:85563052:+;chr14:85625797:+	TRUE	FLRT2
ZMYND11:SE05	4.61457541677772e-36	72.649926686217	chr10:237497:+	3.49303359683795	chr10:249790:+	4.4868505614919e-34	chr10:236838-236915:+	chr10:237497:+;chr10:249261:+;chr10:249495:+;chr10:249790:+;chr10:253535:+	TRUE	ZMYND11
SAYSD1:SE01	5.46758335110303e-36	127.854034240918	chr6:39105193:-	0.364389782548351	chr6:39104895:-	5.28479136332947e-34	chr6:39109314-39113720:-	chr6:39104067:-;chr6:39104895:-;chr6:39105193:-	TRUE	SAYSD1
SMARCC1:SE13	8.44288604845833e-36	110.423488656047	chr3:47585893:-	0.342238036070635	chr3:47635298:-	8.11262021185687e-34	chr3:47706409-47706530:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
ZMYM6:SE04	8.99614938929306e-36	142.314482961222	chr1:34986165:-	0.248149651418203	chr1:34988178:-	8.5936900745089e-34	chr1:35011890-35012005:-	chr1:34986165:-;chr1:34986982:-;chr1:34988178:-	TRUE	ZMYM6
NUP155:SE02	1.0168478195487e-35	108.750400641026	chr5:37288139:-	1.48043597584882	chr5:37291838:-	9.60127695510291e-34	chr5:37298868-37298978:-	chr5:37288139:-;chr5:37289835:-;chr5:37291838:-	TRUE	NUP155
NUP155:SE03	1.0168478195487e-35	108.750400641026	chr5:37288139:-	1.48043597584882	chr5:37291838:-	9.60127695510291e-34	chr5:37299448-37299568:-	chr5:37288139:-;chr5:37289835:-;chr5:37291838:-	TRUE	NUP155
UBE2F:SE05	1.06360110008037e-35	45.7305713710654	chr2:238042595:+	0.104879842179178	chr2:238042054:+	9.98501377575447e-34	chr2:238016566-238016633:+	chr2:238041560:+;chr2:238041653:+;chr2:238042054:+;chr2:238042595:+	TRUE	UBE2F
FDFT1:SE03	3.83274890198876e-35	100.428197416137	chr8:11838667:+	0.272108276390982	chr8:11838968:+	3.5775973322278e-33	chr8:11821750-11821878:+	chr8:11838667:+;chr8:11838968:+;chr8:11839298:+	TRUE	FDFT1
NFASC:SE17	3.98023941005429e-35	41.1574822418353	chr1:204990585:+	3.84231034858784	chr1:205022822:+	3.69415970245664e-33	chr1:204988633-204988806:+	chr1:204990585:+;chr1:205018371:+;chr1:205018732:+;chr1:205022822:+	TRUE	NFASC
ZMYM6:SE01	4.15148827413059e-35	138.868298633018	chr1:34986165:-	0.225722971598	chr1:34988178:-	3.83133112756629e-33	chr1:34992234-34992387:-	chr1:34986165:-;chr1:34986982:-;chr1:34988178:-	TRUE	ZMYM6
ZMYM6:SE02	4.19955956290623e-35	138.868298633018	chr1:34986165:-	0.27633920367728	chr1:34986982:-	3.8539216550603e-33	chr1:35005132-35005272:-	chr1:34986165:-;chr1:34986982:-;chr1:34988178:-	TRUE	ZMYM6
SMARCC1:SE15	8.50290533658248e-35	107.306672315852	chr3:47585893:-	0.354765310447129	chr3:47635298:-	7.75949489793714e-33	chr3:47714415-47714490:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
SMARCC1:SE17	1.1894339517062e-34	110.25641025641	chr3:47585893:-	0.306367584385279	chr3:47587588:-	1.07941131117338e-32	chr3:47738029-47738110:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
ADARB1:SE07	1.52175430818351e-34	111.466679695134	chr21:45147339:+	0.512361394261847	chr21:45222580:+	1.37336224442971e-32	chr21:45144631-45144962:+	chr21:45147339:+;chr21:45222580:+;chr21:45226560:+	TRUE	ADARB1
ORMDL1:SE01	2.65702292311729e-34	89.5145355754342	chr2:189770323:-	6.91032368678934	chr2:189771311:-	2.38475106863302e-32	chr2:189783014-189783123:-	chr2:189770323:-;chr2:189771311:-	TRUE	ORMDL1
SMARCC1:SE16	8.58871654228631e-34	104.303668976484	chr3:47585893:-	0.306359422845975	chr3:47635298:-	7.66648550372934e-32	chr3:47720666-47720735:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
LRIG2:SE13	1.94313598218566e-33	73.0096975069848	chr1:113132260:+	5.75742051052396	chr1:113124719:+	1.72506121027189e-31	chr1:113119233-113119523:+	chr1:113124719:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
MRE11:SE07	2.99933469540498e-33	142.899425287356	chr11:94415578:-	0.0253220917014023	chr11:94419729:-	2.64833147294272e-31	chr11:94464113-94464239:-	chr11:94415578:-;chr11:94419729:-;chr11:94419861:-	TRUE	MRE11
TCOF1:SE09	5.53414286309364e-33	102.142567553337	chr5:150400288:+	0.00067296772878638	chr5:150398441:+	4.86022707895885e-31	chr5:150391544-150391657:+	chr5:150396840:+;chr5:150398441:+;chr5:150400288:+	TRUE	TCOF1
C8orf44:SE02	2.55603067287681e-32	45.415644028103	chr8:66678295:+	1.25496218422162	chr8:66681531:+	2.23276797013063e-30	chr8:66677642-66677954:+	chr8:66678295:+;chr8:66680241:+;chr8:66680484:+;chr8:66681531:+	TRUE	C8orf44
ZNF706:SE01	2.61192835339566e-32	80.3560754513485	chr8:101197052:-	5.29876132359493	chr8:101198936:-	2.26946008791054e-30	chr8:101202333-101202447:-	chr8:101197052:-;chr8:101198936:-	TRUE	ZNF706
SMARCC1:SE14	5.07743366064765e-32	98.6163387000597	chr3:47585893:-	0.393742570894888	chr3:47635298:-	4.38835337813119e-30	chr3:47710683-47710808:-	chr3:47585893:-;chr3:47587588:-;chr3:47635298:-;chr3:47636089:-	TRUE	SMARCC1
NUP155:SE04	1.30239688337803e-31	93.0785256410256	chr5:37288139:-	1.33728561043131	chr5:37291838:-	1.11971858368317e-29	chr5:37302779-37302908:-	chr5:37288139:-;chr5:37289835:-;chr5:37291838:-	TRUE	NUP155
LRIG2:SE12	2.60911854970686e-31	69.2518128556611	chr1:113132260:+	5.2106266548985	chr1:113124719:+	2.2314110737938e-29	chr1:113116287-113116436:+	chr1:113124719:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
SYNRG:SE01	7.06233466837428e-31	45.9227526505508	chr17:37514910:-	23.7614367816092	chr17:37518461:-	6.00850191707781e-29	chr17:37520179-37520214:-	chr17:37514910:-;chr17:37518461:-	TRUE	SYNRG
SARNP:SE01	7.40621698783975e-31	127.275360152886	chr12:55752580:-	0.0995273985907012	chr12:55757270:-	6.26842251276488e-29	chr12:55800854-55800900:-	chr12:55752580:-;chr12:55757270:-	TRUE	SARNP
PSMB2:SE01	7.77881923213163e-31	111.255831823902	chr1:35601584:-	0.0119310411455298	chr1:35601820:-	6.54984598746753e-29	chr1:35636310-35636432:-	chr1:35601584:-;chr1:35601820:-;chr1:35603138:-	TRUE	PSMB2
DNM1L:SE09	7.85684096583289e-31	46.4108409419546	chr12:32745547:+	22.7294385353584	chr12:32743612:+	6.58161523984001e-29	chr12:32738264-32738296:+	chr12:32743612:+;chr12:32745547:+	TRUE	DNM1L
DISP1:SE03	8.81399214118624e-31	64.5698299751068	chr1:222837384:+	13.5987244607768	chr1:223005992:+	7.34574294011619e-29	chr1:222835119-222835215:+	chr1:222837384:+;chr1:223005992:+	TRUE	DISP1
PIAS4:SE03	1.0934991814151e-30	133.769804431565	chr19:4039386:+	0.0718397733484697	chr19:4038094:+	9.06716199411965e-29	chr19:4028931-4029036:+	chr19:4038094:+;chr19:4039386:+	TRUE	PIAS4
CBFA2T2:SE08	1.17794433441497e-30	103.041436781609	chr20:33650029:+	2.72729084271372	chr20:33645290:+	9.71804075892352e-29	chr20:33629719-33629914:+	chr20:33645290:+;chr20:33650029:+	TRUE	CBFA2T2
PLEKHA1:SE05	1.94668782509269e-30	89.0841194496185	chr10:122429030:+	0.697217223741445	chr10:122429168:+	1.59794701622558e-28	chr10:122426942-122427031:+	chr10:122429030:+;chr10:122429168:+;chr10:122430138:+;chr10:122432345:+	TRUE	PLEKHA1
UGGT2:SE23	2.18328778343457e-30	73.509521135389	chr13:95801580:-	2.17596932491683	chr13:95984909:-	1.78320029712018e-28	chr13:95989973-95990073:-	chr13:95801580:-;chr13:95867339:-;chr13:95984909:-	TRUE	UGGT2
SNAPC3:SE03	3.38142427351694e-30	68.2129631529267	chr9:15461629:+	0.13571797650076	chr9:15461995:+	2.74803808497011e-28	chr9:15444602-15444706:+	chr9:15461629:+;chr9:15461995:+;chr9:15462205:+;chr9:15462462:+;chr9:15466729:+	TRUE	SNAPC3
EIF5B:SE03	3.63596753440777e-30	185.692123081267	chr2:99399780:+	0.00149193577419493	chr2:99363666:+	2.9402737462649e-28	chr2:99361148-99361820:+	chr2:99363666:+;chr2:99399780:+	TRUE	EIF5B
EXOC7:SE13	3.7387999301325e-30	49.6923422712936	chr17:76081016:-	16.3001449080636	chr17:76083577:-	3.00853679106967e-28	chr17:76091143-76091235:-	chr17:76081016:-;chr17:76083577:-	TRUE	EXOC7
PSMD9:SE02	5.3877183269735e-30	101.46251284785	chr12:121917865:+	0.578014134129793	chr12:121916644:+	4.31413621917216e-28	chr12:121899634-121899845:+	chr12:121916644:+;chr12:121917865:+	TRUE	PSMD9
NUP155:SE05	8.14989644368971e-30	89.7967690466693	chr5:37288139:-	1.31070187333834	chr5:37291838:-	6.49407601988641e-28	chr5:37304739-37304843:-	chr5:37288139:-;chr5:37289835:-;chr5:37291838:-	TRUE	NUP155
PIAS4:SE06	1.04126217618666e-29	124.883618559693	chr19:4039386:+	0.149025906306193	chr19:4038094:+	8.25680468349959e-28	chr19:4037374-4037504:+	chr19:4038094:+;chr19:4039386:+	TRUE	PIAS4
CEP44:SE06	1.32894046684515e-29	63.0595830427032	chr4:174317880:+	2.28906356801094	chr4:174333381:+	1.04870736840172e-27	chr4:174316530-174316567:+	chr4:174317880:+;chr4:174332293:+;chr4:174333381:+	TRUE	CEP44
SRSF7:SE01	1.57812529039391e-29	85.3140353259022	chr2:38743602:-	4.28430723228306	chr2:38744895:-	1.23935945281656e-27	chr2:38746144-38746179:-	chr2:38743602:-;chr2:38744895:-	TRUE	SRSF7
LRIG2:SE11	3.02928706715283e-29	65.4979432624113	chr1:113132260:+	4.69894736842105	chr1:113124719:+	2.36762699722208e-27	chr1:113114427-113114876:+	chr1:113124719:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
TMEM18:SE01	3.61104847903206e-29	44.0125868740324	chr2:667973:-	20.5265092917597	chr2:669210:-	2.80887985261851e-27	chr2:675758-676238:-	chr2:667973:-;chr2:669210:-	TRUE	TMEM18
ZNF33B:SE02	8.45729240964127e-29	95.8432718828948	chr10:42581587:-	0.0157844342184239	chr10:42589109:-	6.54738727542607e-27	chr10:42614282-42614358:-	chr10:42581587:-;chr10:42589109:-;chr10:42592118:-;chr10:42592230:-;chr10:42592934:-;chr10:42593955:-;chr10:42608087:-	TRUE	ZNF33B
SLC4A8:SE16	3.72092196663868e-28	117.936183524505	chr12:51515763:+	0.0217254882813902	chr12:51480382:+	2.86704058136994e-26	chr12:51475045-51475206:+	chr12:51480382:+;chr12:51480607:+;chr12:51509191:+;chr12:51515763:+	TRUE	SLC4A8
FAN1:SE07	4.57811162673947e-28	97.4390015072749	chr15:30928405:+	1.66865236458457	chr15:30943108:+	3.51096025459105e-26	chr15:30925789-30925939:+	chr15:30928405:+;chr15:30943108:+	TRUE	FAN1
NUP155:SE13	6.13645239163584e-28	80.3617391304348	chr5:37288139:-	1.46515050167224	chr5:37289835:-	4.68406307557811e-26	chr5:37323992-37324107:-	chr5:37288139:-;chr5:37289835:-;chr5:37291838:-	TRUE	NUP155
LRIG2:SE10	6.66827723359465e-28	62.9978729448743	chr1:113132260:+	4.37659629470056	chr1:113124719:+	5.06633993538459e-26	chr1:113112479-113112760:+	chr1:113124719:+;chr1:113125198:+;chr1:113132260:+	TRUE	LRIG2
PAICS:SE04	7.36353434572099e-28	88.3024999257255	chr4:56461361:+	0.184060291052042	chr4:56459660:+	5.5686728489515e-26	chr4:56451872-56452052:+	chr4:56459660:+;chr4:56461361:+	TRUE	PAICS
